Report Date,School Name,Address,County,Daily Cases,Eircode,location,Long,Lat,type
29.04.2021,Powerstown Educate Together National School,"Tyrrelstown, D15",Dublin,1,D15VR80,"Powerstown Educate Together National School, Powerstown Road, Blanchardstown ED, Fingal, County Dublin, Leinster, D15E6R5, Éire / Ireland",-6.3917365114936455,53.414484900000005,SA
29.04.2021,Trim ETNS,Trim,Meath,1,C15KA9P,"<[OK] Osm - Geocode [Trim Castle Keep, Castle Street, Trim Urban ED, The Municipal District of Trim, County Meath, Leinster, Éire / Ireland]>",-6.789775120801938,53.5542857,AC
29.04.2021,Lusk JNS,Lusk,Dublin,1,"53.528929484272524, -6.168483148047894","<[OK] Osm - Geocode [Lusk, Fingal, County Dublin, Leinster, K45 K650, Éire / Ireland]>",-6.1658125,53.5255827,AC
29.04.2021,St Kevin's College,"Finglas, D11",Dublin,1,D11VF10,"St. Kevin's College, Crumlin, Crumlin C ED, Dublin, Dublin 12, Leinster, DUBLIN 12, Éire / Ireland",-6.2954677,53.3276652,S
29.04.2021,Dominican College,"Drumcondra, D9",Dublin,1,D09A5X0,"Dominican College, Dunlambert Drive, Fortwilliam, Belfast, County Antrim, Northern Ireland, BT15 4AQ, United Kingdom",-5.932692774554456,54.629944949999995,S
29.04.2021,St Mary's Secondary School,"Killester, D5",Dublin,1,D05K588,"St. Mary's Secondary School, R503, Newport, The Municipal District of Nenagh, County Tipperary, Munster, V94 W6WC, Éire / Ireland",-8.411298684992257,52.7086903,S
29.04.2021,St Gerard's School,Bray,Wicklow,9,A98R242,"Saint Gerard's, Thornhill Road, Old Connaught, Rathmichael ED, Dún Laoghaire-Rathdown, Dublin 18, Leinster, A98 TY45, Éire / Ireland",-6.132590192231209,53.20340665,S
29.04.2021,Gael-Choláiste Chill Dara,Naas,Kildare,1,W91E282,"<[OK] Osm - Geocode [Naas, The Municipal District of Naas, County Kildare, Leinster, Éire / Ireland]>",-6.6574093,53.2214677,AC
29.04.2021,Coláiste Chiaráin,Athlone,Roscommon,2,N37AH97,"Coláiste Chiaráin, Knockaulin, Leixlip, Lucan ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23K5D0, Éire / Ireland",-6.499642067499409,53.364172249999996,S
29.04.2021,Greenhills College,"Greenhills, D12",Dublin,1,D12DP8W,"Ireland / Julep Park, Greenhills Historic District, Greenhills, Hamilton County, Ohio, United States",-84.51694360535913,39.27379065,SA
29.04.2021,Coláiste Choilm,Ballincollig,Cork,1,P31NY77,"Gaelcholáiste Choilm, Poulavone, Ballincollig ED, Ballincollig - Carrigaline, Cork, County Cork, Munster, P31 VY93, Éire / Ireland",-8.580434207802018,51.890021000000004,SA
29.04.2021,St Brigid's College,Loughrea,Galway,2,H62XF63,"St Brigid's College, 1, Glengalliagh Road, Galliagh, Shantallow, Londonderry/Derry, County Londonderry, Northern Ireland, BT48 8DU, United Kingdom",-7.318815207232881,55.0263046,S
29.04.2021,St Oliver's Comm. College,Drogheda,Louth,1,A92D766,"Saint Oliver's Community College, Marley's Lane, St. Mary's ED, The Borough District of Drogheda, County Louth, Leinster, A92 VW93, Éire / Ireland",-6.378477715877484,53.7133111,SA
29.04.2021,O'Carolan College,Nobber,Meath,1,A82PK51,"Turlough O'Carolan Monument, R201, Mohill, Mohill ED, Carrick-on-Shannon Municipal District, Connacht, N41 R9T3, Éire / Ireland",-7.8643455,53.9220948,S
29.04.2021,Beech Hill College,Tirkeenan,Monaghan,1,H18P997,"Beech Hill College, L14113, Monaghan Urban ED, Monaghan Municipal District, County Monaghan, H18 WK60, Éire / Ireland",-6.9626534,54.2437568,S
29.04.2021,Nenagh College,Nenagh,Tipperary,1,E45VF51,"Nenagh College, Dromin Road, Oaklawn Drive, Nenagh West Urban, The Municipal District of Nenagh, County Tipperary, Munster, E45 KT61, Éire / Ireland",-8.20132900568752,52.87110115,SA
29.04.2021,Thomond Comm. College,Limerick City,Limerick,1,V94V342,"<[OK] Osm - Geocode [Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, Éire / Ireland]>",-8.6301239,52.661252,AC
29.04.2021,Rosses Comm. School,Dungloe,Donegal,2,F94NX79,"Rosses Community School, Chapel Road, Dunglow ED, Glenties Municipal District, County Donegal, Éire / Ireland",-8.352197630453752,54.9494998,SA
29.04.2021,Pobalscoil na Tríonóide,Youghal,Cork,2,P36Y763,"Pobalscoil na Tríonóide, Parkmountain Road, Youghal Rural, The Municipal District of East Cork, County Cork, Munster, P36 N260, Éire / Ireland",-7.873229189388024,51.9518987,SA
29.04.2021,Newtowncunningham Community Playgroup,Newtowncunningham,Donegal,1,"54.99649327821514, -7.515122558916254","<[OK] Osm - Geocode [Newtowncunningham, Newtown Cunningham ED, Inishowen Municipal District, County Donegal, Éire / Ireland]>",-7.516942922226369,54.9926342,AC
28.04.2021,CBS Primary School,Nenagh,Tipperary,1,E45VW44,"CBS Primary School, Brewery Road, Monavally, Tralee, Tralee Municipal District, County Kerry, Munster, V92 N9FT, Éire / Ireland",-9.699094838664816,52.2727374,S
28.04.2021,St Eunan's Primary,Raphoe,Donegal,2,F93K851,"St. Eunan's, R245, Roughpark, Castlewray ED, Letterkenny Municipal District, County Donegal, F92 CTH6, Éire / Ireland",-7.6793312951218615,54.976994149999996,S
28.04.2021,Scoil Na Mainistreach,Celbridge,Kildare,1,W23VR98,"Scoil na Mainistreach, Shackleton Road, Celbridge ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23 A2Y6, Éire / Ireland",-6.554831984177559,53.339687299999994,SA
28.04.2021,St Canices BNS,"Finglas, D11",Dublin,1,D11TW01,"St. Canice's BNS, Ballygall Road West, Finglas North C ED, Dublin, County Dublin, Leinster, DUBLIN 11, Éire / Ireland",-6.2923206,53.3899343,SA
28.04.2021,St Joseph's Primary,"Fairview, D3",Dublin,1,D03H524,"Saint Joseph's Primary, Saint Joseph's View, Riverstown, Cobh Municipal District, County Cork, Munster, T45 XA50, Éire / Ireland",-8.392943265185291,51.92990435,S
28.04.2021,St Raphael's Special School,CELBRIDGE,Kildare,1,W23F2P5,"<[OK] Osm - Geocode [Celbridge, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23 A2Y6, Éire / Ireland]>",-6.5396223,53.3383004,AC
28.04.2021,Scoil Maelruain Senior,"Tallaght, D24",Dublin,2,D24EV18,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
28.04.2021,St Peter Apostle JNS,"Clondalkin, D22",Dublin,1,D22AK09,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
28.04.2021,Gaelscoil Eanna,Navan,Meath,1,C15WF67,"Gaelscoil Eanna, Hightown Road, Hightown, Belfast, County Antrim, Northern Ireland, BT36 7AU, United Kingdom",-5.97038233949838,54.662188900000004,S
28.04.2021,St Joseph's Mxd NS,Dublin 3,Dublin,1,D03HF24,"<[OK] Osm - Geocode [Dublin 3, Dublin, Dublin 3, Leinster, Éire / Ireland]>",-6.1854668060000355,53.361223100000004,AC
28.04.2021,St Laserians Mxd NS,Leighlinbridge,Carlow,1,R93YY72,"<[OK] Osm - Geocode [Leighlinbridge, The Municipal District of Muinebeag, County Carlow, Leinster, Éire / Ireland]>",-6.9766258,52.7360233,AC
28.04.2021,Gaelscoil Chorain,Youghal,Cork,1,P36N263,"<[OK] Osm - Geocode [Youghal, The Municipal District of East Cork, County Cork, Munster, P36 F704, Éire / Ireland]>",-7.850556,51.95,AC
28.04.2021,Presentation Primary School,Limerick City,Limerick,1,V94P028,"Presentation Primary School, N24, Carrick-on-Suir Urban, The Municipal District of Carrick-on-Suir, County Tipperary, Munster, E32 VH64, Éire / Ireland",-7.411733580914198,52.34791725,S
28.04.2021,Gaelscoil Ros Eo,Rush,Dublin,1,K56C867,"Gaelscoil Ros Eo, Palmer Road, Rush ED, Rush, Fingal, County Dublin, Leinster, K56 D252, Éire / Ireland",-6.105581566746494,53.532361949999995,SA
28.04.2021,Holywell Educate Together National School,Swords,Dublin,1,K67AP99,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
28.04.2021,Ard Rí CNS,Navan,Meath,1,C15D340,"<[OK] Osm - Geocode [Navan, The Municipal District of Navan, County Meath, Leinster, C15H6EK, Éire / Ireland]>",-6.6833615,53.651908,AC
28.04.2021,Holy Family Secondary School,Newbridge,Kildare,1,W12YD71,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
28.04.2021,Loreto Secondary School,Bray,Wicklow,1,A98C822,"Loreto Secondary School, Spawell Road, The North End, Wexford No 3 Urban ED, Wexford, County Wexford, Leinster, Y35 CYD2, Éire / Ireland",-6.473141934292721,52.344235850000004,S
28.04.2021,St Joseph's Secondary School,Foxford,Mayo,1,F26W866,"St Joseph's Secondary School, Convent Lane, Rush, Rush ED, Rush, Fingal, County Dublin, Leinster, K56 ED95, Éire / Ireland",-6.090591663880328,53.520102300000005,S
28.04.2021,St Macartan's College,Mullamurphy,Monaghan,1,H18X704,"St Macartan's College, Emyvale Road, Enagh ED, Monaghan Municipal District, County Monaghan, H18 YW81, Éire / Ireland",-6.956376964342929,54.2641056,S
28.04.2021,Coláiste Muire,Ballymote,Sligo,1,F56NA09,"Colaiste Muire, L1502, Rathnakelliga, Ballymote ED, Ballymote-Tubbercurry Municipal District, County Sligo, Connacht, F56 NA09, Éire / Ireland",-8.5126785371407,54.09336025,SA
28.04.2021,Maynooth Post Primary School,Maynooth,Kildare,1,W23HC66,"Maynooth Post Primary School, Mill Street, Manor Mills Shopping Centre, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V3P6, Éire / Ireland",-6.5939931,53.3817269,SA
28.04.2021,St Oliver's Comm. College,Drogheda,Louth,1,A92D766,"Saint Oliver's Community College, Marley's Lane, St. Mary's ED, The Borough District of Drogheda, County Louth, Leinster, A92 VW93, Éire / Ireland",-6.378477715877484,53.7133111,SA
28.04.2021,Coláiste Mhuirlinne/Merlin College,Doughiska Road,Galway,1,H91309Y,"<[OK] Osm - Geocode [Doughiska Road, Doughiska, Ballybaan, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 DKF7, Éire / Ireland]>",-8.9815801,53.2845757,AC
28.04.2021,Coláiste Na Mí,Navan,Meath,1,C15T028,"Coláiste, An Rinn, The Municipal District of Dungarvan — Lismore, County Waterford, Munster, X35 E168, Éire / Ireland",-7.595833,52.051944,S
28.04.2021,Lusk Comm. College,Lusk,Dublin,1,K45WN50,"Lusk Community College, Raheny Lane, Holmpatrick ED, Lusk, Fingal, County Dublin, Leinster, K45 K650, Éire / Ireland",-6.1568583505213965,53.5303739,SA
28.04.2021,Scoil Chuimsitheach Chiaráin,Carraroe,Galway,1,H91N267,"Scoil Chuimsitheach Chiaráin, Bóthar an Chillín, Barr a' Doire, An Crompán, Conamara Municipal District, County Galway, Connacht, H91 A2T6, Éire / Ireland",-9.598304298124987,53.26180865,SA
28.04.2021,Loreto Comm. School,Milford,Donegal,1,F92FK13,"<[OK] Osm - Geocode [Milford, Letterkenny Municipal District, County Donegal, Éire / Ireland]>",-7.6989323,55.0879227,AC
28.04.2021,Moate Comm. School,Moate,Westmeath,1,N37DY70,"Moate Community School, Church Street, Moate ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, CO WESTMEATH, Éire / Ireland",-7.725767127630778,53.39767415,SA
28.04.2021,Chuckles Creche,Rathangan,Kildare,1,"53.221485050771086, -6.9947139301232415","<[OK] Osm - Geocode [Rathangan, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland]>",-6.9929735,53.2203302,AC
28.04.2021,Building Blocks Montessori,Arklow,Wicklow,1,Y14KX31,"<[OK] Osm - Geocode [Arklow, Arklow No 1 Urban ED, The Municipal District of Arklow, County Wicklow, Leinster, Éire / Ireland]>",-6.1540035,52.798221,AC
28.04.2021,Gaelscoil na gCloch Liath Preschool,Greystones,Wicklow,1,"53.1517539118273, -6.087419158960898","<[OK] Osm - Geocode [Greystones, The Municipal District of Greystones, County Wicklow, Leinster, A63 HW80, Éire / Ireland]>",-6.0632184,53.1448901,AC
27.04.2021,Cloghroe Mixed NS,Cloghroe,Cork,1,T23AH2R,"<[OK] Osm - Geocode [Cloghroe, Blarney - Macroom, County Cork, Munster, T23 YX51, Éire / Ireland]>",-8.6185995,51.9197148,AC
27.04.2021,Lurgybrack NS,Letterkenny,Donegal,1,F92HP82,"Lurgybrack, Magheraboy ED, Letterkenny Municipal District, County Donegal, Éire / Ireland",-7.6978331016207475,54.9347817,SA
27.04.2021,St Fergal's NS,Killeagh,Cork,1,P36CP74,"St Fergal's, Killarney Road, Ballywaltrim, Kilmacanoge ED, The Municipal District of Bray, County Wicklow, Leinster, A98 X3T3, Éire / Ireland",-6.125609316758505,53.18881555,S
27.04.2021,Dernakesh NS,Cootehill,Cavan,1,H16KP86,"Dernakesh, Corraneary ED, Bailieborough-Cootehill Municipal District, County Cavan, Éire / Ireland",-7.043611,54.021389,SA
27.04.2021,Donore NS,Donore,Meath,1,A92A568,"Donore, 06063, The Municipal District of Clane — Maynooth, County Kildare, Leinster, Éire / Ireland",-6.7380858,53.2564795,SA
27.04.2021,St Sylvester's Infant School,Malahide,Dublin,1,K36PA66,"Saint Sylvesters Infant School, Dublin Road, Malahide-West ED, Malahide, Fingal, County Dublin, Leinster, K36 TW67, Éire / Ireland",-6.16371942131722,53.449696200000005,SA
27.04.2021,Beaumont GNS,Cork City,Cork,1,T12EK77,"Beaumont, Drumcondra Rural ED, Dublin, County Dublin, Leinster, D09VY19, Éire / Ireland",-6.2329828,53.3860585,S
27.04.2021,St Paul's NS,Dooradoyle,Limerick,1,V94Y62V,"Saint Paul's, Saint Paul's Roundabout, Dooradoyle, Ballycummin ED, The Metropolitan District of Limerick City, County Limerick, Munster, V94 EE0P, Éire / Ireland",-8.65246866594546,52.63836395,SA
27.04.2021,Kilcredan Primary School,Ladysbridge,Cork,1,P25FW50,"Kilcredan, Garryvoe, The Municipal District of East Cork, County Cork, Munster, Éire / Ireland",-7.981111,51.881944,S
27.04.2021,Scoil Mhuire,Ramelton,Donegal,1,F92XHW5,"Gowran National School, Church Road, Gowran, The Municipal District of Castlecomer, County Kilkenny, Leinster, R95 YE82, Éire / Ireland",-7.077316882282072,52.628283499999995,S
27.04.2021,St Attracta's Junior NS,"Ballinteer, D16",Dublin,1,D16P891,"<[OK] Osm - Geocode [Ballinteer, Ballinteer-Ludford ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, Éire / Ireland]>",-6.2528361,53.2764266,AC
27.04.2021,Gaelscoil Chorain,Youghal,Cork,1,P36N263,"<[OK] Osm - Geocode [Youghal, The Municipal District of East Cork, County Cork, Munster, P36 F704, Éire / Ireland]>",-7.850556,51.95,AC
27.04.2021,Scoil Bhríde,Naas,Kildare,2,W91YA62,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
27.04.2021,Scoil Ghrainne Comm. NS,"Clonee, D15",Dublin,1,D15Y5PR,"<[OK] Osm - Geocode [Clonee, Navan Road, Blanchardstown-Blakestown ED, Blanchardstown, Fingal, County Dublin, Leinster, D15 X925, Éire / Ireland]>",-6.418708,53.4067306,AC
27.04.2021,St Brigid's Kildare Town Primary School,Kildare Town,Kildare,2,R51XY30,"<[OK] Osm - Geocode [Kildare Town, R445, Kildare ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland]>",-6.9106278,53.1569027,AC
27.04.2021,Dominican College,"Drumcondra, D9",Dublin,1,D09A5X0,"Dominican College, Dunlambert Drive, Fortwilliam, Belfast, County Antrim, Northern Ireland, BT15 4AQ, United Kingdom",-5.932692774554456,54.629944949999995,S
27.04.2021,Alexandra College,"Milltown, D6",Dublin,1,D06KX50,"Alexandra College, Richmond Court, Rathmines South, Rathmines and Rathgar East ED, Dublin, County Dublin, Leinster, D14 V3K8, Éire / Ireland",-6.250068576632422,53.310861700000004,S
27.04.2021,Holy Family Secondary School,Newbridge,Kildare,10,W12YD71,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
27.04.2021,Confey Community College,Leixlip,Kildare,1,W23VH66,"<[OK] Osm - Geocode [Leixlip, Leixlip ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, Éire / Ireland]>",-6.4897438,53.3644766,AC
27.04.2021,Skerries Comm. College,Skerries,Dublin,1,K34HH29,"Skerries Community College, Seacrest, Skerries ED, Skerries, Fingal, County Dublin, Leinster, K34 KX03, Éire / Ireland",-6.1158270177122755,53.5789086,SA
27.04.2021,Rosses Comm. School,Dungloe,Donegal,2,F94NX79,"Rosses Community School, Chapel Road, Dunglow ED, Glenties Municipal District, County Donegal, Éire / Ireland",-8.352197630453752,54.9494998,SA
27.04.2021,Pobalscoil Ghaoth Dobhair,Gweedore,Donegal,1,F92HX52,"Pobalscoil Ghaoth Dobhair, Lag Na Carraige, Magheraclogher ED, Glenties Municipal District, County Donegal, Éire / Ireland",-8.278616269319084,55.09708995,S
