Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
kujawsko-pomorskie;rypiñski;2;0,46;2;0;2;t0412
kujawsko-pomorskie;sêpoleñski;21;5,13;0;0;0;t0413
kujawsko-pomorskie;œwiecki;16;1,62;0;0;0;t0414
kujawsko-pomorskie;toruñski;39;3,58;1;0;1;t0415
kujawsko-pomorskie;tucholski;10;2,07;1;0;1;t0416
kujawsko-pomorskie;w¹brzeski;25;7,33;1;0;1;t0417
kujawsko-pomorskie;w³oc³awski;20;2,33;1;1;0;t0418
kujawsko-pomorskie;¿niñski;35;5;1;0;1;t0419
kujawsko-pomorskie;Bydgoszcz;181;5,22;7;3;4;t0461
kujawsko-pomorskie;Grudzi¹dz;48;5,1;1;0;1;t0462
kujawsko-pomorskie;Toruñ;80;3,98;6;2;4;t0463
kujawsko-pomorskie;W³oc³awek;30;2,74;2;0;2;t0464
lubelskie;bialski;22;1,99;0;0;0;t0601
lubelskie;bi³gorajski;11;1,09;1;0;1;t0602
lubelskie;che³mski;6;0,77;0;0;0;t0603
lubelskie;hrubieszowski;12;1,92;1;0;1;t0604
lubelskie;janowski;4;0,88;0;0;0;t0605
lubelskie;krasnostawski;4;0,64;0;0;0;t0606
lubelskie;kraœnicki;25;2,63;1;1;0;t0607
lubelskie;lubartowski;15;1,7;0;0;0;t0608
lubelskie;lubelski;61;3,91;0;0;0;t0609
lubelskie;³êczyñski;9;1,57;1;0;1;t0610
lubelskie;³ukowski;7;0,66;0;0;0;t0611
lubelskie;opolski;5;0,85;1;0;1;t0612
lubelskie;parczewski;3;0,87;0;0;0;t0613
lubelskie;pu³awski;16;1,42;0;0;0;t0614
lubelskie;radzyñski;10;1,71;2;1;1;t0615
lubelskie;rycki;5;0,9;0;0;0;t0616
lubelskie;œwidnicki;34;4,74;1;0;1;t0617
lubelskie;tomaszowski;15;1,82;3;0;3;t0618
lubelskie;w³odawski;14;3,66;0;0;0;t0619
lubelskie;zamojski;7;0,66;0;0;0;t0620
lubelskie;Bia³a Podlaska;3;0,52;0;0;0;t0661
lubelskie;Che³m;12;1,95;0;0;0;t0662
lubelskie;Lublin;131;3,86;3;0;3;t0663
lubelskie;Zamoœæ;6;0,95;0;0;0;t0664
lubuskie;gorzowski;5;0,69;0;0;0;t0801
lubuskie;kroœnieñski;8;1,46;0;0;0;t0802
lubuskie;miêdzyrzecki;10;1,74;1;1;0;t0803
lubuskie;nowosolski;6;0,7;4;4;0;t0804
lubuskie;s³ubicki;6;1,28;3;0;3;t0805
lubuskie;strzelecko-drezdenecki;5;1,02;0;0;0;t0806
lubuskie;sulêciñski;6;1,71;0;0;0;t0807
lubuskie;œwiebodziñski;3;0,54;4;0;4;t0808
lubuskie;zielonogórski;11;1,45;0;0;0;t0809
lubuskie;¿agañski;16;2,03;0;0;0;t0810
lubuskie;¿arski;27;2,82;1;0;1;t0811
lubuskie;wschowski;3;0,77;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;19;1,54;0;0;0;t0861
lubuskie;Zielona Góra;25;1,77;4;4;0;t0862
³ódzkie;be³chatowski;14;1,24;0;0;0;t1001
³ódzkie;kutnowski;11;1,14;1;1;0;t1002
³ódzkie;³aski;6;1,2;0;0;0;t1003
³ódzkie;³êczycki;8;1,61;0;0;0;t1004
³ódzkie;³owicki;23;2,95;0;0;0;t1005
³ódzkie;³ódzki wschodni;16;2,21;2;0;2;t1006
³ódzkie;opoczyñski;8;1,05;0;0;0;t1007
³ódzkie;pabianicki;24;2,01;0;0;0;t1008
³ódzkie;pajêczañski;2;0,39;0;0;0;t1009
³ódzkie;piotrkowski;8;0,88;1;1;0;t1010
³ódzkie;poddêbicki;8;1,95;0;0;0;t1011
³ódzkie;radomszczañski;6;0,53;1;0;1;t1012
³ódzkie;rawski;2;0,41;0;0;0;t1013
³ódzkie;sieradzki;12;1,02;4;4;0;t1014
³ódzkie;skierniewicki;3;0,79;0;0;0;t1015
³ódzkie;tomaszowski;14;1,21;1;0;1;t1016
³ódzkie;wieluñski;2;0,26;0;0;0;t1017
³ódzkie;wieruszowski;1;0,24;0;0;0;t1018
³ódzkie;zduñskowolski;5;0,75;1;1;0;t1019
³ódzkie;zgierski;37;2,23;0;0;0;t1020
³ódzkie;brzeziñski;1;0,32;3;3;0;t1021
³ódzkie;£ódŸ;212;3,13;11;0;11;t1061
³ódzkie;Piotrków Trybunalski;10;1,37;1;1;0;t1062
³ódzkie;Skierniewice;13;2,71;0;0;0;t1063
ma³opolskie;bocheñski;6;0,56;2;2;0;t1201
ma³opolskie;brzeski;7;0,75;0;0;0;t1202
ma³opolskie;chrzanowski;18;1,45;2;2;0;t1203
ma³opolskie;d¹browski;2;0,34;2;0;2;t1204
ma³opolskie;gorlicki;12;1,1;0;0;0;t1205
ma³opolskie;krakowski;17;0,61;0;0;0;t1206
ma³opolskie;limanowski;6;0,45;0;0;0;t1207
ma³opolskie;miechowski;5;1,03;0;0;0;t1208
ma³opolskie;myœlenicki;12;0,94;5;0;5;t1209
ma³opolskie;nowos¹decki;5;0,23;2;1;1;t1210
ma³opolskie;nowotarski;2;0,1;1;0;1;t1211
ma³opolskie;olkuski;4;0,36;0;0;0;t1212
ma³opolskie;oœwiêcimski;7;0,46;3;0;3;t1213
ma³opolskie;proszowicki;1;0,23;1;0;1;t1214
ma³opolskie;suski;10;1,19;4;0;4;t1215
ma³opolskie;tarnowski;6;0,3;0;0;0;t1216
ma³opolskie;tatrzañski;1;0,15;0;0;0;t1217
ma³opolskie;wadowicki;7;0,44;0;0;0;t1218
ma³opolskie;wielicki;11;0,85;1;0;1;t1219
ma³opolskie;Kraków;81;1,04;2;2;0;t1261
ma³opolskie;Nowy S¹cz;1;0,12;1;0;1;t1262
ma³opolskie;Tarnów;11;1,02;1;0;1;t1263
mazowieckie;bia³obrzeski;1;0,3;0;0;0;t1401
mazowieckie;ciechanowski;6;0,67;1;0;1;t1402
mazowieckie;garwoliñski;6;0,55;0;0;0;t1403
mazowieckie;gostyniñski;0;0;0;0;0;t1404
mazowieckie;grodziski;30;3,1;1;1;0;t1405
mazowieckie;grójecki;22;2,24;0;0;0;t1406
mazowieckie;kozienicki;3;0,5;0;0;0;t1407
mazowieckie;legionowski;17;1,42;0;0;0;t1408
mazowieckie;lipski;3;0,89;0;0;0;t1409
mazowieckie;³osicki;1;0,33;0;0;0;t1410
mazowieckie;makowski;1;0,22;1;0;1;t1411
mazowieckie;miñski;22;1,42;0;0;0;t1412
mazowieckie;m³awski;7;0,97;0;0;0;t1413
mazowieckie;nowodworski;11;1,38;0;0;0;t1414
mazowieckie;ostro³êcki;9;1,02;1;0;1;t1415
mazowieckie;ostrowski;5;0,69;0;0;0;t1416
mazowieckie;otwocki;23;1,85;1;0;1;t1417
mazowieckie;piaseczyñski;26;1,37;1;1;0;t1418
mazowieckie;p³ocki;13;1,17;0;0;0;t1419
mazowieckie;p³oñski;10;1,15;1;0;1;t1420
mazowieckie;pruszkowski;26;1,56;0;0;0;t1421
mazowieckie;przasnyski;10;1,91;1;0;1;t1422
mazowieckie;przysuski;4;0,97;0;0;0;t1423
mazowieckie;pu³tuski;5;0,96;0;0;0;t1424
mazowieckie;radomski;6;0,39;0;0;0;t1425
mazowieckie;siedlecki;14;1,72;0;0;0;t1426
mazowieckie;sierpecki;11;2,13;0;0;0;t1427
mazowieckie;sochaczewski;6;0,71;1;0;1;t1428
mazowieckie;soko³owski;4;0,75;0;0;0;t1429
mazowieckie;szyd³owiecki;0;0;0;0;0;t1430
mazowieckie;warszawski zachodni;32;2,68;0;0;0;t1432
mazowieckie;wêgrowski;8;1,22;0;0;0;t1433
mazowieckie;wo³omiñski;27;1,07;5;0;5;t1434
mazowieckie;wyszkowski;4;0,54;0;0;0;t1435
mazowieckie;zwoleñski;2;0,56;1;0;1;t1436
mazowieckie;¿uromiñski;4;1,04;0;0;0;t1437
mazowieckie;¿yrardowski;14;1,85;0;0;0;t1438
mazowieckie;Ostro³êka;1;0,19;1;1;0;t1461
mazowieckie;P³ock;30;2,52;0;0;0;t1462
mazowieckie;Radom;16;0,76;1;0;1;t1463
mazowieckie;Siedlce;6;0,77;1;0;1;t1464
mazowieckie;Warszawa;322;1,8;5;0;5;t1465
opolskie;brzeski;16;1,79;2;0;2;t1601
opolskie;g³ubczycki;9;1,99;1;1;0;t1602
opolskie;kêdzierzyñsko-kozielski;11;1,18;3;0;3;t1603
opolskie;kluczborski;14;2,15;0;0;0;t1604
opolskie;krapkowicki;6;0,94;1;0;1;t1605
opolskie;namys³owski;5;1,17;0;0;0;t1606
opolskie;nyski;19;1,4;1;1;0;t1607
opolskie;oleski;5;0,78;0;0;0;t1608
opolskie;opolski;3;0,24;2;0;2;t1609
opolskie;prudnicki;5;0,91;1;0;1;t1610
opolskie;strzelecki;23;3,1;4;1;3;t1611
opolskie;Opole;13;1,02;2;0;2;t1661
podkarpackie;bieszczadzki;1;0,46;0;0;0;t1801
podkarpackie;brzozowski;5;0,76;0;0;0;t1802
podkarpackie;dêbicki;6;0,44;0;0;0;t1803
podkarpackie;jaros³awski;22;1,83;0;0;0;t1804
podkarpackie;jasielski;29;2,56;0;0;0;t1805
podkarpackie;kolbuszowski;5;0,8;0;0;0;t1806
podkarpackie;kroœnieñski;13;1,16;0;0;0;t1807
podkarpackie;le¿ajski;3;0,43;0;0;0;t1808
podkarpackie;lubaczowski;17;3,09;0;0;0;t1809
podkarpackie;³añcucki;36;4,44;0;0;0;t1810
podkarpackie;mielecki;7;0,51;0;0;0;t1811
podkarpackie;ni¿añski;3;0,45;0;0;0;t1812
podkarpackie;przemyski;11;1,49;0;0;0;t1813
podkarpackie;przeworski;26;3,32;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;5;0,67;0;0;0;t1815
podkarpackie;rzeszowski;31;1,82;0;0;0;t1816
podkarpackie;sanocki;4;0,42;0;0;0;t1817
podkarpackie;stalowowolski;14;1,32;2;0;2;t1818
podkarpackie;strzy¿owski;4;0,65;1;0;1;t1819
podkarpackie;tarnobrzeski;7;1,32;0;0;0;t1820
podkarpackie;leski;3;1,14;0;0;0;t1821
podkarpackie;Krosno;6;1,3;0;0;0;t1861
podkarpackie;Przemyœl;4;0,66;0;0;0;t1862
podkarpackie;Rzeszów;39;1,98;3;2;1;t1863
podkarpackie;Tarnobrzeg;5;1,07;0;0;0;t1864
podlaskie;augustowski;7;1,21;0;0;0;t2001
podlaskie;bia³ostocki;31;2,06;0;0;0;t2002
podlaskie;bielski;7;1,29;0;0;0;t2003
podlaskie;grajewski;13;2,76;0;0;0;t2004
podlaskie;hajnowski;7;1,66;0;0;0;t2005
podlaskie;kolneñski;10;2,63;0;0;0;t2006
podlaskie;³om¿yñski;2;0,39;0;0;0;t2007
podlaskie;moniecki;4;0,99;0;0;0;t2008
podlaskie;sejneñski;1;0,5;0;0;0;t2009
podlaskie;siemiatycki;3;0,68;1;0;1;t2010
podlaskie;sokólski;6;0,91;0;0;0;t2011
podlaskie;suwalski;5;1,4;0;0;0;t2012
podlaskie;wysokomazowiecki;13;2,29;0;0;0;t2013
podlaskie;zambrowski;6;1,38;0;0;0;t2014
podlaskie;Bia³ystok;40;1,34;4;1;3;t2061
podlaskie;£om¿a;6;0,96;0;0;0;t2062
podlaskie;Suwa³ki;8;1,15;0;0;0;t2063
pomorskie;bytowski;7;0,88;0;0;0;t2201
pomorskie;chojnicki;10;1,02;1;0;1;t2202
pomorskie;cz³uchowski;11;1,97;1;0;1;t2203
pomorskie;gdañski;26;2,18;2;1;1;t2204
pomorskie;kartuski;14;0,99;3;0;3;t2205
pomorskie;koœcierski;13;1,79;2;2;0;t2206
pomorskie;kwidzyñski;4;0,48;0;0;0;t2207
pomorskie;lêborski;4;0,61;2;0;2;t2208
pomorskie;malborski;19;3;0;0;0;t2209
pomorskie;nowodworski;14;3,95;1;0;1;t2210
pomorskie;pucki;19;2,18;1;0;1;t2211
pomorskie;s³upski;9;0,91;0;0;0;t2212
pomorskie;starogardzki;12;0,94;0;0;0;t2213
pomorskie;tczewski;11;0,95;7;0;7;t2214
pomorskie;wejherowski;35;1,6;4;0;4;t2215
pomorskie;sztumski;5;1,22;1;0;1;t2216
pomorskie;Gdañsk;170;3,61;2;0;2;t2261
pomorskie;Gdynia;78;3,17;0;0;0;t2262
pomorskie;S³upsk;18;1,99;2;0;2;t2263
pomorskie;Sopot;16;4,5;0;0;0;t2264
œl¹skie;bêdziñski;32;2,16;1;0;1;t2401
œl¹skie;bielski;19;1,14;1;0;1;t2402
œl¹skie;cieszyñski;10;0,56;0;0;0;t2403
œl¹skie;czêstochowski;17;1,27;1;1;0;t2404
œl¹skie;gliwicki;24;2,08;0;0;0;t2405
œl¹skie;k³obucki;8;0,95;1;0;1;t2406
œl¹skie;lubliniecki;5;0,66;2;0;2;t2407
œl¹skie;miko³owski;19;1,92;0;0;0;t2408
œl¹skie;myszkowski;13;1,84;1;0;1;t2409
œl¹skie;pszczyñski;15;1,34;1;0;1;t2410
œl¹skie;raciborski;11;1,02;3;0;3;t2411
œl¹skie;rybnicki;4;0,51;1;0;1;t2412
œl¹skie;tarnogórski;34;2,41;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;11;1,84;1;0;1;t2414
œl¹skie;wodzis³awski;7;0,45;3;0;3;t2415
œl¹skie;zawierciañski;21;1,79;2;1;1;t2416
œl¹skie;¿ywiecki;5;0,33;3;0;3;t2417
œl¹skie;Bielsko-Bia³a;26;1,53;2;0;2;t2461
œl¹skie;Bytom;21;1,28;3;0;3;t2462
œl¹skie;Chorzów;11;1,02;0;0;0;t2463
œl¹skie;Czêstochowa;29;1,32;4;0;4;t2464
œl¹skie;D¹browa Górnicza;27;2,27;1;0;1;t2465
œl¹skie;Gliwice;32;1,8;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;5;0,57;0;0;0;t2467
œl¹skie;Jaworzno;12;1,32;0;0;0;t2468
œl¹skie;Katowice;50;1,71;3;1;2;t2469
œl¹skie;Mys³owice;11;1,47;2;1;1;t2470
œl¹skie;Piekary Œl¹skie;8;1,46;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;15;1,09;0;0;0;t2472
œl¹skie;Rybnik;23;1,67;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;6;0,9;1;0;1;t2474
œl¹skie;Sosnowiec;17;0,85;3;1;2;t2475
œl¹skie;Œwiêtoch³owice;3;0,61;0;0;0;t2476
œl¹skie;Tychy;16;1,26;1;0;1;t2477
œl¹skie;Zabrze;37;2,16;2;0;2;t2478
œl¹skie;¯ory;4;0,64;1;0;1;t2479
œwiêtokrzyskie;buski;13;1,82;1;0;1;t2601
œwiêtokrzyskie;jêdrzejowski;13;1,53;2;0;2;t2602
œwiêtokrzyskie;kazimierski;3;0,9;0;0;0;t2603
œwiêtokrzyskie;kielecki;24;1,14;0;0;0;t2604
œwiêtokrzyskie;konecki;23;2,89;0;0;0;t2605
œwiêtokrzyskie;opatowski;2;0,39;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;19;1,75;0;0;0;t2607
œwiêtokrzyskie;piñczowski;20;5,17;0;0;0;t2608
œwiêtokrzyskie;sandomierski;5;0,65;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;8;1,09;3;0;3;t2610
œwiêtokrzyskie;starachowicki;12;1,35;1;1;0;t2611
œwiêtokrzyskie;staszowski;2;0,28;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;28;1,44;1;0;1;t2661
warmiñsko-mazurskie;bartoszycki;18;3,16;1;0;1;t2801
warmiñsko-mazurskie;braniewski;4;0,98;2;0;2;t2802
warmiñsko-mazurskie;dzia³dowski;26;4;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;12;2,1;1;1;0;t2804
warmiñsko-mazurskie;e³cki;26;2,84;3;0;3;t2805
warmiñsko-mazurskie;gi¿ycki;7;1,24;2;0;2;t2806
warmiñsko-mazurskie;i³awski;30;3,23;3;0;3;t2807
warmiñsko-mazurskie;kêtrzyñski;16;2,58;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;30;7,31;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;19;3,83;2;0;2;t2810
warmiñsko-mazurskie;nidzicki;11;3,36;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;5;1,14;2;1;1;t2812
warmiñsko-mazurskie;olecki;5;1,47;1;0;1;t2813
warmiñsko-mazurskie;olsztyñski;88;6,92;1;0;1;t2814
warmiñsko-mazurskie;ostródzki;52;5,01;0;0;0;t2815
warmiñsko-mazurskie;piski;30;5,36;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;17;2,45;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;4;1,5;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;2;0,89;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;22;1,85;1;1;0;t2861
warmiñsko-mazurskie;Olsztyn;148;8,61;3;0;3;t2862
wielkopolskie;chodzieski;5;1,06;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;8;0,92;4;0;4;t3002
wielkopolskie;gnieŸnieñski;12;0,83;6;1;5;t3003
wielkopolskie;gostyñski;4;0,53;0;0;0;t3004
wielkopolskie;grodziski;9;1,73;0;0;0;t3005
wielkopolskie;jarociñski;3;0,42;0;0;0;t3006
wielkopolskie;kaliski;3;0,36;0;0;0;t3007
wielkopolskie;kêpiñski;18;3,19;0;0;0;t3008
wielkopolskie;kolski;8;0,93;0;0;0;t3009
wielkopolskie;koniñski;6;0,46;0;0;0;t3010
wielkopolskie;koœciañski;12;1,52;0;0;0;t3011
wielkopolskie;krotoszyñski;1;0,13;1;1;0;t3012
wielkopolskie;leszczyñski;17;2,95;0;0;0;t3013
wielkopolskie;miêdzychodzki;2;0,55;0;0;0;t3014
wielkopolskie;nowotomyski;8;1,06;3;0;3;t3015
wielkopolskie;obornicki;24;4,01;4;0;4;t3016
wielkopolskie;ostrowski;7;0,43;0;0;0;t3017
wielkopolskie;ostrzeszowski;2;0,36;0;0;0;t3018
wielkopolskie;pilski;47;3,46;6;1;5;t3019
wielkopolskie;pleszewski;1;0,16;0;0;0;t3020
wielkopolskie;poznañski;109;2,7;7;4;3;t3021
wielkopolskie;rawicki;6;1;0;0;0;t3022
wielkopolskie;s³upecki;19;3,22;0;0;0;t3023
wielkopolskie;szamotulski;43;4,69;2;0;2;t3024
wielkopolskie;œredzki;16;2,71;2;2;0;t3025
wielkopolskie;œremski;27;4,39;0;0;0;t3026
wielkopolskie;turecki;3;0,36;0;0;0;t3027
wielkopolskie;w¹growiecki;10;1,42;0;0;0;t3028
wielkopolskie;wolsztyñski;4;0,7;0;0;0;t3029
wielkopolskie;wrzesiñski;4;0,51;0;0;0;t3030
wielkopolskie;z³otowski;33;4,76;0;0;0;t3031
wielkopolskie;Kalisz;9;0,9;2;0;2;t3061
wielkopolskie;Konin;2;0,27;0;0;0;t3062
wielkopolskie;Leszno;1;0,16;0;0;0;t3063
wielkopolskie;Poznañ;156;2,92;9;7;2;t3064
zachodniopomorskie;bia³ogardzki;11;2,32;1;0;1;t3201
zachodniopomorskie;choszczeñski;3;0,62;1;0;1;t3202
zachodniopomorskie;drawski;7;1,23;0;0;0;t3203
zachodniopomorskie;goleniowski;22;2,67;0;0;0;t3204
zachodniopomorskie;gryficki;12;2;1;0;1;t3205
zachodniopomorskie;gryfiñski;14;1,72;0;0;0;t3206
zachodniopomorskie;kamieñski;10;2,13;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;4;0,5;0;0;0;t3208
zachodniopomorskie;koszaliñski;10;1,5;0;0;0;t3209
zachodniopomorskie;myœliborski;8;1,22;0;0;0;t3210
zachodniopomorskie;policki;23;2,83;0;0;0;t3211
zachodniopomorskie;pyrzycki;10;2,55;0;0;0;t3212
zachodniopomorskie;s³awieñski;8;1,43;0;0;0;t3213
zachodniopomorskie;stargardzki;17;1,41;0;0;0;t3214
zachodniopomorskie;szczecinecki;23;2,97;0;0;0;t3215
zachodniopomorskie;œwidwiñski;2;0,43;0;0;0;t3216
zachodniopomorskie;wa³ecki;3;0,57;0;0;0;t3217
zachodniopomorskie;³obeski;11;3,01;0;0;0;t3218
zachodniopomorskie;Koszalin;21;1,96;1;0;1;t3261
zachodniopomorskie;Szczecin;103;2,57;0;0;0;t3262
zachodniopomorskie;Œwinoujœcie;6;1,47;0;0;0;t3263
