wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
lubuskie;Gorzów Wielkopolski;72;5,84;3;0;3;t0861
lubuskie;Zielona Góra;47;3,33;0;0;0;t0862
³ódzkie;be³chatowski;27;2,40;0;0;0;t1001
³ódzkie;kutnowski;54;5,62;0;0;0;t1002
³ódzkie;³aski;8;1,61;1;0;1;t1003
³ódzkie;³êczycki;17;3,43;0;0;0;t1004
³ódzkie;³owicki;35;4,50;0;0;0;t1005
³ódzkie;³ódzki wschodni;38;5,25;3;0;3;t1006
³ódzkie;opoczyñski;4;0,53;2;2;0;t1007
³ódzkie;pabianicki;70;5,87;0;0;0;t1008
³ódzkie;pajêczañski;1;0,20;2;0;2;t1009
³ódzkie;piotrkowski;25;2,74;26;26;0;t1010
³ódzkie;poddêbicki;23;5,60;1;0;1;t1011
³ódzkie;radomszczañski;20;1,78;5;0;5;t1012
³ódzkie;rawski;8;1,65;0;0;0;t1013
³ódzkie;sieradzki;29;2,47;3;0;3;t1014
³ódzkie;skierniewicki;26;6,81;0;0;0;t1015
³ódzkie;tomaszowski;37;3,19;5;0;5;t1016
³ódzkie;wieluñski;11;1,45;2;1;1;t1017
³ódzkie;wieruszowski;5;1,19;0;0;0;t1018
³ódzkie;zduñskowolski;41;6,19;0;0;0;t1019
³ódzkie;zgierski;109;6,56;5;0;5;t1020
³ódzkie;brzeziñski;20;6,49;0;0;0;t1021
³ódzkie;£ódŸ;403;5,95;44;0;44;t1061
³ódzkie;Piotrków Trybunalski;24;3,30;26;21;5;t1062
³ódzkie;Skierniewice;23;4,80;0;0;0;t1063
ma³opolskie;bocheñski;18;1,68;0;0;0;t1201
ma³opolskie;brzeski;8;0,86;0;0;0;t1202
ma³opolskie;chrzanowski;15;1,21;0;0;0;t1203
ma³opolskie;d¹browski;11;1,86;0;0;0;t1204
ma³opolskie;gorlicki;12;1,10;2;0;2;t1205
ma³opolskie;krakowski;85;3,03;5;5;0;t1206
ma³opolskie;limanowski;13;0,98;0;0;0;t1207
ma³opolskie;miechowski;11;2,26;0;0;0;t1208
ma³opolskie;myœlenicki;19;1,49;0;0;0;t1209
ma³opolskie;nowos¹decki;10;0,46;2;0;2;t1210
ma³opolskie;nowotarski;11;0,57;1;0;1;t1211
ma³opolskie;olkuski;15;1,35;1;1;0;t1212
ma³opolskie;oœwiêcimski;48;3,13;1;0;1;t1213
ma³opolskie;proszowicki;5;1,16;0;0;0;t1214
ma³opolskie;suski;10;1,19;0;0;0;t1215
ma³opolskie;tarnowski;18;0,89;0;0;0;t1216
ma³opolskie;tatrzañski;17;2,50;1;0;1;t1217
ma³opolskie;wadowicki;34;2,13;0;0;0;t1218
ma³opolskie;wielicki;18;1,38;0;0;0;t1219
ma³opolskie;Kraków;215;2,75;10;9;1;t1261
ma³opolskie;Nowy S¹cz;23;2,75;0;0;0;t1262
ma³opolskie;Tarnów;9;0,83;0;0;0;t1263
mazowieckie;bia³obrzeski;14;4,20;0;0;0;t1401
mazowieckie;ciechanowski;26;2,91;2;0;2;t1402
mazowieckie;garwoliñski;14;1,29;0;0;0;t1403
mazowieckie;gostyniñski;2;0,45;1;0;1;t1404
mazowieckie;grodziski;45;4,65;3;0;3;t1405
mazowieckie;grójecki;55;5,60;2;1;1;t1406
mazowieckie;kozienicki;32;5,35;0;0;0;t1407
mazowieckie;legionowski;46;3,86;1;0;1;t1408
mazowieckie;lipski;5;1,48;0;0;0;t1409
mazowieckie;³osicki;5;1,63;1;0;1;t1410
mazowieckie;makowski;7;1,57;0;0;0;t1411
mazowieckie;miñski;18;1,16;2;1;1;t1412
mazowieckie;m³awski;3;0,41;0;0;0;t1413
mazowieckie;nowodworski;66;8,31;1;1;0;t1414
mazowieckie;ostro³êcki;13;1,47;0;0;0;t1415
mazowieckie;ostrowski;23;3,19;0;0;0;t1416
mazowieckie;otwocki;38;3,05;0;0;0;t1417
mazowieckie;piaseczyñski;106;5,59;1;0;1;t1418
mazowieckie;p³ocki;20;1,80;0;0;0;t1419
mazowieckie;p³oñski;7;0,81;0;0;0;t1420
mazowieckie;pruszkowski;37;2,22;3;0;3;t1421
mazowieckie;przasnyski;23;4,39;2;2;0;t1422
mazowieckie;przysuski;3;0,73;1;0;1;t1423
mazowieckie;pu³tuski;17;3,28;0;0;0;t1424
mazowieckie;radomski;45;2,96;0;0;0;t1425
mazowieckie;siedlecki;14;1,72;1;0;1;t1426
mazowieckie;sierpecki;5;0,97;0;0;0;t1427
mazowieckie;sochaczewski;30;3,53;1;0;1;t1428
mazowieckie;soko³owski;17;3,17;1;1;0;t1429
mazowieckie;szyd³owiecki;4;1,01;0;0;0;t1430
mazowieckie;warszawski zachodni;40;3,35;0;0;0;t1432
mazowieckie;wêgrowski;10;1,52;1;0;1;t1433
mazowieckie;wo³omiñski;150;5,97;2;1;1;t1434
mazowieckie;wyszkowski;18;2,42;0;0;0;t1435
mazowieckie;zwoleñski;4;1,11;0;0;0;t1436
mazowieckie;¿uromiñski;1;0,26;0;0;0;t1437
mazowieckie;¿yrardowski;27;3,57;0;0;0;t1438
mazowieckie;Ostro³êka;12;2,31;1;0;1;t1461
mazowieckie;P³ock;9;0,76;0;0;0;t1462
mazowieckie;Radom;41;1,95;0;0;0;t1463
mazowieckie;Siedlce;15;1,92;0;0;0;t1464
mazowieckie;Warszawa;616;3,43;12;0;12;t1465
opolskie;brzeski;27;3,01;1;0;1;t1601
opolskie;g³ubczycki;10;2,21;3;0;3;t1602
opolskie;kêdzierzyñsko-kozielski;22;2,35;1;0;1;t1603
opolskie;kluczborski;28;4,29;1;0;1;t1604
opolskie;krapkowicki;2;0,31;0;0;0;t1605
opolskie;namys³owski;3;0,70;2;0;2;t1606
opolskie;nyski;28;2,07;1;1;0;t1607
opolskie;oleski;8;1,25;2;0;2;t1608
opolskie;opolski;25;2,02;1;0;1;t1609
opolskie;prudnicki;0;0;0;0;0;t1610
opolskie;strzelecki;21;2,83;1;0;1;t1611
opolskie;Opole;48;3,75;2;0;2;t1661
podkarpackie;bieszczadzki;2;0,93;0;0;0;t1801
podkarpackie;brzozowski;42;6,41;0;0;0;t1802
podkarpackie;dêbicki;20;1,48;3;0;3;t1803
podkarpackie;jaros³awski;54;4,50;0;0;0;t1804
podkarpackie;jasielski;75;6,62;2;0;2;t1805
podkarpackie;kolbuszowski;65;10,45;0;0;0;t1806
podkarpackie;kroœnieñski;46;4,10;1;0;1;t1807
podkarpackie;le¿ajski;9;1,30;2;0;2;t1808
podkarpackie;lubaczowski;22;4,00;0;0;0;t1809
podkarpackie;³añcucki;12;1,48;3;0;3;t1810
podkarpackie;mielecki;57;4,17;0;0;0;t1811
podkarpackie;ni¿añski;5;0,75;1;0;1;t1812
podkarpackie;przemyski;15;2,03;1;0;1;t1813
podkarpackie;przeworski;25;3,20;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;5;0,67;0;0;0;t1815
podkarpackie;rzeszowski;36;2,12;2;0;2;t1816
podkarpackie;sanocki;5;0,53;1;0;1;t1817
podkarpackie;stalowowolski;8;0,76;2;0;2;t1818
podkarpackie;strzy¿owski;1;0,16;2;0;2;t1819
podkarpackie;tarnobrzeski;19;3,59;2;0;2;t1820
podkarpackie;leski;0;0;0;0;0;t1821
podkarpackie;Krosno;20;4,33;0;0;0;t1861
podkarpackie;Przemyœl;21;3,47;0;0;0;t1862
podkarpackie;Rzeszów;69;3,51;1;0;1;t1863
podkarpackie;Tarnobrzeg;21;4,51;0;0;0;t1864
podlaskie;augustowski;10;1,73;2;0;2;t2001
podlaskie;bia³ostocki;86;5,72;2;1;1;t2002
podlaskie;bielski;20;3,70;0;0;0;t2003
podlaskie;grajewski;10;2,13;0;0;0;t2004
podlaskie;hajnowski;17;4,02;1;0;1;t2005
podlaskie;kolneñski;0;0;1;0;1;t2006
podlaskie;³om¿yñski;4;0,79;1;1;0;t2007
podlaskie;moniecki;13;3,23;0;0;0;t2008
podlaskie;sejneñski;8;4,04;0;0;0;t2009
podlaskie;siemiatycki;2;0,46;1;0;1;t2010
podlaskie;sokólski;62;9,35;0;0;0;t2011
podlaskie;suwalski;10;2,81;1;0;1;t2012
podlaskie;wysokomazowiecki;9;1,59;0;0;0;t2013
podlaskie;zambrowski;17;3,92;0;0;0;t2014
podlaskie;Bia³ystok;155;5,21;4;0;4;t2061
podlaskie;£om¿a;14;2,23;0;0;0;t2062
podlaskie;Suwa³ki;40;5,73;2;0;2;t2063
pomorskie;bytowski;23;2,91;2;0;2;t2201
pomorskie;chojnicki;22;2,25;0;0;0;t2202
pomorskie;cz³uchowski;33;5,90;0;0;0;t2203
pomorskie;gdañski;60;5,03;5;2;3;t2204
pomorskie;kartuski;41;2,91;0;0;0;t2205
pomorskie;koœcierski;19;2,61;2;1;1;t2206
pomorskie;kwidzyñski;30;3,61;1;0;1;t2207
pomorskie;lêborski;7;1,06;3;0;3;t2208
pomorskie;malborski;77;12,14;0;0;0;t2209
pomorskie;nowodworski;11;3,10;0;0;0;t2210
pomorskie;pucki;57;6,54;1;1;0;t2211
pomorskie;s³upski;54;5,47;0;0;0;t2212
pomorskie;starogardzki;59;4,60;1;1;0;t2213
pomorskie;tczewski;36;3,11;4;0;4;t2214
pomorskie;wejherowski;99;4,53;0;0;0;t2215
pomorskie;sztumski;23;5,59;1;0;1;t2216
pomorskie;Gdañsk;225;4,77;7;0;7;t2261
pomorskie;Gdynia;195;7,93;2;0;2;t2262
pomorskie;S³upsk;62;6,86;0;0;0;t2263
pomorskie;Sopot;12;3,37;2;1;1;t2264
œl¹skie;bêdziñski;45;3,04;1;0;1;t2401
œl¹skie;bielski;40;2,41;1;0;1;t2402
œl¹skie;cieszyñski;39;2,19;0;0;0;t2403
œl¹skie;czêstochowski;28;2,08;1;0;1;t2404
œl¹skie;gliwicki;58;5,02;4;0;4;t2405
œl¹skie;k³obucki;19;2,25;0;0;0;t2406
œl¹skie;lubliniecki;18;2,36;3;1;2;t2407
œl¹skie;miko³owski;35;3,53;3;0;3;t2408
œl¹skie;myszkowski;31;4,38;0;0;0;t2409
œl¹skie;pszczyñski;16;1,43;1;0;1;t2410
œl¹skie;raciborski;38;3,52;3;0;3;t2411
œl¹skie;rybnicki;20;2,56;3;1;2;t2412
œl¹skie;tarnogórski;27;1,92;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;19;3,17;0;0;0;t2414
œl¹skie;wodzis³awski;47;2,99;3;1;2;t2415
œl¹skie;zawierciañski;38;3,24;1;0;1;t2416
œl¹skie;¿ywiecki;47;3,08;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;51;2,99;0;0;0;t2461
œl¹skie;Bytom;46;2,80;0;0;0;t2462
œl¹skie;Chorzów;33;3,07;1;0;1;t2463
œl¹skie;Czêstochowa;49;2,23;2;0;2;t2464
œl¹skie;D¹browa Górnicza;18;1,51;2;0;2;t2465
œl¹skie;Gliwice;82;4,60;7;0;7;t2466
œl¹skie;Jastrzêbie-Zdrój;24;2,71;0;0;0;t2467
œl¹skie;Jaworzno;17;1,87;0;0;0;t2468
œl¹skie;Katowice;127;4,35;6;1;5;t2469
œl¹skie;Mys³owice;22;2,95;1;0;1;t2470
œl¹skie;Piekary Œl¹skie;32;5,83;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;50;3,65;0;0;0;t2472
œl¹skie;Rybnik;48;3,48;4;0;4;t2473
œl¹skie;Siemianowice Œl¹skie;19;2,85;1;1;0;t2474
œl¹skie;Sosnowiec;45;2,26;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;13;2,63;0;0;0;t2476
œl¹skie;Tychy;61;4,79;1;0;1;t2477
œl¹skie;Zabrze;71;4,14;2;0;2;t2478
œl¹skie;¯ory;18;2,87;0;0;0;t2479
œwiêtokrzyskie;buski;7;0,98;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;13;1,53;1;0;1;t2602
œwiêtokrzyskie;kazimierski;4;1,19;0;0;0;t2603
œwiêtokrzyskie;kielecki;45;2,13;2;0;2;t2604
œwiêtokrzyskie;konecki;19;2,39;1;0;1;t2605
œwiêtokrzyskie;opatowski;10;1,93;1;0;1;t2606
œwiêtokrzyskie;ostrowiecki;11;1,01;0;0;0;t2607
œwiêtokrzyskie;piñczowski;1;0,26;0;0;0;t2608
œwiêtokrzyskie;sandomierski;19;2,48;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;14;1,90;0;0;0;t2610
œwiêtokrzyskie;starachowicki;19;2,13;1;0;1;t2611
œwiêtokrzyskie;staszowski;11;1,54;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;9;2,00;0;0;0;t2613
œwiêtokrzyskie;Kielce;36;1,85;5;0;5;t2661
warmiñsko-mazurskie;bartoszycki;35;6,15;3;1;2;t2801
warmiñsko-mazurskie;braniewski;21;5,13;2;0;2;t2802
warmiñsko-mazurskie;dzia³dowski;35;5,39;2;0;2;t2803
warmiñsko-mazurskie;elbl¹ski;42;7,36;0;0;0;t2804
warmiñsko-mazurskie;e³cki;40;4,37;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;56;9,92;1;0;1;t2806
warmiñsko-mazurskie;i³awski;79;8,51;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;35;5,64;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;22;5,36;1;0;1;t2809
warmiñsko-mazurskie;mr¹gowski;30;6,04;1;1;0;t2810
warmiñsko-mazurskie;nidzicki;18;5,50;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;28;6,40;2;0;2;t2812
warmiñsko-mazurskie;olecki;13;3,82;1;0;1;t2813
warmiñsko-mazurskie;olsztyñski;94;7,39;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;98;9,43;2;0;2;t2815
warmiñsko-mazurskie;piski;45;8,04;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;47;6,79;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;15;5,63;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;27;11,97;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;78;6,55;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;224;13,03;0;0;0;t2862
wielkopolskie;chodzieski;3;0,64;3;1;2;t3001
wielkopolskie;czarnkowsko-trzcianecki;36;4,14;0;0;0;t3002
wielkopolskie;gnieŸnieñski;79;5,43;3;2;1;t3003
wielkopolskie;gostyñski;20;2,63;0;0;0;t3004
wielkopolskie;grodziski;8;1,54;3;1;2;t3005
wielkopolskie;jarociñski;10;1,40;0;0;0;t3006
wielkopolskie;kaliski;18;2,17;0;0;0;t3007
wielkopolskie;kêpiñski;11;1,95;0;0;0;t3008
wielkopolskie;kolski;16;1,85;1;0;1;t3009
wielkopolskie;koniñski;18;1,38;3;0;3;t3010
wielkopolskie;koœciañski;22;2,78;1;1;0;t3011
wielkopolskie;krotoszyñski;18;2,33;1;0;1;t3012
wielkopolskie;leszczyñski;7;1,22;0;0;0;t3013
wielkopolskie;miêdzychodzki;7;1,91;3;3;0;t3014
wielkopolskie;nowotomyski;22;2,91;0;0;0;t3015
wielkopolskie;obornicki;23;3,84;0;0;0;t3016
wielkopolskie;ostrowski;47;2,91;1;1;0;t3017
wielkopolskie;ostrzeszowski;6;1,08;1;0;1;t3018
wielkopolskie;pilski;38;2,80;2;0;2;t3019
wielkopolskie;pleszewski;19;3,02;1;0;1;t3020
wielkopolskie;poznañski;338;8,38;3;3;0;t3021
wielkopolskie;rawicki;19;3,15;0;0;0;t3022
wielkopolskie;s³upecki;12;2,03;1;0;1;t3023
wielkopolskie;szamotulski;14;1,53;0;0;0;t3024
wielkopolskie;œredzki;9;1,52;2;1;1;t3025
wielkopolskie;œremski;22;3,58;3;0;3;t3026
wielkopolskie;turecki;3;0,36;1;0;1;t3027
wielkopolskie;w¹growiecki;16;2,28;1;0;1;t3028
wielkopolskie;wolsztyñski;6;1,04;0;0;0;t3029
wielkopolskie;wrzesiñski;53;6,79;2;2;0;t3030
wielkopolskie;z³otowski;69;9,96;1;0;1;t3031
wielkopolskie;Kalisz;16;1,60;0;0;0;t3061
wielkopolskie;Konin;23;3,14;3;0;3;t3062
wielkopolskie;Leszno;17;2,68;0;0;0;t3063
wielkopolskie;Poznañ;439;8,22;5;1;4;t3064
zachodniopomorskie;bia³ogardzki;20;4,22;0;0;0;t3201
zachodniopomorskie;choszczeñski;30;6,25;0;0;0;t3202
zachodniopomorskie;drawski;14;2,46;0;0;0;t3203
zachodniopomorskie;goleniowski;68;8,25;0;0;0;t3204
zachodniopomorskie;gryficki;34;5,66;3;0;3;t3205
zachodniopomorskie;gryfiñski;47;5,76;1;0;1;t3206
zachodniopomorskie;kamieñski;26;5,55;1;0;1;t3207
zachodniopomorskie;ko³obrzeski;42;5,29;0;0;0;t3208
zachodniopomorskie;koszaliñski;15;2,26;1;0;1;t3209
zachodniopomorskie;myœliborski;18;2,75;3;1;2;t3210
zachodniopomorskie;policki;65;8,00;1;0;1;t3211
zachodniopomorskie;pyrzycki;22;5,60;0;0;0;t3212
zachodniopomorskie;s³awieñski;16;2,86;0;0;0;t3213
zachodniopomorskie;stargardzki;55;4,58;1;0;1;t3214
zachodniopomorskie;szczecinecki;18;2,33;1;0;1;t3215
zachodniopomorskie;œwidwiñski;28;6,02;0;0;0;t3216
zachodniopomorskie;wa³ecki;9;1,70;6;0;6;t3217
zachodniopomorskie;³obeski;12;3,29;4;0;4;t3218
zachodniopomorskie;Koszalin;48;4,49;4;0;4;t3261
zachodniopomorskie;Szczecin;301;7,51;4;0;4;t3262
zachodniopomorskie;Œwinoujœcie;33;8,08;0;0;0;t3263
