wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
kujawsko-pomorskie;che³miñski;4;0,77;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;17;3,78;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;13;3,23;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;71;4,46;3;0;3;t0407
kujawsko-pomorskie;lipnowski;8;1,22;0;0;0;t0408
kujawsko-pomorskie;mogileñski;14;3,08;0;0;0;t0409
kujawsko-pomorskie;nakielski;43;4,99;0;0;0;t0410
kujawsko-pomorskie;radziejowski;18;4,48;0;0;0;t0411
kujawsko-pomorskie;rypiñski;3;0,69;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;34;8,31;0;0;0;t0413
kujawsko-pomorskie;œwiecki;17;1,72;0;0;0;t0414
kujawsko-pomorskie;toruñski;34;3,12;2;0;2;t0415
kujawsko-pomorskie;tucholski;19;3,93;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;4;1,17;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;24;2,79;1;0;1;t0418
kujawsko-pomorskie;¿niñski;16;2,28;0;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;146;4,21;0;0;0;t0461
kujawsko-pomorskie;Grudzi¹dz;48;5,10;0;0;0;t0462
kujawsko-pomorskie;Toruñ;52;2,59;0;0;0;t0463
kujawsko-pomorskie;W³oc³awek;22;2,01;3;0;3;t0464
lubelskie;bialski;10;0,91;0;0;0;t0601
lubelskie;bi³gorajski;3;0,30;0;0;0;t0602
lubelskie;che³mski;5;0,64;0;0;0;t0603
lubelskie;hrubieszowski;5;0,80;0;0;0;t0604
lubelskie;janowski;1;0,22;0;0;0;t0605
lubelskie;krasnostawski;9;1,43;0;0;0;t0606
lubelskie;kraœnicki;6;0,63;0;0;0;t0607
lubelskie;lubartowski;3;0,34;0;0;0;t0608
lubelskie;lubelski;17;1,09;0;0;0;t0609
lubelskie;³êczyñski;7;1,22;0;0;0;t0610
lubelskie;³ukowski;10;0,94;0;0;0;t0611
lubelskie;opolski;10;1,70;0;0;0;t0612
lubelskie;parczewski;2;0,58;0;0;0;t0613
lubelskie;pu³awski;14;1,24;0;0;0;t0614
lubelskie;radzyñski;13;2,22;0;0;0;t0615
lubelskie;rycki;3;0,54;0;0;0;t0616
lubelskie;œwidnicki;5;0,70;1;1;0;t0617
lubelskie;tomaszowski;4;0,49;0;0;0;t0618
lubelskie;w³odawski;3;0,79;0;0;0;t0619
lubelskie;zamojski;9;0,85;0;0;0;t0620
lubelskie;Bia³a Podlaska;0;0;0;0;0;t0661
lubelskie;Che³m;17;2,76;0;0;0;t0662
lubelskie;Lublin;47;1,38;1;1;0;t0663
lubelskie;Zamoœæ;3;0,47;0;0;0;t0664
lubuskie;gorzowski;3;0,42;0;0;0;t0801
lubuskie;kroœnieñski;18;3,29;0;0;0;t0802
lubuskie;miêdzyrzecki;28;4,88;0;0;0;t0803
lubuskie;nowosolski;4;0,47;0;0;0;t0804
lubuskie;s³ubicki;15;3,20;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;4;0,82;0;0;0;t0806
lubuskie;sulêciñski;5;1,42;0;0;0;t0807
lubuskie;œwiebodziñski;12;2,16;0;0;0;t0808
lubuskie;zielonogórski;8;1,06;0;0;0;t0809
lubuskie;¿agañski;3;0,38;0;0;0;t0810
lubuskie;¿arski;7;0,73;0;0;0;t0811
lubuskie;wschowski;0;0;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;1;0,08;0;0;0;t0861
lubuskie;Zielona Góra;61;4,32;0;0;0;t0862
³ódzkie;be³chatowski;1;0,09;0;0;0;t1001
³ódzkie;kutnowski;13;1,35;0;0;0;t1002
³ódzkie;³aski;2;0,40;0;0;0;t1003
³ódzkie;³êczycki;7;1,41;0;0;0;t1004
³ódzkie;³owicki;9;1,16;0;0;0;t1005
³ódzkie;³ódzki wschodni;16;2,21;0;0;0;t1006
³ódzkie;opoczyñski;2;0,26;0;0;0;t1007
³ódzkie;pabianicki;5;0,42;0;0;0;t1008
³ódzkie;pajêczañski;2;0,39;0;0;0;t1009
³ódzkie;piotrkowski;5;0,55;0;0;0;t1010
³ódzkie;poddêbicki;3;0,73;0;0;0;t1011
³ódzkie;radomszczañski;19;1,69;0;0;0;t1012
³ódzkie;rawski;3;0,62;0;0;0;t1013
³ódzkie;sieradzki;15;1,28;0;0;0;t1014
³ódzkie;skierniewicki;3;0,79;0;0;0;t1015
³ódzkie;tomaszowski;4;0,34;0;0;0;t1016
³ódzkie;wieluñski;1;0,13;0;0;0;t1017
³ódzkie;wieruszowski;5;1,19;0;0;0;t1018
³ódzkie;zduñskowolski;1;0,15;0;0;0;t1019
³ódzkie;zgierski;44;2,65;0;0;0;t1020
³ódzkie;brzeziñski;5;1,62;0;0;0;t1021
³ódzkie;£ódŸ;120;1,77;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;0;0;0;0;0;t1062
³ódzkie;Skierniewice;6;1,25;0;0;0;t1063
ma³opolskie;bocheñski;1;0,09;0;0;0;t1201
ma³opolskie;brzeski;6;0,64;0;0;0;t1202
ma³opolskie;chrzanowski;8;0,64;0;0;0;t1203
ma³opolskie;d¹browski;8;1,35;0;0;0;t1204
ma³opolskie;gorlicki;5;0,46;0;0;0;t1205
ma³opolskie;krakowski;21;0,75;0;0;0;t1206
ma³opolskie;limanowski;8;0,61;0;0;0;t1207
ma³opolskie;miechowski;2;0,41;0;0;0;t1208
ma³opolskie;myœlenicki;9;0,70;0;0;0;t1209
ma³opolskie;nowos¹decki;4;0,18;0;0;0;t1210
ma³opolskie;nowotarski;4;0,21;0;0;0;t1211
ma³opolskie;olkuski;3;0,27;0;0;0;t1212
ma³opolskie;oœwiêcimski;6;0,39;0;0;0;t1213
ma³opolskie;proszowicki;3;0,70;0;0;0;t1214
ma³opolskie;suski;0;0;0;0;0;t1215
ma³opolskie;tarnowski;10;0,50;0;0;0;t1216
ma³opolskie;tatrzañski;2;0,29;0;0;0;t1217
ma³opolskie;wadowicki;11;0,69;0;0;0;t1218
ma³opolskie;wielicki;5;0,38;0;0;0;t1219
ma³opolskie;Kraków;74;0,95;2;2;0;t1261
ma³opolskie;Nowy S¹cz;2;0,24;0;0;0;t1262
ma³opolskie;Tarnów;7;0,65;0;0;0;t1263
mazowieckie;bia³obrzeski;1;0,30;0;0;0;t1401
mazowieckie;ciechanowski;3;0,34;0;0;0;t1402
mazowieckie;garwoliñski;7;0,64;0;0;0;t1403
mazowieckie;gostyniñski;6;1,34;0;0;0;t1404
mazowieckie;grodziski;13;1,34;0;0;0;t1405
mazowieckie;grójecki;23;2,34;0;0;0;t1406
mazowieckie;kozienicki;8;1,34;0;0;0;t1407
mazowieckie;legionowski;46;3,86;0;0;0;t1408
mazowieckie;lipski;4;1,19;0;0;0;t1409
mazowieckie;³osicki;2;0,65;0;0;0;t1410
mazowieckie;makowski;14;3,13;0;0;0;t1411
mazowieckie;miñski;22;1,42;0;0;0;t1412
mazowieckie;m³awski;4;0,55;0;0;0;t1413
mazowieckie;nowodworski;32;4,03;0;0;0;t1414
mazowieckie;ostro³êcki;6;0,68;0;0;0;t1415
mazowieckie;ostrowski;0;0;0;0;0;t1416
mazowieckie;otwocki;31;2,49;0;0;0;t1417
mazowieckie;piaseczyñski;66;3,48;0;0;0;t1418
mazowieckie;p³ocki;7;0,63;0;0;0;t1419
mazowieckie;p³oñski;15;1,73;0;0;0;t1420
mazowieckie;pruszkowski;36;2,16;0;0;0;t1421
mazowieckie;przasnyski;2;0,38;0;0;0;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;2;0,39;0;0;0;t1424
mazowieckie;radomski;10;0,66;0;0;0;t1425
mazowieckie;siedlecki;8;0,98;1;0;1;t1426
mazowieckie;sierpecki;1;0,19;0;0;0;t1427
mazowieckie;sochaczewski;7;0,82;0;0;0;t1428
mazowieckie;soko³owski;2;0,37;0;0;0;t1429
mazowieckie;szyd³owiecki;3;0,76;0;0;0;t1430
mazowieckie;warszawski zachodni;26;2,18;0;0;0;t1432
mazowieckie;wêgrowski;5;0,76;0;0;0;t1433
mazowieckie;wo³omiñski;61;2,43;0;0;0;t1434
mazowieckie;wyszkowski;6;0,81;0;0;0;t1435
mazowieckie;zwoleñski;2;0,56;0;0;0;t1436
mazowieckie;¿uromiñski;0;0;0;0;0;t1437
mazowieckie;¿yrardowski;17;2,25;0;0;0;t1438
mazowieckie;Ostro³êka;6;1,16;0;0;0;t1461
mazowieckie;P³ock;14;1,18;0;0;0;t1462
mazowieckie;Radom;31;1,47;0;0;0;t1463
mazowieckie;Siedlce;9;1,15;1;0;1;t1464
mazowieckie;Warszawa;342;1,91;0;0;0;t1465
opolskie;brzeski;7;0,78;0;0;0;t1601
opolskie;g³ubczycki;8;1,77;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;3;0,32;0;0;0;t1603
opolskie;kluczborski;3;0,46;0;0;0;t1604
opolskie;krapkowicki;5;0,79;0;0;0;t1605
opolskie;namys³owski;2;0,47;0;0;0;t1606
opolskie;nyski;18;1,33;0;0;0;t1607
opolskie;oleski;1;0,16;0;0;0;t1608
opolskie;opolski;17;1,37;0;0;0;t1609
opolskie;prudnicki;1;0,18;0;0;0;t1610
opolskie;strzelecki;8;1,08;0;0;0;t1611
opolskie;Opole;26;2,03;0;0;0;t1661
podkarpackie;bieszczadzki;0;0;0;0;0;t1801
podkarpackie;brzozowski;1;0,15;0;0;0;t1802
podkarpackie;dêbicki;2;0,15;3;0;3;t1803
podkarpackie;jaros³awski;13;1,08;0;0;0;t1804
podkarpackie;jasielski;4;0,35;0;0;0;t1805
podkarpackie;kolbuszowski;0;0;0;0;0;t1806
podkarpackie;kroœnieñski;0;0;0;0;0;t1807
podkarpackie;le¿ajski;2;0,29;0;0;0;t1808
podkarpackie;lubaczowski;3;0,55;0;0;0;t1809
podkarpackie;³añcucki;7;0,86;1;0;1;t1810
podkarpackie;mielecki;3;0,22;0;0;0;t1811
podkarpackie;ni¿añski;3;0,45;0;0;0;t1812
podkarpackie;przemyski;12;1,62;0;0;0;t1813
podkarpackie;przeworski;4;0,51;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;8;1,07;0;0;0;t1815
podkarpackie;rzeszowski;1;0,06;0;0;0;t1816
podkarpackie;sanocki;1;0,11;0;0;0;t1817
podkarpackie;stalowowolski;13;1,23;0;0;0;t1818
podkarpackie;strzy¿owski;4;0,65;1;0;1;t1819
podkarpackie;tarnobrzeski;4;0,76;0;0;0;t1820
podkarpackie;leski;0;0;0;0;0;t1821
podkarpackie;Krosno;1;0,22;0;0;0;t1861
podkarpackie;Przemyœl;18;2,98;0;0;0;t1862
podkarpackie;Rzeszów;8;0,41;0;0;0;t1863
podkarpackie;Tarnobrzeg;6;1,29;0;0;0;t1864
podlaskie;augustowski;29;5,01;0;0;0;t2001
podlaskie;bia³ostocki;33;2,20;0;0;0;t2002
podlaskie;bielski;6;1,11;0;0;0;t2003
podlaskie;grajewski;4;0,85;0;0;0;t2004
podlaskie;hajnowski;11;2,60;0;0;0;t2005
podlaskie;kolneñski;1;0,26;0;0;0;t2006
podlaskie;³om¿yñski;1;0,20;0;0;0;t2007
podlaskie;moniecki;10;2,48;0;0;0;t2008
podlaskie;sejneñski;2;1,01;0;0;0;t2009
podlaskie;siemiatycki;2;0,46;0;0;0;t2010
podlaskie;sokólski;5;0,75;0;0;0;t2011
podlaskie;suwalski;4;1,12;0;0;0;t2012
podlaskie;wysokomazowiecki;1;0,18;0;0;0;t2013
podlaskie;zambrowski;19;4,38;0;0;0;t2014
podlaskie;Bia³ystok;26;0,87;0;0;0;t2061
podlaskie;£om¿a;8;1,27;0;0;0;t2062
podlaskie;Suwa³ki;9;1,29;0;0;0;t2063
pomorskie;bytowski;3;0,38;0;0;0;t2201
pomorskie;chojnicki;1;0,10;0;0;0;t2202
pomorskie;cz³uchowski;6;1,07;0;0;0;t2203
pomorskie;gdañski;35;2,93;0;0;0;t2204
pomorskie;kartuski;21;1,49;1;0;1;t2205
pomorskie;koœcierski;8;1,10;1;0;1;t2206
pomorskie;kwidzyñski;14;1,69;1;0;1;t2207
pomorskie;lêborski;0;0;0;0;0;t2208
pomorskie;malborski;21;3,31;0;0;0;t2209
pomorskie;nowodworski;3;0,85;0;0;0;t2210
pomorskie;pucki;84;9,63;0;0;0;t2211
pomorskie;s³upski;34;3,44;0;0;0;t2212
pomorskie;starogardzki;6;0,47;0;0;0;t2213
pomorskie;tczewski;50;4,32;0;0;0;t2214
pomorskie;wejherowski;74;3,38;0;0;0;t2215
pomorskie;sztumski;29;7,05;0;0;0;t2216
pomorskie;Gdañsk;172;3,65;1;0;1;t2261
pomorskie;Gdynia;92;3,74;0;0;0;t2262
pomorskie;S³upsk;42;4,65;0;0;0;t2263
pomorskie;Sopot;9;2,53;0;0;0;t2264
œl¹skie;bêdziñski;14;0,95;0;0;0;t2401
œl¹skie;bielski;10;0,60;0;0;0;t2402
œl¹skie;cieszyñski;6;0,34;0;0;0;t2403
œl¹skie;czêstochowski;8;0,60;0;0;0;t2404
œl¹skie;gliwicki;17;1,47;0;0;0;t2405
œl¹skie;k³obucki;1;0,12;0;0;0;t2406
œl¹skie;lubliniecki;5;0,66;0;0;0;t2407
œl¹skie;miko³owski;7;0,71;0;0;0;t2408
œl¹skie;myszkowski;0;0;0;0;0;t2409
œl¹skie;pszczyñski;8;0,72;0;0;0;t2410
œl¹skie;raciborski;5;0,46;1;0;1;t2411
œl¹skie;rybnicki;0;0;0;0;0;t2412
œl¹skie;tarnogórski;0;0;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;6;1,00;0;0;0;t2414
œl¹skie;wodzis³awski;5;0,32;0;0;0;t2415
œl¹skie;zawierciañski;1;0,09;0;0;0;t2416
œl¹skie;¿ywiecki;12;0,79;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;7;0,41;1;0;1;t2461
œl¹skie;Bytom;2;0,12;0;0;0;t2462
œl¹skie;Chorzów;9;0,84;0;0;0;t2463
œl¹skie;Czêstochowa;21;0,96;0;0;0;t2464
œl¹skie;D¹browa Górnicza;7;0,59;0;0;0;t2465
œl¹skie;Gliwice;16;0,90;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;1;0,11;0;0;0;t2467
œl¹skie;Jaworzno;11;1,21;0;0;0;t2468
œl¹skie;Katowice;37;1,27;4;1;3;t2469
œl¹skie;Mys³owice;3;0,40;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;3;0,55;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;3;0,22;0;0;0;t2472
œl¹skie;Rybnik;2;0,15;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;17;2,55;0;0;0;t2474
œl¹skie;Sosnowiec;8;0,40;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;5;1,01;0;0;0;t2476
œl¹skie;Tychy;12;0,94;0;0;0;t2477
œl¹skie;Zabrze;18;1,05;0;0;0;t2478
œl¹skie;¯ory;1;0,16;0;0;0;t2479
œwiêtokrzyskie;buski;8;1,12;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;8;0,94;0;0;0;t2602
œwiêtokrzyskie;kazimierski;1;0,30;0;0;0;t2603
œwiêtokrzyskie;kielecki;10;0,47;0;0;0;t2604
œwiêtokrzyskie;konecki;2;0,25;0;0;0;t2605
œwiêtokrzyskie;opatowski;7;1,35;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;7;0,65;0;0;0;t2607
œwiêtokrzyskie;piñczowski;2;0,52;0;0;0;t2608
œwiêtokrzyskie;sandomierski;18;2,35;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;1;0,14;0;0;0;t2610
œwiêtokrzyskie;starachowicki;1;0,11;0;0;0;t2611
œwiêtokrzyskie;staszowski;7;0,98;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;0;0;0;0;0;t2613
œwiêtokrzyskie;Kielce;5;0,26;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;13;2,29;0;0;0;t2801
warmiñsko-mazurskie;braniewski;5;1,22;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;16;2,46;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;19;3,33;0;0;0;t2804
warmiñsko-mazurskie;e³cki;11;1,20;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;38;6,73;0;0;0;t2806
warmiñsko-mazurskie;i³awski;25;2,69;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;7;1,13;3;0;3;t2808
warmiñsko-mazurskie;lidzbarski;5;1,22;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;10;2,01;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;3;0,92;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;3;0,69;0;0;0;t2812
warmiñsko-mazurskie;olecki;5;1,47;1;0;1;t2813
warmiñsko-mazurskie;olsztyñski;33;2,59;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;39;3,75;0;0;0;t2815
warmiñsko-mazurskie;piski;13;2,32;1;1;0;t2816
warmiñsko-mazurskie;szczycieñski;4;0,58;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;0;0;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;15;6,65;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;69;5,79;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;43;2,50;0;0;0;t2862
wielkopolskie;chodzieski;1;0,21;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;4;0,46;0;0;0;t3002
wielkopolskie;gnieŸnieñski;50;3,44;3;0;3;t3003
wielkopolskie;gostyñski;7;0,92;0;0;0;t3004
wielkopolskie;grodziski;5;0,96;0;0;0;t3005
wielkopolskie;jarociñski;9;1,26;0;0;0;t3006
wielkopolskie;kaliski;2;0,24;0;0;0;t3007
wielkopolskie;kêpiñski;2;0,35;0;0;0;t3008
wielkopolskie;kolski;3;0,35;0;0;0;t3009
wielkopolskie;koniñski;6;0,46;0;0;0;t3010
wielkopolskie;koœciañski;47;5,94;1;1;0;t3011
wielkopolskie;krotoszyñski;0;0;1;0;1;t3012
wielkopolskie;leszczyñski;3;0,52;0;0;0;t3013
wielkopolskie;miêdzychodzki;2;0,55;0;0;0;t3014
wielkopolskie;nowotomyski;8;1,06;1;0;1;t3015
wielkopolskie;obornicki;3;0,50;0;0;0;t3016
wielkopolskie;ostrowski;8;0,50;0;0;0;t3017
wielkopolskie;ostrzeszowski;11;1,98;1;0;1;t3018
wielkopolskie;pilski;18;1,32;0;0;0;t3019
wielkopolskie;pleszewski;7;1,11;0;0;0;t3020
wielkopolskie;poznañski;80;1,98;3;0;3;t3021
wielkopolskie;rawicki;6;1,00;0;0;0;t3022
wielkopolskie;s³upecki;6;1,02;1;0;1;t3023
wielkopolskie;szamotulski;20;2,18;0;0;0;t3024
wielkopolskie;œredzki;10;1,69;0;0;0;t3025
wielkopolskie;œremski;9;1,46;0;0;0;t3026
wielkopolskie;turecki;4;0,48;0;0;0;t3027
wielkopolskie;w¹growiecki;5;0,71;0;0;0;t3028
wielkopolskie;wolsztyñski;4;0,70;0;0;0;t3029
wielkopolskie;wrzesiñski;22;2,82;3;0;3;t3030
wielkopolskie;z³otowski;1;0,14;0;0;0;t3031
wielkopolskie;Kalisz;15;1,50;0;0;0;t3061
wielkopolskie;Konin;4;0,55;0;0;0;t3062
wielkopolskie;Leszno;11;1,74;0;0;0;t3063
wielkopolskie;Poznañ;100;1,87;7;0;7;t3064
zachodniopomorskie;bia³ogardzki;53;11,17;0;0;0;t3201
zachodniopomorskie;choszczeñski;20;4,16;0;0;0;t3202
zachodniopomorskie;drawski;6;1,06;0;0;0;t3203
zachodniopomorskie;goleniowski;15;1,82;0;0;0;t3204
zachodniopomorskie;gryficki;36;6,00;0;0;0;t3205
zachodniopomorskie;gryfiñski;19;2,33;0;0;0;t3206
zachodniopomorskie;kamieñski;42;8,96;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;32;4,03;1;0;1;t3208
zachodniopomorskie;koszaliñski;18;2,71;0;0;0;t3209
zachodniopomorskie;myœliborski;6;0,92;0;0;0;t3210
zachodniopomorskie;policki;20;2,46;0;0;0;t3211
zachodniopomorskie;pyrzycki;10;2,55;0;0;0;t3212
zachodniopomorskie;s³awieñski;33;5,89;0;0;0;t3213
zachodniopomorskie;stargardzki;14;1,17;0;0;0;t3214
zachodniopomorskie;szczecinecki;3;0,39;0;0;0;t3215
zachodniopomorskie;œwidwiñski;7;1,50;0;0;0;t3216
zachodniopomorskie;wa³ecki;36;6,80;0;0;0;t3217
zachodniopomorskie;³obeski;13;3,56;0;0;0;t3218
zachodniopomorskie;Koszalin;40;3,74;0;0;0;t3261
zachodniopomorskie;Szczecin;74;1,85;3;0;3;t3262
zachodniopomorskie;Œwinoujœcie;21;5,14;0;0;0;t3263
