wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
lubelskie;Bia³a Podlaska;3;0,52;0;0;0;t0661
lubelskie;Che³m;3;0,49;0;0;0;t0662
lubelskie;Lublin;18;0,53;1;0;1;t0663
lubelskie;Zamoœæ;7;1,11;0;0;0;t0664
lubuskie;gorzowski;19;2,64;0;0;0;t0801
lubuskie;kroœnieñski;9;1,65;0;0;0;t0802
lubuskie;miêdzyrzecki;17;2,96;0;0;0;t0803
lubuskie;nowosolski;23;2,67;0;0;0;t0804
lubuskie;s³ubicki;10;2,13;1;0;1;t0805
lubuskie;strzelecko-drezdenecki;12;2,46;0;0;0;t0806
lubuskie;sulêciñski;11;3,13;2;2;0;t0807
lubuskie;œwiebodziñski;10;1,80;0;0;0;t0808
lubuskie;zielonogórski;6;0,79;0;0;0;t0809
lubuskie;¿agañski;6;0,76;0;0;0;t0810
lubuskie;¿arski;10;1,04;2;0;2;t0811
lubuskie;wschowski;1;0,26;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;25;2,03;0;0;0;t0861
lubuskie;Zielona Góra;31;2,19;0;0;0;t0862
³ódzkie;be³chatowski;4;0,35;0;0;0;t1001
³ódzkie;kutnowski;18;1,87;0;0;0;t1002
³ódzkie;³aski;2;0,40;0;0;0;t1003
³ódzkie;³êczycki;0;0;0;0;0;t1004
³ódzkie;³owicki;2;0,26;0;0;0;t1005
³ódzkie;³ódzki wschodni;5;0,69;0;0;0;t1006
³ódzkie;opoczyñski;7;0,92;0;0;0;t1007
³ódzkie;pabianicki;5;0,42;0;0;0;t1008
³ódzkie;pajêczañski;8;1,57;0;0;0;t1009
³ódzkie;piotrkowski;5;0,55;0;0;0;t1010
³ódzkie;poddêbicki;2;0,49;0;0;0;t1011
³ódzkie;radomszczañski;4;0,36;0;0;0;t1012
³ódzkie;rawski;4;0,82;0;0;0;t1013
³ódzkie;sieradzki;28;2,39;0;0;0;t1014
³ódzkie;skierniewicki;1;0,26;0;0;0;t1015
³ódzkie;tomaszowski;5;0,43;0;0;0;t1016
³ódzkie;wieluñski;5;0,66;0;0;0;t1017
³ódzkie;wieruszowski;5;1,19;2;0;2;t1018
³ódzkie;zduñskowolski;6;0,91;0;0;0;t1019
³ódzkie;zgierski;8;0,48;0;0;0;t1020
³ódzkie;brzeziñski;3;0,97;0;0;0;t1021
³ódzkie;£ódŸ;77;1,14;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;11;1,51;0;0;0;t1062
³ódzkie;Skierniewice;3;0,63;0;0;0;t1063
ma³opolskie;bocheñski;4;0,37;0;0;0;t1201
ma³opolskie;brzeski;3;0,32;0;0;0;t1202
ma³opolskie;chrzanowski;6;0,48;0;0;0;t1203
ma³opolskie;d¹browski;3;0,51;0;0;0;t1204
ma³opolskie;gorlicki;3;0,28;0;0;0;t1205
ma³opolskie;krakowski;27;0,96;0;0;0;t1206
ma³opolskie;limanowski;8;0,61;0;0;0;t1207
ma³opolskie;miechowski;1;0,21;0;0;0;t1208
ma³opolskie;myœlenicki;10;0,78;0;0;0;t1209
ma³opolskie;nowos¹decki;0;0;1;0;1;t1210
ma³opolskie;nowotarski;7;0,36;0;0;0;t1211
ma³opolskie;olkuski;7;0,63;0;0;0;t1212
ma³opolskie;oœwiêcimski;6;0,39;0;0;0;t1213
ma³opolskie;proszowicki;0;0;0;0;0;t1214
ma³opolskie;suski;2;0,24;0;0;0;t1215
ma³opolskie;tarnowski;14;0,69;0;0;0;t1216
ma³opolskie;tatrzañski;4;0,59;0;0;0;t1217
ma³opolskie;wadowicki;12;0,75;0;0;0;t1218
ma³opolskie;wielicki;15;1,15;0;0;0;t1219
ma³opolskie;Kraków;87;1,11;0;0;0;t1261
ma³opolskie;Nowy S¹cz;4;0,48;0;0;0;t1262
ma³opolskie;Tarnów;10;0,92;0;0;0;t1263
mazowieckie;bia³obrzeski;10;3,00;0;0;0;t1401
mazowieckie;ciechanowski;4;0,45;0;0;0;t1402
mazowieckie;garwoliñski;6;0,55;0;0;0;t1403
mazowieckie;gostyniñski;3;0,67;0;0;0;t1404
mazowieckie;grodziski;11;1,14;0;0;0;t1405
mazowieckie;grójecki;28;2,85;0;0;0;t1406
mazowieckie;kozienicki;31;5,18;0;0;0;t1407
mazowieckie;legionowski;9;0,75;0;0;0;t1408
mazowieckie;lipski;4;1,19;0;0;0;t1409
mazowieckie;³osicki;2;0,65;0;0;0;t1410
mazowieckie;makowski;3;0,67;1;0;1;t1411
mazowieckie;miñski;9;0,58;0;0;0;t1412
mazowieckie;m³awski;1;0,14;0;0;0;t1413
mazowieckie;nowodworski;14;1,76;0;0;0;t1414
mazowieckie;ostro³êcki;6;0,68;0;0;0;t1415
mazowieckie;ostrowski;12;1,66;0;0;0;t1416
mazowieckie;otwocki;29;2,33;0;0;0;t1417
mazowieckie;piaseczyñski;47;2,48;0;0;0;t1418
mazowieckie;p³ocki;4;0,36;0;0;0;t1419
mazowieckie;p³oñski;6;0,69;0;0;0;t1420
mazowieckie;pruszkowski;35;2,10;0;0;0;t1421
mazowieckie;przasnyski;2;0,38;0;0;0;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;8;1,54;0;0;0;t1424
mazowieckie;radomski;14;0,92;0;0;0;t1425
mazowieckie;siedlecki;4;0,49;0;0;0;t1426
mazowieckie;sierpecki;1;0,19;1;0;1;t1427
mazowieckie;sochaczewski;4;0,47;0;0;0;t1428
mazowieckie;soko³owski;0;0;0;0;0;t1429
mazowieckie;szyd³owiecki;2;0,51;0;0;0;t1430
mazowieckie;warszawski zachodni;20;1,67;0;0;0;t1432
mazowieckie;wêgrowski;4;0,61;0;0;0;t1433
mazowieckie;wo³omiñski;23;0,92;0;0;0;t1434
mazowieckie;wyszkowski;7;0,94;0;0;0;t1435
mazowieckie;zwoleñski;1;0,28;0;0;0;t1436
mazowieckie;¿uromiñski;4;1,04;0;0;0;t1437
mazowieckie;¿yrardowski;9;1,19;4;0;4;t1438
mazowieckie;Ostro³êka;7;1,35;0;0;0;t1461
mazowieckie;P³ock;6;0,50;0;0;0;t1462
mazowieckie;Radom;8;0,38;0;0;0;t1463
mazowieckie;Siedlce;2;0,26;0;0;0;t1464
mazowieckie;Warszawa;223;1,24;3;0;3;t1465
opolskie;brzeski;13;1,45;0;0;0;t1601
opolskie;g³ubczycki;3;0,66;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;13;1,39;0;0;0;t1603
opolskie;kluczborski;15;2,30;0;0;0;t1604
opolskie;krapkowicki;5;0,79;0;0;0;t1605
opolskie;namys³owski;3;0,70;0;0;0;t1606
opolskie;nyski;20;1,48;0;0;0;t1607
opolskie;oleski;1;0,16;0;0;0;t1608
opolskie;opolski;20;1,62;1;0;1;t1609
opolskie;prudnicki;4;0,73;0;0;0;t1610
opolskie;strzelecki;5;0,67;0;0;0;t1611
opolskie;Opole;25;1,95;0;0;0;t1661
podkarpackie;bieszczadzki;1;0,46;0;0;0;t1801
podkarpackie;brzozowski;1;0,15;0;0;0;t1802
podkarpackie;dêbicki;5;0,37;0;0;0;t1803
podkarpackie;jaros³awski;8;0,67;0;0;0;t1804
podkarpackie;jasielski;5;0,44;1;0;1;t1805
podkarpackie;kolbuszowski;6;0,96;0;0;0;t1806
podkarpackie;kroœnieñski;4;0,36;0;0;0;t1807
podkarpackie;le¿ajski;11;1,59;0;0;0;t1808
podkarpackie;lubaczowski;10;1,82;0;0;0;t1809
podkarpackie;³añcucki;5;0,62;0;0;0;t1810
podkarpackie;mielecki;21;1,54;0;0;0;t1811
podkarpackie;ni¿añski;4;0,60;0;0;0;t1812
podkarpackie;przemyski;4;0,54;0;0;0;t1813
podkarpackie;przeworski;2;0,26;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;5;0,67;0;0;0;t1815
podkarpackie;rzeszowski;7;0,41;0;0;0;t1816
podkarpackie;sanocki;6;0,64;1;0;1;t1817
podkarpackie;stalowowolski;10;0,94;0;0;0;t1818
podkarpackie;strzy¿owski;1;0,16;1;0;1;t1819
podkarpackie;tarnobrzeski;13;2,46;0;0;0;t1820
podkarpackie;leski;1;0,38;0;0;0;t1821
podkarpackie;Krosno;3;0,65;0;0;0;t1861
podkarpackie;Przemyœl;6;0,99;0;0;0;t1862
podkarpackie;Rzeszów;11;0,56;0;0;0;t1863
podkarpackie;Tarnobrzeg;9;1,93;0;0;0;t1864
podlaskie;augustowski;4;0,69;0;0;0;t2001
podlaskie;bia³ostocki;20;1,33;0;0;0;t2002
podlaskie;bielski;1;0,18;0;0;0;t2003
podlaskie;grajewski;1;0,21;0;0;0;t2004
podlaskie;hajnowski;6;1,42;0;0;0;t2005
podlaskie;kolneñski;0;0;0;0;0;t2006
podlaskie;³om¿yñski;0;0;0;0;0;t2007
podlaskie;moniecki;0;0;0;0;0;t2008
podlaskie;sejneñski;0;0;0;0;0;t2009
podlaskie;siemiatycki;1;0,23;0;0;0;t2010
podlaskie;sokólski;4;0,60;0;0;0;t2011
podlaskie;suwalski;3;0,84;0;0;0;t2012
podlaskie;wysokomazowiecki;1;0,18;0;0;0;t2013
podlaskie;zambrowski;1;0,23;0;0;0;t2014
podlaskie;Bia³ystok;29;0,97;0;0;0;t2061
podlaskie;£om¿a;2;0,32;0;0;0;t2062
podlaskie;Suwa³ki;2;0,29;0;0;0;t2063
pomorskie;bytowski;6;0,76;0;0;0;t2201
pomorskie;chojnicki;14;1,43;0;0;0;t2202
pomorskie;cz³uchowski;1;0,18;0;0;0;t2203
pomorskie;gdañski;36;3,02;2;0;2;t2204
pomorskie;kartuski;38;2,70;0;0;0;t2205
pomorskie;koœcierski;9;1,24;1;0;1;t2206
pomorskie;kwidzyñski;33;3,97;0;0;0;t2207
pomorskie;lêborski;15;2,27;0;0;0;t2208
pomorskie;malborski;4;0,63;0;0;0;t2209
pomorskie;nowodworski;5;1,41;0;0;0;t2210
pomorskie;pucki;21;2,41;0;0;0;t2211
pomorskie;s³upski;21;2,13;0;0;0;t2212
pomorskie;starogardzki;19;1,48;0;0;0;t2213
pomorskie;tczewski;28;2,42;0;0;0;t2214
pomorskie;wejherowski;57;2,61;0;0;0;t2215
pomorskie;sztumski;16;3,89;0;0;0;t2216
pomorskie;Gdañsk;100;2,12;19;2;17;t2261
pomorskie;Gdynia;54;2,20;0;0;0;t2262
pomorskie;S³upsk;22;2,44;0;0;0;t2263
pomorskie;Sopot;7;1,97;0;0;0;t2264
œl¹skie;bêdziñski;8;0,54;0;0;0;t2401
œl¹skie;bielski;4;0,24;0;0;0;t2402
œl¹skie;cieszyñski;18;1,01;0;0;0;t2403
œl¹skie;czêstochowski;7;0,52;0;0;0;t2404
œl¹skie;gliwicki;7;0,61;0;0;0;t2405
œl¹skie;k³obucki;2;0,24;0;0;0;t2406
œl¹skie;lubliniecki;6;0,79;0;0;0;t2407
œl¹skie;miko³owski;2;0,20;0;0;0;t2408
œl¹skie;myszkowski;2;0,28;0;0;0;t2409
œl¹skie;pszczyñski;5;0,45;0;0;0;t2410
œl¹skie;raciborski;4;0,37;1;0;1;t2411
œl¹skie;rybnicki;1;0,13;0;0;0;t2412
œl¹skie;tarnogórski;13;0,92;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;3;0,50;0;0;0;t2414
œl¹skie;wodzis³awski;1;0,06;0;0;0;t2415
œl¹skie;zawierciañski;10;0,85;0;0;0;t2416
œl¹skie;¿ywiecki;4;0,26;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;11;0,65;0;0;0;t2461
œl¹skie;Bytom;12;0,73;0;0;0;t2462
œl¹skie;Chorzów;5;0,47;0;0;0;t2463
œl¹skie;Czêstochowa;15;0,68;1;0;1;t2464
œl¹skie;D¹browa Górnicza;14;1,18;0;0;0;t2465
œl¹skie;Gliwice;7;0,39;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;2;0,23;0;0;0;t2467
œl¹skie;Jaworzno;1;0,11;0;0;0;t2468
œl¹skie;Katowice;23;0,79;0;0;0;t2469
œl¹skie;Mys³owice;3;0,40;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;4;0,73;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;5;0,36;1;0;1;t2472
œl¹skie;Rybnik;0;0;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;6;0,90;0;0;0;t2474
œl¹skie;Sosnowiec;15;0,75;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;2;0,41;0;0;0;t2476
œl¹skie;Tychy;3;0,24;0;0;0;t2477
œl¹skie;Zabrze;7;0,41;0;0;0;t2478
œl¹skie;¯ory;1;0,16;0;0;0;t2479
œwiêtokrzyskie;buski;1;0,14;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;0;0;0;t2602
œwiêtokrzyskie;kazimierski;2;0,60;0;0;0;t2603
œwiêtokrzyskie;kielecki;6;0,28;0;0;0;t2604
œwiêtokrzyskie;konecki;3;0,38;0;0;0;t2605
œwiêtokrzyskie;opatowski;9;1,74;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;9;0,83;0;0;0;t2607
œwiêtokrzyskie;piñczowski;2;0,52;0;0;0;t2608
œwiêtokrzyskie;sandomierski;35;4,56;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;5;0,68;0;0;0;t2610
œwiêtokrzyskie;starachowicki;1;0,11;0;0;0;t2611
œwiêtokrzyskie;staszowski;6;0,84;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;3;0,67;0;0;0;t2613
œwiêtokrzyskie;Kielce;10;0,51;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;9;1,58;1;0;1;t2801
warmiñsko-mazurskie;braniewski;11;2,69;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;18;2,77;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;18;3,15;0;0;0;t2804
warmiñsko-mazurskie;e³cki;7;0,76;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;5;0,89;0;0;0;t2806
warmiñsko-mazurskie;i³awski;7;0,75;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;2;0,32;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;9;2,19;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;3;0,60;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;5;1,53;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;3;0,69;0;0;0;t2812
warmiñsko-mazurskie;olecki;5;1,47;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;17;1,34;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;19;1,83;0;0;0;t2815
warmiñsko-mazurskie;piski;4;0,71;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;28;4,04;2;0;2;t2817
warmiñsko-mazurskie;go³dapski;0;0;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;1;0,44;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;15;1,26;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;24;1,40;0;0;0;t2862
wielkopolskie;chodzieski;6;1,28;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;14;1,61;0;0;0;t3002
wielkopolskie;gnieŸnieñski;16;1,10;2;2;0;t3003
wielkopolskie;gostyñski;2;0,26;0;0;0;t3004
wielkopolskie;grodziski;18;3,47;0;0;0;t3005
wielkopolskie;jarociñski;19;2,66;0;0;0;t3006
wielkopolskie;kaliski;2;0,24;0;0;0;t3007
wielkopolskie;kêpiñski;6;1,06;0;0;0;t3008
wielkopolskie;kolski;6;0,69;1;0;1;t3009
wielkopolskie;koniñski;12;0,92;0;0;0;t3010
wielkopolskie;koœciañski;3;0,38;0;0;0;t3011
wielkopolskie;krotoszyñski;5;0,65;0;0;0;t3012
wielkopolskie;leszczyñski;5;0,87;0;0;0;t3013
wielkopolskie;miêdzychodzki;16;4,36;0;0;0;t3014
wielkopolskie;nowotomyski;11;1,45;0;0;0;t3015
wielkopolskie;obornicki;13;2,17;0;0;0;t3016
wielkopolskie;ostrowski;8;0,50;0;0;0;t3017
wielkopolskie;ostrzeszowski;7;1,26;0;0;0;t3018
wielkopolskie;pilski;25;1,84;2;0;2;t3019
wielkopolskie;pleszewski;6;0,95;0;0;0;t3020
wielkopolskie;poznañski;56;1,39;2;0;2;t3021
wielkopolskie;rawicki;2;0,33;0;0;0;t3022
wielkopolskie;s³upecki;5;0,85;0;0;0;t3023
wielkopolskie;szamotulski;11;1,20;0;0;0;t3024
wielkopolskie;œredzki;3;0,51;0;0;0;t3025
wielkopolskie;œremski;6;0,98;0;0;0;t3026
wielkopolskie;turecki;1;0,12;0;0;0;t3027
wielkopolskie;w¹growiecki;11;1,57;0;0;0;t3028
wielkopolskie;wolsztyñski;6;1,04;0;0;0;t3029
wielkopolskie;wrzesiñski;13;1,66;1;0;1;t3030
wielkopolskie;z³otowski;10;1,44;0;0;0;t3031
wielkopolskie;Kalisz;3;0,30;0;0;0;t3061
wielkopolskie;Konin;18;2,46;0;0;0;t3062
wielkopolskie;Leszno;1;0,16;0;0;0;t3063
wielkopolskie;Poznañ;100;1,87;2;0;2;t3064
zachodniopomorskie;bia³ogardzki;21;4,43;0;0;0;t3201
zachodniopomorskie;choszczeñski;15;3,12;0;0;0;t3202
zachodniopomorskie;drawski;3;0,53;0;0;0;t3203
zachodniopomorskie;goleniowski;30;3,64;0;0;0;t3204
zachodniopomorskie;gryficki;21;3,50;0;0;0;t3205
zachodniopomorskie;gryfiñski;46;5,64;0;0;0;t3206
zachodniopomorskie;kamieñski;19;4,05;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;36;4,53;0;0;0;t3208
zachodniopomorskie;koszaliñski;18;2,71;0;0;0;t3209
zachodniopomorskie;myœliborski;20;3,06;0;0;0;t3210
zachodniopomorskie;policki;26;3,20;0;0;0;t3211
zachodniopomorskie;pyrzycki;11;2,80;0;0;0;t3212
zachodniopomorskie;s³awieñski;18;3,21;2;0;2;t3213
zachodniopomorskie;stargardzki;46;3,83;0;0;0;t3214
zachodniopomorskie;szczecinecki;4;0,52;0;0;0;t3215
zachodniopomorskie;œwidwiñski;5;1,07;0;0;0;t3216
zachodniopomorskie;wa³ecki;6;1,13;0;0;0;t3217
zachodniopomorskie;³obeski;8;2,19;0;0;0;t3218
zachodniopomorskie;Koszalin;46;4,30;1;0;1;t3261
zachodniopomorskie;Szczecin;167;4,16;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;4;0,98;0;0;0;t3263
