wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
kujawsko-pomorskie;w¹brzeski;21;6,16;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;14;1,63;4;0;4;t0418
kujawsko-pomorskie;¿niñski;10;1,43;1;0;1;t0419
kujawsko-pomorskie;Bydgoszcz;226;6,52;15;0;15;t0461
kujawsko-pomorskie;Grudzi¹dz;57;6,06;0;0;0;t0462
kujawsko-pomorskie;Toruñ;66;3,28;7;1;6;t0463
kujawsko-pomorskie;W³oc³awek;45;4,12;5;0;5;t0464
lubelskie;bialski;21;1,90;2;1;1;t0601
lubelskie;bi³gorajski;29;2,88;2;2;0;t0602
lubelskie;che³mski;7;0,90;0;0;0;t0603
lubelskie;hrubieszowski;3;0,48;0;0;0;t0604
lubelskie;janowski;3;0,66;1;0;1;t0605
lubelskie;krasnostawski;43;6,83;0;0;0;t0606
lubelskie;kraœnicki;18;1,89;1;1;0;t0607
lubelskie;lubartowski;14;1,59;0;0;0;t0608
lubelskie;lubelski;29;1,86;1;0;1;t0609
lubelskie;³êczyñski;13;2,27;1;0;1;t0610
lubelskie;³ukowski;13;1,22;0;0;0;t0611
lubelskie;opolski;7;1,19;2;0;2;t0612
lubelskie;parczewski;5;1,45;0;0;0;t0613
lubelskie;pu³awski;25;2,22;2;0;2;t0614
lubelskie;radzyñski;7;1,19;2;0;2;t0615
lubelskie;rycki;21;3,76;3;3;0;t0616
lubelskie;œwidnicki;11;1,53;2;2;0;t0617
lubelskie;tomaszowski;16;1,94;1;0;1;t0618
lubelskie;w³odawski;31;8,11;1;1;0;t0619
lubelskie;zamojski;13;1,23;0;0;0;t0620
lubelskie;Bia³a Podlaska;22;3,85;1;0;1;t0661
lubelskie;Che³m;8;1,30;0;0;0;t0662
lubelskie;Lublin;139;4,09;10;0;10;t0663
lubelskie;Zamoœæ;14;2,21;0;0;0;t0664
lubuskie;gorzowski;13;1,80;0;0;0;t0801
lubuskie;kroœnieñski;27;4,94;0;0;0;t0802
lubuskie;miêdzyrzecki;18;3,14;0;0;0;t0803
lubuskie;nowosolski;25;2,91;0;0;0;t0804
lubuskie;s³ubicki;20;4,26;1;1;0;t0805
lubuskie;strzelecko-drezdenecki;9;1,84;2;2;0;t0806
lubuskie;sulêciñski;7;1,99;0;0;0;t0807
lubuskie;œwiebodziñski;23;4,13;0;0;0;t0808
lubuskie;zielonogórski;16;2,12;2;0;2;t0809
lubuskie;¿agañski;13;1,65;0;0;0;t0810
lubuskie;¿arski;20;2,09;1;1;0;t0811
lubuskie;wschowski;8;2,06;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;52;4,22;0;0;0;t0861
lubuskie;Zielona Góra;42;2,97;1;0;1;t0862
³ódzkie;be³chatowski;24;2,13;0;0;0;t1001
³ódzkie;kutnowski;20;2,08;0;0;0;t1002
³ódzkie;³aski;3;0,60;0;0;0;t1003
³ódzkie;³êczycki;14;2,82;0;0;0;t1004
³ódzkie;³owicki;37;4,75;0;0;0;t1005
³ódzkie;³ódzki wschodni;29;4,01;0;0;0;t1006
³ódzkie;opoczyñski;9;1,19;0;0;0;t1007
³ódzkie;pabianicki;65;5,45;0;0;0;t1008
³ódzkie;pajêczañski;7;1,37;0;0;0;t1009
³ódzkie;piotrkowski;15;1,64;0;0;0;t1010
³ódzkie;poddêbicki;8;1,95;0;0;0;t1011
³ódzkie;radomszczañski;15;1,34;1;0;1;t1012
³ódzkie;rawski;1;0,21;1;1;0;t1013
³ódzkie;sieradzki;15;1,28;0;0;0;t1014
³ódzkie;skierniewicki;10;2,62;0;0;0;t1015
³ódzkie;tomaszowski;26;2,24;5;0;5;t1016
³ódzkie;wieluñski;9;1,18;2;0;2;t1017
³ódzkie;wieruszowski;2;0,48;2;0;2;t1018
³ódzkie;zduñskowolski;6;0,91;0;0;0;t1019
³ódzkie;zgierski;62;3,73;0;0;0;t1020
³ódzkie;brzeziñski;7;2,27;0;0;0;t1021
³ódzkie;£ódŸ;283;4,18;18;0;18;t1061
³ódzkie;Piotrków Trybunalski;14;1,92;0;0;0;t1062
³ódzkie;Skierniewice;21;4,38;0;0;0;t1063
ma³opolskie;bocheñski;14;1,31;1;0;1;t1201
ma³opolskie;brzeski;4;0,43;0;0;0;t1202
ma³opolskie;chrzanowski;11;0,89;0;0;0;t1203
ma³opolskie;d¹browski;4;0,68;1;1;0;t1204
ma³opolskie;gorlicki;6;0,55;0;0;0;t1205
ma³opolskie;krakowski;55;1,96;3;3;0;t1206
ma³opolskie;limanowski;6;0,45;0;0;0;t1207
ma³opolskie;miechowski;2;0,41;0;0;0;t1208
ma³opolskie;myœlenicki;13;1,02;0;0;0;t1209
ma³opolskie;nowos¹decki;15;0,69;1;0;1;t1210
ma³opolskie;nowotarski;11;0,57;0;0;0;t1211
ma³opolskie;olkuski;6;0,54;0;0;0;t1212
ma³opolskie;oœwiêcimski;14;0,91;1;0;1;t1213
ma³opolskie;proszowicki;2;0,46;0;0;0;t1214
ma³opolskie;suski;7;0,83;0;0;0;t1215
ma³opolskie;tarnowski;26;1,29;0;0;0;t1216
ma³opolskie;tatrzañski;9;1,32;0;0;0;t1217
ma³opolskie;wadowicki;17;1,06;0;0;0;t1218
ma³opolskie;wielicki;11;0,85;0;0;0;t1219
ma³opolskie;Kraków;165;2,11;5;5;0;t1261
ma³opolskie;Nowy S¹cz;5;0,60;1;0;1;t1262
ma³opolskie;Tarnów;15;1,39;0;0;0;t1263
mazowieckie;bia³obrzeski;5;1,50;0;0;0;t1401
mazowieckie;ciechanowski;25;2,80;1;0;1;t1402
mazowieckie;garwoliñski;10;0,92;0;0;0;t1403
mazowieckie;gostyniñski;8;1,79;2;1;1;t1404
mazowieckie;grodziski;52;5,38;0;0;0;t1405
mazowieckie;grójecki;41;4,18;0;0;0;t1406
mazowieckie;kozienicki;20;3,34;0;0;0;t1407
mazowieckie;legionowski;33;2,77;1;0;1;t1408
mazowieckie;lipski;1;0,30;0;0;0;t1409
mazowieckie;³osicki;9;2,94;0;0;0;t1410
mazowieckie;makowski;15;3,36;1;1;0;t1411
mazowieckie;miñski;43;2,78;3;3;0;t1412
mazowieckie;m³awski;16;2,21;3;0;3;t1413
mazowieckie;nowodworski;25;3,15;1;0;1;t1414
mazowieckie;ostro³êcki;12;1,35;3;0;3;t1415
mazowieckie;ostrowski;7;0,97;1;0;1;t1416
mazowieckie;otwocki;4;0,32;1;1;0;t1417
mazowieckie;piaseczyñski;57;3,01;0;0;0;t1418
mazowieckie;p³ocki;28;2,52;0;0;0;t1419
mazowieckie;p³oñski;7;0,81;0;0;0;t1420
mazowieckie;pruszkowski;40;2,40;1;0;1;t1421
mazowieckie;przasnyski;6;1,15;0;0;0;t1422
mazowieckie;przysuski;5;1,21;0;0;0;t1423
mazowieckie;pu³tuski;7;1,35;0;0;0;t1424
mazowieckie;radomski;31;2,04;2;2;0;t1425
mazowieckie;siedlecki;13;1,60;0;0;0;t1426
mazowieckie;sierpecki;5;0,97;2;0;2;t1427
mazowieckie;sochaczewski;22;2,59;2;0;2;t1428
mazowieckie;soko³owski;12;2,24;1;0;1;t1429
mazowieckie;szyd³owiecki;1;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;41;3,43;0;0;0;t1432
mazowieckie;wêgrowski;9;1,37;0;0;0;t1433
mazowieckie;wo³omiñski;91;3,62;0;0;0;t1434
mazowieckie;wyszkowski;5;0,67;2;0;2;t1435
mazowieckie;zwoleñski;3;0,83;0;0;0;t1436
mazowieckie;¿uromiñski;4;1,04;0;0;0;t1437
mazowieckie;¿yrardowski;23;3,04;0;0;0;t1438
mazowieckie;Ostro³êka;7;1,35;0;0;0;t1461
mazowieckie;P³ock;35;2,94;1;1;0;t1462
mazowieckie;Radom;49;2,33;5;5;0;t1463
mazowieckie;Siedlce;11;1,41;1;0;1;t1464
mazowieckie;Warszawa;492;2,74;10;0;10;t1465
opolskie;brzeski;15;1,67;0;0;0;t1601
opolskie;g³ubczycki;7;1,55;1;0;1;t1602
opolskie;kêdzierzyñsko-kozielski;28;2,99;2;0;2;t1603
opolskie;kluczborski;5;0,77;2;0;2;t1604
opolskie;krapkowicki;9;1,42;0;0;0;t1605
opolskie;namys³owski;7;1,64;0;0;0;t1606
opolskie;nyski;37;2,73;1;0;1;t1607
opolskie;oleski;5;0,78;0;0;0;t1608
opolskie;opolski;36;2,91;1;0;1;t1609
opolskie;prudnicki;1;0,18;0;0;0;t1610
opolskie;strzelecki;12;1,62;0;0;0;t1611
opolskie;Opole;33;2,58;1;0;1;t1661
podkarpackie;bieszczadzki;8;3,71;1;0;1;t1801
podkarpackie;brzozowski;5;0,76;0;0;0;t1802
podkarpackie;dêbicki;8;0,59;1;0;1;t1803
podkarpackie;jaros³awski;43;3,58;0;0;0;t1804
podkarpackie;jasielski;4;0,35;1;0;1;t1805
podkarpackie;kolbuszowski;7;1,13;0;0;0;t1806
podkarpackie;kroœnieñski;3;0,27;0;0;0;t1807
podkarpackie;le¿ajski;3;0,43;1;0;1;t1808
podkarpackie;lubaczowski;26;4,73;2;2;0;t1809
podkarpackie;³añcucki;16;1,97;0;0;0;t1810
podkarpackie;mielecki;12;0,88;0;0;0;t1811
podkarpackie;ni¿añski;4;0,60;0;0;0;t1812
podkarpackie;przemyski;14;1,89;0;0;0;t1813
podkarpackie;przeworski;11;1,41;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;3;0,40;0;0;0;t1815
podkarpackie;rzeszowski;34;2,00;0;0;0;t1816
podkarpackie;sanocki;6;0,64;0;0;0;t1817
podkarpackie;stalowowolski;18;1,70;2;0;2;t1818
podkarpackie;strzy¿owski;7;1,14;0;0;0;t1819
podkarpackie;tarnobrzeski;4;0,76;1;0;1;t1820
podkarpackie;leski;2;0,76;1;0;1;t1821
podkarpackie;Krosno;5;1,08;0;0;0;t1861
podkarpackie;Przemyœl;9;1,49;0;0;0;t1862
podkarpackie;Rzeszów;34;1,73;0;0;0;t1863
podkarpackie;Tarnobrzeg;5;1,07;1;0;1;t1864
podlaskie;augustowski;10;1,73;2;0;2;t2001
podlaskie;bia³ostocki;66;4,39;2;0;2;t2002
podlaskie;bielski;7;1,29;0;0;0;t2003
podlaskie;grajewski;0;0;0;0;0;t2004
podlaskie;hajnowski;11;2,60;0;0;0;t2005
podlaskie;kolneñski;6;1,58;0;0;0;t2006
podlaskie;³om¿yñski;6;1,18;1;0;1;t2007
podlaskie;moniecki;16;3,98;0;0;0;t2008
podlaskie;sejneñski;1;0,50;0;0;0;t2009
podlaskie;siemiatycki;9;2,05;0;0;0;t2010
podlaskie;sokólski;28;4,22;2;0;2;t2011
podlaskie;suwalski;5;1,40;0;0;0;t2012
podlaskie;wysokomazowiecki;6;1,06;0;0;0;t2013
podlaskie;zambrowski;15;3,46;1;0;1;t2014
podlaskie;Bia³ystok;87;2,92;5;0;5;t2061
podlaskie;£om¿a;13;2,07;3;0;3;t2062
podlaskie;Suwa³ki;12;1,72;1;0;1;t2063
pomorskie;bytowski;24;3,03;1;0;1;t2201
pomorskie;chojnicki;18;1,84;0;0;0;t2202
pomorskie;cz³uchowski;22;3,93;0;0;0;t2203
pomorskie;gdañski;71;5,95;0;0;0;t2204
pomorskie;kartuski;39;2,77;0;0;0;t2205
pomorskie;koœcierski;9;1,24;1;1;0;t2206
pomorskie;kwidzyñski;33;3,97;0;0;0;t2207
pomorskie;lêborski;17;2,57;0;0;0;t2208
pomorskie;malborski;26;4,10;2;2;0;t2209
pomorskie;nowodworski;15;4,23;0;0;0;t2210
pomorskie;pucki;36;4,13;0;0;0;t2211
pomorskie;s³upski;56;5,67;5;0;5;t2212
pomorskie;starogardzki;16;1,25;2;2;0;t2213
pomorskie;tczewski;39;3,37;4;0;4;t2214
pomorskie;wejherowski;80;3,66;2;0;2;t2215
pomorskie;sztumski;22;5,35;0;0;0;t2216
pomorskie;Gdañsk;255;5,41;0;0;0;t2261
pomorskie;Gdynia;143;5,82;0;0;0;t2262
pomorskie;S³upsk;38;4,21;10;0;10;t2263
pomorskie;Sopot;15;4,22;0;0;0;t2264
œl¹skie;bêdziñski;28;1,89;1;0;1;t2401
œl¹skie;bielski;33;1,99;0;0;0;t2402
œl¹skie;cieszyñski;28;1,57;1;0;1;t2403
œl¹skie;czêstochowski;23;1,71;3;0;3;t2404
œl¹skie;gliwicki;38;3,29;0;0;0;t2405
œl¹skie;k³obucki;9;1,07;2;0;2;t2406
œl¹skie;lubliniecki;8;1,05;1;1;0;t2407
œl¹skie;miko³owski;14;1,41;1;0;1;t2408
œl¹skie;myszkowski;13;1,84;2;0;2;t2409
œl¹skie;pszczyñski;9;0,81;0;0;0;t2410
œl¹skie;raciborski;15;1,39;5;2;3;t2411
œl¹skie;rybnicki;14;1,79;0;0;0;t2412
œl¹skie;tarnogórski;24;1,70;1;0;1;t2413
œl¹skie;bieruñsko-lêdziñski;11;1,84;0;0;0;t2414
œl¹skie;wodzis³awski;42;2,68;3;2;1;t2415
œl¹skie;zawierciañski;18;1,54;0;0;0;t2416
œl¹skie;¿ywiecki;30;1,97;2;0;2;t2417
œl¹skie;Bielsko-Bia³a;41;2,41;0;0;0;t2461
œl¹skie;Bytom;32;1,95;1;0;1;t2462
œl¹skie;Chorzów;27;2,51;0;0;0;t2463
œl¹skie;Czêstochowa;30;1,37;5;0;5;t2464
œl¹skie;D¹browa Górnicza;32;2,69;2;0;2;t2465
œl¹skie;Gliwice;44;2,47;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;6;0,68;0;0;0;t2467
œl¹skie;Jaworzno;17;1,87;1;0;1;t2468
œl¹skie;Katowice;52;1,78;2;1;1;t2469
œl¹skie;Mys³owice;10;1,34;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;11;2,01;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;26;1,90;0;0;0;t2472
œl¹skie;Rybnik;21;1,52;2;0;2;t2473
œl¹skie;Siemianowice Œl¹skie;24;3,60;0;0;0;t2474
œl¹skie;Sosnowiec;53;2,66;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;11;2,23;0;0;0;t2476
œl¹skie;Tychy;4;0,31;1;0;1;t2477
œl¹skie;Zabrze;29;1,69;1;1;0;t2478
œl¹skie;¯ory;9;1,44;0;0;0;t2479
œwiêtokrzyskie;buski;11;1,54;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;0;0;0;t2602
œwiêtokrzyskie;kazimierski;4;1,19;0;0;0;t2603
œwiêtokrzyskie;kielecki;23;1,09;2;0;2;t2604
œwiêtokrzyskie;konecki;23;2,89;2;0;2;t2605
œwiêtokrzyskie;opatowski;8;1,54;2;0;2;t2606
œwiêtokrzyskie;ostrowiecki;13;1,20;0;0;0;t2607
œwiêtokrzyskie;piñczowski;3;0,78;1;1;0;t2608
œwiêtokrzyskie;sandomierski;15;1,95;2;0;2;t2609
œwiêtokrzyskie;skar¿yski;11;1,50;0;0;0;t2610
œwiêtokrzyskie;starachowicki;2;0,22;0;0;0;t2611
œwiêtokrzyskie;staszowski;5;0,70;2;0;2;t2612
œwiêtokrzyskie;w³oszczowski;1;0,22;2;0;2;t2613
œwiêtokrzyskie;Kielce;30;1,54;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;34;5,98;0;0;0;t2801
warmiñsko-mazurskie;braniewski;35;8,55;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;43;6,62;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;49;8,59;2;0;2;t2804
warmiñsko-mazurskie;e³cki;25;2,73;2;1;1;t2805
warmiñsko-mazurskie;gi¿ycki;41;7,26;0;0;0;t2806
warmiñsko-mazurskie;i³awski;80;8,62;1;0;1;t2807
warmiñsko-mazurskie;kêtrzyñski;40;6,45;2;2;0;t2808
warmiñsko-mazurskie;lidzbarski;5;1,22;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;26;5,24;3;3;0;t2810
warmiñsko-mazurskie;nidzicki;48;14,66;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;22;5,03;0;0;0;t2812
warmiñsko-mazurskie;olecki;15;4,41;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;60;4,72;3;0;3;t2814
warmiñsko-mazurskie;ostródzki;67;6,45;2;0;2;t2815
warmiñsko-mazurskie;piski;38;6,79;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;41;5,92;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;9;3,38;1;1;0;t2818
warmiñsko-mazurskie;wêgorzewski;12;5,32;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;89;7,47;5;0;5;t2861
warmiñsko-mazurskie;Olsztyn;149;8,67;5;1;4;t2862
wielkopolskie;chodzieski;10;2,13;2;1;1;t3001
wielkopolskie;czarnkowsko-trzcianecki;48;5,53;2;0;2;t3002
wielkopolskie;gnieŸnieñski;27;1,86;1;1;0;t3003
wielkopolskie;gostyñski;8;1,05;1;0;1;t3004
wielkopolskie;grodziski;4;0,77;3;3;0;t3005
wielkopolskie;jarociñski;1;0,14;3;0;3;t3006
wielkopolskie;kaliski;6;0,72;0;0;0;t3007
wielkopolskie;kêpiñski;6;1,06;0;0;0;t3008
wielkopolskie;kolski;9;1,04;1;0;1;t3009
wielkopolskie;koniñski;29;2,23;1;0;1;t3010
wielkopolskie;koœciañski;17;2,15;0;0;0;t3011
wielkopolskie;krotoszyñski;17;2,20;2;2;0;t3012
wielkopolskie;leszczyñski;19;3,30;4;3;1;t3013
wielkopolskie;miêdzychodzki;6;1,64;0;0;0;t3014
wielkopolskie;nowotomyski;14;1,85;0;0;0;t3015
wielkopolskie;obornicki;36;6,02;3;2;1;t3016
wielkopolskie;ostrowski;40;2,48;0;0;0;t3017
wielkopolskie;ostrzeszowski;4;0,72;0;0;0;t3018
wielkopolskie;pilski;58;4,27;4;0;4;t3019
wielkopolskie;pleszewski;5;0,79;0;0;0;t3020
wielkopolskie;poznañski;198;4,91;2;0;2;t3021
wielkopolskie;rawicki;13;2,16;0;0;0;t3022
wielkopolskie;s³upecki;7;1,19;5;2;3;t3023
wielkopolskie;szamotulski;39;4,25;1;0;1;t3024
wielkopolskie;œredzki;12;2,03;1;0;1;t3025
wielkopolskie;œremski;16;2,60;1;0;1;t3026
wielkopolskie;turecki;19;2,27;0;0;0;t3027
wielkopolskie;w¹growiecki;10;1,42;0;0;0;t3028
wielkopolskie;wolsztyñski;12;2,09;1;1;0;t3029
wielkopolskie;wrzesiñski;55;7,04;0;0;0;t3030
wielkopolskie;z³otowski;70;10,10;1;0;1;t3031
wielkopolskie;Kalisz;6;0,60;1;0;1;t3061
wielkopolskie;Konin;24;3,28;4;0;4;t3062
wielkopolskie;Leszno;23;3,63;3;3;0;t3063
wielkopolskie;Poznañ;282;5,28;7;1;6;t3064
zachodniopomorskie;bia³ogardzki;8;1,69;4;0;4;t3201
zachodniopomorskie;choszczeñski;15;3,12;0;0;0;t3202
zachodniopomorskie;drawski;50;8,80;2;0;2;t3203
zachodniopomorskie;goleniowski;36;4,37;3;0;3;t3204
zachodniopomorskie;gryficki;29;4,83;1;0;1;t3205
zachodniopomorskie;gryfiñski;25;3,06;2;0;2;t3206
zachodniopomorskie;kamieñski;15;3,20;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;49;6,17;4;0;4;t3208
zachodniopomorskie;koszaliñski;33;4,97;3;1;2;t3209
zachodniopomorskie;myœliborski;11;1,68;2;0;2;t3210
zachodniopomorskie;policki;39;4,80;0;0;0;t3211
zachodniopomorskie;pyrzycki;22;5,60;1;0;1;t3212
zachodniopomorskie;s³awieñski;19;3,39;0;0;0;t3213
zachodniopomorskie;stargardzki;56;4,66;2;0;2;t3214
zachodniopomorskie;szczecinecki;29;3,75;0;0;0;t3215
zachodniopomorskie;œwidwiñski;64;13,76;2;0;2;t3216
zachodniopomorskie;wa³ecki;31;5,86;1;0;1;t3217
zachodniopomorskie;³obeski;20;5,48;1;0;1;t3218
zachodniopomorskie;Koszalin;65;6,08;3;0;3;t3261
zachodniopomorskie;Szczecin;196;4,89;6;0;6;t3262
zachodniopomorskie;Œwinoujœcie;31;7,59;0;0;0;t3263
