Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
kujawsko-pomorskie;¿niñski;29;4,14;0;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;186;5,36;6;1;5;t0461
kujawsko-pomorskie;Grudzi¹dz;25;2,66;2;0;2;t0462
kujawsko-pomorskie;Toruñ;94;4,67;1;1;0;t0463
kujawsko-pomorskie;W³oc³awek;29;2,65;0;0;0;t0464
lubelskie;bialski;17;1,54;2;2;0;t0601
lubelskie;bi³gorajski;10;0,99;0;0;0;t0602
lubelskie;che³mski;7;0,9;1;1;0;t0603
lubelskie;hrubieszowski;9;1,44;0;0;0;t0604
lubelskie;janowski;2;0,44;1;0;1;t0605
lubelskie;krasnostawski;99;15,73;1;0;1;t0606
lubelskie;kraœnicki;16;1,68;4;3;1;t0607
lubelskie;lubartowski;8;0,91;1;0;1;t0608
lubelskie;lubelski;40;2,56;2;0;2;t0609
lubelskie;³êczyñski;12;2,09;2;0;2;t0610
lubelskie;³ukowski;5;0,47;1;0;1;t0611
lubelskie;opolski;20;3,39;0;0;0;t0612
lubelskie;parczewski;6;1,73;0;0;0;t0613
lubelskie;pu³awski;24;2,13;1;0;1;t0614
lubelskie;radzyñski;21;3,58;3;0;3;t0615
lubelskie;rycki;5;0,9;1;1;0;t0616
lubelskie;œwidnicki;35;4,88;0;0;0;t0617
lubelskie;tomaszowski;20;2,43;1;0;1;t0618
lubelskie;w³odawski;2;0,52;2;0;2;t0619
lubelskie;zamojski;15;1,42;0;0;0;t0620
lubelskie;Bia³a Podlaska;5;0,87;1;0;1;t0661
lubelskie;Che³m;14;2,27;3;2;1;t0662
lubelskie;Lublin;123;3,62;0;0;0;t0663
lubelskie;Zamoœæ;9;1,42;0;0;0;t0664
lubuskie;gorzowski;11;1,53;0;0;0;t0801
lubuskie;kroœnieñski;4;0,73;0;0;0;t0802
lubuskie;miêdzyrzecki;9;1,57;1;0;1;t0803
lubuskie;nowosolski;5;0,58;0;0;0;t0804
lubuskie;s³ubicki;2;0,43;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;14;2,87;0;0;0;t0806
lubuskie;sulêciñski;4;1,14;0;0;0;t0807
lubuskie;œwiebodziñski;2;0,36;0;0;0;t0808
lubuskie;zielonogórski;24;3,17;1;0;1;t0809
lubuskie;¿agañski;9;1,14;1;0;1;t0810
lubuskie;¿arski;18;1,88;0;0;0;t0811
lubuskie;wschowski;3;0,77;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;23;1,86;0;0;0;t0861
lubuskie;Zielona Góra;13;0,92;2;2;0;t0862
³ódzkie;be³chatowski;23;2,04;0;0;0;t1001
³ódzkie;kutnowski;8;0,83;0;0;0;t1002
³ódzkie;³aski;7;1,41;0;0;0;t1003
³ódzkie;³êczycki;14;2,82;0;0;0;t1004
³ódzkie;³owicki;21;2,7;0;0;0;t1005
³ódzkie;³ódzki wschodni;10;1,38;0;0;0;t1006
³ódzkie;opoczyñski;5;0,66;0;0;0;t1007
³ódzkie;pabianicki;37;3,1;12;0;12;t1008
³ódzkie;pajêczañski;5;0,98;0;0;0;t1009
³ódzkie;piotrkowski;8;0,88;0;0;0;t1010
³ódzkie;poddêbicki;5;1,22;0;0;0;t1011
³ódzkie;radomszczañski;3;0,27;0;0;0;t1012
³ódzkie;rawski;0;0;0;0;0;t1013
³ódzkie;sieradzki;12;1,02;0;0;0;t1014
³ódzkie;skierniewicki;4;1,05;1;1;0;t1015
³ódzkie;tomaszowski;24;2,07;0;0;0;t1016
³ódzkie;wieluñski;16;2,1;1;0;1;t1017
³ódzkie;wieruszowski;2;0,48;0;0;0;t1018
³ódzkie;zduñskowolski;1;0,15;0;0;0;t1019
³ódzkie;zgierski;28;1,69;4;1;3;t1020
³ódzkie;brzeziñski;18;5,85;0;0;0;t1021
³ódzkie;£ódŸ;181;2,67;3;0;3;t1061
³ódzkie;Piotrków Trybunalski;16;2,2;0;0;0;t1062
³ódzkie;Skierniewice;5;1,04;1;1;0;t1063
ma³opolskie;bocheñski;4;0,37;0;0;0;t1201
ma³opolskie;brzeski;5;0,54;0;0;0;t1202
ma³opolskie;chrzanowski;14;1,13;0;0;0;t1203
ma³opolskie;d¹browski;2;0,34;0;0;0;t1204
ma³opolskie;gorlicki;9;0,83;1;1;0;t1205
ma³opolskie;krakowski;10;0,36;1;1;0;t1206
ma³opolskie;limanowski;2;0,15;1;0;1;t1207
ma³opolskie;miechowski;2;0,41;0;0;0;t1208
ma³opolskie;myœlenicki;13;1,02;0;0;0;t1209
ma³opolskie;nowos¹decki;5;0,23;3;1;2;t1210
ma³opolskie;nowotarski;1;0,05;1;0;1;t1211
ma³opolskie;olkuski;6;0,54;0;0;0;t1212
ma³opolskie;oœwiêcimski;10;0,65;0;0;0;t1213
ma³opolskie;proszowicki;2;0,46;1;0;1;t1214
ma³opolskie;suski;1;0,12;1;0;1;t1215
ma³opolskie;tarnowski;7;0,35;0;0;0;t1216
ma³opolskie;tatrzañski;0;0;0;0;0;t1217
ma³opolskie;wadowicki;9;0,56;1;0;1;t1218
ma³opolskie;wielicki;6;0,46;0;0;0;t1219
ma³opolskie;Kraków;77;0,99;10;7;3;t1261
ma³opolskie;Nowy S¹cz;5;0,6;2;1;1;t1262
ma³opolskie;Tarnów;6;0,55;3;2;1;t1263
mazowieckie;bia³obrzeski;2;0,6;1;1;0;t1401
mazowieckie;ciechanowski;22;2,47;5;2;3;t1402
mazowieckie;garwoliñski;2;0,18;0;0;0;t1403
mazowieckie;gostyniñski;8;1,79;0;0;0;t1404
mazowieckie;grodziski;37;3,83;0;0;0;t1405
mazowieckie;grójecki;16;1,63;3;3;0;t1406
mazowieckie;kozienicki;2;0,33;1;0;1;t1407
mazowieckie;legionowski;15;1,26;0;0;0;t1408
mazowieckie;lipski;1;0,3;0;0;0;t1409
mazowieckie;³osicki;3;0,98;0;0;0;t1410
mazowieckie;makowski;4;0,9;0;0;0;t1411
mazowieckie;miñski;12;0,77;0;0;0;t1412
mazowieckie;m³awski;9;1,24;0;0;0;t1413
mazowieckie;nowodworski;8;1,01;0;0;0;t1414
mazowieckie;ostro³êcki;13;1,47;0;0;0;t1415
mazowieckie;ostrowski;9;1,25;2;1;1;t1416
mazowieckie;otwocki;17;1,37;0;0;0;t1417
mazowieckie;piaseczyñski;37;1,95;1;0;1;t1418
mazowieckie;p³ocki;23;2,07;0;0;0;t1419
mazowieckie;p³oñski;17;1,96;0;0;0;t1420
mazowieckie;pruszkowski;19;1,14;1;0;1;t1421
mazowieckie;przasnyski;3;0,57;0;0;0;t1422
mazowieckie;przysuski;2;0,48;1;0;1;t1423
mazowieckie;pu³tuski;5;0,96;0;0;0;t1424
mazowieckie;radomski;6;0,39;0;0;0;t1425
mazowieckie;siedlecki;11;1,35;1;0;1;t1426
mazowieckie;sierpecki;8;1,55;2;0;2;t1427
mazowieckie;sochaczewski;8;0,94;0;0;0;t1428
mazowieckie;soko³owski;1;0,19;0;0;0;t1429
mazowieckie;szyd³owiecki;3;0,76;0;0;0;t1430
mazowieckie;warszawski zachodni;17;1,42;0;0;0;t1432
mazowieckie;wêgrowski;6;0,91;1;0;1;t1433
mazowieckie;wo³omiñski;40;1,59;1;0;1;t1434
mazowieckie;wyszkowski;8;1,08;0;0;0;t1435
mazowieckie;zwoleñski;3;0,83;0;0;0;t1436
mazowieckie;¿uromiñski;5;1,3;0;0;0;t1437
mazowieckie;¿yrardowski;11;1,45;1;0;1;t1438
mazowieckie;Ostro³êka;11;2,12;0;0;0;t1461
mazowieckie;P³ock;29;2,44;3;3;0;t1462
mazowieckie;Radom;17;0,81;1;1;0;t1463
mazowieckie;Siedlce;25;3,19;1;0;1;t1464
mazowieckie;Warszawa;389;2,17;3;0;3;t1465
opolskie;brzeski;17;1,9;0;0;0;t1601
opolskie;g³ubczycki;8;1,77;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;7;0,75;2;0;2;t1603
opolskie;kluczborski;13;1,99;0;0;0;t1604
opolskie;krapkowicki;5;0,79;0;0;0;t1605
opolskie;namys³owski;1;0,23;6;1;5;t1606
opolskie;nyski;12;0,89;3;0;3;t1607
opolskie;oleski;3;0,47;0;0;0;t1608
opolskie;opolski;8;0,65;1;0;1;t1609
opolskie;prudnicki;1;0,18;0;0;0;t1610
opolskie;strzelecki;9;1,21;6;2;4;t1611
opolskie;Opole;9;0,7;1;0;1;t1661
podkarpackie;bieszczadzki;0;0;0;0;0;t1801
podkarpackie;brzozowski;2;0,31;0;0;0;t1802
podkarpackie;dêbicki;4;0,3;1;0;1;t1803
podkarpackie;jaros³awski;19;1,58;0;0;0;t1804
podkarpackie;jasielski;27;2,38;1;0;1;t1805
podkarpackie;kolbuszowski;6;0,96;0;0;0;t1806
podkarpackie;kroœnieñski;5;0,45;1;0;1;t1807
podkarpackie;le¿ajski;0;0;0;0;0;t1808
podkarpackie;lubaczowski;6;1,09;0;0;0;t1809
podkarpackie;³añcucki;12;1,48;1;0;1;t1810
podkarpackie;mielecki;9;0,66;0;0;0;t1811
podkarpackie;ni¿añski;7;1,05;0;0;0;t1812
podkarpackie;przemyski;7;0,95;2;0;2;t1813
podkarpackie;przeworski;2;0,26;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;1;0,13;0;0;0;t1815
podkarpackie;rzeszowski;7;0,41;2;1;1;t1816
podkarpackie;sanocki;2;0,21;0;0;0;t1817
podkarpackie;stalowowolski;15;1,42;0;0;0;t1818
podkarpackie;strzy¿owski;9;1,47;1;0;1;t1819
podkarpackie;tarnobrzeski;7;1,32;1;0;1;t1820
podkarpackie;leski;2;0,76;0;0;0;t1821
podkarpackie;Krosno;6;1,3;0;0;0;t1861
podkarpackie;Przemyœl;30;4,96;0;0;0;t1862
podkarpackie;Rzeszów;31;1,58;1;1;0;t1863
podkarpackie;Tarnobrzeg;9;1,93;0;0;0;t1864
podlaskie;augustowski;8;1,38;1;0;1;t2001
podlaskie;bia³ostocki;20;1,33;1;0;1;t2002
podlaskie;bielski;2;0,37;0;0;0;t2003
podlaskie;grajewski;10;2,13;0;0;0;t2004
podlaskie;hajnowski;2;0,47;0;0;0;t2005
podlaskie;kolneñski;4;1,05;0;0;0;t2006
podlaskie;³om¿yñski;7;1,38;0;0;0;t2007
podlaskie;moniecki;1;0,25;0;0;0;t2008
podlaskie;sejneñski;3;1,51;0;0;0;t2009
podlaskie;siemiatycki;7;1,59;1;0;1;t2010
podlaskie;sokólski;20;3,02;0;0;0;t2011
podlaskie;suwalski;1;0,28;0;0;0;t2012
podlaskie;wysokomazowiecki;13;2,29;0;0;0;t2013
podlaskie;zambrowski;2;0,46;0;0;0;t2014
podlaskie;Bia³ystok;41;1,38;1;0;1;t2061
podlaskie;£om¿a;17;2,71;0;0;0;t2062
podlaskie;Suwa³ki;14;2,01;0;0;0;t2063
pomorskie;bytowski;10;1,26;0;0;0;t2201
pomorskie;chojnicki;19;1,95;0;0;0;t2202
pomorskie;cz³uchowski;13;2,32;3;2;1;t2203
pomorskie;gdañski;22;1,84;2;1;1;t2204
pomorskie;kartuski;39;2,77;0;0;0;t2205
pomorskie;koœcierski;44;6,04;0;0;0;t2206
pomorskie;kwidzyñski;11;1,32;0;0;0;t2207
pomorskie;lêborski;13;1,97;0;0;0;t2208
pomorskie;malborski;19;3;1;0;1;t2209
pomorskie;nowodworski;11;3,1;1;0;1;t2210
pomorskie;pucki;50;5,74;1;0;1;t2211
pomorskie;s³upski;42;4,25;0;0;0;t2212
pomorskie;starogardzki;15;1,17;2;1;1;t2213
pomorskie;tczewski;19;1,64;0;0;0;t2214
pomorskie;wejherowski;37;1,69;0;0;0;t2215
pomorskie;sztumski;7;1,7;0;0;0;t2216
pomorskie;Gdañsk;190;4,03;0;0;0;t2261
pomorskie;Gdynia;81;3,29;1;1;0;t2262
pomorskie;S³upsk;42;4,65;0;0;0;t2263
pomorskie;Sopot;13;3,66;1;0;1;t2264
œl¹skie;bêdziñski;40;2,71;0;0;0;t2401
œl¹skie;bielski;16;0,96;1;0;1;t2402
œl¹skie;cieszyñski;5;0,28;0;0;0;t2403
œl¹skie;czêstochowski;18;1,34;1;0;1;t2404
œl¹skie;gliwicki;32;2,77;0;0;0;t2405
œl¹skie;k³obucki;10;1,18;0;0;0;t2406
œl¹skie;lubliniecki;10;1,31;0;0;0;t2407
œl¹skie;miko³owski;26;2,62;0;0;0;t2408
œl¹skie;myszkowski;4;0,57;0;0;0;t2409
œl¹skie;pszczyñski;14;1,25;0;0;0;t2410
œl¹skie;raciborski;18;1,67;0;0;0;t2411
œl¹skie;rybnicki;11;1,41;0;0;0;t2412
œl¹skie;tarnogórski;16;1,14;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;4;0,67;0;0;0;t2414
œl¹skie;wodzis³awski;4;0,25;3;0;3;t2415
œl¹skie;zawierciañski;55;4,7;2;0;2;t2416
œl¹skie;¿ywiecki;8;0,52;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;33;1,94;0;0;0;t2461
œl¹skie;Bytom;19;1,16;0;0;0;t2462
œl¹skie;Chorzów;23;2,14;0;0;0;t2463
œl¹skie;Czêstochowa;35;1,6;0;0;0;t2464
œl¹skie;D¹browa Górnicza;19;1,6;0;0;0;t2465
œl¹skie;Gliwice;35;1,96;1;1;0;t2466
œl¹skie;Jastrzêbie-Zdrój;7;0,79;0;0;0;t2467
œl¹skie;Jaworzno;19;2,09;0;0;0;t2468
œl¹skie;Katowice;79;2,71;4;0;4;t2469
œl¹skie;Mys³owice;8;1,07;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;9;1,64;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;19;1,39;2;0;2;t2472
œl¹skie;Rybnik;17;1,23;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;9;1,35;2;0;2;t2474
œl¹skie;Sosnowiec;36;1,81;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;6;1,22;0;0;0;t2476
œl¹skie;Tychy;9;0,71;0;0;0;t2477
œl¹skie;Zabrze;37;2,16;1;0;1;t2478
œl¹skie;¯ory;9;1,44;0;0;0;t2479
œwiêtokrzyskie;buski;3;0,42;1;0;1;t2601
œwiêtokrzyskie;jêdrzejowski;2;0,23;0;0;0;t2602
œwiêtokrzyskie;kazimierski;5;1,49;1;0;1;t2603
œwiêtokrzyskie;kielecki;20;0,95;0;0;0;t2604
œwiêtokrzyskie;konecki;0;0;1;0;1;t2605
œwiêtokrzyskie;opatowski;3;0,58;2;0;2;t2606
œwiêtokrzyskie;ostrowiecki;20;1,84;0;0;0;t2607
œwiêtokrzyskie;piñczowski;2;0,52;2;1;1;t2608
œwiêtokrzyskie;sandomierski;17;2,22;3;0;3;t2609
œwiêtokrzyskie;skar¿yski;14;1,9;2;0;2;t2610
œwiêtokrzyskie;starachowicki;13;1,46;2;1;1;t2611
œwiêtokrzyskie;staszowski;9;1,26;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;0;0;1;0;1;t2613
œwiêtokrzyskie;Kielce;45;2,32;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;25;4,39;3;0;3;t2801
warmiñsko-mazurskie;braniewski;23;5,62;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;13;2;2;0;2;t2803
warmiñsko-mazurskie;elbl¹ski;40;7,01;0;0;0;t2804
warmiñsko-mazurskie;e³cki;41;4,48;1;0;1;t2805
warmiñsko-mazurskie;gi¿ycki;28;4,96;0;0;0;t2806
warmiñsko-mazurskie;i³awski;34;3,66;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;26;4,19;1;1;0;t2808
warmiñsko-mazurskie;lidzbarski;2;0,49;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;8;1,61;3;1;2;t2810
warmiñsko-mazurskie;nidzicki;12;3,66;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;18;4,11;1;0;1;t2812
warmiñsko-mazurskie;olecki;5;1,47;1;0;1;t2813
warmiñsko-mazurskie;olsztyñski;72;5,66;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;44;4,24;1;0;1;t2815
warmiñsko-mazurskie;piski;37;6,61;1;1;0;t2816
warmiñsko-mazurskie;szczycieñski;5;0,72;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;0;0;1;1;0;t2818
warmiñsko-mazurskie;wêgorzewski;13;5,76;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;49;4,11;2;1;1;t2861
warmiñsko-mazurskie;Olsztyn;83;4,83;0;0;0;t2862
wielkopolskie;chodzieski;1;0,21;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;10;1,15;0;0;0;t3002
wielkopolskie;gnieŸnieñski;15;1,03;1;0;1;t3003
wielkopolskie;gostyñski;1;0,13;0;0;0;t3004
wielkopolskie;grodziski;3;0,58;0;0;0;t3005
wielkopolskie;jarociñski;4;0,56;0;0;0;t3006
wielkopolskie;kaliski;3;0,36;0;0;0;t3007
wielkopolskie;kêpiñski;6;1,06;0;0;0;t3008
wielkopolskie;kolski;7;0,81;0;0;0;t3009
wielkopolskie;koniñski;7;0,54;1;0;1;t3010
wielkopolskie;koœciañski;12;1,52;0;0;0;t3011
wielkopolskie;krotoszyñski;5;0,65;1;1;0;t3012
wielkopolskie;leszczyñski;5;0,87;1;1;0;t3013
wielkopolskie;miêdzychodzki;18;4,91;0;0;0;t3014
wielkopolskie;nowotomyski;6;0,79;1;0;1;t3015
wielkopolskie;obornicki;8;1,34;0;0;0;t3016
wielkopolskie;ostrowski;9;0,56;0;0;0;t3017
wielkopolskie;ostrzeszowski;5;0,9;1;0;1;t3018
wielkopolskie;pilski;18;1,32;1;1;0;t3019
wielkopolskie;pleszewski;3;0,48;1;0;1;t3020
wielkopolskie;poznañski;111;2,75;1;0;1;t3021
wielkopolskie;rawicki;0;0;0;0;0;t3022
wielkopolskie;s³upecki;26;4,4;2;0;2;t3023
wielkopolskie;szamotulski;19;2,07;1;0;1;t3024
wielkopolskie;œredzki;9;1,52;0;0;0;t3025
wielkopolskie;œremski;17;2,77;2;0;2;t3026
wielkopolskie;turecki;2;0,24;0;0;0;t3027
wielkopolskie;w¹growiecki;5;0,71;1;0;1;t3028
wielkopolskie;wolsztyñski;5;0,87;2;0;2;t3029
wielkopolskie;wrzesiñski;18;2,31;1;0;1;t3030
wielkopolskie;z³otowski;7;1,01;0;0;0;t3031
wielkopolskie;Kalisz;11;1,1;0;0;0;t3061
wielkopolskie;Konin;9;1,23;0;0;0;t3062
wielkopolskie;Leszno;7;1,11;1;1;0;t3063
wielkopolskie;Poznañ;182;3,41;5;0;5;t3064
zachodniopomorskie;bia³ogardzki;3;0,63;0;0;0;t3201
zachodniopomorskie;choszczeñski;3;0,62;0;0;0;t3202
zachodniopomorskie;drawski;24;4,22;0;0;0;t3203
zachodniopomorskie;goleniowski;16;1,94;2;0;2;t3204
zachodniopomorskie;gryficki;1;0,17;0;0;0;t3205
zachodniopomorskie;gryfiñski;17;2,08;0;0;0;t3206
zachodniopomorskie;kamieñski;3;0,64;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;9;1,13;0;0;0;t3208
zachodniopomorskie;koszaliñski;11;1,66;0;0;0;t3209
zachodniopomorskie;myœliborski;8;1,22;0;0;0;t3210
zachodniopomorskie;policki;26;3,2;1;0;1;t3211
zachodniopomorskie;pyrzycki;7;1,78;0;0;0;t3212
zachodniopomorskie;s³awieñski;5;0,89;0;0;0;t3213
zachodniopomorskie;stargardzki;14;1,17;1;0;1;t3214
zachodniopomorskie;szczecinecki;9;1,16;3;0;3;t3215
zachodniopomorskie;œwidwiñski;30;6,45;0;0;0;t3216
zachodniopomorskie;wa³ecki;3;0,57;1;0;1;t3217
zachodniopomorskie;³obeski;12;3,29;0;0;0;t3218
zachodniopomorskie;Koszalin;36;3,37;2;1;1;t3261
zachodniopomorskie;Szczecin;149;3,72;12;0;12;t3262
zachodniopomorskie;Œwinoujœcie;5;1,22;0;0;0;t3263
