Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
lubelskie;krasnostawski;7;1,11;0;0;0;t0606
lubelskie;kraœnicki;5;0,53;0;0;0;t0607
lubelskie;lubartowski;9;1,02;0;0;0;t0608
lubelskie;lubelski;23;1,47;0;0;0;t0609
lubelskie;³êczyñski;2;0,35;0;0;0;t0610
lubelskie;³ukowski;6;0,56;0;0;0;t0611
lubelskie;opolski;1;0,17;0;0;0;t0612
lubelskie;parczewski;2;0,58;0;0;0;t0613
lubelskie;pu³awski;9;0,8;0;0;0;t0614
lubelskie;radzyñski;1;0,17;0;0;0;t0615
lubelskie;rycki;3;0,54;0;0;0;t0616
lubelskie;œwidnicki;11;1,53;0;0;0;t0617
lubelskie;tomaszowski;6;0,73;0;0;0;t0618
lubelskie;w³odawski;1;0,26;0;0;0;t0619
lubelskie;zamojski;5;0,47;0;0;0;t0620
lubelskie;Bia³a Podlaska;21;3,67;0;0;0;t0661
lubelskie;Che³m;11;1,79;0;0;0;t0662
lubelskie;Lublin;73;2,15;0;0;0;t0663
lubelskie;Zamoœæ;3;0,47;0;0;0;t0664
lubuskie;gorzowski;12;1,67;0;0;0;t0801
lubuskie;kroœnieñski;16;2,92;0;0;0;t0802
lubuskie;miêdzyrzecki;3;0,52;0;0;0;t0803
lubuskie;nowosolski;4;0,47;0;0;0;t0804
lubuskie;s³ubicki;33;7,04;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;4;0,82;0;0;0;t0806
lubuskie;sulêciñski;19;5,41;0;0;0;t0807
lubuskie;œwiebodziñski;5;0,9;0;0;0;t0808
lubuskie;zielonogórski;12;1,59;0;0;0;t0809
lubuskie;¿agañski;3;0,38;0;0;0;t0810
lubuskie;¿arski;5;0,52;0;0;0;t0811
lubuskie;wschowski;6;1,55;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;10;0,81;0;0;0;t0861
lubuskie;Zielona Góra;36;2,55;0;0;0;t0862
³ódzkie;be³chatowski;13;1,15;0;0;0;t1001
³ódzkie;kutnowski;12;1,25;0;0;0;t1002
³ódzkie;³aski;2;0,4;0;0;0;t1003
³ódzkie;³êczycki;4;0,81;0;0;0;t1004
³ódzkie;³owicki;4;0,51;0;0;0;t1005
³ódzkie;³ódzki wschodni;10;1,38;0;0;0;t1006
³ódzkie;opoczyñski;1;0,13;0;0;0;t1007
³ódzkie;pabianicki;20;1,68;0;0;0;t1008
³ódzkie;pajêczañski;2;0,39;0;0;0;t1009
³ódzkie;piotrkowski;9;0,99;0;0;0;t1010
³ódzkie;poddêbicki;2;0,49;0;0;0;t1011
³ódzkie;radomszczañski;2;0,18;0;0;0;t1012
³ódzkie;rawski;5;1,03;0;0;0;t1013
³ódzkie;sieradzki;16;1,36;1;0;1;t1014
³ódzkie;skierniewicki;0;0;0;0;0;t1015
³ódzkie;tomaszowski;7;0,6;0;0;0;t1016
³ódzkie;wieluñski;1;0,13;0;0;0;t1017
³ódzkie;wieruszowski;0;0;1;1;0;t1018
³ódzkie;zduñskowolski;3;0,45;0;0;0;t1019
³ódzkie;zgierski;14;0,84;0;0;0;t1020
³ódzkie;brzeziñski;3;0,97;0;0;0;t1021
³ódzkie;£ódŸ;125;1,85;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;7;0,96;0;0;0;t1062
³ódzkie;Skierniewice;3;0,63;0;0;0;t1063
ma³opolskie;bocheñski;4;0,37;0;0;0;t1201
ma³opolskie;brzeski;0;0;0;0;0;t1202
ma³opolskie;chrzanowski;12;0,97;0;0;0;t1203
ma³opolskie;d¹browski;1;0,17;0;0;0;t1204
ma³opolskie;gorlicki;0;0;0;0;0;t1205
ma³opolskie;krakowski;11;0,39;0;0;0;t1206
ma³opolskie;limanowski;5;0,38;0;0;0;t1207
ma³opolskie;miechowski;1;0,21;0;0;0;t1208
ma³opolskie;myœlenicki;7;0,55;0;0;0;t1209
ma³opolskie;nowos¹decki;16;0,74;0;0;0;t1210
ma³opolskie;nowotarski;22;1,15;0;0;0;t1211
ma³opolskie;olkuski;1;0,09;0;0;0;t1212
ma³opolskie;oœwiêcimski;3;0,2;0;0;0;t1213
ma³opolskie;proszowicki;1;0,23;0;0;0;t1214
ma³opolskie;suski;12;1,43;0;0;0;t1215
ma³opolskie;tarnowski;6;0,3;0;0;0;t1216
ma³opolskie;tatrzañski;5;0,73;0;0;0;t1217
ma³opolskie;wadowicki;3;0,19;0;0;0;t1218
ma³opolskie;wielicki;21;1,62;0;0;0;t1219
ma³opolskie;Kraków;56;0,72;3;3;0;t1261
ma³opolskie;Nowy S¹cz;15;1,79;0;0;0;t1262
ma³opolskie;Tarnów;5;0,46;0;0;0;t1263
mazowieckie;bia³obrzeski;1;0,3;0;0;0;t1401
mazowieckie;ciechanowski;8;0,9;0;0;0;t1402
mazowieckie;garwoliñski;4;0,37;0;0;0;t1403
mazowieckie;gostyniñski;2;0,45;0;0;0;t1404
mazowieckie;grodziski;10;1,03;1;1;0;t1405
mazowieckie;grójecki;23;2,34;0;0;0;t1406
mazowieckie;kozienicki;8;1,34;0;0;0;t1407
mazowieckie;legionowski;13;1,09;1;0;1;t1408
mazowieckie;lipski;1;0,3;0;0;0;t1409
mazowieckie;³osicki;2;0,65;0;0;0;t1410
mazowieckie;makowski;9;2,01;1;0;1;t1411
mazowieckie;miñski;14;0,9;1;0;1;t1412
mazowieckie;m³awski;6;0,83;0;0;0;t1413
mazowieckie;nowodworski;6;0,76;0;0;0;t1414
mazowieckie;ostro³êcki;4;0,45;0;0;0;t1415
mazowieckie;ostrowski;1;0,14;0;0;0;t1416
mazowieckie;otwocki;29;2,33;0;0;0;t1417
mazowieckie;piaseczyñski;48;2,53;0;0;0;t1418
mazowieckie;p³ocki;16;1,44;0;0;0;t1419
mazowieckie;p³oñski;9;1,04;0;0;0;t1420
mazowieckie;pruszkowski;27;1,62;1;0;1;t1421
mazowieckie;przasnyski;9;1,72;0;0;0;t1422
mazowieckie;przysuski;0;0;0;0;0;t1423
mazowieckie;pu³tuski;4;0,77;0;0;0;t1424
mazowieckie;radomski;7;0,46;0;0;0;t1425
mazowieckie;siedlecki;0;0;0;0;0;t1426
mazowieckie;sierpecki;3;0,58;0;0;0;t1427
mazowieckie;sochaczewski;4;0,47;0;0;0;t1428
mazowieckie;soko³owski;0;0;0;0;0;t1429
mazowieckie;szyd³owiecki;0;0;0;0;0;t1430
mazowieckie;warszawski zachodni;13;1,09;0;0;0;t1432
mazowieckie;wêgrowski;2;0,3;0;0;0;t1433
mazowieckie;wo³omiñski;24;0,96;0;0;0;t1434
mazowieckie;wyszkowski;3;0,4;0;0;0;t1435
mazowieckie;zwoleñski;4;1,11;0;0;0;t1436
mazowieckie;¿uromiñski;5;1,3;0;0;0;t1437
mazowieckie;¿yrardowski;8;1,06;0;0;0;t1438
mazowieckie;Ostro³êka;2;0,39;0;0;0;t1461
mazowieckie;P³ock;20;1,68;0;0;0;t1462
mazowieckie;Radom;17;0,81;0;0;0;t1463
mazowieckie;Siedlce;3;0,38;0;0;0;t1464
mazowieckie;Warszawa;261;1,46;5;0;5;t1465
opolskie;brzeski;16;1,79;0;0;0;t1601
opolskie;g³ubczycki;8;1,77;1;0;1;t1602
opolskie;kêdzierzyñsko-kozielski;13;1,39;0;0;0;t1603
opolskie;kluczborski;10;1,53;0;0;0;t1604
opolskie;krapkowicki;4;0,63;0;0;0;t1605
opolskie;namys³owski;3;0,7;0;0;0;t1606
opolskie;nyski;30;2,21;0;0;0;t1607
opolskie;oleski;8;1,25;0;0;0;t1608
opolskie;opolski;3;0,24;0;0;0;t1609
opolskie;prudnicki;12;2,18;0;0;0;t1610
opolskie;strzelecki;11;1,48;1;1;0;t1611
opolskie;Opole;20;1,56;0;0;0;t1661
podkarpackie;bieszczadzki;0;0;0;0;0;t1801
podkarpackie;brzozowski;3;0,46;0;0;0;t1802
podkarpackie;dêbicki;7;0,52;0;0;0;t1803
podkarpackie;jaros³awski;5;0,42;0;0;0;t1804
podkarpackie;jasielski;1;0,09;0;0;0;t1805
podkarpackie;kolbuszowski;4;0,64;0;0;0;t1806
podkarpackie;kroœnieñski;5;0,45;0;0;0;t1807
podkarpackie;le¿ajski;11;1,59;0;0;0;t1808
podkarpackie;lubaczowski;6;1,09;0;0;0;t1809
podkarpackie;³añcucki;3;0,37;2;0;2;t1810
podkarpackie;mielecki;1;0,07;0;0;0;t1811
podkarpackie;ni¿añski;7;1,05;0;0;0;t1812
podkarpackie;przemyski;4;0,54;0;0;0;t1813
podkarpackie;przeworski;5;0,64;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;6;0,8;0;0;0;t1815
podkarpackie;rzeszowski;3;0,18;1;0;1;t1816
podkarpackie;sanocki;1;0,11;0;0;0;t1817
podkarpackie;stalowowolski;15;1,42;0;0;0;t1818
podkarpackie;strzy¿owski;4;0,65;0;0;0;t1819
podkarpackie;tarnobrzeski;8;1,51;1;0;1;t1820
podkarpackie;leski;5;1,89;0;0;0;t1821
podkarpackie;Krosno;4;0,87;0;0;0;t1861
podkarpackie;Przemyœl;8;1,32;0;0;0;t1862
podkarpackie;Rzeszów;15;0,76;1;0;1;t1863
podkarpackie;Tarnobrzeg;1;0,21;0;0;0;t1864
podlaskie;augustowski;3;0,52;0;0;0;t2001
podlaskie;bia³ostocki;13;0,86;0;0;0;t2002
podlaskie;bielski;4;0,74;0;0;0;t2003
podlaskie;grajewski;5;1,06;0;0;0;t2004
podlaskie;hajnowski;2;0,47;0;0;0;t2005
podlaskie;kolneñski;0;0;0;0;0;t2006
podlaskie;³om¿yñski;2;0,39;0;0;0;t2007
podlaskie;moniecki;1;0,25;0;0;0;t2008
podlaskie;sejneñski;2;1,01;1;0;1;t2009
podlaskie;siemiatycki;0;0;0;0;0;t2010
podlaskie;sokólski;3;0,45;0;0;0;t2011
podlaskie;suwalski;1;0,28;0;0;0;t2012
podlaskie;wysokomazowiecki;5;0,88;0;0;0;t2013
podlaskie;zambrowski;2;0,46;0;0;0;t2014
podlaskie;Bia³ystok;43;1,44;0;0;0;t2061
podlaskie;£om¿a;2;0,32;0;0;0;t2062
podlaskie;Suwa³ki;12;1,72;0;0;0;t2063
pomorskie;bytowski;17;2,15;0;0;0;t2201
pomorskie;chojnicki;11;1,13;0;0;0;t2202
pomorskie;cz³uchowski;15;2,68;0;0;0;t2203
pomorskie;gdañski;38;3,18;0;0;0;t2204
pomorskie;kartuski;31;2,2;0;0;0;t2205
pomorskie;koœcierski;5;0,69;0;0;0;t2206
pomorskie;kwidzyñski;12;1,45;0;0;0;t2207
pomorskie;lêborski;4;0,61;0;0;0;t2208
pomorskie;malborski;48;7,57;0;0;0;t2209
pomorskie;nowodworski;3;0,85;0;0;0;t2210
pomorskie;pucki;14;1,61;0;0;0;t2211
pomorskie;s³upski;19;1,92;0;0;0;t2212
pomorskie;starogardzki;12;0,94;0;0;0;t2213
pomorskie;tczewski;8;0,69;0;0;0;t2214
pomorskie;wejherowski;48;2,19;0;0;0;t2215
pomorskie;sztumski;7;1,7;0;0;0;t2216
pomorskie;Gdañsk;175;3,71;0;0;0;t2261
pomorskie;Gdynia;59;2,4;2;2;0;t2262
pomorskie;S³upsk;21;2,33;0;0;0;t2263
pomorskie;Sopot;2;0,56;0;0;0;t2264
œl¹skie;bêdziñski;2;0,14;0;0;0;t2401
œl¹skie;bielski;10;0,6;0;0;0;t2402
œl¹skie;cieszyñski;7;0,39;0;0;0;t2403
œl¹skie;czêstochowski;7;0,52;0;0;0;t2404
œl¹skie;gliwicki;5;0,43;0;0;0;t2405
œl¹skie;k³obucki;1;0,12;0;0;0;t2406
œl¹skie;lubliniecki;9;1,18;0;0;0;t2407
œl¹skie;miko³owski;3;0,3;0;0;0;t2408
œl¹skie;myszkowski;1;0,14;0;0;0;t2409
œl¹skie;pszczyñski;2;0,18;0;0;0;t2410
œl¹skie;raciborski;10;0,93;0;0;0;t2411
œl¹skie;rybnicki;2;0,26;0;0;0;t2412
œl¹skie;tarnogórski;13;0,92;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;5;0,84;0;0;0;t2414
œl¹skie;wodzis³awski;5;0,32;0;0;0;t2415
œl¹skie;zawierciañski;8;0,68;0;0;0;t2416
œl¹skie;¿ywiecki;4;0,26;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;11;0,65;0;0;0;t2461
œl¹skie;Bytom;12;0,73;0;0;0;t2462
œl¹skie;Chorzów;3;0,28;0;0;0;t2463
œl¹skie;Czêstochowa;20;0,91;1;0;1;t2464
œl¹skie;D¹browa Górnicza;3;0,25;0;0;0;t2465
œl¹skie;Gliwice;12;0,67;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;3;0,34;0;0;0;t2467
œl¹skie;Jaworzno;4;0,44;0;0;0;t2468
œl¹skie;Katowice;20;0,69;0;0;0;t2469
œl¹skie;Mys³owice;4;0,54;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;4;0,73;1;1;0;t2471
œl¹skie;Ruda Œl¹ska;6;0,44;0;0;0;t2472
œl¹skie;Rybnik;3;0,22;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;4;0,6;0;0;0;t2474
œl¹skie;Sosnowiec;7;0,35;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;2;0,41;0;0;0;t2476
œl¹skie;Tychy;18;1,41;0;0;0;t2477
œl¹skie;Zabrze;5;0,29;0;0;0;t2478
œl¹skie;¯ory;5;0,8;0;0;0;t2479
œwiêtokrzyskie;buski;2;0,28;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;0;0;0;t2602
œwiêtokrzyskie;kazimierski;2;0,6;0;0;0;t2603
œwiêtokrzyskie;kielecki;15;0,71;0;0;0;t2604
œwiêtokrzyskie;konecki;1;0,13;0;0;0;t2605
œwiêtokrzyskie;opatowski;1;0,19;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;7;0,65;0;0;0;t2607
œwiêtokrzyskie;piñczowski;0;0;0;0;0;t2608
œwiêtokrzyskie;sandomierski;9;1,17;6;0;6;t2609
œwiêtokrzyskie;skar¿yski;3;0,41;0;0;0;t2610
œwiêtokrzyskie;starachowicki;9;1,01;0;0;0;t2611
œwiêtokrzyskie;staszowski;2;0,28;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;7;0,36;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;0;0;0;0;0;t2801
warmiñsko-mazurskie;braniewski;7;1,71;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;2;0,31;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;7;1,23;0;0;0;t2804
warmiñsko-mazurskie;e³cki;13;1,42;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;2;0,35;0;0;0;t2806
warmiñsko-mazurskie;i³awski;13;1,4;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;3;0,48;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;1;0,24;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;1;0,2;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;3;0,92;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;7;1,6;0;0;0;t2812
warmiñsko-mazurskie;olecki;7;2,06;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;19;1,49;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;14;1,35;0;0;0;t2815
warmiñsko-mazurskie;piski;3;0,54;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;4;0,58;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;4;1,5;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;0;0;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;22;1,85;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;39;2,27;1;0;1;t2862
wielkopolskie;chodzieski;1;0,21;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;7;0,81;2;2;0;t3002
wielkopolskie;gnieŸnieñski;13;0,89;0;0;0;t3003
wielkopolskie;gostyñski;1;0,13;0;0;0;t3004
wielkopolskie;grodziski;0;0;0;0;0;t3005
wielkopolskie;jarociñski;15;2,1;0;0;0;t3006
wielkopolskie;kaliski;1;0,12;0;0;0;t3007
wielkopolskie;kêpiñski;5;0,89;0;0;0;t3008
wielkopolskie;kolski;3;0,35;2;0;2;t3009
wielkopolskie;koniñski;15;1,15;0;0;0;t3010
wielkopolskie;koœciañski;4;0,51;1;1;0;t3011
wielkopolskie;krotoszyñski;3;0,39;0;0;0;t3012
wielkopolskie;leszczyñski;2;0,35;0;0;0;t3013
wielkopolskie;miêdzychodzki;8;2,18;1;1;0;t3014
wielkopolskie;nowotomyski;3;0,4;1;0;1;t3015
wielkopolskie;obornicki;1;0,17;0;0;0;t3016
wielkopolskie;ostrowski;7;0,43;0;0;0;t3017
wielkopolskie;ostrzeszowski;1;0,18;0;0;0;t3018
wielkopolskie;pilski;6;0,44;0;0;0;t3019
wielkopolskie;pleszewski;3;0,48;0;0;0;t3020
wielkopolskie;poznañski;44;1,09;8;7;1;t3021
wielkopolskie;rawicki;2;0,33;1;0;1;t3022
wielkopolskie;s³upecki;4;0,68;0;0;0;t3023
wielkopolskie;szamotulski;6;0,65;0;0;0;t3024
wielkopolskie;œredzki;0;0;0;0;0;t3025
wielkopolskie;œremski;5;0,81;0;0;0;t3026
wielkopolskie;turecki;13;1,55;1;0;1;t3027
wielkopolskie;w¹growiecki;16;2,28;0;0;0;t3028
wielkopolskie;wolsztyñski;2;0,35;0;0;0;t3029
wielkopolskie;wrzesiñski;15;1,92;7;6;1;t3030
wielkopolskie;z³otowski;3;0,43;0;0;0;t3031
wielkopolskie;Kalisz;5;0,5;1;0;1;t3061
wielkopolskie;Konin;8;1,09;0;0;0;t3062
wielkopolskie;Leszno;2;0,32;1;1;0;t3063
wielkopolskie;Poznañ;78;1,46;6;3;3;t3064
zachodniopomorskie;bia³ogardzki;28;5,9;0;0;0;t3201
zachodniopomorskie;choszczeñski;6;1,25;0;0;0;t3202
zachodniopomorskie;drawski;3;0,53;0;0;0;t3203
zachodniopomorskie;goleniowski;46;5,58;0;0;0;t3204
zachodniopomorskie;gryficki;18;3;0;0;0;t3205
zachodniopomorskie;gryfiñski;58;7,11;0;0;0;t3206
zachodniopomorskie;kamieñski;24;5,12;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;12;1,51;0;0;0;t3208
zachodniopomorskie;koszaliñski;14;2,11;0;0;0;t3209
zachodniopomorskie;myœliborski;18;2,75;0;0;0;t3210
zachodniopomorskie;policki;41;5,05;0;0;0;t3211
zachodniopomorskie;pyrzycki;12;3,06;0;0;0;t3212
zachodniopomorskie;s³awieñski;24;4,28;0;0;0;t3213
zachodniopomorskie;stargardzki;20;1,66;0;0;0;t3214
zachodniopomorskie;szczecinecki;8;1,03;0;0;0;t3215
zachodniopomorskie;œwidwiñski;4;0,86;0;0;0;t3216
zachodniopomorskie;wa³ecki;4;0,76;0;0;0;t3217
zachodniopomorskie;³obeski;14;3,83;0;0;0;t3218
zachodniopomorskie;Koszalin;27;2,53;0;0;0;t3261
zachodniopomorskie;Szczecin;170;4,24;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;10;2,45;0;0;0;t3263
