Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
podkarpackie;stalowowolski;32;3,02;2;0;2;t1818
podkarpackie;strzy¿owski;39;6,36;0;0;0;t1819
podkarpackie;tarnobrzeski;15;2,84;0;0;0;t1820
podkarpackie;leski;5;1,89;1;1;0;t1821
podkarpackie;Krosno;8;1,73;0;0;0;t1861
podkarpackie;Przemyœl;10;1,65;0;0;0;t1862
podkarpackie;Rzeszów;24;1,22;0;0;0;t1863
podkarpackie;Tarnobrzeg;12;2,58;1;0;1;t1864
podlaskie;augustowski;6;1,04;4;3;1;t2001
podlaskie;bia³ostocki;38;2,53;1;0;1;t2002
podlaskie;bielski;18;3,33;0;0;0;t2003
podlaskie;grajewski;8;1,7;1;1;0;t2004
podlaskie;hajnowski;11;2,6;0;0;0;t2005
podlaskie;kolneñski;14;3,69;0;0;0;t2006
podlaskie;³om¿yñski;4;0,79;0;0;0;t2007
podlaskie;moniecki;3;0,75;0;0;0;t2008
podlaskie;sejneñski;2;1,01;1;0;1;t2009
podlaskie;siemiatycki;2;0,46;0;0;0;t2010
podlaskie;sokólski;25;3,77;0;0;0;t2011
podlaskie;suwalski;3;0,84;1;0;1;t2012
podlaskie;wysokomazowiecki;9;1,59;0;0;0;t2013
podlaskie;zambrowski;18;4,15;0;0;0;t2014
podlaskie;Bia³ystok;128;4,3;0;0;0;t2061
podlaskie;£om¿a;27;4,3;0;0;0;t2062
podlaskie;Suwa³ki;25;3,58;1;0;1;t2063
pomorskie;bytowski;11;1,39;0;0;0;t2201
pomorskie;chojnicki;14;1,43;1;0;1;t2202
pomorskie;cz³uchowski;24;4,29;0;0;0;t2203
pomorskie;gdañski;51;4,27;5;1;4;t2204
pomorskie;kartuski;38;2,7;2;0;2;t2205
pomorskie;koœcierski;17;2,33;1;1;0;t2206
pomorskie;kwidzyñski;28;3,37;1;0;1;t2207
pomorskie;lêborski;19;2,88;3;0;3;t2208
pomorskie;malborski;66;10,41;0;0;0;t2209
pomorskie;nowodworski;14;3,95;0;0;0;t2210
pomorskie;pucki;34;3,9;0;0;0;t2211
pomorskie;s³upski;42;4,25;1;0;1;t2212
pomorskie;starogardzki;28;2,18;2;1;1;t2213
pomorskie;tczewski;53;4,58;1;0;1;t2214
pomorskie;wejherowski;80;3,66;0;0;0;t2215
pomorskie;sztumski;18;4,38;0;0;0;t2216
pomorskie;Gdañsk;271;5,75;10;0;10;t2261
pomorskie;Gdynia;149;6,06;2;0;2;t2262
pomorskie;S³upsk;64;7,09;1;0;1;t2263
pomorskie;Sopot;19;5,34;0;0;0;t2264
œl¹skie;bêdziñski;41;2,77;0;0;0;t2401
œl¹skie;bielski;30;1,8;1;0;1;t2402
œl¹skie;cieszyñski;22;1,24;3;0;3;t2403
œl¹skie;czêstochowski;13;0,97;1;0;1;t2404
œl¹skie;gliwicki;28;2,42;4;1;3;t2405
œl¹skie;k³obucki;0;0;1;1;0;t2406
œl¹skie;lubliniecki;13;1,7;1;0;1;t2407
œl¹skie;miko³owski;17;1,71;1;0;1;t2408
œl¹skie;myszkowski;11;1,56;1;0;1;t2409
œl¹skie;pszczyñski;7;0,63;0;0;0;t2410
œl¹skie;raciborski;13;1,2;3;0;3;t2411
œl¹skie;rybnicki;3;0,38;3;0;3;t2412
œl¹skie;tarnogórski;28;1,99;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;7;1,17;0;0;0;t2414
œl¹skie;wodzis³awski;12;0,76;2;2;0;t2415
œl¹skie;zawierciañski;22;1,88;2;0;2;t2416
œl¹skie;¿ywiecki;18;1,18;1;1;0;t2417
œl¹skie;Bielsko-Bia³a;32;1,88;1;0;1;t2461
œl¹skie;Bytom;15;0,91;0;0;0;t2462
œl¹skie;Chorzów;24;2,23;1;0;1;t2463
œl¹skie;Czêstochowa;36;1,64;1;0;1;t2464
œl¹skie;D¹browa Górnicza;41;3,45;2;0;2;t2465
œl¹skie;Gliwice;57;3,2;3;0;3;t2466
œl¹skie;Jastrzêbie-Zdrój;12;1,36;0;0;0;t2467
œl¹skie;Jaworzno;8;0,88;1;0;1;t2468
œl¹skie;Katowice;55;1,89;4;2;2;t2469
œl¹skie;Mys³owice;9;1,21;1;0;1;t2470
œl¹skie;Piekary Œl¹skie;29;5,29;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;45;3,28;1;0;1;t2472
œl¹skie;Rybnik;13;0,94;2;0;2;t2473
œl¹skie;Siemianowice Œl¹skie;5;0,75;1;0;1;t2474
œl¹skie;Sosnowiec;61;3,07;5;1;4;t2475
œl¹skie;Œwiêtoch³owice;5;1,01;0;0;0;t2476
œl¹skie;Tychy;38;2,98;3;1;2;t2477
œl¹skie;Zabrze;27;1,57;1;1;0;t2478
œl¹skie;¯ory;6;0,96;1;0;1;t2479
œwiêtokrzyskie;buski;6;0,84;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;1;0;1;t2602
œwiêtokrzyskie;kazimierski;3;0,9;0;0;0;t2603
œwiêtokrzyskie;kielecki;22;1,04;10;0;10;t2604
œwiêtokrzyskie;konecki;15;1,89;0;0;0;t2605
œwiêtokrzyskie;opatowski;4;0,77;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;23;2,12;1;0;1;t2607
œwiêtokrzyskie;piñczowski;2;0,52;0;0;0;t2608
œwiêtokrzyskie;sandomierski;25;3,26;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;11;1,5;0;0;0;t2610
œwiêtokrzyskie;starachowicki;1;0,11;1;0;1;t2611
œwiêtokrzyskie;staszowski;6;0,84;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;39;2,01;2;0;2;t2661
warmiñsko-mazurskie;bartoszycki;28;4,92;2;0;2;t2801
warmiñsko-mazurskie;braniewski;13;3,18;1;0;1;t2802
warmiñsko-mazurskie;dzia³dowski;29;4,46;4;0;4;t2803
warmiñsko-mazurskie;elbl¹ski;22;3,86;3;1;2;t2804
warmiñsko-mazurskie;e³cki;19;2,07;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;28;4,96;1;0;1;t2806
warmiñsko-mazurskie;i³awski;35;3,77;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;28;4,51;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;11;2,68;1;0;1;t2809
warmiñsko-mazurskie;mr¹gowski;23;4,63;1;0;1;t2810
warmiñsko-mazurskie;nidzicki;18;5,5;1;0;1;t2811
warmiñsko-mazurskie;nowomiejski;13;2,97;0;0;0;t2812
warmiñsko-mazurskie;olecki;9;2,64;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;64;5,03;6;0;6;t2814
warmiñsko-mazurskie;ostródzki;87;8,37;1;0;1;t2815
warmiñsko-mazurskie;piski;30;5,36;1;1;0;t2816
warmiñsko-mazurskie;szczycieñski;28;4,04;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;9;3,38;1;0;1;t2818
warmiñsko-mazurskie;wêgorzewski;17;7,54;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;86;7,22;3;3;0;t2861
warmiñsko-mazurskie;Olsztyn;110;6,4;8;0;8;t2862
wielkopolskie;chodzieski;2;0,43;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;48;5,53;2;1;1;t3002
wielkopolskie;gnieŸnieñski;45;3,1;1;0;1;t3003
wielkopolskie;gostyñski;3;0,4;2;0;2;t3004
wielkopolskie;grodziski;11;2,12;1;0;1;t3005
wielkopolskie;jarociñski;11;1,54;2;1;1;t3006
wielkopolskie;kaliski;8;0,96;0;0;0;t3007
wielkopolskie;kêpiñski;12;2,13;0;0;0;t3008
wielkopolskie;kolski;81;9,37;3;2;1;t3009
wielkopolskie;koniñski;24;1,85;5;0;5;t3010
wielkopolskie;koœciañski;18;2,28;2;0;2;t3011
wielkopolskie;krotoszyñski;19;2,46;1;1;0;t3012
wielkopolskie;leszczyñski;10;1,74;2;1;1;t3013
wielkopolskie;miêdzychodzki;7;1,91;0;0;0;t3014
wielkopolskie;nowotomyski;10;1,32;1;0;1;t3015
wielkopolskie;obornicki;21;3,51;1;0;1;t3016
wielkopolskie;ostrowski;34;2,1;3;2;1;t3017
wielkopolskie;ostrzeszowski;2;0,36;0;0;0;t3018
wielkopolskie;pilski;50;3,68;3;0;3;t3019
wielkopolskie;pleszewski;13;2,06;0;0;0;t3020
wielkopolskie;poznañski;225;5,58;7;4;3;t3021
wielkopolskie;rawicki;7;1,16;1;0;1;t3022
wielkopolskie;s³upecki;11;1,86;2;0;2;t3023
wielkopolskie;szamotulski;15;1,64;0;0;0;t3024
wielkopolskie;œredzki;12;2,03;0;0;0;t3025
wielkopolskie;œremski;20;3,25;0;0;0;t3026
wielkopolskie;turecki;18;2,15;1;0;1;t3027
wielkopolskie;w¹growiecki;12;1,71;1;1;0;t3028
wielkopolskie;wolsztyñski;4;0,7;1;0;1;t3029
wielkopolskie;wrzesiñski;32;4,1;4;0;4;t3030
wielkopolskie;z³otowski;36;5,2;3;3;0;t3031
wielkopolskie;Kalisz;13;1,3;1;0;1;t3061
wielkopolskie;Konin;40;5,47;9;0;9;t3062
wielkopolskie;Leszno;22;3,47;0;0;0;t3063
wielkopolskie;Poznañ;301;5,64;20;15;5;t3064
zachodniopomorskie;bia³ogardzki;40;8,43;1;0;1;t3201
zachodniopomorskie;choszczeñski;17;3,54;2;0;2;t3202
zachodniopomorskie;drawski;5;0,88;0;0;0;t3203
zachodniopomorskie;goleniowski;54;6,55;0;0;0;t3204
zachodniopomorskie;gryficki;28;4,66;2;0;2;t3205
zachodniopomorskie;gryfiñski;75;9,19;0;0;0;t3206
zachodniopomorskie;kamieñski;13;2,77;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;12;1,51;2;0;2;t3208
zachodniopomorskie;koszaliñski;39;5,87;1;0;1;t3209
zachodniopomorskie;myœliborski;29;4,43;0;0;0;t3210
zachodniopomorskie;policki;74;9,11;0;0;0;t3211
zachodniopomorskie;pyrzycki;21;5,35;5;0;5;t3212
zachodniopomorskie;s³awieñski;7;1,25;0;0;0;t3213
zachodniopomorskie;stargardzki;54;4,49;1;0;1;t3214
zachodniopomorskie;szczecinecki;4;0,52;0;0;0;t3215
zachodniopomorskie;œwidwiñski;10;2,15;2;0;2;t3216
zachodniopomorskie;wa³ecki;7;1,32;0;0;0;t3217
zachodniopomorskie;³obeski;16;4,38;1;0;1;t3218
zachodniopomorskie;Koszalin;109;10,2;4;0;4;t3261
zachodniopomorskie;Szczecin;330;8,23;5;0;5;t3262
zachodniopomorskie;Œwinoujœcie;30;7,34;0;0;0;t3263
