Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
³ódzkie;sieradzki;17;1,45;0;0;0;t1014
³ódzkie;skierniewicki;8;2,1;1;0;1;t1015
³ódzkie;tomaszowski;54;4,65;0;0;0;t1016
³ódzkie;wieluñski;4;0,53;9;1;8;t1017
³ódzkie;wieruszowski;6;1,43;2;0;2;t1018
³ódzkie;zduñskowolski;20;3,02;0;0;0;t1019
³ódzkie;zgierski;72;4,33;3;0;3;t1020
³ódzkie;brzeziñski;3;0,97;1;1;0;t1021
³ódzkie;£ódŸ;313;4,62;33;0;33;t1061
³ódzkie;Piotrków Trybunalski;15;2,06;0;0;0;t1062
³ódzkie;Skierniewice;12;2,5;1;0;1;t1063
ma³opolskie;bocheñski;19;1,78;6;1;5;t1201
ma³opolskie;brzeski;9;0,97;2;0;2;t1202
ma³opolskie;chrzanowski;28;2,25;2;1;1;t1203
ma³opolskie;d¹browski;8;1,35;1;1;0;t1204
ma³opolskie;gorlicki;18;1,65;1;1;0;t1205
ma³opolskie;krakowski;76;2,71;2;2;0;t1206
ma³opolskie;limanowski;4;0,3;0;0;0;t1207
ma³opolskie;miechowski;4;0,82;1;1;0;t1208
ma³opolskie;myœlenicki;21;1,64;1;0;1;t1209
ma³opolskie;nowos¹decki;12;0,55;0;0;0;t1210
ma³opolskie;nowotarski;10;0,52;0;0;0;t1211
ma³opolskie;olkuski;16;1,44;2;0;2;t1212
ma³opolskie;oœwiêcimski;25;1,63;0;0;0;t1213
ma³opolskie;proszowicki;2;0,46;1;0;1;t1214
ma³opolskie;suski;13;1,54;0;0;0;t1215
ma³opolskie;tarnowski;20;0,99;3;0;3;t1216
ma³opolskie;tatrzañski;5;0,73;2;0;2;t1217
ma³opolskie;wadowicki;33;2,06;2;0;2;t1218
ma³opolskie;wielicki;20;1,54;2;0;2;t1219
ma³opolskie;Kraków;180;2,3;9;8;1;t1261
ma³opolskie;Nowy S¹cz;21;2,51;1;1;0;t1262
ma³opolskie;Tarnów;20;1,85;2;0;2;t1263
mazowieckie;bia³obrzeski;1;0,3;0;0;0;t1401
mazowieckie;ciechanowski;16;1,79;0;0;0;t1402
mazowieckie;garwoliñski;11;1,01;0;0;0;t1403
mazowieckie;gostyniñski;13;2,9;2;0;2;t1404
mazowieckie;grodziski;37;3,83;1;0;1;t1405
mazowieckie;grójecki;31;3,16;2;2;0;t1406
mazowieckie;kozienicki;22;3,68;0;0;0;t1407
mazowieckie;legionowski;24;2,01;0;0;0;t1408
mazowieckie;lipski;2;0,59;0;0;0;t1409
mazowieckie;³osicki;8;2,61;0;0;0;t1410
mazowieckie;makowski;5;1,12;0;0;0;t1411
mazowieckie;miñski;29;1,87;2;0;2;t1412
mazowieckie;m³awski;31;4,28;0;0;0;t1413
mazowieckie;nowodworski;10;1,26;1;0;1;t1414
mazowieckie;ostro³êcki;14;1,58;0;0;0;t1415
mazowieckie;ostrowski;30;4,16;0;0;0;t1416
mazowieckie;otwocki;9;0,72;1;0;1;t1417
mazowieckie;piaseczyñski;47;2,48;1;0;1;t1418
mazowieckie;p³ocki;20;1,8;2;0;2;t1419
mazowieckie;p³oñski;8;0,92;3;0;3;t1420
mazowieckie;pruszkowski;75;4,51;5;0;5;t1421
mazowieckie;przasnyski;13;2,48;0;0;0;t1422
mazowieckie;przysuski;4;0,97;0;0;0;t1423
mazowieckie;pu³tuski;6;1,16;0;0;0;t1424
mazowieckie;radomski;59;3,88;0;0;0;t1425
mazowieckie;siedlecki;18;2,21;2;0;2;t1426
mazowieckie;sierpecki;19;3,67;0;0;0;t1427
mazowieckie;sochaczewski;22;2,59;2;0;2;t1428
mazowieckie;soko³owski;4;0,75;1;0;1;t1429
mazowieckie;szyd³owiecki;7;1,77;0;0;0;t1430
mazowieckie;warszawski zachodni;69;5,77;0;0;0;t1432
mazowieckie;wêgrowski;12;1,83;0;0;0;t1433
mazowieckie;wo³omiñski;81;3,22;4;1;3;t1434
mazowieckie;wyszkowski;31;4,17;0;0;0;t1435
mazowieckie;zwoleñski;28;7,77;1;0;1;t1436
mazowieckie;¿uromiñski;9;2,35;0;0;0;t1437
mazowieckie;¿yrardowski;33;4,36;2;2;0;t1438
mazowieckie;Ostro³êka;6;1,16;0;0;0;t1461
mazowieckie;P³ock;38;3,19;3;0;3;t1462
mazowieckie;Radom;86;4,08;0;0;0;t1463
mazowieckie;Siedlce;22;2,81;1;0;1;t1464
mazowieckie;Warszawa;486;2,71;5;0;5;t1465
opolskie;brzeski;30;3,35;0;0;0;t1601
opolskie;g³ubczycki;12;2,65;4;0;4;t1602
opolskie;kêdzierzyñsko-kozielski;39;4,17;1;0;1;t1603
opolskie;kluczborski;13;1,99;0;0;0;t1604
opolskie;krapkowicki;15;2,36;2;0;2;t1605
opolskie;namys³owski;5;1,17;1;0;1;t1606
opolskie;nyski;18;1,33;2;0;2;t1607
opolskie;oleski;7;1,09;0;0;0;t1608
opolskie;opolski;29;2,34;3;0;3;t1609
opolskie;prudnicki;5;0,91;1;0;1;t1610
opolskie;strzelecki;22;2,97;2;0;2;t1611
opolskie;Opole;29;2,27;3;0;3;t1661
podkarpackie;bieszczadzki;3;1,39;1;1;0;t1801
podkarpackie;brzozowski;6;0,92;2;2;0;t1802
podkarpackie;dêbicki;6;0,44;2;0;2;t1803
podkarpackie;jaros³awski;16;1,33;0;0;0;t1804
podkarpackie;jasielski;9;0,79;5;0;5;t1805
podkarpackie;kolbuszowski;8;1,29;0;0;0;t1806
podkarpackie;kroœnieñski;5;0,45;4;0;4;t1807
podkarpackie;le¿ajski;5;0,72;0;0;0;t1808
podkarpackie;lubaczowski;11;2;2;0;2;t1809
podkarpackie;³añcucki;16;1,97;1;0;1;t1810
podkarpackie;mielecki;9;0,66;0;0;0;t1811
podkarpackie;ni¿añski;4;0,6;3;0;3;t1812
podkarpackie;przemyski;6;0,81;0;0;0;t1813
podkarpackie;przeworski;8;1,02;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;4;0,54;1;1;0;t1815
podkarpackie;rzeszowski;29;1,71;1;0;1;t1816
podkarpackie;sanocki;3;0,32;4;0;4;t1817
podkarpackie;stalowowolski;12;1,13;1;0;1;t1818
podkarpackie;strzy¿owski;11;1,79;2;2;0;t1819
podkarpackie;tarnobrzeski;4;0,76;0;0;0;t1820
podkarpackie;leski;1;0,38;0;0;0;t1821
podkarpackie;Krosno;6;1,3;0;0;0;t1861
podkarpackie;Przemyœl;10;1,65;1;0;1;t1862
podkarpackie;Rzeszów;48;2,44;2;1;1;t1863
podkarpackie;Tarnobrzeg;13;2,79;0;0;0;t1864
podlaskie;augustowski;29;5,01;3;3;0;t2001
podlaskie;bia³ostocki;50;3,33;0;0;0;t2002
podlaskie;bielski;15;2,77;1;1;0;t2003
podlaskie;grajewski;3;0,64;1;1;0;t2004
podlaskie;hajnowski;20;4,73;1;0;1;t2005
podlaskie;kolneñski;6;1,58;1;0;1;t2006
podlaskie;³om¿yñski;10;1,96;0;0;0;t2007
podlaskie;moniecki;5;1,24;1;1;0;t2008
podlaskie;sejneñski;4;2,02;1;1;0;t2009
podlaskie;siemiatycki;10;2,28;0;0;0;t2010
podlaskie;sokólski;34;5,13;0;0;0;t2011
podlaskie;suwalski;9;2,53;1;1;0;t2012
podlaskie;wysokomazowiecki;19;3,35;0;0;0;t2013
podlaskie;zambrowski;8;1,84;0;0;0;t2014
podlaskie;Bia³ystok;107;3,6;1;1;0;t2061
podlaskie;£om¿a;29;4,62;1;1;0;t2062
podlaskie;Suwa³ki;2;0,29;0;0;0;t2063
pomorskie;bytowski;22;2,78;3;0;3;t2201
pomorskie;chojnicki;16;1,64;2;0;2;t2202
pomorskie;cz³uchowski;30;5,36;1;1;0;t2203
pomorskie;gdañski;57;4,78;2;0;2;t2204
pomorskie;kartuski;34;2,42;3;0;3;t2205
pomorskie;koœcierski;7;0,96;0;0;0;t2206
pomorskie;kwidzyñski;46;5,54;1;0;1;t2207
pomorskie;lêborski;28;4,24;1;0;1;t2208
pomorskie;malborski;44;6,94;2;1;1;t2209
pomorskie;nowodworski;24;6,76;0;0;0;t2210
pomorskie;pucki;28;3,21;3;0;3;t2211
pomorskie;s³upski;40;4,05;0;0;0;t2212
pomorskie;starogardzki;49;3,82;0;0;0;t2213
pomorskie;tczewski;73;6,31;3;0;3;t2214
pomorskie;wejherowski;82;3,75;5;2;3;t2215
pomorskie;sztumski;9;2,19;0;0;0;t2216
pomorskie;Gdañsk;186;3,94;5;1;4;t2261
pomorskie;Gdynia;106;4,31;1;0;1;t2262
pomorskie;S³upsk;43;4,76;0;0;0;t2263
pomorskie;Sopot;9;2,53;1;1;0;t2264
œl¹skie;bêdziñski;46;3,11;1;0;1;t2401
œl¹skie;bielski;53;3,19;0;0;0;t2402
œl¹skie;cieszyñski;52;2,92;1;0;1;t2403
œl¹skie;czêstochowski;27;2,01;4;0;4;t2404
œl¹skie;gliwicki;63;5,45;0;0;0;t2405
œl¹skie;k³obucki;32;3,79;0;0;0;t2406
œl¹skie;lubliniecki;17;2,23;1;0;1;t2407
œl¹skie;miko³owski;35;3,53;1;0;1;t2408
œl¹skie;myszkowski;24;3,39;0;0;0;t2409
œl¹skie;pszczyñski;22;1,97;0;0;0;t2410
œl¹skie;raciborski;26;2,41;3;0;3;t2411
œl¹skie;rybnicki;19;2,43;0;0;0;t2412
œl¹skie;tarnogórski;56;3,98;4;0;4;t2413
œl¹skie;bieruñsko-lêdziñski;19;3,17;1;0;1;t2414
œl¹skie;wodzis³awski;57;3,63;4;0;4;t2415
œl¹skie;zawierciañski;23;1,96;1;0;1;t2416
œl¹skie;¿ywiecki;42;2,76;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;80;4,7;1;0;1;t2461
œl¹skie;Bytom;50;3,04;4;0;4;t2462
œl¹skie;Chorzów;34;3,16;0;0;0;t2463
œl¹skie;Czêstochowa;42;1,92;4;0;4;t2464
œl¹skie;D¹browa Górnicza;44;3,7;1;0;1;t2465
œl¹skie;Gliwice;85;4,77;2;0;2;t2466
œl¹skie;Jastrzêbie-Zdrój;10;1,13;0;0;0;t2467
œl¹skie;Jaworzno;23;2,53;1;0;1;t2468
œl¹skie;Katowice;102;3,5;12;2;10;t2469
œl¹skie;Mys³owice;23;3,08;1;1;0;t2470
œl¹skie;Piekary Œl¹skie;17;3,1;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;55;4,01;0;0;0;t2472
œl¹skie;Rybnik;53;3,85;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;22;3,3;1;0;1;t2474
œl¹skie;Sosnowiec;57;2,86;3;0;3;t2475
œl¹skie;Œwiêtoch³owice;14;2,84;3;0;3;t2476
œl¹skie;Tychy;69;5,42;3;0;3;t2477
œl¹skie;Zabrze;55;3,2;5;0;5;t2478
œl¹skie;¯ory;17;2,71;0;0;0;t2479
œwiêtokrzyskie;buski;5;0,7;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;9;1,06;2;0;2;t2602
œwiêtokrzyskie;kazimierski;5;1,49;0;0;0;t2603
œwiêtokrzyskie;kielecki;32;1,51;0;0;0;t2604
œwiêtokrzyskie;konecki;11;1,38;2;0;2;t2605
œwiêtokrzyskie;opatowski;2;0,39;1;0;1;t2606
œwiêtokrzyskie;ostrowiecki;33;3,04;3;0;3;t2607
œwiêtokrzyskie;piñczowski;4;1,03;0;0;0;t2608
œwiêtokrzyskie;sandomierski;10;1,3;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;18;2,45;0;0;0;t2610
œwiêtokrzyskie;starachowicki;6;0,67;4;4;0;t2611
œwiêtokrzyskie;staszowski;3;0,42;3;0;3;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;38;1,96;3;0;3;t2661
warmiñsko-mazurskie;bartoszycki;22;3,87;2;2;0;t2801
warmiñsko-mazurskie;braniewski;28;6,84;3;0;3;t2802
warmiñsko-mazurskie;dzia³dowski;30;4,62;2;0;2;t2803
warmiñsko-mazurskie;elbl¹ski;6;1,05;0;0;0;t2804
warmiñsko-mazurskie;e³cki;21;2,29;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;14;2,48;0;0;0;t2806
warmiñsko-mazurskie;i³awski;64;6,89;5;0;5;t2807
warmiñsko-mazurskie;kêtrzyñski;16;2,58;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;31;7,55;1;0;1;t2809
warmiñsko-mazurskie;mr¹gowski;7;1,41;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;7;2,14;2;0;2;t2811
warmiñsko-mazurskie;nowomiejski;11;2,51;0;0;0;t2812
warmiñsko-mazurskie;olecki;16;4,7;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;87;6,84;3;1;2;t2814
warmiñsko-mazurskie;ostródzki;33;3,18;0;0;0;t2815
warmiñsko-mazurskie;piski;4;0,71;1;1;0;t2816
warmiñsko-mazurskie;szczycieñski;27;3,9;1;1;0;t2817
warmiñsko-mazurskie;go³dapski;7;2,63;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;28;12,41;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;44;3,69;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;148;8,61;1;0;1;t2862
wielkopolskie;chodzieski;9;1,92;1;0;1;t3001
wielkopolskie;czarnkowsko-trzcianecki;47;5,41;0;0;0;t3002
wielkopolskie;gnieŸnieñski;20;1,38;2;0;2;t3003
wielkopolskie;gostyñski;10;1,32;1;0;1;t3004
wielkopolskie;grodziski;10;1,93;0;0;0;t3005
wielkopolskie;jarociñski;2;0,28;3;3;0;t3006
wielkopolskie;kaliski;7;0,84;1;0;1;t3007
wielkopolskie;kêpiñski;32;5,67;3;0;3;t3008
wielkopolskie;kolski;8;0,93;0;0;0;t3009
wielkopolskie;koniñski;28;2,15;0;0;0;t3010
wielkopolskie;koœciañski;17;2,15;2;0;2;t3011
wielkopolskie;krotoszyñski;10;1,3;0;0;0;t3012
wielkopolskie;leszczyñski;12;2,09;0;0;0;t3013
wielkopolskie;miêdzychodzki;3;0,82;0;0;0;t3014
wielkopolskie;nowotomyski;8;1,06;3;0;3;t3015
wielkopolskie;obornicki;15;2,51;0;0;0;t3016
wielkopolskie;ostrowski;24;1,49;5;5;0;t3017
wielkopolskie;ostrzeszowski;9;1,62;2;0;2;t3018
wielkopolskie;pilski;58;4,27;2;2;0;t3019
wielkopolskie;pleszewski;7;1,11;0;0;0;t3020
wielkopolskie;poznañski;212;5,26;9;9;0;t3021
wielkopolskie;rawicki;7;1,16;1;0;1;t3022
wielkopolskie;s³upecki;11;1,86;1;0;1;t3023
wielkopolskie;szamotulski;76;8,29;1;1;0;t3024
wielkopolskie;œredzki;25;4,23;5;4;1;t3025
wielkopolskie;œremski;32;5,21;0;0;0;t3026
wielkopolskie;turecki;7;0,84;2;0;2;t3027
wielkopolskie;w¹growiecki;6;0,85;2;0;2;t3028
wielkopolskie;wolsztyñski;11;1,91;1;1;0;t3029
wielkopolskie;wrzesiñski;57;7,3;1;1;0;t3030
wielkopolskie;z³otowski;68;9,81;1;0;1;t3031
wielkopolskie;Kalisz;16;1,6;1;0;1;t3061
wielkopolskie;Konin;27;3,69;0;0;0;t3062
wielkopolskie;Leszno;27;4,26;0;0;0;t3063
wielkopolskie;Poznañ;295;5,53;7;7;0;t3064
zachodniopomorskie;bia³ogardzki;23;4,85;1;0;1;t3201
zachodniopomorskie;choszczeñski;26;5,41;1;1;0;t3202
zachodniopomorskie;drawski;14;2,46;1;0;1;t3203
zachodniopomorskie;goleniowski;76;9,22;2;0;2;t3204
zachodniopomorskie;gryficki;24;4;4;0;4;t3205
zachodniopomorskie;gryfiñski;44;5,39;0;0;0;t3206
zachodniopomorskie;kamieñski;22;4,69;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;44;5,54;0;0;0;t3208
zachodniopomorskie;koszaliñski;29;4,36;3;0;3;t3209
zachodniopomorskie;myœliborski;10;1,53;0;0;0;t3210
zachodniopomorskie;policki;32;3,94;0;0;0;t3211
zachodniopomorskie;pyrzycki;9;2,29;0;0;0;t3212
zachodniopomorskie;s³awieñski;15;2,68;3;1;2;t3213
zachodniopomorskie;stargardzki;30;2,5;4;0;4;t3214
zachodniopomorskie;szczecinecki;28;3,62;1;0;1;t3215
zachodniopomorskie;œwidwiñski;38;8,17;0;0;0;t3216
zachodniopomorskie;wa³ecki;41;7,75;0;0;0;t3217
zachodniopomorskie;³obeski;20;5,48;1;1;0;t3218
zachodniopomorskie;Koszalin;54;5,05;1;0;1;t3261
zachodniopomorskie;Szczecin;324;8,08;11;1;10;t3262
zachodniopomorskie;Œwinoujœcie;29;7,1;0;0;0;t3263
