wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
mazowieckie;kozienicki;16;2,68;0;0;0;t1407
mazowieckie;legionowski;27;2,26;2;0;2;t1408
mazowieckie;lipski;5;1,48;0;0;0;t1409
mazowieckie;³osicki;3;0,98;0;0;0;t1410
mazowieckie;makowski;4;0,90;0;0;0;t1411
mazowieckie;miñski;11;0,71;1;1;0;t1412
mazowieckie;m³awski;17;2,35;3;0;3;t1413
mazowieckie;nowodworski;21;2,64;0;0;0;t1414
mazowieckie;ostro³êcki;18;2,03;0;0;0;t1415
mazowieckie;ostrowski;9;1,25;1;0;1;t1416
mazowieckie;otwocki;16;1,29;2;0;2;t1417
mazowieckie;piaseczyñski;53;2,80;0;0;0;t1418
mazowieckie;p³ocki;13;1,17;2;2;0;t1419
mazowieckie;p³oñski;5;0,58;1;0;1;t1420
mazowieckie;pruszkowski;38;2,28;2;1;1;t1421
mazowieckie;przasnyski;21;4,01;0;0;0;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;5;0,96;1;0;1;t1424
mazowieckie;radomski;33;2,17;1;1;0;t1425
mazowieckie;siedlecki;8;0,98;0;0;0;t1426
mazowieckie;sierpecki;9;1,74;0;0;0;t1427
mazowieckie;sochaczewski;26;3,06;0;0;0;t1428
mazowieckie;soko³owski;11;2,05;0;0;0;t1429
mazowieckie;szyd³owiecki;3;0,76;0;0;0;t1430
mazowieckie;warszawski zachodni;39;3,26;0;0;0;t1432
mazowieckie;wêgrowski;2;0,30;1;0;1;t1433
mazowieckie;wo³omiñski;65;2,59;1;1;0;t1434
mazowieckie;wyszkowski;6;0,81;0;0;0;t1435
mazowieckie;zwoleñski;6;1,67;1;0;1;t1436
mazowieckie;¿uromiñski;1;0,26;0;0;0;t1437
mazowieckie;¿yrardowski;18;2,38;1;1;0;t1438
mazowieckie;Ostro³êka;20;3,85;0;0;0;t1461
mazowieckie;P³ock;33;2,77;2;0;2;t1462
mazowieckie;Radom;25;1,19;4;4;0;t1463
mazowieckie;Siedlce;6;0,77;0;0;0;t1464
mazowieckie;Warszawa;377;2,10;15;0;15;t1465
opolskie;brzeski;14;1,56;0;0;0;t1601
opolskie;g³ubczycki;7;1,55;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;16;1,71;1;0;1;t1603
opolskie;kluczborski;4;0,61;0;0;0;t1604
opolskie;krapkowicki;14;2,20;0;0;0;t1605
opolskie;namys³owski;1;0,23;0;0;0;t1606
opolskie;nyski;12;0,89;2;1;1;t1607
opolskie;oleski;3;0,47;0;0;0;t1608
opolskie;opolski;31;2,50;0;0;0;t1609
opolskie;prudnicki;1;0,18;0;0;0;t1610
opolskie;strzelecki;22;2,97;0;0;0;t1611
opolskie;Opole;47;3,67;0;0;0;t1661
podkarpackie;bieszczadzki;10;4,63;0;0;0;t1801
podkarpackie;brzozowski;9;1,37;0;0;0;t1802
podkarpackie;dêbicki;12;0,89;1;0;1;t1803
podkarpackie;jaros³awski;11;0,92;1;1;0;t1804
podkarpackie;jasielski;8;0,71;0;0;0;t1805
podkarpackie;kolbuszowski;4;0,64;1;0;1;t1806
podkarpackie;kroœnieñski;5;0,45;0;0;0;t1807
podkarpackie;le¿ajski;10;1,44;1;0;1;t1808
podkarpackie;lubaczowski;12;2,18;1;1;0;t1809
podkarpackie;³añcucki;12;1,48;1;0;1;t1810
podkarpackie;mielecki;14;1,02;0;0;0;t1811
podkarpackie;ni¿añski;5;0,75;1;0;1;t1812
podkarpackie;przemyski;9;1,22;0;0;0;t1813
podkarpackie;przeworski;6;0,77;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;4;0,54;1;0;1;t1815
podkarpackie;rzeszowski;35;2,06;1;0;1;t1816
podkarpackie;sanocki;2;0,21;1;0;1;t1817
podkarpackie;stalowowolski;11;1,04;1;0;1;t1818
podkarpackie;strzy¿owski;6;0,98;0;0;0;t1819
podkarpackie;tarnobrzeski;8;1,51;0;0;0;t1820
podkarpackie;leski;2;0,76;0;0;0;t1821
podkarpackie;Krosno;2;0,43;0;0;0;t1861
podkarpackie;Przemyœl;3;0,50;0;0;0;t1862
podkarpackie;Rzeszów;24;1,22;2;0;2;t1863
podkarpackie;Tarnobrzeg;11;2,36;0;0;0;t1864
podlaskie;augustowski;11;1,90;1;0;1;t2001
podlaskie;bia³ostocki;63;4,19;3;0;3;t2002
podlaskie;bielski;24;4,44;4;0;4;t2003
podlaskie;grajewski;1;0,21;0;0;0;t2004
podlaskie;hajnowski;22;5,20;3;0;3;t2005
podlaskie;kolneñski;3;0,79;0;0;0;t2006
podlaskie;³om¿yñski;13;2,55;0;0;0;t2007
podlaskie;moniecki;13;3,23;0;0;0;t2008
podlaskie;sejneñski;0;0;0;0;0;t2009
podlaskie;siemiatycki;1;0,23;1;0;1;t2010
podlaskie;sokólski;33;4,98;0;0;0;t2011
podlaskie;suwalski;3;0,84;0;0;0;t2012
podlaskie;wysokomazowiecki;8;1,41;0;0;0;t2013
podlaskie;zambrowski;11;2,54;0;0;0;t2014
podlaskie;Bia³ystok;93;3,13;12;1;11;t2061
podlaskie;£om¿a;19;3,03;1;0;1;t2062
podlaskie;Suwa³ki;15;2,15;1;0;1;t2063
pomorskie;bytowski;15;1,90;3;0;3;t2201
pomorskie;chojnicki;17;1,74;2;0;2;t2202
pomorskie;cz³uchowski;20;3,58;3;1;2;t2203
pomorskie;gdañski;55;4,61;3;0;3;t2204
pomorskie;kartuski;39;2,77;1;0;1;t2205
pomorskie;koœcierski;16;2,20;0;0;0;t2206
pomorskie;kwidzyñski;24;2,89;1;0;1;t2207
pomorskie;lêborski;4;0,61;0;0;0;t2208
pomorskie;malborski;43;6,78;0;0;0;t2209
pomorskie;nowodworski;12;3,38;0;0;0;t2210
pomorskie;pucki;16;1,84;0;0;0;t2211
pomorskie;s³upski;62;6,28;0;0;0;t2212
pomorskie;starogardzki;17;1,33;2;0;2;t2213
pomorskie;tczewski;11;0,95;3;0;3;t2214
pomorskie;wejherowski;67;3,06;1;0;1;t2215
pomorskie;sztumski;9;2,19;1;1;0;t2216
pomorskie;Gdañsk;129;2,74;6;1;5;t2261
pomorskie;Gdynia;106;4,31;6;0;6;t2262
pomorskie;S³upsk;61;6,75;0;0;0;t2263
pomorskie;Sopot;6;1,69;0;0;0;t2264
œl¹skie;bêdziñski;15;1,01;2;0;2;t2401
œl¹skie;bielski;41;2,47;1;0;1;t2402
œl¹skie;cieszyñski;17;0,96;0;0;0;t2403
œl¹skie;czêstochowski;18;1,34;0;0;0;t2404
œl¹skie;gliwicki;23;1,99;4;0;4;t2405
œl¹skie;k³obucki;16;1,89;0;0;0;t2406
œl¹skie;lubliniecki;26;3,41;1;0;1;t2407
œl¹skie;miko³owski;17;1,71;1;0;1;t2408
œl¹skie;myszkowski;3;0,42;0;0;0;t2409
œl¹skie;pszczyñski;27;2,42;0;0;0;t2410
œl¹skie;raciborski;13;1,20;0;0;0;t2411
œl¹skie;rybnicki;18;2,30;3;0;3;t2412
œl¹skie;tarnogórski;21;1,49;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;17;2,84;0;0;0;t2414
œl¹skie;wodzis³awski;23;1,47;0;0;0;t2415
œl¹skie;zawierciañski;11;0,94;0;0;0;t2416
œl¹skie;¿ywiecki;37;2,43;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;30;1,76;1;0;1;t2461
œl¹skie;Bytom;19;1,16;1;0;1;t2462
œl¹skie;Chorzów;29;2,70;0;0;0;t2463
œl¹skie;Czêstochowa;47;2,14;2;0;2;t2464
œl¹skie;D¹browa Górnicza;21;1,77;0;0;0;t2465
œl¹skie;Gliwice;28;1,57;5;0;5;t2466
œl¹skie;Jastrzêbie-Zdrój;12;1,36;0;0;0;t2467
œl¹skie;Jaworzno;23;2,53;0;0;0;t2468
œl¹skie;Katowice;66;2,26;1;0;1;t2469
œl¹skie;Mys³owice;27;3,62;1;1;0;t2470
œl¹skie;Piekary Œl¹skie;11;2,01;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;29;2,12;0;0;0;t2472
œl¹skie;Rybnik;10;0,73;3;0;3;t2473
œl¹skie;Siemianowice Œl¹skie;21;3,15;2;1;1;t2474
œl¹skie;Sosnowiec;34;1,71;3;0;3;t2475
œl¹skie;Œwiêtoch³owice;13;2,63;1;1;0;t2476
œl¹skie;Tychy;19;1,49;3;0;3;t2477
œl¹skie;Zabrze;27;1,57;2;0;2;t2478
œl¹skie;¯ory;9;1,44;0;0;0;t2479
œwiêtokrzyskie;buski;9;1,26;2;1;1;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;0;0;0;t2602
œwiêtokrzyskie;kazimierski;3;0,90;0;0;0;t2603
œwiêtokrzyskie;kielecki;31;1,47;2;0;2;t2604
œwiêtokrzyskie;konecki;4;0,50;1;0;1;t2605
œwiêtokrzyskie;opatowski;5;0,96;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;13;1,20;1;0;1;t2607
œwiêtokrzyskie;piñczowski;0;0;0;0;0;t2608
œwiêtokrzyskie;sandomierski;17;2,22;3;0;3;t2609
œwiêtokrzyskie;skar¿yski;7;0,95;0;0;0;t2610
œwiêtokrzyskie;starachowicki;5;0,56;0;0;0;t2611
œwiêtokrzyskie;staszowski;6;0,84;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;4;0,89;0;0;0;t2613
œwiêtokrzyskie;Kielce;22;1,13;2;0;2;t2661
warmiñsko-mazurskie;bartoszycki;27;4,75;2;0;2;t2801
warmiñsko-mazurskie;braniewski;5;1,22;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;36;5,54;2;0;2;t2803
warmiñsko-mazurskie;elbl¹ski;11;1,93;1;0;1;t2804
warmiñsko-mazurskie;e³cki;32;3,49;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;21;3,72;0;0;0;t2806
warmiñsko-mazurskie;i³awski;37;3,99;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;39;6,28;1;0;1;t2808
warmiñsko-mazurskie;lidzbarski;13;3,17;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;25;5,03;1;1;0;t2810
warmiñsko-mazurskie;nidzicki;28;8,55;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;22;5,03;1;0;1;t2812
warmiñsko-mazurskie;olecki;5;1,47;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;63;4,95;3;0;3;t2814
warmiñsko-mazurskie;ostródzki;34;3,27;1;0;1;t2815
warmiñsko-mazurskie;piski;26;4,65;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;34;4,91;1;0;1;t2817
warmiñsko-mazurskie;go³dapski;0;0;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;4;1,77;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;62;5,21;1;0;1;t2861
warmiñsko-mazurskie;Olsztyn;102;5,94;5;1;4;t2862
wielkopolskie;chodzieski;12;2,56;3;0;3;t3001
wielkopolskie;czarnkowsko-trzcianecki;28;3,22;3;0;3;t3002
wielkopolskie;gnieŸnieñski;52;3,58;5;0;5;t3003
wielkopolskie;gostyñski;8;1,05;0;0;0;t3004
wielkopolskie;grodziski;23;4,43;0;0;0;t3005
wielkopolskie;jarociñski;5;0,70;0;0;0;t3006
wielkopolskie;kaliski;8;0,96;1;0;1;t3007
wielkopolskie;kêpiñski;10;1,77;0;0;0;t3008
wielkopolskie;kolski;11;1,27;0;0;0;t3009
wielkopolskie;koniñski;39;3,00;1;0;1;t3010
wielkopolskie;koœciañski;5;0,63;1;1;0;t3011
wielkopolskie;krotoszyñski;9;1,17;0;0;0;t3012
wielkopolskie;leszczyñski;19;3,30;2;2;0;t3013
wielkopolskie;miêdzychodzki;23;6,27;3;3;0;t3014
wielkopolskie;nowotomyski;35;4,63;1;0;1;t3015
wielkopolskie;obornicki;1;0,17;0;0;0;t3016
wielkopolskie;ostrowski;49;3,03;2;2;0;t3017
wielkopolskie;ostrzeszowski;4;0,72;1;0;1;t3018
wielkopolskie;pilski;29;2,13;5;1;4;t3019
wielkopolskie;pleszewski;3;0,48;0;0;0;t3020
wielkopolskie;poznañski;148;3,67;6;6;0;t3021
wielkopolskie;rawicki;9;1,49;0;0;0;t3022
wielkopolskie;s³upecki;5;0,85;3;1;2;t3023
wielkopolskie;szamotulski;46;5,02;4;1;3;t3024
wielkopolskie;œredzki;10;1,69;0;0;0;t3025
wielkopolskie;œremski;8;1,30;1;0;1;t3026
wielkopolskie;turecki;3;0,36;0;0;0;t3027
wielkopolskie;w¹growiecki;14;1,99;1;0;1;t3028
wielkopolskie;wolsztyñski;12;2,09;0;0;0;t3029
wielkopolskie;wrzesiñski;44;5,63;2;0;2;t3030
wielkopolskie;z³otowski;59;8,52;2;0;2;t3031
wielkopolskie;Kalisz;7;0,70;3;0;3;t3061
wielkopolskie;Konin;23;3,14;2;0;2;t3062
wielkopolskie;Leszno;16;2,53;1;1;0;t3063
wielkopolskie;Poznañ;237;4,44;12;12;0;t3064
zachodniopomorskie;bia³ogardzki;11;2,32;0;0;0;t3201
zachodniopomorskie;choszczeñski;15;3,12;2;0;2;t3202
zachodniopomorskie;drawski;24;4,22;1;0;1;t3203
zachodniopomorskie;goleniowski;32;3,88;0;0;0;t3204
zachodniopomorskie;gryficki;23;3,83;1;0;1;t3205
zachodniopomorskie;gryfiñski;36;4,41;4;0;4;t3206
zachodniopomorskie;kamieñski;13;2,77;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;36;4,53;1;0;1;t3208
zachodniopomorskie;koszaliñski;37;5,57;0;0;0;t3209
zachodniopomorskie;myœliborski;10;1,53;2;0;2;t3210
zachodniopomorskie;policki;34;4,19;0;0;0;t3211
zachodniopomorskie;pyrzycki;15;3,82;1;0;1;t3212
zachodniopomorskie;s³awieñski;13;2,32;2;0;2;t3213
zachodniopomorskie;stargardzki;33;2,75;1;0;1;t3214
zachodniopomorskie;szczecinecki;28;3,62;0;0;0;t3215
zachodniopomorskie;œwidwiñski;14;3,01;1;0;1;t3216
zachodniopomorskie;wa³ecki;19;3,59;1;0;1;t3217
zachodniopomorskie;³obeski;13;3,56;0;0;0;t3218
zachodniopomorskie;Koszalin;64;5,99;0;0;0;t3261
zachodniopomorskie;Szczecin;207;5,16;25;5;20;t3262
zachodniopomorskie;Œwinoujœcie;23;5,63;0;0;0;t3263
