wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
kujawsko-pomorskie;bydgoski;42;3,52;0;0;0;t0403
kujawsko-pomorskie;che³miñski;19;3,67;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1;0,22;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;21;5,22;1;0;1;t0406
kujawsko-pomorskie;inowroc³awski;6;0,38;4;0;4;t0407
kujawsko-pomorskie;lipnowski;1;0,15;0;0;0;t0408
kujawsko-pomorskie;mogileñski;1;0,22;0;0;0;t0409
kujawsko-pomorskie;nakielski;7;0,81;1;0;1;t0410
kujawsko-pomorskie;radziejowski;3;0,75;0;0;0;t0411
kujawsko-pomorskie;rypiñski;4;0,92;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;2;0,49;0;0;0;t0413
kujawsko-pomorskie;œwiecki;9;0,91;0;0;0;t0414
kujawsko-pomorskie;toruñski;37;3,40;1;0;1;t0415
kujawsko-pomorskie;tucholski;3;0,62;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;7;2,05;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;1;0,12;1;0;1;t0418
kujawsko-pomorskie;¿niñski;10;1,43;1;0;1;t0419
kujawsko-pomorskie;Bydgoszcz;136;3,92;0;0;0;t0461
kujawsko-pomorskie;Grudzi¹dz;50;5,31;3;1;2;t0462
kujawsko-pomorskie;Toruñ;77;3,83;0;0;0;t0463
kujawsko-pomorskie;W³oc³awek;6;0,55;5;1;4;t0464
lubelskie;bialski;6;0,54;1;1;0;t0601
lubelskie;bi³gorajski;3;0,30;0;0;0;t0602
lubelskie;che³mski;2;0,26;0;0;0;t0603
lubelskie;hrubieszowski;7;1,12;0;0;0;t0604
lubelskie;janowski;1;0,22;0;0;0;t0605
lubelskie;krasnostawski;26;4,13;0;0;0;t0606
lubelskie;kraœnicki;17;1,79;0;0;0;t0607
lubelskie;lubartowski;1;0,11;0;0;0;t0608
lubelskie;lubelski;27;1,73;0;0;0;t0609
lubelskie;³êczyñski;9;1,57;1;0;1;t0610
lubelskie;³ukowski;7;0,66;0;0;0;t0611
lubelskie;opolski;12;2,04;0;0;0;t0612
lubelskie;parczewski;2;0,58;0;0;0;t0613
lubelskie;pu³awski;23;2,04;0;0;0;t0614
lubelskie;radzyñski;0;0;0;0;0;t0615
lubelskie;rycki;11;1,97;0;0;0;t0616
lubelskie;œwidnicki;2;0,28;0;0;0;t0617
lubelskie;tomaszowski;14;1,70;0;0;0;t0618
lubelskie;w³odawski;1;0,26;0;0;0;t0619
lubelskie;zamojski;6;0,57;1;0;1;t0620
lubelskie;Bia³a Podlaska;3;0,52;0;0;0;t0661
lubelskie;Che³m;8;1,30;0;0;0;t0662
lubelskie;Lublin;82;2,41;1;0;1;t0663
lubelskie;Zamoœæ;9;1,42;0;0;0;t0664
lubuskie;gorzowski;12;1,67;0;0;0;t0801
lubuskie;kroœnieñski;4;0,73;0;0;0;t0802
lubuskie;miêdzyrzecki;3;0,52;0;0;0;t0803
lubuskie;nowosolski;14;1,63;2;2;0;t0804
lubuskie;s³ubicki;4;0,85;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;7;1,43;0;0;0;t0806
lubuskie;sulêciñski;5;1,42;0;0;0;t0807
lubuskie;œwiebodziñski;5;0,90;0;0;0;t0808
lubuskie;zielonogórski;4;0,53;0;0;0;t0809
lubuskie;¿agañski;3;0,38;1;1;0;t0810
lubuskie;¿arski;5;0,52;0;0;0;t0811
lubuskie;wschowski;0;0;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;39;3,16;0;0;0;t0861
lubuskie;Zielona Góra;8;0,57;0;0;0;t0862
³ódzkie;be³chatowski;22;1,95;0;0;0;t1001
³ódzkie;kutnowski;31;3,22;0;0;0;t1002
³ódzkie;³aski;9;1,81;2;1;1;t1003
³ódzkie;³êczycki;16;3,23;0;0;0;t1004
³ódzkie;³owicki;17;2,18;0;0;0;t1005
³ódzkie;³ódzki wschodni;25;3,45;0;0;0;t1006
³ódzkie;opoczyñski;2;0,26;0;0;0;t1007
³ódzkie;pabianicki;43;3,61;0;0;0;t1008
³ódzkie;pajêczañski;4;0,78;0;0;0;t1009
³ódzkie;piotrkowski;17;1,86;0;0;0;t1010
³ódzkie;poddêbicki;5;1,22;0;0;0;t1011
³ódzkie;radomszczañski;17;1,51;0;0;0;t1012
³ódzkie;rawski;5;1,03;0;0;0;t1013
³ódzkie;sieradzki;23;1,96;0;0;0;t1014
³ódzkie;skierniewicki;4;1,05;0;0;0;t1015
³ódzkie;tomaszowski;17;1,46;0;0;0;t1016
³ódzkie;wieluñski;1;0,13;0;0;0;t1017
³ódzkie;wieruszowski;2;0,48;0;0;0;t1018
³ódzkie;zduñskowolski;6;0,91;1;0;1;t1019
³ódzkie;zgierski;64;3,85;0;0;0;t1020
³ódzkie;brzeziñski;5;1,62;1;1;0;t1021
³ódzkie;£ódŸ;232;3,43;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;30;4,12;0;0;0;t1062
³ódzkie;Skierniewice;7;1,46;0;0;0;t1063
ma³opolskie;bocheñski;4;0,37;0;0;0;t1201
ma³opolskie;brzeski;9;0,97;0;0;0;t1202
ma³opolskie;chrzanowski;5;0,40;0;0;0;t1203
ma³opolskie;d¹browski;0;0;0;0;0;t1204
ma³opolskie;gorlicki;9;0,83;0;0;0;t1205
ma³opolskie;krakowski;29;1,03;0;0;0;t1206
ma³opolskie;limanowski;12;0,91;0;0;0;t1207
ma³opolskie;miechowski;3;0,62;0;0;0;t1208
ma³opolskie;myœlenicki;11;0,86;0;0;0;t1209
ma³opolskie;nowos¹decki;6;0,28;0;0;0;t1210
ma³opolskie;nowotarski;8;0,42;0;0;0;t1211
ma³opolskie;olkuski;4;0,36;0;0;0;t1212
ma³opolskie;oœwiêcimski;14;0,91;0;0;0;t1213
ma³opolskie;proszowicki;3;0,70;0;0;0;t1214
ma³opolskie;suski;9;1,07;0;0;0;t1215
ma³opolskie;tarnowski;11;0,55;0;0;0;t1216
ma³opolskie;tatrzañski;12;1,76;0;0;0;t1217
ma³opolskie;wadowicki;7;0,44;0;0;0;t1218
ma³opolskie;wielicki;14;1,08;0;0;0;t1219
ma³opolskie;Kraków;83;1,06;0;0;0;t1261
ma³opolskie;Nowy S¹cz;8;0,96;0;0;0;t1262
ma³opolskie;Tarnów;20;1,85;0;0;0;t1263
mazowieckie;bia³obrzeski;11;3,30;0;0;0;t1401
mazowieckie;ciechanowski;13;1,46;0;0;0;t1402
mazowieckie;garwoliñski;9;0,83;0;0;0;t1403
mazowieckie;gostyniñski;6;1,34;0;0;0;t1404
mazowieckie;grodziski;12;1,24;0;0;0;t1405
mazowieckie;grójecki;34;3,46;0;0;0;t1406
mazowieckie;kozienicki;14;2,34;2;0;2;t1407
mazowieckie;legionowski;25;2,10;0;0;0;t1408
mazowieckie;lipski;10;2,96;0;0;0;t1409
mazowieckie;³osicki;3;0,98;0;0;0;t1410
mazowieckie;makowski;8;1,79;0;0;0;t1411
mazowieckie;miñski;21;1,36;0;0;0;t1412
mazowieckie;m³awski;16;2,21;0;0;0;t1413
mazowieckie;nowodworski;6;0,76;0;0;0;t1414
mazowieckie;ostro³êcki;3;0,34;0;0;0;t1415
mazowieckie;ostrowski;9;1,25;1;0;1;t1416
mazowieckie;otwocki;51;4,10;1;0;1;t1417
mazowieckie;piaseczyñski;58;3,06;0;0;0;t1418
mazowieckie;p³ocki;23;2,07;0;0;0;t1419
mazowieckie;p³oñski;10;1,15;0;0;0;t1420
mazowieckie;pruszkowski;49;2,94;0;0;0;t1421
mazowieckie;przasnyski;11;2,10;0;0;0;t1422
mazowieckie;przysuski;1;0,24;0;0;0;t1423
mazowieckie;pu³tuski;0;0;0;0;0;t1424
mazowieckie;radomski;10;0,66;0;0;0;t1425
mazowieckie;siedlecki;1;0,12;2;1;1;t1426
mazowieckie;sierpecki;4;0,77;0;0;0;t1427
mazowieckie;sochaczewski;18;2,12;0;0;0;t1428
mazowieckie;soko³owski;7;1,31;0;0;0;t1429
mazowieckie;szyd³owiecki;0;0;0;0;0;t1430
mazowieckie;warszawski zachodni;37;3,10;1;1;0;t1432
mazowieckie;wêgrowski;13;1,98;0;0;0;t1433
mazowieckie;wo³omiñski;45;1,79;1;1;0;t1434
mazowieckie;wyszkowski;13;1,75;0;0;0;t1435
mazowieckie;zwoleñski;4;1,11;0;0;0;t1436
mazowieckie;¿uromiñski;5;1,30;0;0;0;t1437
mazowieckie;¿yrardowski;17;2,25;0;0;0;t1438
mazowieckie;Ostro³êka;0;0;0;0;0;t1461
mazowieckie;P³ock;56;4,71;1;1;0;t1462
mazowieckie;Radom;18;0,85;0;0;0;t1463
mazowieckie;Siedlce;1;0,13;0;0;0;t1464
mazowieckie;Warszawa;393;2,19;6;0;6;t1465
opolskie;brzeski;28;3,12;1;0;1;t1601
opolskie;g³ubczycki;0;0;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;6;0,64;0;0;0;t1603
opolskie;kluczborski;14;2,15;0;0;0;t1604
opolskie;krapkowicki;7;1,10;0;0;0;t1605
opolskie;namys³owski;4;0,94;0;0;0;t1606
opolskie;nyski;31;2,29;0;0;0;t1607
opolskie;oleski;14;2,18;0;0;0;t1608
opolskie;opolski;32;2,58;0;0;0;t1609
opolskie;prudnicki;4;0,73;0;0;0;t1610
opolskie;strzelecki;1;0,13;0;0;0;t1611
opolskie;Opole;41;3,20;1;0;1;t1661
podkarpackie;bieszczadzki;7;3,24;1;0;1;t1801
podkarpackie;brzozowski;3;0,46;0;0;0;t1802
podkarpackie;dêbicki;3;0,22;0;0;0;t1803
podkarpackie;jaros³awski;11;0,92;0;0;0;t1804
podkarpackie;jasielski;7;0,62;0;0;0;t1805
podkarpackie;kolbuszowski;4;0,64;0;0;0;t1806
podkarpackie;kroœnieñski;2;0,18;0;0;0;t1807
podkarpackie;le¿ajski;6;0,87;0;0;0;t1808
podkarpackie;lubaczowski;13;2,36;0;0;0;t1809
podkarpackie;³añcucki;8;0,99;0;0;0;t1810
podkarpackie;mielecki;6;0,44;0;0;0;t1811
podkarpackie;ni¿añski;6;0,90;0;0;0;t1812
podkarpackie;przemyski;10;1,35;0;0;0;t1813
podkarpackie;przeworski;6;0,77;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;5;0,67;0;0;0;t1815
podkarpackie;rzeszowski;25;1,47;0;0;0;t1816
podkarpackie;sanocki;9;0,96;0;0;0;t1817
podkarpackie;stalowowolski;8;0,76;0;0;0;t1818
podkarpackie;strzy¿owski;11;1,79;0;0;0;t1819
podkarpackie;tarnobrzeski;7;1,32;0;0;0;t1820
podkarpackie;leski;3;1,14;0;0;0;t1821
podkarpackie;Krosno;4;0,87;0;0;0;t1861
podkarpackie;Przemyœl;12;1,99;1;0;1;t1862
podkarpackie;Rzeszów;30;1,52;0;0;0;t1863
podkarpackie;Tarnobrzeg;11;2,36;0;0;0;t1864
podlaskie;augustowski;31;5,35;0;0;0;t2001
podlaskie;bia³ostocki;17;1,13;0;0;0;t2002
podlaskie;bielski;7;1,29;2;0;2;t2003
podlaskie;grajewski;1;0,21;1;0;1;t2004
podlaskie;hajnowski;3;0,71;0;0;0;t2005
podlaskie;kolneñski;3;0,79;1;0;1;t2006
podlaskie;³om¿yñski;1;0,20;0;0;0;t2007
podlaskie;moniecki;2;0,50;0;0;0;t2008
podlaskie;sejneñski;0;0;1;0;1;t2009
podlaskie;siemiatycki;5;1,14;0;0;0;t2010
podlaskie;sokólski;18;2,72;1;1;0;t2011
podlaskie;suwalski;4;1,12;1;0;1;t2012
podlaskie;wysokomazowiecki;1;0,18;0;0;0;t2013
podlaskie;zambrowski;4;0,92;2;0;2;t2014
podlaskie;Bia³ystok;63;2,12;0;0;0;t2061
podlaskie;£om¿a;5;0,80;1;0;1;t2062
podlaskie;Suwa³ki;8;1,15;1;0;1;t2063
pomorskie;bytowski;22;2,78;0;0;0;t2201
pomorskie;chojnicki;21;2,15;0;0;0;t2202
pomorskie;cz³uchowski;20;3,58;0;0;0;t2203
pomorskie;gdañski;51;4,27;0;0;0;t2204
pomorskie;kartuski;33;2,34;0;0;0;t2205
pomorskie;koœcierski;16;2,20;0;0;0;t2206
pomorskie;kwidzyñski;60;7,23;0;0;0;t2207
pomorskie;lêborski;4;0,61;0;0;0;t2208
pomorskie;malborski;12;1,89;0;0;0;t2209
pomorskie;nowodworski;2;0,56;0;0;0;t2210
pomorskie;pucki;50;5,74;0;0;0;t2211
pomorskie;s³upski;10;1,01;0;0;0;t2212
pomorskie;starogardzki;46;3,59;0;0;0;t2213
pomorskie;tczewski;51;4,41;0;0;0;t2214
pomorskie;wejherowski;55;2,51;0;0;0;t2215
pomorskie;sztumski;35;8,51;0;0;0;t2216
pomorskie;Gdañsk;219;4,64;0;0;0;t2261
pomorskie;Gdynia;61;2,48;0;0;0;t2262
pomorskie;S³upsk;15;1,66;0;0;0;t2263
pomorskie;Sopot;4;1,12;0;0;0;t2264
œl¹skie;bêdziñski;21;1,42;1;0;1;t2401
œl¹skie;bielski;9;0,54;0;0;0;t2402
œl¹skie;cieszyñski;2;0,11;0;0;0;t2403
œl¹skie;czêstochowski;15;1,12;0;0;0;t2404
œl¹skie;gliwicki;9;0,78;1;0;1;t2405
œl¹skie;k³obucki;3;0,36;0;0;0;t2406
œl¹skie;lubliniecki;6;0,79;0;0;0;t2407
œl¹skie;miko³owski;3;0,30;1;0;1;t2408
œl¹skie;myszkowski;3;0,42;0;0;0;t2409
œl¹skie;pszczyñski;6;0,54;0;0;0;t2410
œl¹skie;raciborski;9;0,83;0;0;0;t2411
œl¹skie;rybnicki;8;1,02;0;0;0;t2412
œl¹skie;tarnogórski;22;1,56;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;2;0,33;0;0;0;t2414
œl¹skie;wodzis³awski;11;0,70;0;0;0;t2415
œl¹skie;zawierciañski;9;0,77;0;0;0;t2416
œl¹skie;¿ywiecki;8;0,52;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;15;0,88;0;0;0;t2461
œl¹skie;Bytom;28;1,70;0;0;0;t2462
œl¹skie;Chorzów;12;1,12;0;0;0;t2463
œl¹skie;Czêstochowa;25;1,14;0;0;0;t2464
œl¹skie;D¹browa Górnicza;26;2,19;0;0;0;t2465
œl¹skie;Gliwice;25;1,40;2;0;2;t2466
œl¹skie;Jastrzêbie-Zdrój;14;1,58;0;0;0;t2467
œl¹skie;Jaworzno;5;0,55;0;0;0;t2468
œl¹skie;Katowice;25;0,86;0;0;0;t2469
œl¹skie;Mys³owice;6;0,80;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;4;0,73;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;16;1,17;0;0;0;t2472
œl¹skie;Rybnik;10;0,73;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;4;0,60;0;0;0;t2474
œl¹skie;Sosnowiec;23;1,16;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;4;0,81;0;0;0;t2476
œl¹skie;Tychy;15;1,18;1;0;1;t2477
œl¹skie;Zabrze;23;1,34;1;0;1;t2478
œl¹skie;¯ory;5;0,80;0;0;0;t2479
œwiêtokrzyskie;buski;5;0,70;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;2;0,23;0;0;0;t2602
œwiêtokrzyskie;kazimierski;0;0;0;0;0;t2603
œwiêtokrzyskie;kielecki;12;0,57;0;0;0;t2604
œwiêtokrzyskie;konecki;5;0,63;0;0;0;t2605
œwiêtokrzyskie;opatowski;5;0,96;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;8;0,74;0;0;0;t2607
œwiêtokrzyskie;piñczowski;0;0;0;0;0;t2608
œwiêtokrzyskie;sandomierski;9;1,17;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;4;0,54;0;0;0;t2610
œwiêtokrzyskie;starachowicki;9;1,01;0;0;0;t2611
œwiêtokrzyskie;staszowski;14;1,96;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;23;1,18;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;7;1,23;0;0;0;t2801
warmiñsko-mazurskie;braniewski;3;0,73;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;13;2,00;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;9;1,58;0;0;0;t2804
warmiñsko-mazurskie;e³cki;13;1,42;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;2;0,35;0;0;0;t2806
warmiñsko-mazurskie;i³awski;5;0,54;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;16;2,58;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;13;3,17;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;1;0,20;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;4;1,22;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;3;0,69;0;0;0;t2812
warmiñsko-mazurskie;olecki;9;2,64;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;51;4,01;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;27;2,60;0;0;0;t2815
warmiñsko-mazurskie;piski;3;0,54;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;43;6,21;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;6;2,25;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;1;0,44;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;10;0,84;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;82;4,77;0;0;0;t2862
wielkopolskie;chodzieski;9;1,92;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;12;1,38;2;0;2;t3002
wielkopolskie;gnieŸnieñski;16;1,10;2;0;2;t3003
wielkopolskie;gostyñski;15;1,98;0;0;0;t3004
wielkopolskie;grodziski;7;1,35;0;0;0;t3005
wielkopolskie;jarociñski;8;1,12;1;0;1;t3006
wielkopolskie;kaliski;10;1,20;0;0;0;t3007
wielkopolskie;kêpiñski;5;0,89;0;0;0;t3008
wielkopolskie;kolski;9;1,04;2;2;0;t3009
wielkopolskie;koniñski;23;1,77;0;0;0;t3010
wielkopolskie;koœciañski;17;2,15;0;0;0;t3011
wielkopolskie;krotoszyñski;18;2,33;0;0;0;t3012
wielkopolskie;leszczyñski;14;2,43;1;1;0;t3013
wielkopolskie;miêdzychodzki;4;1,09;0;0;0;t3014
wielkopolskie;nowotomyski;1;0,13;0;0;0;t3015
wielkopolskie;obornicki;31;5,18;0;0;0;t3016
wielkopolskie;ostrowski;26;1,61;0;0;0;t3017
wielkopolskie;ostrzeszowski;4;0,72;0;0;0;t3018
wielkopolskie;pilski;42;3,09;2;0;2;t3019
wielkopolskie;pleszewski;4;0,64;0;0;0;t3020
wielkopolskie;poznañski;210;5,21;4;0;4;t3021
wielkopolskie;rawicki;6;1,00;0;0;0;t3022
wielkopolskie;s³upecki;14;2,37;2;0;2;t3023
wielkopolskie;szamotulski;5;0,55;0;0;0;t3024
wielkopolskie;œredzki;19;3,22;1;0;1;t3025
wielkopolskie;œremski;5;0,81;0;0;0;t3026
wielkopolskie;turecki;21;2,51;0;0;0;t3027
wielkopolskie;w¹growiecki;12;1,71;1;0;1;t3028
wielkopolskie;wolsztyñski;1;0,17;0;0;0;t3029
wielkopolskie;wrzesiñski;44;5,63;1;0;1;t3030
wielkopolskie;z³otowski;32;4,62;1;0;1;t3031
wielkopolskie;Kalisz;18;1,80;0;0;0;t3061
wielkopolskie;Konin;22;3,01;0;0;0;t3062
wielkopolskie;Leszno;14;2,21;0;0;0;t3063
wielkopolskie;Poznañ;216;4,05;4;1;3;t3064
zachodniopomorskie;bia³ogardzki;2;0,42;0;0;0;t3201
zachodniopomorskie;choszczeñski;3;0,62;0;0;0;t3202
zachodniopomorskie;drawski;5;0,88;2;0;2;t3203
zachodniopomorskie;goleniowski;15;1,82;0;0;0;t3204
zachodniopomorskie;gryficki;5;0,83;0;0;0;t3205
zachodniopomorskie;gryfiñski;42;5,15;0;0;0;t3206
zachodniopomorskie;kamieñski;1;0,21;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;27;3,40;0;0;0;t3208
zachodniopomorskie;koszaliñski;28;4,21;0;0;0;t3209
zachodniopomorskie;myœliborski;10;1,53;0;0;0;t3210
zachodniopomorskie;policki;27;3,32;0;0;0;t3211
zachodniopomorskie;pyrzycki;9;2,29;0;0;0;t3212
zachodniopomorskie;s³awieñski;9;1,61;0;0;0;t3213
zachodniopomorskie;stargardzki;42;3,50;0;0;0;t3214
zachodniopomorskie;szczecinecki;1;0,13;0;0;0;t3215
zachodniopomorskie;œwidwiñski;4;0,86;0;0;0;t3216
zachodniopomorskie;wa³ecki;3;0,57;0;0;0;t3217
zachodniopomorskie;³obeski;1;0,27;0;0;0;t3218
zachodniopomorskie;Koszalin;67;6,27;1;0;1;t3261
zachodniopomorskie;Szczecin;208;5,19;0;0;0;t3262
zachodniopomorskie;Œwinoujœcie;29;7,10;0;0;0;t3263
