wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
œwiêtokrzyskie;w³oszczowski;5;1,11;0;0;0;t2613
œwiêtokrzyskie;Kielce;9;0,46;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;1;0,18;0;0;0;t2801
warmiñsko-mazurskie;braniewski;8;1,95;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;6;0,92;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;1;0,18;0;0;0;t2804
warmiñsko-mazurskie;e³cki;2;0,22;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;2;0,35;0;0;0;t2806
warmiñsko-mazurskie;i³awski;1;0,11;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;0;0;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;4;0,97;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;2;0,40;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;3;0,92;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;1;0,23;0;0;0;t2812
warmiñsko-mazurskie;olecki;0;0;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;25;1,97;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;9;0,87;0;0;0;t2815
warmiñsko-mazurskie;piski;2;0,36;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;10;1,44;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;0;0;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;0;0;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;11;0,92;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;20;1,16;0;0;0;t2862
wielkopolskie;chodzieski;2;0,43;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;4;0,46;0;0;0;t3002
wielkopolskie;gnieŸnieñski;22;1,51;0;0;0;t3003
wielkopolskie;gostyñski;2;0,26;0;0;0;t3004
wielkopolskie;grodziski;1;0,19;1;0;1;t3005
wielkopolskie;jarociñski;9;1,26;0;0;0;t3006
wielkopolskie;kaliski;3;0,36;0;0;0;t3007
wielkopolskie;kêpiñski;4;0,71;0;0;0;t3008
wielkopolskie;kolski;2;0,23;1;0;1;t3009
wielkopolskie;koniñski;11;0,85;0;0;0;t3010
wielkopolskie;koœciañski;4;0,51;0;0;0;t3011
wielkopolskie;krotoszyñski;0;0;0;0;0;t3012
wielkopolskie;leszczyñski;1;0,17;0;0;0;t3013
wielkopolskie;miêdzychodzki;4;1,09;0;0;0;t3014
wielkopolskie;nowotomyski;2;0,26;0;0;0;t3015
wielkopolskie;obornicki;1;0,17;0;0;0;t3016
wielkopolskie;ostrowski;9;0,56;0;0;0;t3017
wielkopolskie;ostrzeszowski;7;1,26;0;0;0;t3018
wielkopolskie;pilski;2;0,15;0;0;0;t3019
wielkopolskie;pleszewski;0;0;0;0;0;t3020
wielkopolskie;poznañski;30;0,74;4;0;4;t3021
wielkopolskie;rawicki;0;0;0;0;0;t3022
wielkopolskie;s³upecki;1;0,17;1;0;1;t3023
wielkopolskie;szamotulski;3;0,33;0;0;0;t3024
wielkopolskie;œredzki;2;0,34;0;0;0;t3025
wielkopolskie;œremski;3;0,49;0;0;0;t3026
wielkopolskie;turecki;8;0,95;0;0;0;t3027
wielkopolskie;w¹growiecki;1;0,14;0;0;0;t3028
wielkopolskie;wolsztyñski;0;0;1;0;1;t3029
wielkopolskie;wrzesiñski;10;1,28;2;2;0;t3030
wielkopolskie;z³otowski;8;1,15;0;0;0;t3031
wielkopolskie;Kalisz;3;0,30;0;0;0;t3061
wielkopolskie;Konin;10;1,37;0;0;0;t3062
wielkopolskie;Leszno;3;0,47;0;0;0;t3063
wielkopolskie;Poznañ;52;0,97;7;0;7;t3064
zachodniopomorskie;bia³ogardzki;5;1,05;0;0;0;t3201
zachodniopomorskie;choszczeñski;11;2,29;0;0;0;t3202
zachodniopomorskie;drawski;3;0,53;0;0;0;t3203
zachodniopomorskie;goleniowski;16;1,94;0;0;0;t3204
zachodniopomorskie;gryficki;8;1,33;0;0;0;t3205
zachodniopomorskie;gryfiñski;19;2,33;0;0;0;t3206
zachodniopomorskie;kamieñski;1;0,21;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;27;3,40;0;0;0;t3208
zachodniopomorskie;koszaliñski;12;1,81;0;0;0;t3209
zachodniopomorskie;myœliborski;15;2,29;0;0;0;t3210
zachodniopomorskie;policki;17;2,09;0;0;0;t3211
zachodniopomorskie;pyrzycki;2;0,51;0;0;0;t3212
zachodniopomorskie;s³awieñski;9;1,61;0;0;0;t3213
zachodniopomorskie;stargardzki;19;1,58;0;0;0;t3214
zachodniopomorskie;szczecinecki;4;0,52;0;0;0;t3215
zachodniopomorskie;œwidwiñski;7;1,50;0;0;0;t3216
zachodniopomorskie;wa³ecki;9;1,70;0;0;0;t3217
zachodniopomorskie;³obeski;6;1,64;0;0;0;t3218
zachodniopomorskie;Koszalin;12;1,12;0;0;0;t3261
zachodniopomorskie;Szczecin;86;2,14;1;0;1;t3262
zachodniopomorskie;Œwinoujœcie;4;0,98;0;0;0;t3263
