Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
³ódzkie;£ódŸ;207;3,06;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;16;2,2;0;0;0;t1062
³ódzkie;Skierniewice;15;3,13;0;0;0;t1063
ma³opolskie;bocheñski;17;1,59;6;0;6;t1201
ma³opolskie;brzeski;10;1,07;5;0;5;t1202
ma³opolskie;chrzanowski;17;1,37;2;2;0;t1203
ma³opolskie;d¹browski;6;1,01;3;0;3;t1204
ma³opolskie;gorlicki;15;1,38;1;0;1;t1205
ma³opolskie;krakowski;30;1,07;4;4;0;t1206
ma³opolskie;limanowski;9;0,68;0;0;0;t1207
ma³opolskie;miechowski;5;1,03;1;0;1;t1208
ma³opolskie;myœlenicki;11;0,86;2;0;2;t1209
ma³opolskie;nowos¹decki;42;1,94;4;1;3;t1210
ma³opolskie;nowotarski;16;0,83;7;2;5;t1211
ma³opolskie;olkuski;11;0,99;0;0;0;t1212
ma³opolskie;oœwiêcimski;34;2,22;0;0;0;t1213
ma³opolskie;proszowicki;4;0,93;2;0;2;t1214
ma³opolskie;suski;10;1,19;4;0;4;t1215
ma³opolskie;tarnowski;25;1,24;6;0;6;t1216
ma³opolskie;tatrzañski;8;1,17;3;1;2;t1217
ma³opolskie;wadowicki;22;1,38;3;0;3;t1218
ma³opolskie;wielicki;10;0,77;1;0;1;t1219
ma³opolskie;Kraków;133;1,7;6;5;1;t1261
ma³opolskie;Nowy S¹cz;20;2,39;2;1;1;t1262
ma³opolskie;Tarnów;31;2,87;5;0;5;t1263
mazowieckie;bia³obrzeski;1;0,3;1;0;1;t1401
mazowieckie;ciechanowski;5;0,56;0;0;0;t1402
mazowieckie;garwoliñski;4;0,37;0;0;0;t1403
mazowieckie;gostyniñski;3;0,67;0;0;0;t1404
mazowieckie;grodziski;44;4,55;0;0;0;t1405
mazowieckie;grójecki;10;1,02;0;0;0;t1406
mazowieckie;kozienicki;4;0,67;0;0;0;t1407
mazowieckie;legionowski;11;0,92;0;0;0;t1408
mazowieckie;lipski;10;2,96;0;0;0;t1409
mazowieckie;³osicki;5;1,63;0;0;0;t1410
mazowieckie;makowski;1;0,22;0;0;0;t1411
mazowieckie;miñski;27;1,74;1;0;1;t1412
mazowieckie;m³awski;11;1,52;0;0;0;t1413
mazowieckie;nowodworski;8;1,01;0;0;0;t1414
mazowieckie;ostro³êcki;4;0,45;0;0;0;t1415
mazowieckie;ostrowski;16;2,22;0;0;0;t1416
mazowieckie;otwocki;8;0,64;0;0;0;t1417
mazowieckie;piaseczyñski;17;0,9;0;0;0;t1418
mazowieckie;p³ocki;21;1,89;1;0;1;t1419
mazowieckie;p³oñski;16;1,84;0;0;0;t1420
mazowieckie;pruszkowski;32;1,92;0;0;0;t1421
mazowieckie;przasnyski;2;0,38;0;0;0;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;6;1,16;2;0;2;t1424
mazowieckie;radomski;12;0,79;0;0;0;t1425
mazowieckie;siedlecki;17;2,09;0;0;0;t1426
mazowieckie;sierpecki;23;4,44;1;0;1;t1427
mazowieckie;sochaczewski;18;2,12;0;0;0;t1428
mazowieckie;soko³owski;1;0,19;0;0;0;t1429
mazowieckie;szyd³owiecki;2;0,51;1;1;0;t1430
mazowieckie;warszawski zachodni;16;1,34;0;0;0;t1432
mazowieckie;wêgrowski;18;2,74;0;0;0;t1433
mazowieckie;wo³omiñski;16;0,64;1;0;1;t1434
mazowieckie;wyszkowski;4;0,54;0;0;0;t1435
mazowieckie;zwoleñski;6;1,67;0;0;0;t1436
mazowieckie;¿uromiñski;3;0,78;0;0;0;t1437
mazowieckie;¿yrardowski;17;2,25;1;0;1;t1438
mazowieckie;Ostro³êka;3;0,58;0;0;0;t1461
mazowieckie;P³ock;59;4,96;0;0;0;t1462
mazowieckie;Radom;27;1,28;0;0;0;t1463
mazowieckie;Siedlce;40;5,11;3;0;3;t1464
mazowieckie;Warszawa;214;1,19;4;0;4;t1465
opolskie;brzeski;92;10,26;1;0;1;t1601
opolskie;g³ubczycki;36;7,95;1;0;1;t1602
opolskie;kêdzierzyñsko-kozielski;32;3,42;0;0;0;t1603
opolskie;kluczborski;11;1,69;0;0;0;t1604
opolskie;krapkowicki;18;2,83;4;0;4;t1605
opolskie;namys³owski;3;0,7;0;0;0;t1606
opolskie;nyski;22;1,62;6;1;5;t1607
opolskie;oleski;33;5,14;2;0;2;t1608
opolskie;opolski;13;1,05;2;0;2;t1609
opolskie;prudnicki;13;2,36;2;0;2;t1610
opolskie;strzelecki;42;5,66;2;1;1;t1611
opolskie;Opole;46;3,59;0;0;0;t1661
podkarpackie;bieszczadzki;3;1,39;0;0;0;t1801
podkarpackie;brzozowski;5;0,76;0;0;0;t1802
podkarpackie;dêbicki;16;1,18;2;0;2;t1803
podkarpackie;jaros³awski;40;3,33;1;1;0;t1804
podkarpackie;jasielski;21;1,85;2;0;2;t1805
podkarpackie;kolbuszowski;17;2,73;0;0;0;t1806
podkarpackie;kroœnieñski;19;1,69;1;0;1;t1807
podkarpackie;le¿ajski;8;1,16;1;0;1;t1808
podkarpackie;lubaczowski;5;0,91;0;0;0;t1809
podkarpackie;³añcucki;22;2,71;0;0;0;t1810
podkarpackie;mielecki;20;1,46;0;0;0;t1811
podkarpackie;ni¿añski;6;0,9;3;0;3;t1812
podkarpackie;przemyski;5;0,68;0;0;0;t1813
podkarpackie;przeworski;14;1,79;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;6;0,8;0;0;0;t1815
podkarpackie;rzeszowski;15;0,88;1;0;1;t1816
podkarpackie;sanocki;6;0,64;2;0;2;t1817
podkarpackie;stalowowolski;16;1,51;2;1;1;t1818
podkarpackie;strzy¿owski;4;0,65;0;0;0;t1819
podkarpackie;tarnobrzeski;18;3,4;2;0;2;t1820
podkarpackie;leski;2;0,76;0;0;0;t1821
podkarpackie;Krosno;14;3,03;0;0;0;t1861
podkarpackie;Przemyœl;4;0,66;0;0;0;t1862
podkarpackie;Rzeszów;39;1,98;1;0;1;t1863
podkarpackie;Tarnobrzeg;21;4,51;1;0;1;t1864
podlaskie;augustowski;4;0,69;0;0;0;t2001
podlaskie;bia³ostocki;29;1,93;0;0;0;t2002
podlaskie;bielski;6;1,11;0;0;0;t2003
podlaskie;grajewski;11;2,34;0;0;0;t2004
podlaskie;hajnowski;1;0,24;0;0;0;t2005
podlaskie;kolneñski;5;1,32;0;0;0;t2006
podlaskie;³om¿yñski;11;2,16;0;0;0;t2007
podlaskie;moniecki;8;1,99;0;0;0;t2008
podlaskie;sejneñski;23;11,61;0;0;0;t2009
podlaskie;siemiatycki;7;1,59;0;0;0;t2010
podlaskie;sokólski;14;2,11;0;0;0;t2011
podlaskie;suwalski;8;2,25;0;0;0;t2012
podlaskie;wysokomazowiecki;4;0,71;1;0;1;t2013
podlaskie;zambrowski;7;1,61;0;0;0;t2014
podlaskie;Bia³ystok;46;1,55;4;0;4;t2061
podlaskie;£om¿a;7;1,11;0;0;0;t2062
podlaskie;Suwa³ki;25;3,58;0;0;0;t2063
pomorskie;bytowski;19;2,4;0;0;0;t2201
pomorskie;chojnicki;9;0,92;2;0;2;t2202
pomorskie;cz³uchowski;3;0,54;2;0;2;t2203
pomorskie;gdañski;9;0,75;2;0;2;t2204
pomorskie;kartuski;20;1,42;1;0;1;t2205
pomorskie;koœcierski;22;3,02;1;1;0;t2206
pomorskie;kwidzyñski;3;0,36;2;0;2;t2207
pomorskie;lêborski;7;1,06;1;0;1;t2208
pomorskie;malborski;17;2,68;0;0;0;t2209
pomorskie;nowodworski;10;2,82;2;0;2;t2210
pomorskie;pucki;31;3,56;2;0;2;t2211
pomorskie;s³upski;27;2,73;1;1;0;t2212
pomorskie;starogardzki;17;1,33;9;3;6;t2213
pomorskie;tczewski;21;1,82;3;0;3;t2214
pomorskie;wejherowski;40;1,83;5;0;5;t2215
pomorskie;sztumski;6;1,46;1;1;0;t2216
pomorskie;Gdañsk;105;2,23;15;1;14;t2261
pomorskie;Gdynia;35;1,42;3;1;2;t2262
pomorskie;S³upsk;35;3,88;5;0;5;t2263
pomorskie;Sopot;7;1,97;0;0;0;t2264
œl¹skie;bêdziñski;54;3,65;1;0;1;t2401
œl¹skie;bielski;35;2,11;1;0;1;t2402
œl¹skie;cieszyñski;9;0,51;3;0;3;t2403
œl¹skie;czêstochowski;21;1,56;4;1;3;t2404
œl¹skie;gliwicki;117;10,13;0;0;0;t2405
œl¹skie;k³obucki;7;0,83;1;0;1;t2406
œl¹skie;lubliniecki;27;3,54;4;0;4;t2407
œl¹skie;miko³owski;23;2,32;1;0;1;t2408
œl¹skie;myszkowski;6;0,85;0;0;0;t2409
œl¹skie;pszczyñski;12;1,07;0;0;0;t2410
œl¹skie;raciborski;17;1,58;0;0;0;t2411
œl¹skie;rybnicki;18;2,3;1;0;1;t2412
œl¹skie;tarnogórski;50;3,55;1;0;1;t2413
œl¹skie;bieruñsko-lêdziñski;4;0,67;0;0;0;t2414
œl¹skie;wodzis³awski;43;2,74;2;0;2;t2415
œl¹skie;zawierciañski;24;2,05;1;0;1;t2416
œl¹skie;¿ywiecki;9;0,59;1;0;1;t2417
œl¹skie;Bielsko-Bia³a;19;1,12;0;0;0;t2461
œl¹skie;Bytom;29;1,76;1;0;1;t2462
œl¹skie;Chorzów;31;2,89;2;0;2;t2463
œl¹skie;Czêstochowa;29;1,32;2;0;2;t2464
œl¹skie;D¹browa Górnicza;40;3,36;0;0;0;t2465
œl¹skie;Gliwice;49;2,75;1;1;0;t2466
œl¹skie;Jastrzêbie-Zdrój;13;1,47;0;0;0;t2467
œl¹skie;Jaworzno;23;2,53;0;0;0;t2468
œl¹skie;Katowice;101;3,46;3;1;2;t2469
œl¹skie;Mys³owice;13;1,74;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;18;3,28;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;43;3,14;2;0;2;t2472
œl¹skie;Rybnik;35;2,54;3;0;3;t2473
œl¹skie;Siemianowice Œl¹skie;8;1,2;2;1;1;t2474
œl¹skie;Sosnowiec;44;2,21;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;34;6,89;0;0;0;t2476
œl¹skie;Tychy;11;0,86;1;0;1;t2477
œl¹skie;Zabrze;59;3,44;1;0;1;t2478
œl¹skie;¯ory;9;1,44;0;0;0;t2479
œwiêtokrzyskie;buski;6;0,84;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;17;2;0;0;0;t2602
œwiêtokrzyskie;kazimierski;7;2,09;0;0;0;t2603
œwiêtokrzyskie;kielecki;40;1,89;1;0;1;t2604
œwiêtokrzyskie;konecki;31;3,9;2;0;2;t2605
œwiêtokrzyskie;opatowski;4;0,77;1;1;0;t2606
œwiêtokrzyskie;ostrowiecki;34;3,14;1;0;1;t2607
œwiêtokrzyskie;piñczowski;1;0,26;0;0;0;t2608
œwiêtokrzyskie;sandomierski;23;3;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;10;1,36;0;0;0;t2610
œwiêtokrzyskie;starachowicki;21;2,36;1;0;1;t2611
œwiêtokrzyskie;staszowski;7;0,98;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;5;1,11;0;0;0;t2613
œwiêtokrzyskie;Kielce;58;2,99;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;18;3,16;4;0;4;t2801
warmiñsko-mazurskie;braniewski;18;4,4;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;35;5,39;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;7;1,23;1;0;1;t2804
warmiñsko-mazurskie;e³cki;49;5,35;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;15;2,66;0;0;0;t2806
warmiñsko-mazurskie;i³awski;16;1,72;8;1;7;t2807
warmiñsko-mazurskie;kêtrzyñski;27;4,35;1;0;1;t2808
warmiñsko-mazurskie;lidzbarski;7;1,71;1;0;1;t2809
warmiñsko-mazurskie;mr¹gowski;24;4,83;1;0;1;t2810
warmiñsko-mazurskie;nidzicki;16;4,89;1;0;1;t2811
warmiñsko-mazurskie;nowomiejski;5;1,14;1;0;1;t2812
warmiñsko-mazurskie;olecki;5;1,47;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;65;5,11;5;0;5;t2814
warmiñsko-mazurskie;ostródzki;12;1,16;1;0;1;t2815
warmiñsko-mazurskie;piski;40;7,15;1;0;1;t2816
warmiñsko-mazurskie;szczycieñski;14;2,02;1;0;1;t2817
warmiñsko-mazurskie;go³dapski;2;0,75;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;2;0,89;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;34;2,85;5;0;5;t2861
warmiñsko-mazurskie;Olsztyn;123;7,16;4;0;4;t2862
wielkopolskie;chodzieski;6;1,28;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;33;3,8;0;0;0;t3002
wielkopolskie;gnieŸnieñski;31;2,13;0;0;0;t3003
wielkopolskie;gostyñski;22;2,9;0;0;0;t3004
wielkopolskie;grodziski;8;1,54;0;0;0;t3005
wielkopolskie;jarociñski;19;2,66;0;0;0;t3006
wielkopolskie;kaliski;8;0,96;0;0;0;t3007
wielkopolskie;kêpiñski;5;0,89;0;0;0;t3008
wielkopolskie;kolski;8;0,93;0;0;0;t3009
wielkopolskie;koniñski;15;1,15;0;0;0;t3010
wielkopolskie;koœciañski;25;3,16;0;0;0;t3011
wielkopolskie;krotoszyñski;25;3,24;0;0;0;t3012
wielkopolskie;leszczyñski;2;0,35;0;0;0;t3013
wielkopolskie;miêdzychodzki;2;0,55;0;0;0;t3014
wielkopolskie;nowotomyski;17;2,25;3;0;3;t3015
wielkopolskie;obornicki;50;8,36;0;0;0;t3016
wielkopolskie;ostrowski;26;1,61;0;0;0;t3017
wielkopolskie;ostrzeszowski;13;2,35;0;0;0;t3018
wielkopolskie;pilski;7;0,51;3;3;0;t3019
wielkopolskie;pleszewski;7;1,11;0;0;0;t3020
wielkopolskie;poznañski;132;3,27;0;0;0;t3021
wielkopolskie;rawicki;15;2,49;0;0;0;t3022
wielkopolskie;s³upecki;35;5,93;0;0;0;t3023
wielkopolskie;szamotulski;14;1,53;4;1;3;t3024
wielkopolskie;œredzki;22;3,73;2;0;2;t3025
wielkopolskie;œremski;11;1,79;0;0;0;t3026
wielkopolskie;turecki;1;0,12;0;0;0;t3027
wielkopolskie;w¹growiecki;17;2,42;0;0;0;t3028
wielkopolskie;wolsztyñski;9;1,56;0;0;0;t3029
wielkopolskie;wrzesiñski;11;1,41;0;0;0;t3030
wielkopolskie;z³otowski;11;1,59;2;0;2;t3031
wielkopolskie;Kalisz;9;0,9;2;0;2;t3061
wielkopolskie;Konin;8;1,09;0;0;0;t3062
wielkopolskie;Leszno;2;0,32;0;0;0;t3063
wielkopolskie;Poznañ;170;3,18;1;0;1;t3064
zachodniopomorskie;bia³ogardzki;8;1,69;0;0;0;t3201
zachodniopomorskie;choszczeñski;10;2,08;0;0;0;t3202
zachodniopomorskie;drawski;12;2,11;0;0;0;t3203
zachodniopomorskie;goleniowski;13;1,58;0;0;0;t3204
zachodniopomorskie;gryficki;26;4,33;0;0;0;t3205
zachodniopomorskie;gryfiñski;33;4,04;0;0;0;t3206
zachodniopomorskie;kamieñski;17;3,63;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;12;1,51;2;0;2;t3208
zachodniopomorskie;koszaliñski;3;0,45;0;0;0;t3209
zachodniopomorskie;myœliborski;26;3,97;0;0;0;t3210
zachodniopomorskie;policki;26;3,2;2;0;2;t3211
zachodniopomorskie;pyrzycki;6;1,53;0;0;0;t3212
zachodniopomorskie;s³awieñski;15;2,68;0;0;0;t3213
zachodniopomorskie;stargardzki;31;2,58;0;0;0;t3214
zachodniopomorskie;szczecinecki;8;1,03;0;0;0;t3215
zachodniopomorskie;œwidwiñski;4;0,86;0;0;0;t3216
zachodniopomorskie;wa³ecki;2;0,38;1;0;1;t3217
zachodniopomorskie;³obeski;12;3,29;0;0;0;t3218
zachodniopomorskie;Koszalin;8;0,75;0;0;0;t3261
zachodniopomorskie;Szczecin;180;4,49;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;9;2,2;1;0;1;t3263
