wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
kujawsko-pomorskie;grudzi¹dzki;5;1,24;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;39;2,45;7;0;7;t0407
kujawsko-pomorskie;lipnowski;3;0,46;0;0;0;t0408
kujawsko-pomorskie;mogileñski;5;1,10;0;0;0;t0409
kujawsko-pomorskie;nakielski;65;7,54;0;0;0;t0410
kujawsko-pomorskie;radziejowski;5;1,24;1;0;1;t0411
kujawsko-pomorskie;rypiñski;1;0,23;1;0;1;t0412
kujawsko-pomorskie;sêpoleñski;12;2,93;0;0;0;t0413
kujawsko-pomorskie;œwiecki;22;2,22;1;0;1;t0414
kujawsko-pomorskie;toruñski;29;2,66;0;0;0;t0415
kujawsko-pomorskie;tucholski;14;2,90;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;17;4,98;1;1;0;t0417
kujawsko-pomorskie;w³oc³awski;11;1,28;2;0;2;t0418
kujawsko-pomorskie;¿niñski;23;3,28;2;0;2;t0419
kujawsko-pomorskie;Bydgoszcz;181;5,22;2;0;2;t0461
kujawsko-pomorskie;Grudzi¹dz;33;3,51;5;3;2;t0462
kujawsko-pomorskie;Toruñ;51;2,54;3;0;3;t0463
kujawsko-pomorskie;W³oc³awek;16;1,46;3;0;3;t0464
lubelskie;bialski;13;1,18;1;0;1;t0601
lubelskie;bi³gorajski;11;1,09;1;0;1;t0602
lubelskie;che³mski;14;1,80;0;0;0;t0603
lubelskie;hrubieszowski;1;0,16;0;0;0;t0604
lubelskie;janowski;1;0,22;1;0;1;t0605
lubelskie;krasnostawski;14;2,22;0;0;0;t0606
lubelskie;kraœnicki;11;1,16;4;3;1;t0607
lubelskie;lubartowski;8;0,91;0;0;0;t0608
lubelskie;lubelski;24;1,54;2;0;2;t0609
lubelskie;³êczyñski;10;1,75;1;0;1;t0610
lubelskie;³ukowski;11;1,03;1;0;1;t0611
lubelskie;opolski;7;1,19;2;0;2;t0612
lubelskie;parczewski;2;0,58;0;0;0;t0613
lubelskie;pu³awski;13;1,15;2;0;2;t0614
lubelskie;radzyñski;10;1,71;1;0;1;t0615
lubelskie;rycki;15;2,69;0;0;0;t0616
lubelskie;œwidnicki;12;1,67;1;0;1;t0617
lubelskie;tomaszowski;20;2,43;1;0;1;t0618
lubelskie;w³odawski;23;6,02;0;0;0;t0619
lubelskie;zamojski;16;1,51;0;0;0;t0620
lubelskie;Bia³a Podlaska;4;0,70;0;0;0;t0661
lubelskie;Che³m;10;1,62;0;0;0;t0662
lubelskie;Lublin;98;2,89;8;0;8;t0663
lubelskie;Zamoœæ;10;1,58;1;0;1;t0664
lubuskie;gorzowski;9;1,25;0;0;0;t0801
lubuskie;kroœnieñski;14;2,56;0;0;0;t0802
lubuskie;miêdzyrzecki;10;1,74;2;1;1;t0803
lubuskie;nowosolski;22;2,56;3;3;0;t0804
lubuskie;s³ubicki;2;0,43;11;6;5;t0805
lubuskie;strzelecko-drezdenecki;8;1,64;1;1;0;t0806
lubuskie;sulêciñski;8;2,28;2;2;0;t0807
lubuskie;œwiebodziñski;3;0,54;2;1;1;t0808
lubuskie;zielonogórski;14;1,85;0;0;0;t0809
lubuskie;¿agañski;10;1,27;3;2;1;t0810
lubuskie;¿arski;21;2,19;0;0;0;t0811
lubuskie;wschowski;1;0,26;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;25;2,03;0;0;0;t0861
lubuskie;Zielona Góra;31;2,19;0;0;0;t0862
³ódzkie;be³chatowski;10;0,89;4;0;4;t1001
³ódzkie;kutnowski;9;0,94;0;0;0;t1002
³ódzkie;³aski;2;0,40;0;0;0;t1003
³ódzkie;³êczycki;18;3,63;0;0;0;t1004
³ódzkie;³owicki;22;2,83;2;0;2;t1005
³ódzkie;³ódzki wschodni;12;1,66;2;0;2;t1006
³ódzkie;opoczyñski;12;1,58;0;0;0;t1007
³ódzkie;pabianicki;28;2,35;0;0;0;t1008
³ódzkie;pajêczañski;3;0,59;0;0;0;t1009
³ódzkie;piotrkowski;12;1,31;0;0;0;t1010
³ódzkie;poddêbicki;4;0,97;0;0;0;t1011
³ódzkie;radomszczañski;23;2,05;1;0;1;t1012
³ódzkie;rawski;1;0,21;0;0;0;t1013
³ódzkie;sieradzki;16;1,36;4;0;4;t1014
³ódzkie;skierniewicki;11;2,88;1;1;0;t1015
³ódzkie;tomaszowski;10;0,86;2;0;2;t1016
³ódzkie;wieluñski;13;1,71;2;1;1;t1017
³ódzkie;wieruszowski;3;0,71;0;0;0;t1018
³ódzkie;zduñskowolski;8;1,21;2;0;2;t1019
³ódzkie;zgierski;25;1,50;0;0;0;t1020
³ódzkie;brzeziñski;5;1,62;0;0;0;t1021
³ódzkie;£ódŸ;145;2,14;11;0;11;t1061
³ódzkie;Piotrków Trybunalski;16;2,20;0;0;0;t1062
³ódzkie;Skierniewice;7;1,46;3;3;0;t1063
ma³opolskie;bocheñski;5;0,47;0;0;0;t1201
ma³opolskie;brzeski;7;0,75;0;0;0;t1202
ma³opolskie;chrzanowski;10;0,81;0;0;0;t1203
ma³opolskie;d¹browski;8;1,35;0;0;0;t1204
ma³opolskie;gorlicki;7;0,64;0;0;0;t1205
ma³opolskie;krakowski;28;1,00;0;0;0;t1206
ma³opolskie;limanowski;2;0,15;0;0;0;t1207
ma³opolskie;miechowski;4;0,82;0;0;0;t1208
ma³opolskie;myœlenicki;15;1,17;0;0;0;t1209
ma³opolskie;nowos¹decki;2;0,09;6;1;5;t1210
ma³opolskie;nowotarski;3;0,16;1;0;1;t1211
ma³opolskie;olkuski;5;0,45;1;0;1;t1212
ma³opolskie;oœwiêcimski;29;1,89;0;0;0;t1213
ma³opolskie;proszowicki;0;0;0;0;0;t1214
ma³opolskie;suski;13;1,54;0;0;0;t1215
ma³opolskie;tarnowski;18;0,89;0;0;0;t1216
ma³opolskie;tatrzañski;4;0,59;0;0;0;t1217
ma³opolskie;wadowicki;11;0,69;2;0;2;t1218
ma³opolskie;wielicki;10;0,77;0;0;0;t1219
ma³opolskie;Kraków;92;1,18;3;3;0;t1261
ma³opolskie;Nowy S¹cz;2;0,24;1;1;0;t1262
ma³opolskie;Tarnów;18;1,66;0;0;0;t1263
mazowieckie;bia³obrzeski;11;3,30;0;0;0;t1401
mazowieckie;ciechanowski;9;1,01;0;0;0;t1402
mazowieckie;garwoliñski;10;0,92;3;2;1;t1403
mazowieckie;gostyniñski;4;0,89;0;0;0;t1404
mazowieckie;grodziski;13;1,34;4;0;4;t1405
mazowieckie;grójecki;33;3,36;0;0;0;t1406
mazowieckie;kozienicki;12;2,01;0;0;0;t1407
mazowieckie;legionowski;13;1,09;2;0;2;t1408
mazowieckie;lipski;4;1,19;1;0;1;t1409
mazowieckie;³osicki;4;1,30;1;0;1;t1410
mazowieckie;makowski;9;2,01;0;0;0;t1411
mazowieckie;miñski;16;1,03;0;0;0;t1412
mazowieckie;m³awski;15;2,07;2;0;2;t1413
mazowieckie;nowodworski;14;1,76;0;0;0;t1414
mazowieckie;ostro³êcki;15;1,69;0;0;0;t1415
mazowieckie;ostrowski;7;0,97;0;0;0;t1416
mazowieckie;otwocki;19;1,53;2;0;2;t1417
mazowieckie;piaseczyñski;47;2,48;1;0;1;t1418
mazowieckie;p³ocki;13;1,17;0;0;0;t1419
mazowieckie;p³oñski;12;1,38;0;0;0;t1420
mazowieckie;pruszkowski;36;2,16;0;0;0;t1421
mazowieckie;przasnyski;8;1,53;0;0;0;t1422
mazowieckie;przysuski;6;1,45;2;0;2;t1423
mazowieckie;pu³tuski;11;2,12;0;0;0;t1424
mazowieckie;radomski;26;1,71;2;2;0;t1425
mazowieckie;siedlecki;4;0,49;0;0;0;t1426
mazowieckie;sierpecki;10;1,93;0;0;0;t1427
mazowieckie;sochaczewski;26;3,06;0;0;0;t1428
mazowieckie;soko³owski;3;0,56;2;0;2;t1429
mazowieckie;szyd³owiecki;1;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;30;2,51;2;2;0;t1432
mazowieckie;wêgrowski;3;0,46;0;0;0;t1433
mazowieckie;wo³omiñski;64;2,55;3;0;3;t1434
mazowieckie;wyszkowski;12;1,62;0;0;0;t1435
mazowieckie;zwoleñski;6;1,67;1;0;1;t1436
mazowieckie;¿uromiñski;0;0;1;0;1;t1437
mazowieckie;¿yrardowski;27;3,57;0;0;0;t1438
mazowieckie;Ostro³êka;10;1,93;2;0;2;t1461
mazowieckie;P³ock;33;2,77;0;0;0;t1462
mazowieckie;Radom;27;1,28;0;0;0;t1463
mazowieckie;Siedlce;7;0,89;2;0;2;t1464
mazowieckie;Warszawa;408;2,27;10;1;9;t1465
opolskie;brzeski;16;1,79;0;0;0;t1601
opolskie;g³ubczycki;19;4,20;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;21;2,24;1;0;1;t1603
opolskie;kluczborski;10;1,53;0;0;0;t1604
opolskie;krapkowicki;9;1,42;0;0;0;t1605
opolskie;namys³owski;2;0,47;1;0;1;t1606
opolskie;nyski;54;3,98;0;0;0;t1607
opolskie;oleski;11;1,71;0;0;0;t1608
opolskie;opolski;20;1,62;0;0;0;t1609
opolskie;prudnicki;17;3,09;1;0;1;t1610
opolskie;strzelecki;13;1,75;0;0;0;t1611
opolskie;Opole;29;2,27;0;0;0;t1661
podkarpackie;bieszczadzki;5;2,32;0;0;0;t1801
podkarpackie;brzozowski;3;0,46;1;0;1;t1802
podkarpackie;dêbicki;8;0,59;0;0;0;t1803
podkarpackie;jaros³awski;9;0,75;0;0;0;t1804
podkarpackie;jasielski;6;0,53;2;0;2;t1805
podkarpackie;kolbuszowski;4;0,64;0;0;0;t1806
podkarpackie;kroœnieñski;4;0,36;0;0;0;t1807
podkarpackie;le¿ajski;2;0,29;2;0;2;t1808
podkarpackie;lubaczowski;16;2,91;0;0;0;t1809
podkarpackie;³añcucki;13;1,60;1;0;1;t1810
podkarpackie;mielecki;20;1,46;0;0;0;t1811
podkarpackie;ni¿añski;5;0,75;0;0;0;t1812
podkarpackie;przemyski;7;0,95;0;0;0;t1813
podkarpackie;przeworski;7;0,89;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;10;1,34;1;0;1;t1815
podkarpackie;rzeszowski;16;0,94;2;0;2;t1816
podkarpackie;sanocki;6;0,64;2;0;2;t1817
podkarpackie;stalowowolski;13;1,23;1;0;1;t1818
podkarpackie;strzy¿owski;1;0,16;0;0;0;t1819
podkarpackie;tarnobrzeski;7;1,32;0;0;0;t1820
podkarpackie;leski;2;0,76;0;0;0;t1821
podkarpackie;Krosno;7;1,52;1;0;1;t1861
podkarpackie;Przemyœl;5;0,83;0;0;0;t1862
podkarpackie;Rzeszów;12;0,61;2;0;2;t1863
podkarpackie;Tarnobrzeg;6;1,29;0;0;0;t1864
podlaskie;augustowski;9;1,55;0;0;0;t2001
podlaskie;bia³ostocki;29;1,93;2;0;2;t2002
podlaskie;bielski;10;1,85;0;0;0;t2003
podlaskie;grajewski;5;1,06;0;0;0;t2004
podlaskie;hajnowski;13;3,07;0;0;0;t2005
podlaskie;kolneñski;2;0,53;1;0;1;t2006
podlaskie;³om¿yñski;7;1,38;0;0;0;t2007
podlaskie;moniecki;7;1,74;0;0;0;t2008
podlaskie;sejneñski;1;0,50;0;0;0;t2009
podlaskie;siemiatycki;3;0,68;0;0;0;t2010
podlaskie;sokólski;13;1,96;0;0;0;t2011
podlaskie;suwalski;6;1,69;0;0;0;t2012
podlaskie;wysokomazowiecki;7;1,24;0;0;0;t2013
podlaskie;zambrowski;3;0,69;0;0;0;t2014
podlaskie;Bia³ystok;72;2,42;1;0;1;t2061
podlaskie;£om¿a;13;2,07;0;0;0;t2062
podlaskie;Suwa³ki;10;1,43;0;0;0;t2063
pomorskie;bytowski;19;2,40;0;0;0;t2201
pomorskie;chojnicki;19;1,95;0;0;0;t2202
pomorskie;cz³uchowski;38;6,79;0;0;0;t2203
pomorskie;gdañski;30;2,51;0;0;0;t2204
pomorskie;kartuski;38;2,70;2;0;2;t2205
pomorskie;koœcierski;6;0,82;1;0;1;t2206
pomorskie;kwidzyñski;31;3,73;4;0;4;t2207
pomorskie;lêborski;13;1,97;0;0;0;t2208
pomorskie;malborski;55;8,67;0;0;0;t2209
pomorskie;nowodworski;8;2,25;1;0;1;t2210
pomorskie;pucki;14;1,61;1;0;1;t2211
pomorskie;s³upski;26;2,63;0;0;0;t2212
pomorskie;starogardzki;33;2,57;1;0;1;t2213
pomorskie;tczewski;35;3,03;1;0;1;t2214
pomorskie;wejherowski;66;3,02;0;0;0;t2215
pomorskie;sztumski;32;7,78;0;0;0;t2216
pomorskie;Gdañsk;185;3,92;9;0;9;t2261
pomorskie;Gdynia;55;2,24;4;4;0;t2262
pomorskie;S³upsk;29;3,21;0;0;0;t2263
pomorskie;Sopot;8;2,25;0;0;0;t2264
œl¹skie;bêdziñski;27;1,83;1;0;1;t2401
œl¹skie;bielski;14;0,84;1;0;1;t2402
œl¹skie;cieszyñski;10;0,56;2;0;2;t2403
œl¹skie;czêstochowski;38;2,83;4;0;4;t2404
œl¹skie;gliwicki;29;2,51;2;0;2;t2405
œl¹skie;k³obucki;3;0,36;0;0;0;t2406
œl¹skie;lubliniecki;27;3,54;1;1;0;t2407
œl¹skie;miko³owski;10;1,01;1;0;1;t2408
œl¹skie;myszkowski;9;1,27;0;0;0;t2409
œl¹skie;pszczyñski;14;1,25;0;0;0;t2410
œl¹skie;raciborski;13;1,20;0;0;0;t2411
œl¹skie;rybnicki;10;1,28;0;0;0;t2412
œl¹skie;tarnogórski;28;1,99;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;14;2,34;0;0;0;t2414
œl¹skie;wodzis³awski;5;0,32;0;0;0;t2415
œl¹skie;zawierciañski;6;0,51;0;0;0;t2416
œl¹skie;¿ywiecki;12;0,79;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;13;0,76;2;0;2;t2461
œl¹skie;Bytom;28;1,70;3;0;3;t2462
œl¹skie;Chorzów;27;2,51;2;0;2;t2463
œl¹skie;Czêstochowa;18;0,82;2;0;2;t2464
œl¹skie;D¹browa Górnicza;27;2,27;1;0;1;t2465
œl¹skie;Gliwice;31;1,74;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;8;0,90;0;0;0;t2467
œl¹skie;Jaworzno;14;1,54;1;0;1;t2468
œl¹skie;Katowice;48;1,65;0;0;0;t2469
œl¹skie;Mys³owice;8;1,07;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;13;2,37;1;1;0;t2471
œl¹skie;Ruda Œl¹ska;13;0,95;3;0;3;t2472
œl¹skie;Rybnik;14;1,02;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;8;1,20;0;0;0;t2474
œl¹skie;Sosnowiec;18;0,90;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;8;1,62;0;0;0;t2476
œl¹skie;Tychy;15;1,18;1;0;1;t2477
œl¹skie;Zabrze;20;1,16;3;0;3;t2478
œl¹skie;¯ory;8;1,28;0;0;0;t2479
œwiêtokrzyskie;buski;10;1,40;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;4;0,47;0;0;0;t2602
œwiêtokrzyskie;kazimierski;2;0,60;0;0;0;t2603
œwiêtokrzyskie;kielecki;17;0,80;0;0;0;t2604
œwiêtokrzyskie;konecki;10;1,26;0;0;0;t2605
œwiêtokrzyskie;opatowski;5;0,96;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;16;1,48;0;0;0;t2607
œwiêtokrzyskie;piñczowski;1;0,26;0;0;0;t2608
œwiêtokrzyskie;sandomierski;11;1,43;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;4;0,54;2;0;2;t2610
œwiêtokrzyskie;starachowicki;6;0,67;0;0;0;t2611
œwiêtokrzyskie;staszowski;4;0,56;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;27;1,39;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;25;4,39;0;0;0;t2801
warmiñsko-mazurskie;braniewski;8;1,95;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;51;7,85;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;26;4,56;0;0;0;t2804
warmiñsko-mazurskie;e³cki;21;2,29;1;0;1;t2805
warmiñsko-mazurskie;gi¿ycki;9;1,59;0;0;0;t2806
warmiñsko-mazurskie;i³awski;23;2,48;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;20;3,22;5;0;5;t2808
warmiñsko-mazurskie;lidzbarski;9;2,19;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;13;2,62;2;2;0;t2810
warmiñsko-mazurskie;nidzicki;7;2,14;1;0;1;t2811
warmiñsko-mazurskie;nowomiejski;28;6,40;0;0;0;t2812
warmiñsko-mazurskie;olecki;4;1,17;1;0;1;t2813
warmiñsko-mazurskie;olsztyñski;58;4,56;4;0;4;t2814
warmiñsko-mazurskie;ostródzki;65;6,26;2;0;2;t2815
warmiñsko-mazurskie;piski;25;4,47;1;1;0;t2816
warmiñsko-mazurskie;szczycieñski;52;7,51;3;0;3;t2817
warmiñsko-mazurskie;go³dapski;9;3,38;2;2;0;t2818
warmiñsko-mazurskie;wêgorzewski;6;2,66;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;28;2,35;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;60;3,49;3;0;3;t2862
wielkopolskie;chodzieski;3;0,64;3;0;3;t3001
wielkopolskie;czarnkowsko-trzcianecki;17;1,96;1;0;1;t3002
wielkopolskie;gnieŸnieñski;8;0,55;2;0;2;t3003
wielkopolskie;gostyñski;5;0,66;1;0;1;t3004
wielkopolskie;grodziski;8;1,54;1;0;1;t3005
wielkopolskie;jarociñski;8;1,12;0;0;0;t3006
wielkopolskie;kaliski;7;0,84;0;0;0;t3007
wielkopolskie;kêpiñski;9;1,59;0;0;0;t3008
wielkopolskie;kolski;15;1,73;1;0;1;t3009
wielkopolskie;koniñski;22;1,69;0;0;0;t3010
wielkopolskie;koœciañski;6;0,76;3;2;1;t3011
wielkopolskie;krotoszyñski;20;2,59;1;1;0;t3012
wielkopolskie;leszczyñski;4;0,70;0;0;0;t3013
wielkopolskie;miêdzychodzki;2;0,55;1;1;0;t3014
wielkopolskie;nowotomyski;25;3,30;1;0;1;t3015
wielkopolskie;obornicki;9;1,50;1;0;1;t3016
wielkopolskie;ostrowski;35;2,17;0;0;0;t3017
wielkopolskie;ostrzeszowski;15;2,71;0;0;0;t3018
wielkopolskie;pilski;30;2,21;3;2;1;t3019
wielkopolskie;pleszewski;14;2,22;0;0;0;t3020
wielkopolskie;poznañski;131;3,25;9;4;5;t3021
wielkopolskie;rawicki;8;1,33;0;0;0;t3022
wielkopolskie;s³upecki;5;0,85;1;0;1;t3023
wielkopolskie;szamotulski;25;2,73;0;0;0;t3024
wielkopolskie;œredzki;11;1,86;0;0;0;t3025
wielkopolskie;œremski;10;1,63;0;0;0;t3026
wielkopolskie;turecki;10;1,19;2;0;2;t3027
wielkopolskie;w¹growiecki;5;0,71;1;0;1;t3028
wielkopolskie;wolsztyñski;10;1,74;0;0;0;t3029
wielkopolskie;wrzesiñski;25;3,20;1;1;0;t3030
wielkopolskie;z³otowski;14;2,02;2;0;2;t3031
wielkopolskie;Kalisz;3;0,30;2;0;2;t3061
wielkopolskie;Konin;19;2,60;0;0;0;t3062
wielkopolskie;Leszno;6;0,95;0;0;0;t3063
wielkopolskie;Poznañ;150;2,81;8;4;4;t3064
zachodniopomorskie;bia³ogardzki;18;3,79;0;0;0;t3201
zachodniopomorskie;choszczeñski;25;5,20;2;0;2;t3202
zachodniopomorskie;drawski;21;3,69;0;0;0;t3203
zachodniopomorskie;goleniowski;35;4,25;0;0;0;t3204
zachodniopomorskie;gryficki;21;3,50;0;0;0;t3205
zachodniopomorskie;gryfiñski;37;4,53;1;0;1;t3206
zachodniopomorskie;kamieñski;13;2,77;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;30;3,78;5;0;5;t3208
zachodniopomorskie;koszaliñski;30;4,51;1;0;1;t3209
zachodniopomorskie;myœliborski;13;1,99;0;0;0;t3210
zachodniopomorskie;policki;41;5,05;2;0;2;t3211
zachodniopomorskie;pyrzycki;9;2,29;3;0;3;t3212
zachodniopomorskie;s³awieñski;13;2,32;2;0;2;t3213
zachodniopomorskie;stargardzki;73;6,08;3;0;3;t3214
zachodniopomorskie;szczecinecki;16;2,07;2;0;2;t3215
zachodniopomorskie;œwidwiñski;9;1,93;0;0;0;t3216
zachodniopomorskie;wa³ecki;11;2,08;3;0;3;t3217
zachodniopomorskie;³obeski;13;3,56;0;0;0;t3218
zachodniopomorskie;Koszalin;42;3,93;4;0;4;t3261
zachodniopomorskie;Szczecin;143;3,57;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;16;3,92;1;0;1;t3263
