wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
dolnoœl¹skie;Jelenia Góra;6;0,76;0;0;0;t0261
dolnoœl¹skie;Legnica;14;1,41;0;0;0;t0262
dolnoœl¹skie;Wroc³aw;129;2,00;0;0;0;t0264
dolnoœl¹skie;Wa³brzych;25;2,26;1;0;1;t0265
kujawsko-pomorskie;aleksandrowski;14;2,55;0;0;0;t0401
kujawsko-pomorskie;brodnicki;20;2,53;1;0;1;t0402
kujawsko-pomorskie;bydgoski;78;6,53;0;0;0;t0403
kujawsko-pomorskie;che³miñski;35;6,75;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;21;4,67;2;0;2;t0405
kujawsko-pomorskie;grudzi¹dzki;17;4,23;1;1;0;t0406
kujawsko-pomorskie;inowroc³awski;77;4,83;1;0;1;t0407
kujawsko-pomorskie;lipnowski;10;1,52;0;0;0;t0408
kujawsko-pomorskie;mogileñski;9;1,98;0;0;0;t0409
kujawsko-pomorskie;nakielski;65;7,54;1;0;1;t0410
kujawsko-pomorskie;radziejowski;6;1,49;1;0;1;t0411
kujawsko-pomorskie;rypiñski;10;2,30;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;15;3,67;0;0;0;t0413
kujawsko-pomorskie;œwiecki;36;3,64;1;0;1;t0414
kujawsko-pomorskie;toruñski;78;7,16;0;0;0;t0415
kujawsko-pomorskie;tucholski;11;2,28;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;7;2,05;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;11;1,28;0;0;0;t0418
kujawsko-pomorskie;¿niñski;41;5,85;2;0;2;t0419
kujawsko-pomorskie;Bydgoszcz;198;5,71;0;0;0;t0461
kujawsko-pomorskie;Grudzi¹dz;35;3,72;5;4;1;t0462
kujawsko-pomorskie;Toruñ;110;5,47;1;0;1;t0463
kujawsko-pomorskie;W³oc³awek;18;1,65;1;0;1;t0464
lubelskie;bialski;13;1,18;1;0;1;t0601
lubelskie;bi³gorajski;4;0,40;0;0;0;t0602
lubelskie;che³mski;53;6,82;2;2;0;t0603
lubelskie;hrubieszowski;8;1,28;0;0;0;t0604
lubelskie;janowski;0;0;0;0;0;t0605
lubelskie;krasnostawski;17;2,70;0;0;0;t0606
lubelskie;kraœnicki;12;1,26;8;3;5;t0607
lubelskie;lubartowski;14;1,59;0;0;0;t0608
lubelskie;lubelski;31;1,99;0;0;0;t0609
lubelskie;³êczyñski;10;1,75;0;0;0;t0610
lubelskie;³ukowski;19;1,78;0;0;0;t0611
lubelskie;opolski;9;1,53;1;0;1;t0612
lubelskie;parczewski;5;1,45;0;0;0;t0613
lubelskie;pu³awski;35;3,10;0;0;0;t0614
lubelskie;radzyñski;7;1,19;0;0;0;t0615
lubelskie;rycki;5;0,90;0;0;0;t0616
lubelskie;œwidnicki;11;1,53;1;1;0;t0617
lubelskie;tomaszowski;3;0,36;0;0;0;t0618
lubelskie;w³odawski;16;4,19;0;0;0;t0619
lubelskie;zamojski;6;0,57;0;0;0;t0620
lubelskie;Bia³a Podlaska;10;1,75;0;0;0;t0661
lubelskie;Che³m;16;2,60;1;1;0;t0662
lubelskie;Lublin;66;1,94;2;0;2;t0663
lubelskie;Zamoœæ;9;1,42;0;0;0;t0664
lubuskie;gorzowski;23;3,19;1;0;1;t0801
lubuskie;kroœnieñski;16;2,92;0;0;0;t0802
lubuskie;miêdzyrzecki;22;3,83;0;0;0;t0803
lubuskie;nowosolski;13;1,51;0;0;0;t0804
lubuskie;s³ubicki;14;2,99;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;13;2,66;0;0;0;t0806
lubuskie;sulêciñski;20;5,70;0;0;0;t0807
lubuskie;œwiebodziñski;23;4,13;0;0;0;t0808
lubuskie;zielonogórski;13;1,72;1;1;0;t0809
lubuskie;¿agañski;6;0,76;0;0;0;t0810
lubuskie;¿arski;14;1,46;0;0;0;t0811
lubuskie;wschowski;4;1,03;1;1;0;t0812
lubuskie;Gorzów Wielkopolski;37;3,00;3;1;2;t0861
lubuskie;Zielona Góra;43;3,04;0;0;0;t0862
³ódzkie;be³chatowski;21;1,86;0;0;0;t1001
³ódzkie;kutnowski;7;0,73;0;0;0;t1002
³ódzkie;³aski;11;2,21;0;0;0;t1003
³ódzkie;³êczycki;18;3,63;0;0;0;t1004
³ódzkie;³owicki;14;1,80;0;0;0;t1005
³ódzkie;³ódzki wschodni;27;3,73;0;0;0;t1006
³ódzkie;opoczyñski;3;0,40;0;0;0;t1007
³ódzkie;pabianicki;44;3,69;1;1;0;t1008
³ódzkie;pajêczañski;9;1,76;2;0;2;t1009
³ódzkie;piotrkowski;9;0,99;2;2;0;t1010
³ódzkie;poddêbicki;22;5,36;0;0;0;t1011
³ódzkie;radomszczañski;48;4,28;0;0;0;t1012
³ódzkie;rawski;6;1,24;0;0;0;t1013
³ódzkie;sieradzki;19;1,62;0;0;0;t1014
³ódzkie;skierniewicki;17;4,46;0;0;0;t1015
³ódzkie;tomaszowski;27;2,32;0;0;0;t1016
³ódzkie;wieluñski;0;0;0;0;0;t1017
³ódzkie;wieruszowski;1;0,24;1;0;1;t1018
³ódzkie;zduñskowolski;27;4,08;0;0;0;t1019
³ódzkie;zgierski;25;1,50;0;0;0;t1020
³ódzkie;brzeziñski;4;1,30;0;0;0;t1021
³ódzkie;£ódŸ;200;2,95;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;6;0,82;1;1;0;t1062
³ódzkie;Skierniewice;8;1,67;0;0;0;t1063
ma³opolskie;bocheñski;3;0,28;1;0;1;t1201
ma³opolskie;brzeski;8;0,86;0;0;0;t1202
ma³opolskie;chrzanowski;14;1,13;0;0;0;t1203
ma³opolskie;d¹browski;1;0,17;0;0;0;t1204
ma³opolskie;gorlicki;4;0,37;0;0;0;t1205
ma³opolskie;krakowski;26;0,93;0;0;0;t1206
ma³opolskie;limanowski;4;0,30;0;0;0;t1207
ma³opolskie;miechowski;13;2,67;0;0;0;t1208
ma³opolskie;myœlenicki;7;0,55;0;0;0;t1209
ma³opolskie;nowos¹decki;7;0,32;0;0;0;t1210
ma³opolskie;nowotarski;7;0,36;0;0;0;t1211
ma³opolskie;olkuski;4;0,36;0;0;0;t1212
ma³opolskie;oœwiêcimski;11;0,72;0;0;0;t1213
ma³opolskie;proszowicki;0;0;0;0;0;t1214
ma³opolskie;suski;9;1,07;0;0;0;t1215
ma³opolskie;tarnowski;10;0,50;0;0;0;t1216
ma³opolskie;tatrzañski;9;1,32;0;0;0;t1217
ma³opolskie;wadowicki;9;0,56;1;1;0;t1218
ma³opolskie;wielicki;12;0,92;0;0;0;t1219
ma³opolskie;Kraków;88;1,13;0;0;0;t1261
ma³opolskie;Nowy S¹cz;5;0,60;0;0;0;t1262
ma³opolskie;Tarnów;9;0,83;0;0;0;t1263
mazowieckie;bia³obrzeski;12;3,60;0;0;0;t1401
mazowieckie;ciechanowski;22;2,47;4;0;4;t1402
mazowieckie;garwoliñski;7;0,64;0;0;0;t1403
mazowieckie;gostyniñski;7;1,56;0;0;0;t1404
mazowieckie;grodziski;29;3,00;1;0;1;t1405
mazowieckie;grójecki;24;2,44;0;0;0;t1406
mazowieckie;kozienicki;23;3,85;1;1;0;t1407
mazowieckie;legionowski;23;1,93;1;0;1;t1408
mazowieckie;lipski;15;4,45;0;0;0;t1409
mazowieckie;³osicki;3;0,98;0;0;0;t1410
mazowieckie;makowski;14;3,13;0;0;0;t1411
mazowieckie;miñski;27;1,74;0;0;0;t1412
mazowieckie;m³awski;13;1,79;1;0;1;t1413
mazowieckie;nowodworski;25;3,15;0;0;0;t1414
mazowieckie;ostro³êcki;5;0,56;0;0;0;t1415
mazowieckie;ostrowski;3;0,42;0;0;0;t1416
mazowieckie;otwocki;67;5,38;3;2;1;t1417
mazowieckie;piaseczyñski;112;5,91;0;0;0;t1418
mazowieckie;p³ocki;13;1,17;0;0;0;t1419
mazowieckie;p³oñski;11;1,27;2;0;2;t1420
mazowieckie;pruszkowski;78;4,69;1;1;0;t1421
mazowieckie;przasnyski;11;2,10;3;2;1;t1422
mazowieckie;przysuski;1;0,24;0;0;0;t1423
mazowieckie;pu³tuski;10;1,93;0;0;0;t1424
mazowieckie;radomski;21;1,38;0;0;0;t1425
mazowieckie;siedlecki;5;0,61;0;0;0;t1426
mazowieckie;sierpecki;8;1,55;0;0;0;t1427
mazowieckie;sochaczewski;15;1,76;0;0;0;t1428
mazowieckie;soko³owski;11;2,05;1;0;1;t1429
mazowieckie;szyd³owiecki;1;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;40;3,35;1;1;0;t1432
mazowieckie;wêgrowski;11;1,68;1;0;1;t1433
mazowieckie;wo³omiñski;47;1,87;0;0;0;t1434
mazowieckie;wyszkowski;6;0,81;0;0;0;t1435
mazowieckie;zwoleñski;7;1,94;0;0;0;t1436
mazowieckie;¿uromiñski;6;1,57;0;0;0;t1437
mazowieckie;¿yrardowski;29;3,84;0;0;0;t1438
mazowieckie;Ostro³êka;0;0;0;0;0;t1461
mazowieckie;P³ock;27;2,27;0;0;0;t1462
mazowieckie;Radom;34;1,61;0;0;0;t1463
mazowieckie;Siedlce;5;0,64;0;0;0;t1464
mazowieckie;Warszawa;477;2,66;20;0;20;t1465
opolskie;brzeski;29;3,24;0;0;0;t1601
opolskie;g³ubczycki;14;3,09;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;14;1,50;0;0;0;t1603
opolskie;kluczborski;5;0,77;0;0;0;t1604
opolskie;krapkowicki;12;1,89;0;0;0;t1605
opolskie;namys³owski;9;2,11;0;0;0;t1606
opolskie;nyski;10;0,74;0;0;0;t1607
opolskie;oleski;7;1,09;0;0;0;t1608
opolskie;opolski;26;2,10;0;0;0;t1609
opolskie;prudnicki;4;0,73;0;0;0;t1610
opolskie;strzelecki;17;2,29;0;0;0;t1611
opolskie;Opole;34;2,66;0;0;0;t1661
podkarpackie;bieszczadzki;6;2,78;0;0;0;t1801
podkarpackie;brzozowski;3;0,46;0;0;0;t1802
podkarpackie;dêbicki;12;0,89;1;0;1;t1803
podkarpackie;jaros³awski;19;1,58;0;0;0;t1804
podkarpackie;jasielski;7;0,62;0;0;0;t1805
podkarpackie;kolbuszowski;0;0;0;0;0;t1806
podkarpackie;kroœnieñski;2;0,18;0;0;0;t1807
podkarpackie;le¿ajski;13;1,88;0;0;0;t1808
podkarpackie;lubaczowski;14;2,55;0;0;0;t1809
podkarpackie;³añcucki;12;1,48;1;0;1;t1810
podkarpackie;mielecki;10;0,73;0;0;0;t1811
podkarpackie;ni¿añski;11;1,66;0;0;0;t1812
podkarpackie;przemyski;17;2,30;2;0;2;t1813
podkarpackie;przeworski;5;0,64;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;4;0,54;0;0;0;t1815
podkarpackie;rzeszowski;13;0,76;0;0;0;t1816
podkarpackie;sanocki;9;0,96;1;0;1;t1817
podkarpackie;stalowowolski;13;1,23;0;0;0;t1818
podkarpackie;strzy¿owski;1;0,16;0;0;0;t1819
podkarpackie;tarnobrzeski;8;1,51;0;0;0;t1820
podkarpackie;leski;4;1,51;1;0;1;t1821
podkarpackie;Krosno;4;0,87;0;0;0;t1861
podkarpackie;Przemyœl;3;0,50;1;0;1;t1862
podkarpackie;Rzeszów;20;1,02;0;0;0;t1863
podkarpackie;Tarnobrzeg;4;0,86;0;0;0;t1864
podlaskie;augustowski;14;2,42;1;0;1;t2001
podlaskie;bia³ostocki;47;3,13;0;0;0;t2002
podlaskie;bielski;9;1,66;0;0;0;t2003
podlaskie;grajewski;10;2,13;0;0;0;t2004
podlaskie;hajnowski;11;2,60;0;0;0;t2005
podlaskie;kolneñski;0;0;0;0;0;t2006
podlaskie;³om¿yñski;6;1,18;1;0;1;t2007
podlaskie;moniecki;7;1,74;0;0;0;t2008
podlaskie;sejneñski;6;3,03;0;0;0;t2009
podlaskie;siemiatycki;3;0,68;0;0;0;t2010
podlaskie;sokólski;8;1,21;1;0;1;t2011
podlaskie;suwalski;7;1,97;0;0;0;t2012
podlaskie;wysokomazowiecki;4;0,71;1;0;1;t2013
podlaskie;zambrowski;4;0,92;0;0;0;t2014
podlaskie;Bia³ystok;81;2,72;1;0;1;t2061
podlaskie;£om¿a;12;1,91;2;0;2;t2062
podlaskie;Suwa³ki;10;1,43;1;0;1;t2063
pomorskie;bytowski;25;3,16;0;0;0;t2201
pomorskie;chojnicki;28;2,87;1;0;1;t2202
pomorskie;cz³uchowski;15;2,68;0;0;0;t2203
pomorskie;gdañski;45;3,77;1;1;0;t2204
pomorskie;kartuski;38;2,70;1;0;1;t2205
pomorskie;koœcierski;16;2,20;0;0;0;t2206
pomorskie;kwidzyñski;60;7,23;0;0;0;t2207
pomorskie;lêborski;5;0,76;0;0;0;t2208
pomorskie;malborski;54;8,52;0;0;0;t2209
pomorskie;nowodworski;9;2,54;0;0;0;t2210
pomorskie;pucki;13;1,49;0;0;0;t2211
pomorskie;s³upski;67;6,78;0;0;0;t2212
pomorskie;starogardzki;43;3,35;1;1;0;t2213
pomorskie;tczewski;62;5,36;0;0;0;t2214
pomorskie;wejherowski;81;3,70;0;0;0;t2215
pomorskie;sztumski;21;5,10;0;0;0;t2216
pomorskie;Gdañsk;175;3,71;17;1;16;t2261
pomorskie;Gdynia;142;5,78;3;0;3;t2262
pomorskie;S³upsk;102;11,29;0;0;0;t2263
pomorskie;Sopot;9;2,53;0;0;0;t2264
œl¹skie;bêdziñski;20;1,35;0;0;0;t2401
œl¹skie;bielski;27;1,62;0;0;0;t2402
œl¹skie;cieszyñski;17;0,96;1;0;1;t2403
œl¹skie;czêstochowski;19;1,41;0;0;0;t2404
œl¹skie;gliwicki;31;2,68;1;0;1;t2405
œl¹skie;k³obucki;16;1,89;0;0;0;t2406
œl¹skie;lubliniecki;22;2,88;0;0;0;t2407
œl¹skie;miko³owski;11;1,11;0;0;0;t2408
œl¹skie;myszkowski;9;1,27;0;0;0;t2409
œl¹skie;pszczyñski;7;0,63;0;0;0;t2410
œl¹skie;raciborski;6;0,56;0;0;0;t2411
œl¹skie;rybnicki;12;1,53;0;0;0;t2412
œl¹skie;tarnogórski;24;1,70;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;10;1,67;0;0;0;t2414
œl¹skie;wodzis³awski;16;1,02;0;0;0;t2415
œl¹skie;zawierciañski;12;1,02;0;0;0;t2416
œl¹skie;¿ywiecki;19;1,25;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;17;1,00;0;0;0;t2461
œl¹skie;Bytom;29;1,76;0;0;0;t2462
œl¹skie;Chorzów;19;1,77;0;0;0;t2463
œl¹skie;Czêstochowa;19;0,87;1;0;1;t2464
œl¹skie;D¹browa Górnicza;23;1,93;0;0;0;t2465
œl¹skie;Gliwice;25;1,40;1;1;0;t2466
œl¹skie;Jastrzêbie-Zdrój;10;1,13;0;0;0;t2467
œl¹skie;Jaworzno;24;2,64;0;0;0;t2468
œl¹skie;Katowice;58;1,99;0;0;0;t2469
œl¹skie;Mys³owice;6;0,80;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;3;0,55;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;20;1,46;0;0;0;t2472
œl¹skie;Rybnik;12;0,87;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;10;1,50;0;0;0;t2474
œl¹skie;Sosnowiec;37;1,86;5;0;5;t2475
œl¹skie;Œwiêtoch³owice;16;3,24;0;0;0;t2476
œl¹skie;Tychy;35;2,75;0;0;0;t2477
œl¹skie;Zabrze;26;1,51;0;0;0;t2478
œl¹skie;¯ory;9;1,44;0;0;0;t2479
œwiêtokrzyskie;buski;8;1,12;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;13;1,53;0;0;0;t2602
œwiêtokrzyskie;kazimierski;2;0,60;0;0;0;t2603
œwiêtokrzyskie;kielecki;13;0,62;0;0;0;t2604
œwiêtokrzyskie;konecki;5;0,63;0;0;0;t2605
œwiêtokrzyskie;opatowski;9;1,74;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;20;1,84;0;0;0;t2607
œwiêtokrzyskie;piñczowski;2;0,52;0;0;0;t2608
œwiêtokrzyskie;sandomierski;16;2,09;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;12;1,63;0;0;0;t2610
œwiêtokrzyskie;starachowicki;7;0,79;1;0;1;t2611
œwiêtokrzyskie;staszowski;7;0,98;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;4;0,89;0;0;0;t2613
œwiêtokrzyskie;Kielce;33;1,70;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;26;4,57;0;0;0;t2801
warmiñsko-mazurskie;braniewski;5;1,22;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;25;3,85;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;9;1,58;0;0;0;t2804
warmiñsko-mazurskie;e³cki;14;1,53;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;29;5,14;0;0;0;t2806
warmiñsko-mazurskie;i³awski;15;1,62;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;27;4,35;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;9;2,19;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;17;3,42;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;16;4,89;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;6;1,37;0;0;0;t2812
warmiñsko-mazurskie;olecki;8;2,35;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;61;4,80;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;64;6,16;0;0;0;t2815
warmiñsko-mazurskie;piski;11;1,97;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;16;2,31;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;6;2,25;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;5;2,22;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;38;3,19;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;108;6,28;0;0;0;t2862
wielkopolskie;chodzieski;9;1,92;3;1;2;t3001
wielkopolskie;czarnkowsko-trzcianecki;39;4,49;2;0;2;t3002
wielkopolskie;gnieŸnieñski;49;3,37;1;0;1;t3003
wielkopolskie;gostyñski;19;2,50;1;0;1;t3004
wielkopolskie;grodziski;19;3,66;0;0;0;t3005
wielkopolskie;jarociñski;7;0,98;1;1;0;t3006
wielkopolskie;kaliski;6;0,72;0;0;0;t3007
wielkopolskie;kêpiñski;7;1,24;0;0;0;t3008
wielkopolskie;kolski;6;0,69;0;0;0;t3009
wielkopolskie;koniñski;30;2,31;0;0;0;t3010
wielkopolskie;koœciañski;12;1,52;0;0;0;t3011
wielkopolskie;krotoszyñski;33;4,28;0;0;0;t3012
wielkopolskie;leszczyñski;7;1,22;1;1;0;t3013
wielkopolskie;miêdzychodzki;18;4,91;0;0;0;t3014
wielkopolskie;nowotomyski;30;3,96;0;0;0;t3015
wielkopolskie;obornicki;5;0,84;0;0;0;t3016
wielkopolskie;ostrowski;47;2,91;0;0;0;t3017
wielkopolskie;ostrzeszowski;2;0,36;0;0;0;t3018
wielkopolskie;pilski;40;2,94;1;0;1;t3019
wielkopolskie;pleszewski;7;1,11;0;0;0;t3020
wielkopolskie;poznañski;207;5,13;1;1;0;t3021
wielkopolskie;rawicki;10;1,66;1;0;1;t3022
wielkopolskie;s³upecki;38;6,44;0;0;0;t3023
wielkopolskie;szamotulski;20;2,18;0;0;0;t3024
wielkopolskie;œredzki;40;6,78;2;0;2;t3025
wielkopolskie;œremski;8;1,30;0;0;0;t3026
wielkopolskie;turecki;15;1,79;1;1;0;t3027
wielkopolskie;w¹growiecki;6;0,85;0;0;0;t3028
wielkopolskie;wolsztyñski;11;1,91;0;0;0;t3029
wielkopolskie;wrzesiñski;58;7,43;0;0;0;t3030
wielkopolskie;z³otowski;24;3,46;2;0;2;t3031
wielkopolskie;Kalisz;13;1,30;0;0;0;t3061
wielkopolskie;Konin;20;2,73;0;0;0;t3062
wielkopolskie;Leszno;11;1,74;1;1;0;t3063
wielkopolskie;Poznañ;230;4,31;5;2;3;t3064
zachodniopomorskie;bia³ogardzki;38;8,01;0;0;0;t3201
zachodniopomorskie;choszczeñski;24;5,00;0;0;0;t3202
zachodniopomorskie;drawski;11;1,94;0;0;0;t3203
zachodniopomorskie;goleniowski;23;2,79;2;0;2;t3204
zachodniopomorskie;gryficki;37;6,16;0;0;0;t3205
zachodniopomorskie;gryfiñski;41;5,02;0;0;0;t3206
zachodniopomorskie;kamieñski;30;6,40;1;0;1;t3207
zachodniopomorskie;ko³obrzeski;62;7,81;4;0;4;t3208
zachodniopomorskie;koszaliñski;39;5,87;2;1;1;t3209
zachodniopomorskie;myœliborski;23;3,52;0;0;0;t3210
zachodniopomorskie;policki;46;5,66;0;0;0;t3211
zachodniopomorskie;pyrzycki;32;8,15;0;0;0;t3212
zachodniopomorskie;s³awieñski;19;3,39;0;0;0;t3213
zachodniopomorskie;stargardzki;66;5,49;0;0;0;t3214
zachodniopomorskie;szczecinecki;72;9,30;0;0;0;t3215
zachodniopomorskie;œwidwiñski;5;1,07;0;0;0;t3216
zachodniopomorskie;wa³ecki;27;5,10;0;0;0;t3217
zachodniopomorskie;³obeski;4;1,10;0;0;0;t3218
zachodniopomorskie;Koszalin;56;5,24;4;0;4;t3261
zachodniopomorskie;Szczecin;255;6,36;0;0;0;t3262
zachodniopomorskie;Œwinoujœcie;26;6,36;0;0;0;t3263
