Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
kujawsko-pomorskie;mogileñski;23;5,05;0;0;0;t0409
kujawsko-pomorskie;nakielski;29;3,36;1;0;1;t0410
kujawsko-pomorskie;radziejowski;2;0,5;1;0;1;t0411
kujawsko-pomorskie;rypiñski;11;2,53;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;17;4,15;0;0;0;t0413
kujawsko-pomorskie;œwiecki;54;5,46;3;2;1;t0414
kujawsko-pomorskie;toruñski;58;5,32;1;0;1;t0415
kujawsko-pomorskie;tucholski;15;3,1;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;17;4,98;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;61;7,1;1;0;1;t0418
kujawsko-pomorskie;¿niñski;30;4,28;3;0;3;t0419
kujawsko-pomorskie;Bydgoszcz;247;7,12;2;0;2;t0461
kujawsko-pomorskie;Grudzi¹dz;52;5,53;1;0;1;t0462
kujawsko-pomorskie;Toruñ;150;7,46;6;1;5;t0463
kujawsko-pomorskie;W³oc³awek;53;4,85;2;0;2;t0464
lubelskie;bialski;25;2,26;7;6;1;t0601
lubelskie;bi³gorajski;7;0,7;2;0;2;t0602
lubelskie;che³mski;25;3,22;2;2;0;t0603
lubelskie;hrubieszowski;36;5,76;0;0;0;t0604
lubelskie;janowski;4;0,88;1;0;1;t0605
lubelskie;krasnostawski;64;10,17;0;0;0;t0606
lubelskie;kraœnicki;30;3,16;0;0;0;t0607
lubelskie;lubartowski;25;2,84;0;0;0;t0608
lubelskie;lubelski;65;4,17;0;0;0;t0609
lubelskie;³êczyñski;23;4,01;1;0;1;t0610
lubelskie;³ukowski;16;1,5;0;0;0;t0611
lubelskie;opolski;20;3,39;0;0;0;t0612
lubelskie;parczewski;9;2,6;0;0;0;t0613
lubelskie;pu³awski;17;1,51;1;0;1;t0614
lubelskie;radzyñski;11;1,88;0;0;0;t0615
lubelskie;rycki;7;1,25;0;0;0;t0616
lubelskie;œwidnicki;34;4,74;2;0;2;t0617
lubelskie;tomaszowski;36;4,37;1;0;1;t0618
lubelskie;w³odawski;10;2,62;1;0;1;t0619
lubelskie;zamojski;17;1,61;0;0;0;t0620
lubelskie;Bia³a Podlaska;17;2,97;1;1;0;t0661
lubelskie;Che³m;38;6,17;1;1;0;t0662
lubelskie;Lublin;141;4,15;2;0;2;t0663
lubelskie;Zamoœæ;22;3,48;0;0;0;t0664
lubuskie;gorzowski;22;3,05;0;0;0;t0801
lubuskie;kroœnieñski;18;3,29;1;1;0;t0802
lubuskie;miêdzyrzecki;25;4,36;3;1;2;t0803
lubuskie;nowosolski;15;1,74;3;3;0;t0804
lubuskie;s³ubicki;41;8,74;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;17;3,48;0;0;0;t0806
lubuskie;sulêciñski;3;0,85;0;0;0;t0807
lubuskie;œwiebodziñski;15;2,69;1;0;1;t0808
lubuskie;zielonogórski;19;2,51;0;0;0;t0809
lubuskie;¿agañski;16;2,03;1;1;0;t0810
lubuskie;¿arski;24;2,51;1;1;0;t0811
lubuskie;wschowski;9;2,32;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;31;2,51;0;0;0;t0861
lubuskie;Zielona Góra;65;4,6;11;11;0;t0862
³ódzkie;be³chatowski;24;2,13;3;0;3;t1001
³ódzkie;kutnowski;29;3,02;0;0;0;t1002
³ódzkie;³aski;9;1,81;1;1;0;t1003
³ódzkie;³êczycki;15;3,03;0;0;0;t1004
³ódzkie;³owicki;16;2,06;0;0;0;t1005
³ódzkie;³ódzki wschodni;23;3,18;0;0;0;t1006
³ódzkie;opoczyñski;9;1,19;1;1;0;t1007
³ódzkie;pabianicki;68;5,7;0;0;0;t1008
³ódzkie;pajêczañski;13;2,55;1;1;0;t1009
³ódzkie;piotrkowski;20;2,19;0;0;0;t1010
³ódzkie;poddêbicki;13;3,17;0;0;0;t1011
³ódzkie;radomszczañski;19;1,69;6;0;6;t1012
³ódzkie;rawski;3;0,62;0;0;0;t1013
³ódzkie;sieradzki;22;1,87;0;0;0;t1014
³ódzkie;skierniewicki;5;1,31;0;0;0;t1015
³ódzkie;tomaszowski;12;1,03;7;0;7;t1016
³ódzkie;wieluñski;34;4,47;1;1;0;t1017
³ódzkie;wieruszowski;9;2,14;0;0;0;t1018
³ódzkie;zduñskowolski;13;1,96;0;0;0;t1019
³ódzkie;zgierski;70;4,21;5;0;5;t1020
³ódzkie;brzeziñski;5;1,62;0;0;0;t1021
³ódzkie;£ódŸ;314;4,64;2;0;2;t1061
³ódzkie;Piotrków Trybunalski;13;1,79;0;0;0;t1062
³ódzkie;Skierniewice;9;1,88;0;0;0;t1063
ma³opolskie;bocheñski;2;0,19;0;0;0;t1201
ma³opolskie;brzeski;5;0,54;0;0;0;t1202
ma³opolskie;chrzanowski;19;1,53;1;1;0;t1203
ma³opolskie;d¹browski;4;0,68;0;0;0;t1204
ma³opolskie;gorlicki;10;0,92;2;0;2;t1205
ma³opolskie;krakowski;39;1,39;2;1;1;t1206
ma³opolskie;limanowski;11;0,83;0;0;0;t1207
ma³opolskie;miechowski;3;0,62;0;0;0;t1208
ma³opolskie;myœlenicki;6;0,47;3;0;3;t1209
ma³opolskie;nowos¹decki;15;0,69;2;0;2;t1210
ma³opolskie;nowotarski;1;0,05;3;0;3;t1211
ma³opolskie;olkuski;9;0,81;0;0;0;t1212
ma³opolskie;oœwiêcimski;22;1,44;2;0;2;t1213
ma³opolskie;proszowicki;1;0,23;0;0;0;t1214
ma³opolskie;suski;5;0,59;2;0;2;t1215
ma³opolskie;tarnowski;26;1,29;1;1;0;t1216
ma³opolskie;tatrzañski;3;0,44;0;0;0;t1217
ma³opolskie;wadowicki;22;1,38;0;0;0;t1218
ma³opolskie;wielicki;13;1;1;0;1;t1219
ma³opolskie;Kraków;111;1,42;10;5;5;t1261
ma³opolskie;Nowy S¹cz;4;0,48;1;0;1;t1262
ma³opolskie;Tarnów;20;1,85;2;1;1;t1263
mazowieckie;bia³obrzeski;11;3,3;0;0;0;t1401
mazowieckie;ciechanowski;21;2,35;0;0;0;t1402
mazowieckie;garwoliñski;10;0,92;0;0;0;t1403
mazowieckie;gostyniñski;2;0,45;0;0;0;t1404
mazowieckie;grodziski;38;3,93;1;1;0;t1405
mazowieckie;grójecki;37;3,77;0;0;0;t1406
mazowieckie;kozienicki;3;0,5;1;0;1;t1407
mazowieckie;legionowski;27;2,26;2;0;2;t1408
mazowieckie;lipski;5;1,48;1;1;0;t1409
mazowieckie;³osicki;6;1,96;0;0;0;t1410
mazowieckie;makowski;12;2,69;1;0;1;t1411
mazowieckie;miñski;33;2,13;4;0;4;t1412
mazowieckie;m³awski;7;0,97;0;0;0;t1413
mazowieckie;nowodworski;17;2,14;0;0;0;t1414
mazowieckie;ostro³êcki;9;1,02;0;0;0;t1415
mazowieckie;ostrowski;13;1,8;3;0;3;t1416
mazowieckie;otwocki;27;2,17;1;0;1;t1417
mazowieckie;piaseczyñski;32;1,69;2;0;2;t1418
mazowieckie;p³ocki;35;3,16;2;1;1;t1419
mazowieckie;p³oñski;16;1,84;1;0;1;t1420
mazowieckie;pruszkowski;29;1,74;4;0;4;t1421
mazowieckie;przasnyski;19;3,63;0;0;0;t1422
mazowieckie;przysuski;29;7,01;0;0;0;t1423
mazowieckie;pu³tuski;11;2,12;0;0;0;t1424
mazowieckie;radomski;15;0,99;0;0;0;t1425
mazowieckie;siedlecki;8;0,98;1;0;1;t1426
mazowieckie;sierpecki;9;1,74;1;0;1;t1427
mazowieckie;sochaczewski;6;0,71;4;0;4;t1428
mazowieckie;soko³owski;7;1,31;0;0;0;t1429
mazowieckie;szyd³owiecki;3;0,76;0;0;0;t1430
mazowieckie;warszawski zachodni;50;4,18;2;2;0;t1432
mazowieckie;wêgrowski;12;1,83;1;0;1;t1433
mazowieckie;wo³omiñski;38;1,51;2;0;2;t1434
mazowieckie;wyszkowski;15;2,02;1;0;1;t1435
mazowieckie;zwoleñski;9;2,5;0;0;0;t1436
mazowieckie;¿uromiñski;9;2,35;0;0;0;t1437
mazowieckie;¿yrardowski;35;4,63;0;0;0;t1438
mazowieckie;Ostro³êka;5;0,96;1;0;1;t1461
mazowieckie;P³ock;50;4,2;5;4;1;t1462
mazowieckie;Radom;51;2,42;2;2;0;t1463
mazowieckie;Siedlce;15;1,92;0;0;0;t1464
mazowieckie;Warszawa;532;2,97;18;2;16;t1465
opolskie;brzeski;28;3,12;0;0;0;t1601
opolskie;g³ubczycki;30;6,62;2;0;2;t1602
opolskie;kêdzierzyñsko-kozielski;22;2,35;1;0;1;t1603
opolskie;kluczborski;18;2,76;1;0;1;t1604
opolskie;krapkowicki;12;1,89;0;0;0;t1605
opolskie;namys³owski;12;2,81;0;0;0;t1606
opolskie;nyski;28;2,07;0;0;0;t1607
opolskie;oleski;16;2,49;2;0;2;t1608
opolskie;opolski;23;1,86;5;0;5;t1609
opolskie;prudnicki;3;0,54;0;0;0;t1610
opolskie;strzelecki;19;2,56;0;0;0;t1611
opolskie;Opole;40;3,12;4;1;3;t1661
podkarpackie;bieszczadzki;7;3,24;0;0;0;t1801
podkarpackie;brzozowski;4;0,61;0;0;0;t1802
podkarpackie;dêbicki;13;0,96;1;1;0;t1803
podkarpackie;jaros³awski;11;0,92;0;0;0;t1804
podkarpackie;jasielski;11;0,97;1;0;1;t1805
podkarpackie;kolbuszowski;1;0,16;0;0;0;t1806
podkarpackie;kroœnieñski;7;0,62;0;0;0;t1807
podkarpackie;le¿ajski;12;1,73;0;0;0;t1808
podkarpackie;lubaczowski;9;1,64;0;0;0;t1809
podkarpackie;³añcucki;18;2,22;4;0;4;t1810
podkarpackie;mielecki;10;0,73;2;0;2;t1811
podkarpackie;ni¿añski;13;1,96;0;0;0;t1812
podkarpackie;przemyski;9;1,22;1;0;1;t1813
podkarpackie;przeworski;4;0,51;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;3;0,4;1;0;1;t1815
podkarpackie;rzeszowski;22;1,29;1;0;1;t1816
podkarpackie;sanocki;15;1,59;1;0;1;t1817
podkarpackie;stalowowolski;29;2,74;0;0;0;t1818
podkarpackie;strzy¿owski;12;1,96;1;0;1;t1819
podkarpackie;tarnobrzeski;9;1,7;0;0;0;t1820
podkarpackie;leski;8;3,03;0;0;0;t1821
podkarpackie;Krosno;6;1,3;1;0;1;t1861
podkarpackie;Przemyœl;16;2,65;0;0;0;t1862
podkarpackie;Rzeszów;33;1,68;2;1;1;t1863
podkarpackie;Tarnobrzeg;6;1,29;0;0;0;t1864
podlaskie;augustowski;2;0,35;1;1;0;t2001
podlaskie;bia³ostocki;36;2,39;1;1;0;t2002
podlaskie;bielski;11;2,03;1;0;1;t2003
podlaskie;grajewski;4;0,85;0;0;0;t2004
podlaskie;hajnowski;14;3,31;0;0;0;t2005
podlaskie;kolneñski;5;1,32;0;0;0;t2006
podlaskie;³om¿yñski;4;0,79;0;0;0;t2007
podlaskie;moniecki;4;0,99;3;1;2;t2008
podlaskie;sejneñski;3;1,51;0;0;0;t2009
podlaskie;siemiatycki;11;2,51;0;0;0;t2010
podlaskie;sokólski;20;3,02;1;1;0;t2011
podlaskie;suwalski;0;0;1;0;1;t2012
podlaskie;wysokomazowiecki;3;0,53;1;1;0;t2013
podlaskie;zambrowski;12;2,77;0;0;0;t2014
podlaskie;Bia³ystok;69;2,32;0;0;0;t2061
podlaskie;£om¿a;22;3,5;1;0;1;t2062
podlaskie;Suwa³ki;10;1,43;0;0;0;t2063
pomorskie;bytowski;26;3,29;1;0;1;t2201
pomorskie;chojnicki;23;2,35;1;0;1;t2202
pomorskie;cz³uchowski;41;7,33;4;2;2;t2203
pomorskie;gdañski;58;4,86;0;0;0;t2204
pomorskie;kartuski;24;1,7;0;0;0;t2205
pomorskie;koœcierski;18;2,47;4;0;4;t2206
pomorskie;kwidzyñski;26;3,13;1;0;1;t2207
pomorskie;lêborski;14;2,12;0;0;0;t2208
pomorskie;malborski;19;3;0;0;0;t2209
pomorskie;nowodworski;14;3,95;0;0;0;t2210
pomorskie;pucki;49;5,62;1;0;1;t2211
pomorskie;s³upski;31;3,14;1;0;1;t2212
pomorskie;starogardzki;57;4,44;1;0;1;t2213
pomorskie;tczewski;48;4,15;1;0;1;t2214
pomorskie;wejherowski;85;3,89;2;0;2;t2215
pomorskie;sztumski;20;4,86;1;0;1;t2216
pomorskie;Gdañsk;247;5,24;2;0;2;t2261
pomorskie;Gdynia;115;4,68;2;0;2;t2262
pomorskie;S³upsk;32;3,54;0;0;0;t2263
pomorskie;Sopot;4;1,12;0;0;0;t2264
œl¹skie;bêdziñski;26;1,76;0;0;0;t2401
œl¹skie;bielski;38;2,29;3;0;3;t2402
œl¹skie;cieszyñski;33;1,85;3;0;3;t2403
œl¹skie;czêstochowski;20;1,49;0;0;0;t2404
œl¹skie;gliwicki;38;3,29;0;0;0;t2405
œl¹skie;k³obucki;6;0,71;0;0;0;t2406
œl¹skie;lubliniecki;16;2,1;1;0;1;t2407
œl¹skie;miko³owski;29;2,92;1;0;1;t2408
œl¹skie;myszkowski;9;1,27;1;1;0;t2409
œl¹skie;pszczyñski;10;0,9;0;0;0;t2410
œl¹skie;raciborski;16;1,48;2;0;2;t2411
œl¹skie;rybnicki;63;8,05;0;0;0;t2412
œl¹skie;tarnogórski;26;1,85;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;9;1,5;1;0;1;t2414
œl¹skie;wodzis³awski;12;0,76;1;0;1;t2415
œl¹skie;zawierciañski;24;2,05;1;0;1;t2416
œl¹skie;¿ywiecki;9;0,59;1;0;1;t2417
œl¹skie;Bielsko-Bia³a;38;2,23;0;0;0;t2461
œl¹skie;Bytom;23;1,4;1;0;1;t2462
œl¹skie;Chorzów;22;2,05;2;0;2;t2463
œl¹skie;Czêstochowa;38;1,73;0;0;0;t2464
œl¹skie;D¹browa Górnicza;32;2,69;0;0;0;t2465
œl¹skie;Gliwice;46;2,58;2;0;2;t2466
œl¹skie;Jastrzêbie-Zdrój;21;2,37;0;0;0;t2467
œl¹skie;Jaworzno;30;3,31;0;0;0;t2468
œl¹skie;Katowice;62;2,12;1;0;1;t2469
œl¹skie;Mys³owice;9;1,21;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;17;3,1;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;25;1,82;0;0;0;t2472
œl¹skie;Rybnik;26;1,89;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;10;1,5;0;0;0;t2474
œl¹skie;Sosnowiec;62;3,12;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;12;2,43;0;0;0;t2476
œl¹skie;Tychy;53;4,16;1;0;1;t2477
œl¹skie;Zabrze;39;2,27;0;0;0;t2478
œl¹skie;¯ory;15;2,39;2;0;2;t2479
œwiêtokrzyskie;buski;8;1,12;2;1;1;t2601
œwiêtokrzyskie;jêdrzejowski;9;1,06;0;0;0;t2602
œwiêtokrzyskie;kazimierski;5;1,49;0;0;0;t2603
œwiêtokrzyskie;kielecki;29;1,37;0;0;0;t2604
œwiêtokrzyskie;konecki;39;4,9;3;0;3;t2605
œwiêtokrzyskie;opatowski;9;1,74;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;25;2,31;1;0;1;t2607
œwiêtokrzyskie;piñczowski;8;2,07;0;0;0;t2608
œwiêtokrzyskie;sandomierski;22;2,87;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;9;1,22;3;0;3;t2610
œwiêtokrzyskie;starachowicki;27;3,03;1;0;1;t2611
œwiêtokrzyskie;staszowski;7;0,98;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;3;0,67;0;0;0;t2613
œwiêtokrzyskie;Kielce;31;1,6;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;41;7,21;5;2;3;t2801
warmiñsko-mazurskie;braniewski;15;3,67;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;38;5,85;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;56;9,81;2;1;1;t2804
warmiñsko-mazurskie;e³cki;23;2,51;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;51;9,03;1;0;1;t2806
warmiñsko-mazurskie;i³awski;44;4,74;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;27;4,35;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;14;3,41;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;13;2,62;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;6;1,83;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;31;7,08;0;0;0;t2812
warmiñsko-mazurskie;olecki;8;2,35;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;111;8,73;1;0;1;t2814
warmiñsko-mazurskie;ostródzki;77;7,41;2;0;2;t2815
warmiñsko-mazurskie;piski;12;2,14;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;68;9,82;1;0;1;t2817
warmiñsko-mazurskie;go³dapski;6;2,25;1;0;1;t2818
warmiñsko-mazurskie;wêgorzewski;46;20,39;2;0;2;t2819
warmiñsko-mazurskie;Elbl¹g;89;7,47;2;0;2;t2861
warmiñsko-mazurskie;Olsztyn;159;9,25;7;0;7;t2862
wielkopolskie;chodzieski;27;5,75;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;68;7,83;3;3;0;t3002
wielkopolskie;gnieŸnieñski;79;5,43;2;0;2;t3003
wielkopolskie;gostyñski;4;0,53;0;0;0;t3004
wielkopolskie;grodziski;12;2,31;2;0;2;t3005
wielkopolskie;jarociñski;17;2,38;2;0;2;t3006
wielkopolskie;kaliski;19;2,29;1;0;1;t3007
wielkopolskie;kêpiñski;18;3,19;0;0;0;t3008
wielkopolskie;kolski;9;1,04;1;0;1;t3009
wielkopolskie;koniñski;42;3,23;2;0;2;t3010
wielkopolskie;koœciañski;23;2,91;1;1;0;t3011
wielkopolskie;krotoszyñski;22;2,85;0;0;0;t3012
wielkopolskie;leszczyñski;20;3,48;1;0;1;t3013
wielkopolskie;miêdzychodzki;25;6,81;1;0;1;t3014
wielkopolskie;nowotomyski;35;4,63;1;0;1;t3015
wielkopolskie;obornicki;30;5,01;0;0;0;t3016
wielkopolskie;ostrowski;37;2,29;0;0;0;t3017
wielkopolskie;ostrzeszowski;40;7,22;4;0;4;t3018
wielkopolskie;pilski;95;6,99;2;0;2;t3019
wielkopolskie;pleszewski;15;2,38;2;1;1;t3020
wielkopolskie;poznañski;207;5,13;3;1;2;t3021
wielkopolskie;rawicki;16;2,66;1;0;1;t3022
wielkopolskie;s³upecki;52;8,81;1;0;1;t3023
wielkopolskie;szamotulski;46;5,02;4;0;4;t3024
wielkopolskie;œredzki;1;0,17;2;2;0;t3025
wielkopolskie;œremski;14;2,28;0;0;0;t3026
wielkopolskie;turecki;23;2,74;1;0;1;t3027
wielkopolskie;w¹growiecki;16;2,28;1;1;0;t3028
wielkopolskie;wolsztyñski;10;1,74;2;1;1;t3029
wielkopolskie;wrzesiñski;49;6,27;1;0;1;t3030
wielkopolskie;z³otowski;55;7,94;1;1;0;t3031
wielkopolskie;Kalisz;34;3,41;0;0;0;t3061
wielkopolskie;Konin;28;3,83;0;0;0;t3062
wielkopolskie;Leszno;31;4,9;3;1;2;t3063
wielkopolskie;Poznañ;336;6,29;6;1;5;t3064
zachodniopomorskie;bia³ogardzki;53;11,17;4;0;4;t3201
zachodniopomorskie;choszczeñski;31;6,45;1;0;1;t3202
zachodniopomorskie;drawski;27;4,75;0;0;0;t3203
zachodniopomorskie;goleniowski;43;5,22;0;0;0;t3204
zachodniopomorskie;gryficki;35;5,83;1;0;1;t3205
zachodniopomorskie;gryfiñski;44;5,39;3;0;3;t3206
zachodniopomorskie;kamieñski;22;4,69;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;62;7,81;1;0;1;t3208
zachodniopomorskie;koszaliñski;30;4,51;0;0;0;t3209
zachodniopomorskie;myœliborski;38;5,81;0;0;0;t3210
zachodniopomorskie;policki;74;9,11;0;0;0;t3211
zachodniopomorskie;pyrzycki;17;4,33;0;0;0;t3212
zachodniopomorskie;s³awieñski;7;1,25;0;0;0;t3213
zachodniopomorskie;stargardzki;71;5,91;2;0;2;t3214
zachodniopomorskie;szczecinecki;71;9,17;0;0;0;t3215
zachodniopomorskie;œwidwiñski;12;2,58;0;0;0;t3216
zachodniopomorskie;wa³ecki;41;7,75;1;0;1;t3217
zachodniopomorskie;³obeski;29;7,94;0;0;0;t3218
zachodniopomorskie;Koszalin;57;5,33;0;0;0;t3261
zachodniopomorskie;Szczecin;333;8,3;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;27;6,61;0;0;0;t3263
