Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
pomorskie;s³upski;173;17,51;2;1;1;t2212
pomorskie;starogardzki;46;3,59;0;0;0;t2213
pomorskie;tczewski;45;3,89;2;0;2;t2214
pomorskie;wejherowski;95;4,34;0;0;0;t2215
pomorskie;sztumski;22;5,35;0;0;0;t2216
pomorskie;Gdañsk;204;4,33;6;0;6;t2261
pomorskie;Gdynia;125;5,08;4;2;2;t2262
pomorskie;S³upsk;114;12,62;1;0;1;t2263
pomorskie;Sopot;9;2,53;0;0;0;t2264
œl¹skie;bêdziñski;36;2,44;1;0;1;t2401
œl¹skie;bielski;42;2,53;0;0;0;t2402
œl¹skie;cieszyñski;29;1,63;2;0;2;t2403
œl¹skie;czêstochowski;23;1,71;1;0;1;t2404
œl¹skie;gliwicki;38;3,29;2;0;2;t2405
œl¹skie;k³obucki;16;1,89;1;1;0;t2406
œl¹skie;lubliniecki;11;1,44;0;0;0;t2407
œl¹skie;miko³owski;18;1,81;2;0;2;t2408
œl¹skie;myszkowski;25;3,54;1;0;1;t2409
œl¹skie;pszczyñski;24;2,15;1;0;1;t2410
œl¹skie;raciborski;10;0,93;6;0;6;t2411
œl¹skie;rybnicki;18;2,3;4;0;4;t2412
œl¹skie;tarnogórski;43;3,05;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;14;2,34;0;0;0;t2414
œl¹skie;wodzis³awski;44;2,8;5;0;5;t2415
œl¹skie;zawierciañski;23;1,96;0;0;0;t2416
œl¹skie;¿ywiecki;15;0,98;2;0;2;t2417
œl¹skie;Bielsko-Bia³a;52;3,05;3;0;3;t2461
œl¹skie;Bytom;51;3,1;0;0;0;t2462
œl¹skie;Chorzów;26;2,42;0;0;0;t2463
œl¹skie;Czêstochowa;27;1,23;1;0;1;t2464
œl¹skie;D¹browa Górnicza;5;0,42;1;0;1;t2465
œl¹skie;Gliwice;47;2,64;4;0;4;t2466
œl¹skie;Jastrzêbie-Zdrój;24;2,71;0;0;0;t2467
œl¹skie;Jaworzno;42;4,63;1;0;1;t2468
œl¹skie;Katowice;93;3,19;9;0;9;t2469
œl¹skie;Mys³owice;9;1,21;2;1;1;t2470
œl¹skie;Piekary Œl¹skie;18;3,28;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;44;3,21;2;0;2;t2472
œl¹skie;Rybnik;19;1,38;3;0;3;t2473
œl¹skie;Siemianowice Œl¹skie;13;1,95;1;1;0;t2474
œl¹skie;Sosnowiec;29;1,46;2;0;2;t2475
œl¹skie;Œwiêtoch³owice;10;2,03;0;0;0;t2476
œl¹skie;Tychy;71;5,58;1;0;1;t2477
œl¹skie;Zabrze;59;3,44;6;2;4;t2478
œl¹skie;¯ory;12;1,91;1;0;1;t2479
œwiêtokrzyskie;buski;12;1,68;1;0;1;t2601
œwiêtokrzyskie;jêdrzejowski;9;1,06;1;0;1;t2602
œwiêtokrzyskie;kazimierski;3;0,9;0;0;0;t2603
œwiêtokrzyskie;kielecki;28;1,33;0;0;0;t2604
œwiêtokrzyskie;konecki;12;1,51;0;0;0;t2605
œwiêtokrzyskie;opatowski;6;1,16;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;14;1,29;2;0;2;t2607
œwiêtokrzyskie;piñczowski;14;3,62;1;0;1;t2608
œwiêtokrzyskie;sandomierski;40;5,21;1;0;1;t2609
œwiêtokrzyskie;skar¿yski;8;1,09;3;0;3;t2610
œwiêtokrzyskie;starachowicki;13;1,46;0;0;0;t2611
œwiêtokrzyskie;staszowski;5;0,7;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;1;0,22;0;0;0;t2613
œwiêtokrzyskie;Kielce;53;2,73;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;74;13,01;0;0;0;t2801
warmiñsko-mazurskie;braniewski;24;5,86;3;0;3;t2802
warmiñsko-mazurskie;dzia³dowski;113;17,39;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;74;12,97;0;0;0;t2804
warmiñsko-mazurskie;e³cki;41;4,48;4;0;4;t2805
warmiñsko-mazurskie;gi¿ycki;64;11,33;1;0;1;t2806
warmiñsko-mazurskie;i³awski;75;8,08;1;0;1;t2807
warmiñsko-mazurskie;kêtrzyñski;67;10,8;1;0;1;t2808
warmiñsko-mazurskie;lidzbarski;17;4,14;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;73;14,7;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;23;7,02;1;0;1;t2811
warmiñsko-mazurskie;nowomiejski;20;4,57;0;0;0;t2812
warmiñsko-mazurskie;olecki;14;4,11;2;0;2;t2813
warmiñsko-mazurskie;olsztyñski;64;5,03;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;64;6,16;2;0;2;t2815
warmiñsko-mazurskie;piski;55;9,83;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;60;8,66;2;0;2;t2817
warmiñsko-mazurskie;go³dapski;9;3,38;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;15;6,65;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;108;9,07;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;144;8,38;0;0;0;t2862
wielkopolskie;chodzieski;20;4,26;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;55;6,33;1;1;0;t3002
wielkopolskie;gnieŸnieñski;73;5,02;1;1;0;t3003
wielkopolskie;gostyñski;14;1,84;0;0;0;t3004
wielkopolskie;grodziski;10;1,93;0;0;0;t3005
wielkopolskie;jarociñski;33;4,61;1;1;0;t3006
wielkopolskie;kaliski;9;1,08;0;0;0;t3007
wielkopolskie;kêpiñski;14;2,48;1;0;1;t3008
wielkopolskie;kolski;8;0,93;1;0;1;t3009
wielkopolskie;koniñski;24;1,85;4;0;4;t3010
wielkopolskie;koœciañski;21;2,65;1;0;1;t3011
wielkopolskie;krotoszyñski;10;1,3;0;0;0;t3012
wielkopolskie;leszczyñski;10;1,74;0;0;0;t3013
wielkopolskie;miêdzychodzki;5;1,36;0;0;0;t3014
wielkopolskie;nowotomyski;28;3,7;2;0;2;t3015
wielkopolskie;obornicki;33;5,52;1;0;1;t3016
wielkopolskie;ostrowski;33;2,04;10;9;1;t3017
wielkopolskie;ostrzeszowski;9;1,62;2;0;2;t3018
wielkopolskie;pilski;89;6,55;0;0;0;t3019
wielkopolskie;pleszewski;16;2,54;4;3;1;t3020
wielkopolskie;poznañski;222;5,5;0;0;0;t3021
wielkopolskie;rawicki;18;2,99;0;0;0;t3022
wielkopolskie;s³upecki;41;6,95;1;1;0;t3023
wielkopolskie;szamotulski;40;4,36;2;2;0;t3024
wielkopolskie;œredzki;42;7,11;0;0;0;t3025
wielkopolskie;œremski;3;0,49;5;3;2;t3026
wielkopolskie;turecki;35;4,18;1;1;0;t3027
wielkopolskie;w¹growiecki;20;2,85;1;1;0;t3028
wielkopolskie;wolsztyñski;20;3,48;1;0;1;t3029
wielkopolskie;wrzesiñski;42;5,38;0;0;0;t3030
wielkopolskie;z³otowski;46;6,64;2;0;2;t3031
wielkopolskie;Kalisz;20;2;1;0;1;t3061
wielkopolskie;Konin;36;4,92;4;0;4;t3062
wielkopolskie;Leszno;20;3,16;2;2;0;t3063
wielkopolskie;Poznañ;292;5,47;0;0;0;t3064
zachodniopomorskie;bia³ogardzki;61;12,86;2;0;2;t3201
zachodniopomorskie;choszczeñski;30;6,25;2;1;1;t3202
zachodniopomorskie;drawski;49;8,62;0;0;0;t3203
zachodniopomorskie;goleniowski;47;5,7;0;0;0;t3204
zachodniopomorskie;gryficki;28;4,66;0;0;0;t3205
zachodniopomorskie;gryfiñski;61;7,48;2;0;2;t3206
zachodniopomorskie;kamieñski;17;3,63;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;27;3,4;1;0;1;t3208
zachodniopomorskie;koszaliñski;31;4,66;0;0;0;t3209
zachodniopomorskie;myœliborski;39;5,96;0;0;0;t3210
zachodniopomorskie;policki;52;6,4;0;0;0;t3211
zachodniopomorskie;pyrzycki;16;4,08;1;0;1;t3212
zachodniopomorskie;s³awieñski;23;4,11;1;0;1;t3213
zachodniopomorskie;stargardzki;60;4,99;5;1;4;t3214
zachodniopomorskie;szczecinecki;36;4,65;1;0;1;t3215
zachodniopomorskie;œwidwiñski;19;4,08;0;0;0;t3216
zachodniopomorskie;wa³ecki;68;12,85;1;0;1;t3217
zachodniopomorskie;³obeski;17;4,66;0;0;0;t3218
zachodniopomorskie;Koszalin;69;6,46;0;0;0;t3261
zachodniopomorskie;Szczecin;339;8,45;9;0;9;t3262
zachodniopomorskie;Œwinoujœcie;21;5,14;3;0;3;t3263
