wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;teryt
lubelskie;³êczyñski;19.0;3,32;4;0;4;t0610
lubelskie;³ukowski;10.0;0,94;1;0;1;t0611
lubelskie;opolski;19.0;3,22;2;0;2;t0612
lubelskie;parczewski;2.0;0,58;0;0;0;t0613
lubelskie;pu³awski;28.0;2,48;3;0;3;t0614
lubelskie;radzyñski;2.0;0,34;1;0;1;t0615
lubelskie;rycki;17.0;3,04;1;1;0;t0616
lubelskie;œwidnicki;34.0;4,74;1;0;1;t0617
lubelskie;tomaszowski;20.0;2,43;4;3;1;t0618
lubelskie;w³odawski;10.0;2,62;0;0;0;t0619
lubelskie;zamojski;14.0;1,32;0;0;0;t0620
lubelskie;Bia³a Podlaska;6.0;1,05;1;1;0;t0661
lubelskie;Che³m;7.0;1,14;0;0;0;t0662
lubelskie;Lublin;147.0;4,33;2;0;2;t0663
lubelskie;Zamoœæ;12.0;1,9;0;0;0;t0664
lubuskie;gorzowski;22.0;3,05;0;0;0;t0801
lubuskie;kroœnieñski;9.0;1,65;0;0;0;t0802
lubuskie;miêdzyrzecki;13.0;2,27;0;0;0;t0803
lubuskie;nowosolski;10.0;1,16;1;1;0;t0804
lubuskie;s³ubicki;6.0;1,28;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;11.0;2,25;0;0;0;t0806
lubuskie;sulêciñski;3.0;0,85;0;0;0;t0807
lubuskie;œwiebodziñski;9.0;1,62;0;0;0;t0808
lubuskie;zielonogórski;12.0;1,59;0;0;0;t0809
lubuskie;¿agañski;15.0;1,91;0;0;0;t0810
lubuskie;¿arski;30.0;3,13;0;0;0;t0811
lubuskie;wschowski;5.0;1,29;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;50.0;4,05;0;0;0;t0861
lubuskie;Zielona Góra;13.0;0,92;0;0;0;t0862
³ódzkie;be³chatowski;23.0;2,04;4;0;4;t1001
³ódzkie;kutnowski;16.0;1,66;1;0;1;t1002
³ódzkie;³aski;6.0;1,2;0;0;0;t1003
³ódzkie;³êczycki;25.0;5,04;0;0;0;t1004
³ódzkie;³owicki;11.0;1,41;1;0;1;t1005
³ódzkie;³ódzki wschodni;23.0;3,18;0;0;0;t1006
³ódzkie;opoczyñski;3.0;0,4;0;0;0;t1007
³ódzkie;pabianicki;23.0;1,93;0;0;0;t1008
³ódzkie;pajêczañski;1.0;0,2;2;0;2;t1009
³ódzkie;piotrkowski;19.0;2,08;0;0;0;t1010
³ódzkie;poddêbicki;7.0;1,71;2;0;2;t1011
³ódzkie;radomszczañski;16.0;1,43;1;0;1;t1012
³ódzkie;rawski;5.0;1,03;1;0;1;t1013
³ódzkie;sieradzki;39.0;3,32;0;0;0;t1014
³ódzkie;skierniewicki;9.0;2,36;0;0;0;t1015
³ódzkie;tomaszowski;23.0;1,98;0;0;0;t1016
³ódzkie;wieluñski;4.0;0,53;0;0;0;t1017
³ódzkie;wieruszowski;4.0;0,95;0;0;0;t1018
³ódzkie;zduñskowolski;21.0;3,17;0;0;0;t1019
³ódzkie;zgierski;69.0;4,15;3;0;3;t1020
³ódzkie;brzeziñski;11.0;3,57;0;0;0;t1021
³ódzkie;£ódŸ;292.0;4,31;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;11.0;1,51;1;0;1;t1062
³ódzkie;Skierniewice;10.0;2,09;0;0;0;t1063
ma³opolskie;bocheñski;13.0;1,21;0;0;0;t1201
ma³opolskie;brzeski;8.0;0,86;1;0;1;t1202
ma³opolskie;chrzanowski;17.0;1,37;0;0;0;t1203
ma³opolskie;d¹browski;1.0;0,17;0;0;0;t1204
ma³opolskie;gorlicki;14.0;1,29;0;0;0;t1205
ma³opolskie;krakowski;27.0;0,96;3;2;1;t1206
ma³opolskie;limanowski;4.0;0,3;2;2;0;t1207
ma³opolskie;miechowski;4.0;0,82;4;4;0;t1208
ma³opolskie;myœlenicki;2.0;0,16;0;0;0;t1209
ma³opolskie;nowos¹decki;4.0;0,18;3;0;3;t1210
ma³opolskie;nowotarski;4.0;0,21;0;0;0;t1211
ma³opolskie;olkuski;11.0;0,99;0;0;0;t1212
ma³opolskie;oœwiêcimski;17.0;1,11;0;0;0;t1213
ma³opolskie;proszowicki;1.0;0,23;0;0;0;t1214
ma³opolskie;suski;4.0;0,48;0;0;0;t1215
ma³opolskie;tarnowski;5.0;0,25;1;1;0;t1216
ma³opolskie;tatrzañski;6.0;0,88;0;0;0;t1217
ma³opolskie;wadowicki;5.0;0,31;1;0;1;t1218
ma³opolskie;wielicki;12.0;0,92;0;0;0;t1219
ma³opolskie;Kraków;76.0;0,97;4;4;0;t1261
ma³opolskie;Nowy S¹cz;5.0;0,6;0;0;0;t1262
ma³opolskie;Tarnów;10.0;0,92;0;0;0;t1263
mazowieckie;bia³obrzeski;4.0;1,2;0;0;0;t1401
mazowieckie;ciechanowski;7.0;0,78;0;0;0;t1402
mazowieckie;garwoliñski;10.0;0,92;0;0;0;t1403
mazowieckie;gostyniñski;1.0;0,22;0;0;0;t1404
mazowieckie;grodziski;32.0;3,31;0;0;0;t1405
mazowieckie;grójecki;8.0;0,81;0;0;0;t1406
mazowieckie;kozienicki;20.0;3,34;0;0;0;t1407
mazowieckie;legionowski;34.0;2,85;1;1;0;t1408
mazowieckie;lipski;4.0;1,19;0;0;0;t1409
mazowieckie;³osicki;3.0;0,98;0;0;0;t1410
mazowieckie;makowski;1.0;0,22;1;0;1;t1411
mazowieckie;miñski;15.0;0,97;3;3;0;t1412
mazowieckie;m³awski;9.0;1,24;0;0;0;t1413
mazowieckie;nowodworski;8.0;1,01;1;0;1;t1414
mazowieckie;ostro³êcki;11.0;1,24;1;0;1;t1415
mazowieckie;ostrowski;10.0;1,39;0;0;0;t1416
mazowieckie;otwocki;21.0;1,69;0;0;0;t1417
mazowieckie;piaseczyñski;56.0;2,95;4;0;4;t1418
mazowieckie;p³ocki;21.0;1,89;1;1;0;t1419
mazowieckie;p³oñski;9.0;1,04;0;0;0;t1420
mazowieckie;pruszkowski;29.0;1,74;5;0;5;t1421
mazowieckie;przasnyski;16.0;3,06;2;0;2;t1422
mazowieckie;przysuski;1.0;0,24;2;0;2;t1423
mazowieckie;pu³tuski;3.0;0,58;0;0;0;t1424
mazowieckie;radomski;7.0;0,46;0;0;0;t1425
mazowieckie;siedlecki;9.0;1,11;0;0;0;t1426
mazowieckie;sierpecki;22.0;4,25;0;0;0;t1427
mazowieckie;sochaczewski;15.0;1,76;1;0;1;t1428
mazowieckie;soko³owski;3.0;0,56;0;0;0;t1429
mazowieckie;szyd³owiecki;1.0;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;30.0;2,51;0;0;0;t1432
mazowieckie;wêgrowski;9.0;1,37;1;1;0;t1433
mazowieckie;wo³omiñski;85.0;3,38;0;0;0;t1434
mazowieckie;wyszkowski;3.0;0,4;0;0;0;t1435
mazowieckie;zwoleñski;1.0;0,28;0;0;0;t1436
mazowieckie;¿uromiñski;5.0;1,3;0;0;0;t1437
mazowieckie;¿yrardowski;13.0;1,72;0;0;0;t1438
mazowieckie;Ostro³êka;;;0;0;0;t1461
mazowieckie;P³ock;21.0;1,76;0;0;0;t1462
mazowieckie;Radom;27.0;1,28;0;0;0;t1463
mazowieckie;Siedlce;19.0;2,43;0;0;0;t1464
mazowieckie;Warszawa;354.0;1,97;2;0;2;t1465
opolskie;brzeski;15.0;1,67;0;0;0;t1601
opolskie;g³ubczycki;3.0;0,66;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;19.0;2,03;2;0;2;t1603
opolskie;kluczborski;9.0;1,38;0;0;0;t1604
opolskie;krapkowicki;1.0;0,16;0;0;0;t1605
opolskie;namys³owski;;;0;0;0;t1606
opolskie;nyski;21.0;1,55;2;1;1;t1607
opolskie;oleski;7.0;1,09;1;0;1;t1608
opolskie;opolski;13.0;1,05;0;0;0;t1609
opolskie;prudnicki;1.0;0,18;0;0;0;t1610
opolskie;strzelecki;11.0;1,48;0;0;0;t1611
opolskie;Opole;20.0;1,56;1;0;1;t1661
podkarpackie;bieszczadzki;;;0;0;0;t1801
podkarpackie;brzozowski;3.0;0,46;0;0;0;t1802
podkarpackie;dêbicki;11.0;0,81;0;0;0;t1803
podkarpackie;jaros³awski;4.0;0,33;0;0;0;t1804
podkarpackie;jasielski;6.0;0,53;1;0;1;t1805
podkarpackie;kolbuszowski;;;0;0;0;t1806
podkarpackie;kroœnieñski;1.0;0,09;0;0;0;t1807
podkarpackie;le¿ajski;;;2;0;2;t1808
podkarpackie;lubaczowski;9.0;1,64;0;0;0;t1809
podkarpackie;³añcucki;5.0;0,62;3;0;3;t1810
podkarpackie;mielecki;6.0;0,44;0;0;0;t1811
podkarpackie;ni¿añski;2.0;0,3;1;0;1;t1812
podkarpackie;przemyski;3.0;0,41;0;0;0;t1813
podkarpackie;przeworski;3.0;0,38;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;4.0;0,54;0;0;0;t1815
podkarpackie;rzeszowski;7.0;0,41;0;0;0;t1816
podkarpackie;sanocki;1.0;0,11;1;0;1;t1817
podkarpackie;stalowowolski;3.0;0,28;0;0;0;t1818
podkarpackie;strzy¿owski;2.0;0,33;0;0;0;t1819
podkarpackie;tarnobrzeski;;;0;0;0;t1820
podkarpackie;leski;;;0;0;0;t1821
podkarpackie;Krosno;;;0;0;0;t1861
podkarpackie;Przemyœl;1.0;0,17;0;0;0;t1862
podkarpackie;Rzeszów;10.0;0,51;0;0;0;t1863
podkarpackie;Tarnobrzeg;4.0;0,86;0;0;0;t1864
podlaskie;augustowski;6.0;1,04;1;1;0;t2001
podlaskie;bia³ostocki;28.0;1,86;0;0;0;t2002
podlaskie;bielski;3.0;0,55;0;0;0;t2003
podlaskie;grajewski;15.0;3,19;0;0;0;t2004
podlaskie;hajnowski;3.0;0,71;0;0;0;t2005
podlaskie;kolneñski;5.0;1,32;0;0;0;t2006
podlaskie;³om¿yñski;5.0;0,98;1;0;1;t2007
podlaskie;moniecki;5.0;1,24;0;0;0;t2008
podlaskie;sejneñski;3.0;1,51;0;0;0;t2009
podlaskie;siemiatycki;5.0;1,14;0;0;0;t2010
podlaskie;sokólski;36.0;5,43;0;0;0;t2011
podlaskie;suwalski;3.0;0,84;0;0;0;t2012
podlaskie;wysokomazowiecki;16.0;2,82;0;0;0;t2013
podlaskie;zambrowski;3.0;0,69;0;0;0;t2014
podlaskie;Bia³ystok;43.0;1,44;4;1;3;t2061
podlaskie;£om¿a;16.0;2,55;0;0;0;t2062
podlaskie;Suwa³ki;8.0;1,15;0;0;0;t2063
pomorskie;bytowski;9.0;1,14;0;0;0;t2201
pomorskie;chojnicki;11.0;1,13;3;0;3;t2202
pomorskie;cz³uchowski;14.0;2,5;1;0;1;t2203
pomorskie;gdañski;15.0;1,26;0;0;0;t2204
pomorskie;kartuski;25.0;1,78;1;0;1;t2205
pomorskie;koœcierski;6.0;0,82;0;0;0;t2206
pomorskie;kwidzyñski;22.0;2,65;3;0;3;t2207
pomorskie;lêborski;6.0;0,91;1;0;1;t2208
pomorskie;malborski;20.0;3,15;1;1;0;t2209
pomorskie;nowodworski;4.0;1,13;2;0;2;t2210
pomorskie;pucki;20.0;2,29;0;0;0;t2211
pomorskie;s³upski;18.0;1,82;0;0;0;t2212
pomorskie;starogardzki;10.0;0,78;0;0;0;t2213
pomorskie;tczewski;19.0;1,64;0;0;0;t2214
pomorskie;wejherowski;27.0;1,23;0;0;0;t2215
pomorskie;sztumski;6.0;1,46;0;0;0;t2216
pomorskie;Gdañsk;133.0;2,82;7;0;7;t2261
pomorskie;Gdynia;78.0;3,17;4;4;0;t2262
pomorskie;S³upsk;17.0;1,88;0;0;0;t2263
pomorskie;Sopot;23.0;6,47;0;0;0;t2264
œl¹skie;bêdziñski;42.0;2,84;2;0;2;t2401
œl¹skie;bielski;26.0;1,56;0;0;0;t2402
œl¹skie;cieszyñski;2.0;0,11;2;0;2;t2403
œl¹skie;czêstochowski;28.0;2,08;3;0;3;t2404
œl¹skie;gliwicki;40.0;3,46;0;0;0;t2405
œl¹skie;k³obucki;6.0;0,71;0;0;0;t2406
œl¹skie;lubliniecki;6.0;0,79;1;0;1;t2407
œl¹skie;miko³owski;22.0;2,22;0;0;0;t2408
œl¹skie;myszkowski;8.0;1,13;4;0;4;t2409
œl¹skie;pszczyñski;12.0;1,07;0;0;0;t2410
œl¹skie;raciborski;8.0;0,74;0;0;0;t2411
œl¹skie;rybnicki;11.0;1,41;0;0;0;t2412
œl¹skie;tarnogórski;25.0;1,78;1;0;1;t2413
œl¹skie;bieruñsko-lêdziñski;3.0;0,5;0;0;0;t2414
œl¹skie;wodzis³awski;9.0;0,57;0;0;0;t2415
œl¹skie;zawierciañski;28.0;2,39;1;0;1;t2416
œl¹skie;¿ywiecki;14.0;0,92;2;0;2;t2417
œl¹skie;Bielsko-Bia³a;17.0;1;2;0;2;t2461
œl¹skie;Bytom;68.0;4,14;1;0;1;t2462
œl¹skie;Chorzów;19.0;1,77;0;0;0;t2463
œl¹skie;Czêstochowa;39.0;1,78;2;0;2;t2464
œl¹skie;D¹browa Górnicza;40.0;3,36;1;0;1;t2465
œl¹skie;Gliwice;62.0;3,48;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;13.0;1,47;0;0;0;t2467
œl¹skie;Jaworzno;2.0;0,22;1;0;1;t2468
œl¹skie;Katowice;74.0;2,54;8;0;8;t2469
œl¹skie;Mys³owice;16.0;2,14;4;1;3;t2470
œl¹skie;Piekary Œl¹skie;20.0;3,65;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;22.0;1,61;0;0;0;t2472
œl¹skie;Rybnik;23.0;1,67;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;13.0;1,95;0;0;0;t2474
œl¹skie;Sosnowiec;38.0;1,91;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;2.0;0,41;0;0;0;t2476
œl¹skie;Tychy;16.0;1,26;2;0;2;t2477
œl¹skie;Zabrze;46.0;2,68;0;0;0;t2478
œl¹skie;¯ory;3.0;0,48;0;0;0;t2479
œwiêtokrzyskie;buski;7.0;0,98;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;8.0;0,94;0;0;0;t2602
œwiêtokrzyskie;kazimierski;;;0;0;0;t2603
œwiêtokrzyskie;kielecki;16.0;0,76;0;0;0;t2604
œwiêtokrzyskie;konecki;5.0;0,63;1;0;1;t2605
œwiêtokrzyskie;opatowski;9.0;1,74;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;24.0;2,21;0;0;0;t2607
œwiêtokrzyskie;piñczowski;1.0;0,26;0;0;0;t2608
œwiêtokrzyskie;sandomierski;5.0;0,65;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;3.0;0,41;0;0;0;t2610
œwiêtokrzyskie;starachowicki;13.0;1,46;1;1;0;t2611
œwiêtokrzyskie;staszowski;15.0;2,1;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;7.0;1,56;0;0;0;t2613
œwiêtokrzyskie;Kielce;16.0;0,82;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;27.0;4,75;1;0;1;t2801
warmiñsko-mazurskie;braniewski;22.0;5,38;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;22.0;3,39;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;15.0;2,63;0;0;0;t2804
warmiñsko-mazurskie;e³cki;39.0;4,26;1;0;1;t2805
warmiñsko-mazurskie;gi¿ycki;11.0;1,95;1;0;1;t2806
warmiñsko-mazurskie;i³awski;25.0;2,69;1;1;0;t2807
warmiñsko-mazurskie;kêtrzyñski;28.0;4,51;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;9.0;2,19;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;11.0;2,22;2;0;2;t2810
warmiñsko-mazurskie;nidzicki;23.0;7,02;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;13.0;2,97;1;0;1;t2812
warmiñsko-mazurskie;olecki;12.0;3,52;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;121.0;9,51;1;0;1;t2814
warmiñsko-mazurskie;ostródzki;62.0;5,97;5;0;5;t2815
warmiñsko-mazurskie;piski;41.0;7,33;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;40.0;5,78;1;1;0;t2817
warmiñsko-mazurskie;go³dapski;4.0;1,5;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;21.0;9,31;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;67.0;5,63;3;0;3;t2861
warmiñsko-mazurskie;Olsztyn;152.0;8,84;14;1;13;t2862
wielkopolskie;chodzieski;3.0;0,64;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;14.0;1,61;0;0;0;t3002
wielkopolskie;gnieŸnieñski;10.0;0,69;1;0;1;t3003
wielkopolskie;gostyñski;8.0;1,05;0;0;0;t3004
wielkopolskie;grodziski;11.0;2,12;0;0;0;t3005
wielkopolskie;jarociñski;2.0;0,28;1;0;1;t3006
wielkopolskie;kaliski;1.0;0,12;0;0;0;t3007
wielkopolskie;kêpiñski;5.0;0,89;0;0;0;t3008
wielkopolskie;kolski;9.0;1,04;0;0;0;t3009
wielkopolskie;koniñski;10.0;0,77;0;0;0;t3010
wielkopolskie;koœciañski;7.0;0,88;0;0;0;t3011
wielkopolskie;krotoszyñski;1.0;0,13;0;0;0;t3012
wielkopolskie;leszczyñski;2.0;0,35;1;1;0;t3013
wielkopolskie;miêdzychodzki;6.0;1,64;0;0;0;t3014
wielkopolskie;nowotomyski;17.0;2,25;1;0;1;t3015
wielkopolskie;obornicki;8.0;1,34;0;0;0;t3016
wielkopolskie;ostrowski;13.0;0,8;2;1;1;t3017
wielkopolskie;ostrzeszowski;2.0;0,36;1;1;0;t3018
wielkopolskie;pilski;34.0;2,5;5;0;5;t3019
wielkopolskie;pleszewski;1.0;0,16;0;0;0;t3020
wielkopolskie;poznañski;118.0;2,93;7;0;7;t3021
wielkopolskie;rawicki;2.0;0,33;0;0;0;t3022
wielkopolskie;s³upecki;31.0;5,25;4;0;4;t3023
wielkopolskie;szamotulski;28.0;3,05;0;0;0;t3024
wielkopolskie;œredzki;24.0;4,07;0;0;0;t3025
wielkopolskie;œremski;9.0;1,46;1;0;1;t3026
wielkopolskie;turecki;8.0;0,95;0;0;0;t3027
wielkopolskie;w¹growiecki;15.0;2,14;2;0;2;t3028
wielkopolskie;wolsztyñski;4.0;0,7;3;1;2;t3029
wielkopolskie;wrzesiñski;13.0;1,66;2;1;1;t3030
wielkopolskie;z³otowski;11.0;1,59;1;0;1;t3031
wielkopolskie;Kalisz;3.0;0,3;0;0;0;t3061
wielkopolskie;Konin;4.0;0,55;1;0;1;t3062
wielkopolskie;Leszno;6.0;0,95;0;0;0;t3063
wielkopolskie;Poznañ;207.0;3,88;2;0;2;t3064
zachodniopomorskie;bia³ogardzki;6.0;1,26;0;0;0;t3201
zachodniopomorskie;choszczeñski;23.0;4,79;0;0;0;t3202
zachodniopomorskie;drawski;27.0;4,75;0;0;0;t3203
zachodniopomorskie;goleniowski;34.0;4,13;0;0;0;t3204
zachodniopomorskie;gryficki;17.0;2,83;0;0;0;t3205
zachodniopomorskie;gryfiñski;50.0;6,13;1;0;1;t3206
zachodniopomorskie;kamieñski;7.0;1,49;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;30.0;3,78;0;0;0;t3208
zachodniopomorskie;koszaliñski;16.0;2,41;1;0;1;t3209
zachodniopomorskie;myœliborski;9.0;1,38;0;0;0;t3210
zachodniopomorskie;policki;41.0;5,05;0;0;0;t3211
zachodniopomorskie;pyrzycki;40.0;10,19;0;0;0;t3212
zachodniopomorskie;s³awieñski;6.0;1,07;0;0;0;t3213
zachodniopomorskie;stargardzki;40.0;3,33;1;0;1;t3214
zachodniopomorskie;szczecinecki;29.0;3,75;1;0;1;t3215
zachodniopomorskie;œwidwiñski;38.0;8,17;1;0;1;t3216
zachodniopomorskie;wa³ecki;17.0;3,21;1;0;1;t3217
zachodniopomorskie;³obeski;31.0;8,49;1;0;1;t3218
zachodniopomorskie;Koszalin;31.0;2,9;0;0;0;t3261
zachodniopomorskie;Szczecin;214.0;5,34;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;7.0;1,71;0;0;0;t3263
