Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
lubuskie;¿arski;41;4,28;0;0;0;t0811
lubuskie;wschowski;6;1,55;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;49;3,97;2;2;0;t0861
lubuskie;Zielona Góra;53;3,75;1;0;1;t0862
³ódzkie;be³chatowski;17;1,51;1;0;1;t1001
³ódzkie;kutnowski;44;4,58;0;0;0;t1002
³ódzkie;³aski;12;2,41;5;4;1;t1003
³ódzkie;³êczycki;16;3,23;0;0;0;t1004
³ódzkie;³owicki;40;5,14;0;0;0;t1005
³ódzkie;³ódzki wschodni;42;5,8;2;0;2;t1006
³ódzkie;opoczyñski;7;0,92;0;0;0;t1007
³ódzkie;pabianicki;55;4,61;1;0;1;t1008
³ódzkie;pajêczañski;22;4,31;1;0;1;t1009
³ódzkie;piotrkowski;21;2,3;1;1;0;t1010
³ódzkie;poddêbicki;13;3,17;1;0;1;t1011
³ódzkie;radomszczañski;61;5,43;0;0;0;t1012
³ódzkie;rawski;8;1,65;0;0;0;t1013
³ódzkie;sieradzki;27;2,3;1;1;0;t1014
³ódzkie;skierniewicki;9;2,36;0;0;0;t1015
³ódzkie;tomaszowski;10;0,86;5;1;4;t1016
³ódzkie;wieluñski;19;2,5;5;1;4;t1017
³ódzkie;wieruszowski;22;5,23;2;0;2;t1018
³ódzkie;zduñskowolski;12;1,81;1;1;0;t1019
³ódzkie;zgierski;88;5,3;0;0;0;t1020
³ódzkie;brzeziñski;12;3,9;0;0;0;t1021
³ódzkie;£ódŸ;347;5,12;24;0;24;t1061
³ódzkie;Piotrków Trybunalski;24;3,3;1;1;0;t1062
³ódzkie;Skierniewice;17;3,55;0;0;0;t1063
ma³opolskie;bocheñski;1;0,09;0;0;0;t1201
ma³opolskie;brzeski;10;1,07;0;0;0;t1202
ma³opolskie;chrzanowski;15;1,21;2;1;1;t1203
ma³opolskie;d¹browski;2;0,34;0;0;0;t1204
ma³opolskie;gorlicki;10;0,92;0;0;0;t1205
ma³opolskie;krakowski;48;1,71;1;1;0;t1206
ma³opolskie;limanowski;14;1,06;1;0;1;t1207
ma³opolskie;miechowski;8;1,64;0;0;0;t1208
ma³opolskie;myœlenicki;14;1,09;0;0;0;t1209
ma³opolskie;nowos¹decki;8;0,37;1;0;1;t1210
ma³opolskie;nowotarski;5;0,26;1;0;1;t1211
ma³opolskie;olkuski;11;0,99;0;0;0;t1212
ma³opolskie;oœwiêcimski;16;1,04;2;0;2;t1213
ma³opolskie;proszowicki;2;0,46;0;0;0;t1214
ma³opolskie;suski;4;0,48;2;1;1;t1215
ma³opolskie;tarnowski;14;0,69;3;1;2;t1216
ma³opolskie;tatrzañski;2;0,29;0;0;0;t1217
ma³opolskie;wadowicki;16;1;0;0;0;t1218
ma³opolskie;wielicki;19;1,46;1;0;1;t1219
ma³opolskie;Kraków;167;2,14;13;10;3;t1261
ma³opolskie;Nowy S¹cz;8;0,96;0;0;0;t1262
ma³opolskie;Tarnów;15;1,39;2;1;1;t1263
mazowieckie;bia³obrzeski;8;2,4;0;0;0;t1401
mazowieckie;ciechanowski;31;3,47;0;0;0;t1402
mazowieckie;garwoliñski;8;0,73;1;0;1;t1403
mazowieckie;gostyniñski;13;2,9;2;0;2;t1404
mazowieckie;grodziski;44;4,55;0;0;0;t1405
mazowieckie;grójecki;32;3,26;0;0;0;t1406
mazowieckie;kozienicki;13;2,17;0;0;0;t1407
mazowieckie;legionowski;46;3,86;1;0;1;t1408
mazowieckie;lipski;1;0,3;2;2;0;t1409
mazowieckie;³osicki;11;3,59;0;0;0;t1410
mazowieckie;makowski;9;2,01;0;0;0;t1411
mazowieckie;miñski;34;2,19;0;0;0;t1412
mazowieckie;m³awski;20;2,76;0;0;0;t1413
mazowieckie;nowodworski;16;2,01;0;0;0;t1414
mazowieckie;ostro³êcki;8;0,9;4;0;4;t1415
mazowieckie;ostrowski;13;1,8;0;0;0;t1416
mazowieckie;otwocki;31;2,49;2;0;2;t1417
mazowieckie;piaseczyñski;86;4,54;3;1;2;t1418
mazowieckie;p³ocki;40;3,61;2;1;1;t1419
mazowieckie;p³oñski;22;2,53;4;1;3;t1420
mazowieckie;pruszkowski;64;3,85;1;0;1;t1421
mazowieckie;przasnyski;27;5,16;1;0;1;t1422
mazowieckie;przysuski;6;1,45;1;0;1;t1423
mazowieckie;pu³tuski;4;0,77;0;0;0;t1424
mazowieckie;radomski;30;1,97;0;0;0;t1425
mazowieckie;siedlecki;6;0,74;0;0;0;t1426
mazowieckie;sierpecki;10;1,93;0;0;0;t1427
mazowieckie;sochaczewski;16;1,88;2;0;2;t1428
mazowieckie;soko³owski;13;2,42;0;0;0;t1429
mazowieckie;szyd³owiecki;3;0,76;0;0;0;t1430
mazowieckie;warszawski zachodni;48;4,02;0;0;0;t1432
mazowieckie;wêgrowski;13;1,98;2;0;2;t1433
mazowieckie;wo³omiñski;78;3,1;2;0;2;t1434
mazowieckie;wyszkowski;15;2,02;1;0;1;t1435
mazowieckie;zwoleñski;4;1,11;3;0;3;t1436
mazowieckie;¿uromiñski;10;2,61;0;0;0;t1437
mazowieckie;¿yrardowski;34;4,5;0;0;0;t1438
mazowieckie;Ostro³êka;6;1,16;1;0;1;t1461
mazowieckie;P³ock;79;6,64;5;5;0;t1462
mazowieckie;Radom;44;2,09;0;0;0;t1463
mazowieckie;Siedlce;12;1,53;0;0;0;t1464
mazowieckie;Warszawa;816;4,55;13;1;12;t1465
opolskie;brzeski;27;3,01;1;0;1;t1601
opolskie;g³ubczycki;39;8,61;3;0;3;t1602
opolskie;kêdzierzyñsko-kozielski;35;3,74;1;0;1;t1603
opolskie;kluczborski;16;2,45;4;0;4;t1604
opolskie;krapkowicki;9;1,42;0;0;0;t1605
opolskie;namys³owski;5;1,17;1;0;1;t1606
opolskie;nyski;37;2,73;0;0;0;t1607
opolskie;oleski;10;1,56;0;0;0;t1608
opolskie;opolski;18;1,45;0;0;0;t1609
opolskie;prudnicki;3;0,54;0;0;0;t1610
opolskie;strzelecki;26;3,51;1;1;0;t1611
opolskie;Opole;56;4,37;1;0;1;t1661
podkarpackie;bieszczadzki;6;2,78;0;0;0;t1801
podkarpackie;brzozowski;9;1,37;0;0;0;t1802
podkarpackie;dêbicki;10;0,74;1;1;0;t1803
podkarpackie;jaros³awski;10;0,83;1;0;1;t1804
podkarpackie;jasielski;8;0,71;1;0;1;t1805
podkarpackie;kolbuszowski;4;0,64;1;0;1;t1806
podkarpackie;kroœnieñski;10;0,89;0;0;0;t1807
podkarpackie;le¿ajski;9;1,3;1;0;1;t1808
podkarpackie;lubaczowski;15;2,73;2;2;0;t1809
podkarpackie;³añcucki;13;1,6;0;0;0;t1810
podkarpackie;mielecki;18;1,32;0;0;0;t1811
podkarpackie;ni¿añski;12;1,81;0;0;0;t1812
podkarpackie;przemyski;15;2,03;0;0;0;t1813
podkarpackie;przeworski;10;1,28;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;6;0,8;0;0;0;t1815
podkarpackie;rzeszowski;31;1,82;0;0;0;t1816
podkarpackie;sanocki;8;0,85;0;0;0;t1817
podkarpackie;stalowowolski;25;2,36;4;0;4;t1818
podkarpackie;strzy¿owski;6;0,98;0;0;0;t1819
podkarpackie;tarnobrzeski;5;0,95;1;0;1;t1820
podkarpackie;leski;6;2,27;0;0;0;t1821
podkarpackie;Krosno;8;1,73;0;0;0;t1861
podkarpackie;Przemyœl;7;1,16;1;0;1;t1862
podkarpackie;Rzeszów;30;1,52;5;0;5;t1863
podkarpackie;Tarnobrzeg;7;1,5;2;0;2;t1864
podlaskie;augustowski;11;1,9;0;0;0;t2001
podlaskie;bia³ostocki;37;2,46;1;0;1;t2002
podlaskie;bielski;19;3,51;0;0;0;t2003
podlaskie;grajewski;6;1,28;0;0;0;t2004
podlaskie;hajnowski;4;0,95;0;0;0;t2005
podlaskie;kolneñski;2;0,53;2;0;2;t2006
podlaskie;³om¿yñski;5;0,98;0;0;0;t2007
podlaskie;moniecki;5;1,24;0;0;0;t2008
podlaskie;sejneñski;2;1,01;1;0;1;t2009
podlaskie;siemiatycki;12;2,73;1;0;1;t2010
podlaskie;sokólski;22;3,32;1;1;0;t2011
podlaskie;suwalski;9;2,53;2;0;2;t2012
podlaskie;wysokomazowiecki;14;2,47;0;0;0;t2013
podlaskie;zambrowski;12;2,77;0;0;0;t2014
podlaskie;Bia³ystok;127;4,27;0;0;0;t2061
podlaskie;£om¿a;18;2,87;0;0;0;t2062
podlaskie;Suwa³ki;20;2,87;1;0;1;t2063
pomorskie;bytowski;23;2,91;1;0;1;t2201
pomorskie;chojnicki;40;4,1;0;0;0;t2202
pomorskie;cz³uchowski;24;4,29;0;0;0;t2203
pomorskie;gdañski;47;3,94;2;0;2;t2204
pomorskie;kartuski;31;2,2;1;0;1;t2205
pomorskie;koœcierski;27;3,71;0;0;0;t2206
pomorskie;kwidzyñski;40;4,82;1;0;1;t2207
pomorskie;lêborski;13;1,97;1;0;1;t2208
pomorskie;malborski;50;7,89;0;0;0;t2209
pomorskie;nowodworski;21;5,92;1;0;1;t2210
pomorskie;pucki;51;5,85;0;0;0;t2211
pomorskie;s³upski;54;5,47;0;0;0;t2212
pomorskie;starogardzki;60;4,68;2;1;1;t2213
pomorskie;tczewski;47;4,06;4;0;4;t2214
pomorskie;wejherowski;82;3,75;0;0;0;t2215
pomorskie;sztumski;37;8,99;2;2;0;t2216
pomorskie;Gdañsk;170;3,61;0;0;0;t2261
pomorskie;Gdynia;192;7,81;3;1;2;t2262
pomorskie;S³upsk;81;8,97;0;0;0;t2263
pomorskie;Sopot;17;4,78;0;0;0;t2264
œl¹skie;bêdziñski;64;4,33;6;0;6;t2401
œl¹skie;bielski;26;1,56;2;1;1;t2402
œl¹skie;cieszyñski;35;1,97;1;0;1;t2403
œl¹skie;czêstochowski;26;1,94;1;0;1;t2404
œl¹skie;gliwicki;30;2,6;1;0;1;t2405
œl¹skie;k³obucki;5;0,59;1;0;1;t2406
œl¹skie;lubliniecki;42;5,5;1;0;1;t2407
œl¹skie;miko³owski;11;1,11;2;0;2;t2408
œl¹skie;myszkowski;16;2,26;0;0;0;t2409
œl¹skie;pszczyñski;23;2,06;0;0;0;t2410
œl¹skie;raciborski;18;1,67;0;0;0;t2411
œl¹skie;rybnicki;17;2,17;0;0;0;t2412
œl¹skie;tarnogórski;45;3,2;1;0;1;t2413
œl¹skie;bieruñsko-lêdziñski;7;1,17;1;0;1;t2414
œl¹skie;wodzis³awski;24;1,53;1;1;0;t2415
œl¹skie;zawierciañski;34;2,9;0;0;0;t2416
œl¹skie;¿ywiecki;12;0,79;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;34;2;1;1;0;t2461
œl¹skie;Bytom;30;1,82;0;0;0;t2462
œl¹skie;Chorzów;26;2,42;2;0;2;t2463
œl¹skie;Czêstochowa;40;1,82;4;0;4;t2464
œl¹skie;D¹browa Górnicza;50;4,21;2;0;2;t2465
œl¹skie;Gliwice;70;3,93;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;23;2,6;0;0;0;t2467
œl¹skie;Jaworzno;9;0,99;0;0;0;t2468
œl¹skie;Katowice;75;2,57;1;0;1;t2469
œl¹skie;Mys³owice;10;1,34;1;1;0;t2470
œl¹skie;Piekary Œl¹skie;8;1,46;2;0;2;t2471
œl¹skie;Ruda Œl¹ska;37;2,7;3;0;3;t2472
œl¹skie;Rybnik;32;2,32;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;17;2,55;0;0;0;t2474
œl¹skie;Sosnowiec;51;2,56;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;7;1,42;0;0;0;t2476
œl¹skie;Tychy;14;1,1;2;0;2;t2477
œl¹skie;Zabrze;31;1,81;3;0;3;t2478
œl¹skie;¯ory;4;0,64;1;0;1;t2479
œwiêtokrzyskie;buski;6;0,84;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;15;1,76;0;0;0;t2602
œwiêtokrzyskie;kazimierski;1;0,3;0;0;0;t2603
œwiêtokrzyskie;kielecki;12;0,57;4;0;4;t2604
œwiêtokrzyskie;konecki;8;1,01;0;0;0;t2605
œwiêtokrzyskie;opatowski;10;1,93;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;24;2,21;1;0;1;t2607
œwiêtokrzyskie;piñczowski;7;1,81;0;0;0;t2608
œwiêtokrzyskie;sandomierski;21;2,74;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;8;1,09;2;0;2;t2610
œwiêtokrzyskie;starachowicki;17;1,91;1;0;1;t2611
œwiêtokrzyskie;staszowski;4;0,56;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;0;0;0;t2613
œwiêtokrzyskie;Kielce;31;1,6;4;0;4;t2661
warmiñsko-mazurskie;bartoszycki;27;4,75;1;0;1;t2801
warmiñsko-mazurskie;braniewski;17;4,15;2;0;2;t2802
warmiñsko-mazurskie;dzia³dowski;33;5,08;2;0;2;t2803
warmiñsko-mazurskie;elbl¹ski;51;8,94;1;0;1;t2804
warmiñsko-mazurskie;e³cki;24;2,62;2;0;2;t2805
warmiñsko-mazurskie;gi¿ycki;40;7,08;2;0;2;t2806
warmiñsko-mazurskie;i³awski;49;5,28;4;0;4;t2807
warmiñsko-mazurskie;kêtrzyñski;17;2,74;1;1;0;t2808
warmiñsko-mazurskie;lidzbarski;16;3,9;1;0;1;t2809
warmiñsko-mazurskie;mr¹gowski;17;3,42;1;0;1;t2810
warmiñsko-mazurskie;nidzicki;16;4,89;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;18;4,11;0;0;0;t2812
warmiñsko-mazurskie;olecki;14;4,11;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;110;8,65;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;76;7,32;1;0;1;t2815
warmiñsko-mazurskie;piski;5;0,89;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;31;4,48;4;4;0;t2817
warmiñsko-mazurskie;go³dapski;9;3,38;1;1;0;t2818
warmiñsko-mazurskie;wêgorzewski;6;2,66;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;112;9,4;9;0;9;t2861
warmiñsko-mazurskie;Olsztyn;151;8,79;0;0;0;t2862
wielkopolskie;chodzieski;9;1,92;4;0;4;t3001
wielkopolskie;czarnkowsko-trzcianecki;71;8,17;1;1;0;t3002
wielkopolskie;gnieŸnieñski;52;3,58;0;0;0;t3003
wielkopolskie;gostyñski;24;3,16;1;0;1;t3004
wielkopolskie;grodziski;10;1,93;0;0;0;t3005
wielkopolskie;jarociñski;19;2,66;0;0;0;t3006
wielkopolskie;kaliski;10;1,2;1;0;1;t3007
wielkopolskie;kêpiñski;25;4,43;1;0;1;t3008
wielkopolskie;kolski;4;0,46;1;1;0;t3009
wielkopolskie;koniñski;41;3,15;3;0;3;t3010
wielkopolskie;koœciañski;36;4,55;0;0;0;t3011
wielkopolskie;krotoszyñski;21;2,72;1;1;0;t3012
wielkopolskie;leszczyñski;15;2,61;2;1;1;t3013
wielkopolskie;miêdzychodzki;9;2,45;0;0;0;t3014
wielkopolskie;nowotomyski;29;3,83;0;0;0;t3015
wielkopolskie;obornicki;29;4,85;0;0;0;t3016
wielkopolskie;ostrowski;44;2,72;2;1;1;t3017
wielkopolskie;ostrzeszowski;18;3,25;1;1;0;t3018
wielkopolskie;pilski;50;3,68;3;3;0;t3019
wielkopolskie;pleszewski;13;2,06;0;0;0;t3020
wielkopolskie;poznañski;286;7,09;10;6;4;t3021
wielkopolskie;rawicki;15;2,49;1;0;1;t3022
wielkopolskie;s³upecki;64;10,84;2;1;1;t3023
wielkopolskie;szamotulski;48;5,23;1;0;1;t3024
wielkopolskie;œredzki;27;4,57;1;1;0;t3025
wielkopolskie;œremski;33;5,37;2;1;1;t3026
wielkopolskie;turecki;29;3,46;1;0;1;t3027
wielkopolskie;w¹growiecki;17;2,42;5;3;2;t3028
wielkopolskie;wolsztyñski;9;1,56;1;0;1;t3029
wielkopolskie;wrzesiñski;45;5,76;4;4;0;t3030
wielkopolskie;z³otowski;35;5,05;1;0;1;t3031
wielkopolskie;Kalisz;14;1,4;1;0;1;t3061
wielkopolskie;Konin;36;4,92;7;0;7;t3062
wielkopolskie;Leszno;25;3,95;1;0;1;t3063
wielkopolskie;Poznañ;393;7,36;23;18;5;t3064
zachodniopomorskie;bia³ogardzki;23;4,85;0;0;0;t3201
zachodniopomorskie;choszczeñski;27;5,62;0;0;0;t3202
zachodniopomorskie;drawski;42;7,39;0;0;0;t3203
zachodniopomorskie;goleniowski;59;7,16;0;0;0;t3204
zachodniopomorskie;gryficki;22;3,67;6;1;5;t3205
zachodniopomorskie;gryfiñski;37;4,53;0;0;0;t3206
zachodniopomorskie;kamieñski;26;5,55;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;49;6,17;1;0;1;t3208
zachodniopomorskie;koszaliñski;11;1,66;1;0;1;t3209
zachodniopomorskie;myœliborski;19;2,9;0;0;0;t3210
zachodniopomorskie;policki;55;6,77;0;0;0;t3211
zachodniopomorskie;pyrzycki;22;5,6;0;0;0;t3212
zachodniopomorskie;s³awieñski;34;6,07;0;0;0;t3213
zachodniopomorskie;stargardzki;71;5,91;0;0;0;t3214
zachodniopomorskie;szczecinecki;40;5,17;0;0;0;t3215
zachodniopomorskie;œwidwiñski;41;8,81;1;0;1;t3216
zachodniopomorskie;wa³ecki;73;13,79;0;0;0;t3217
zachodniopomorskie;³obeski;32;8,76;0;0;0;t3218
zachodniopomorskie;Koszalin;36;3,37;1;0;1;t3261
zachodniopomorskie;Szczecin;280;6,98;16;0;16;t3262
zachodniopomorskie;Œwinoujœcie;6;1,47;0;0;0;t3263
