Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
kujawsko-pomorskie;aleksandrowski;22;4;3;0;3;t0401
kujawsko-pomorskie;brodnicki;59;7,46;3;0;3;t0402
kujawsko-pomorskie;bydgoski;84;7,03;2;1;1;t0403
kujawsko-pomorskie;che³miñski;24;4,63;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;14;3,11;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;20;4,97;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;107;6,72;0;0;0;t0407
kujawsko-pomorskie;lipnowski;35;5,34;0;0;0;t0408
kujawsko-pomorskie;mogileñski;39;8,57;0;0;0;t0409
kujawsko-pomorskie;nakielski;52;6,03;0;0;0;t0410
kujawsko-pomorskie;radziejowski;31;7,71;0;0;0;t0411
kujawsko-pomorskie;rypiñski;9;2,07;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;26;6,35;1;0;1;t0413
kujawsko-pomorskie;œwiecki;63;6,37;2;0;2;t0414
kujawsko-pomorskie;toruñski;90;8,26;1;0;1;t0415
kujawsko-pomorskie;tucholski;6;1,24;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;42;12,31;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;31;3,61;0;0;0;t0418
kujawsko-pomorskie;¿niñski;39;5,57;0;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;271;7,82;11;1;10;t0461
kujawsko-pomorskie;Grudzi¹dz;88;9,35;1;0;1;t0462
kujawsko-pomorskie;Toruñ;146;7,26;3;0;3;t0463
kujawsko-pomorskie;W³oc³awek;56;5,12;0;0;0;t0464
lubelskie;bialski;46;4,16;2;0;2;t0601
lubelskie;bi³gorajski;12;1,19;2;0;2;t0602
lubelskie;che³mski;23;2,96;4;1;3;t0603
lubelskie;hrubieszowski;31;4,96;3;0;3;t0604
lubelskie;janowski;5;1,1;0;0;0;t0605
lubelskie;krasnostawski;61;9,69;2;0;2;t0606
lubelskie;kraœnicki;27;2,84;0;0;0;t0607
lubelskie;lubartowski;44;4,99;2;0;2;t0608
lubelskie;lubelski;58;3,72;1;0;1;t0609
lubelskie;³êczyñski;10;1,75;1;0;1;t0610
lubelskie;³ukowski;21;1,97;4;0;4;t0611
lubelskie;opolski;22;3,73;0;0;0;t0612
lubelskie;parczewski;9;2,6;2;1;1;t0613
lubelskie;pu³awski;50;4,43;1;0;1;t0614
lubelskie;radzyñski;12;2,05;1;0;1;t0615
lubelskie;rycki;21;3,76;1;0;1;t0616
lubelskie;œwidnicki;86;11,99;1;0;1;t0617
lubelskie;tomaszowski;28;3,4;1;0;1;t0618
lubelskie;w³odawski;9;2,36;0;0;0;t0619
lubelskie;zamojski;12;1,13;3;0;3;t0620
lubelskie;Bia³a Podlaska;41;7,17;2;2;0;t0661
lubelskie;Che³m;37;6,01;4;2;2;t0662
lubelskie;Lublin;117;3,45;6;0;6;t0663
lubelskie;Zamoœæ;11;1,74;1;0;1;t0664
lubuskie;gorzowski;20;2,78;1;0;1;t0801
lubuskie;kroœnieñski;29;5,3;0;0;0;t0802
lubuskie;miêdzyrzecki;22;3,83;0;0;0;t0803
lubuskie;nowosolski;20;2,33;0;0;0;t0804
lubuskie;s³ubicki;22;4,69;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;21;4,3;0;0;0;t0806
lubuskie;sulêciñski;13;3,7;1;1;0;t0807
lubuskie;œwiebodziñski;28;5,03;1;0;1;t0808
lubuskie;zielonogórski;30;3,97;1;0;1;t0809
lubuskie;¿agañski;26;3,31;1;0;1;t0810
lubuskie;¿arski;26;2,71;4;0;4;t0811
lubuskie;wschowski;0;0;1;1;0;t0812
lubuskie;Gorzów Wielkopolski;26;2,11;0;0;0;t0861
lubuskie;Zielona Góra;75;5,31;2;2;0;t0862
³ódzkie;be³chatowski;26;2,31;3;1;2;t1001
³ódzkie;kutnowski;57;5,93;0;0;0;t1002
³ódzkie;³aski;17;3,41;0;0;0;t1003
³ódzkie;³êczycki;20;4,04;1;0;1;t1004
³ódzkie;³owicki;14;1,8;2;1;1;t1005
³ódzkie;³ódzki wschodni;39;5,39;0;0;0;t1006
³ódzkie;opoczyñski;12;1,58;0;0;0;t1007
³ódzkie;pabianicki;97;8,14;0;0;0;t1008
³ódzkie;pajêczañski;15;2,94;1;0;1;t1009
³ódzkie;piotrkowski;15;1,64;0;0;0;t1010
³ódzkie;poddêbicki;66;16,08;2;0;2;t1011
³ódzkie;radomszczañski;22;1,96;2;0;2;t1012
³ódzkie;rawski;15;3,09;0;0;0;t1013
³ódzkie;sieradzki;25;2,13;3;1;2;t1014
³ódzkie;skierniewicki;14;3,67;1;0;1;t1015
³ódzkie;tomaszowski;18;1,55;9;2;7;t1016
³ódzkie;wieluñski;15;1,97;0;0;0;t1017
³ódzkie;wieruszowski;7;1,66;0;0;0;t1018
³ódzkie;zduñskowolski;17;2,57;1;1;0;t1019
³ódzkie;zgierski;69;4,15;8;0;8;t1020
³ódzkie;brzeziñski;7;2,27;1;0;1;t1021
³ódzkie;£ódŸ;272;4,02;6;0;6;t1061
³ódzkie;Piotrków Trybunalski;20;2,75;0;0;0;t1062
³ódzkie;Skierniewice;10;2,09;1;0;1;t1063
ma³opolskie;bocheñski;23;2,15;;;;t1201
ma³opolskie;brzeski;7;0,75;4;0;3;t1202
ma³opolskie;chrzanowski;33;2,66;0;0;0;t1203
ma³opolskie;d¹browski;9;1,52;3;0;3;t1204
ma³opolskie;gorlicki;13;1,2;1;0;1;t1205
ma³opolskie;krakowski;72;2,57;5;5;0;t1206
ma³opolskie;limanowski;14;1,06;5;5;0;t1207
ma³opolskie;miechowski;7;1,44;1;1;0;t1208
ma³opolskie;myœlenicki;20;1,56;0;0;0;t1209
ma³opolskie;nowos¹decki;37;1,71;0;0;0;t1210
ma³opolskie;nowotarski;13;0,68;2;0;2;t1211
ma³opolskie;olkuski;19;1,71;1;0;1;t1212
ma³opolskie;oœwiêcimski;22;1,44;0;0;0;t1213
ma³opolskie;proszowicki;7;1,62;0;0;0;t1214
ma³opolskie;suski;8;0,95;0;0;0;t1215
ma³opolskie;tarnowski;25;1,24;2;0;2;t1216
ma³opolskie;tatrzañski;4;0,59;0;0;0;t1217
ma³opolskie;wadowicki;28;1,75;2;0;2;t1218
ma³opolskie;wielicki;20;1,54;1;0;1;t1219
ma³opolskie;Kraków;224;2,87;21;16;5;t1261
ma³opolskie;Nowy S¹cz;12;1,43;0;0;0;t1262
ma³opolskie;Tarnów;29;2,68;2;0;2;t1263
mazowieckie;bia³obrzeski;3;0,9;0;0;0;t1401
mazowieckie;ciechanowski;18;2,02;4;0;4;t1402
mazowieckie;garwoliñski;16;1,47;3;0;3;t1403
mazowieckie;gostyniñski;29;6,48;2;0;2;t1404
mazowieckie;grodziski;44;4,55;0;0;0;t1405
mazowieckie;grójecki;28;2,85;2;2;0;t1406
mazowieckie;kozienicki;17;2,84;0;0;0;t1407
mazowieckie;legionowski;25;2,1;3;0;3;t1408
mazowieckie;lipski;4;1,19;0;0;0;t1409
mazowieckie;³osicki;8;2,61;1;0;1;t1410
mazowieckie;makowski;14;3,13;0;0;0;t1411
mazowieckie;miñski;74;4,78;1;0;1;t1412
mazowieckie;m³awski;14;1,93;2;0;2;t1413
mazowieckie;nowodworski;23;2,9;2;0;2;t1414
mazowieckie;ostro³êcki;5;0,56;0;0;0;t1415
mazowieckie;ostrowski;8;1,11;6;0;6;t1416
mazowieckie;otwocki;51;4,1;2;1;1;t1417
mazowieckie;piaseczyñski;84;4,43;1;0;1;t1418
mazowieckie;p³ocki;56;5,05;3;0;3;t1419
mazowieckie;p³oñski;21;2,42;3;0;3;t1420
mazowieckie;pruszkowski;67;4,03;3;0;3;t1421
mazowieckie;przasnyski;13;2,48;0;0;0;t1422
mazowieckie;przysuski;2;0,48;0;0;0;t1423
mazowieckie;pu³tuski;8;1,54;0;0;0;t1424
mazowieckie;radomski;37;2,43;0;0;0;t1425
mazowieckie;siedlecki;13;1,6;2;0;2;t1426
mazowieckie;sierpecki;15;2,9;0;0;0;t1427
mazowieckie;sochaczewski;22;2,59;2;0;2;t1428
mazowieckie;soko³owski;12;2,24;0;0;0;t1429
mazowieckie;szyd³owiecki;2;0,51;0;0;0;t1430
mazowieckie;warszawski zachodni;46;3,85;0;0;0;t1432
mazowieckie;wêgrowski;16;2,44;1;0;1;t1433
mazowieckie;wo³omiñski;121;4,82;2;2;0;t1434
mazowieckie;wyszkowski;11;1,48;0;0;0;t1435
mazowieckie;zwoleñski;10;2,78;0;0;0;t1436
mazowieckie;¿uromiñski;13;3,39;0;0;0;t1437
mazowieckie;¿yrardowski;53;7,01;0;0;0;t1438
mazowieckie;Ostro³êka;9;1,73;2;0;2;t1461
mazowieckie;P³ock;40;3,36;5;0;5;t1462
mazowieckie;Radom;61;2,9;2;1;1;t1463
mazowieckie;Siedlce;10;1,28;2;0;2;t1464
mazowieckie;Warszawa;657;3,66;19;0;19;t1465
opolskie;brzeski;28;3,12;0;0;0;t1601
opolskie;g³ubczycki;26;5,74;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;42;4,49;5;0;5;t1603
opolskie;kluczborski;34;5,21;2;2;0;t1604
opolskie;krapkowicki;26;4,09;2;0;2;t1605
opolskie;namys³owski;27;6,33;1;0;1;t1606
opolskie;nyski;79;5,83;0;0;0;t1607
opolskie;oleski;19;2,96;0;0;0;t1608
opolskie;opolski;71;5,73;6;1;5;t1609
opolskie;prudnicki;22;3,99;3;0;3;t1610
opolskie;strzelecki;30;4,04;5;1;4;t1611
opolskie;Opole;65;5,08;3;1;2;t1661
podkarpackie;bieszczadzki;2;0,93;0;0;0;t1801
podkarpackie;brzozowski;4;0,61;1;0;1;t1802
podkarpackie;dêbicki;12;0,89;3;0;3;t1803
podkarpackie;jaros³awski;18;1,5;4;4;0;t1804
podkarpackie;jasielski;15;1,32;0;0;0;t1805
podkarpackie;kolbuszowski;8;1,29;1;0;1;t1806
podkarpackie;kroœnieñski;8;0,71;0;0;0;t1807
podkarpackie;le¿ajski;13;1,88;3;0;3;t1808
podkarpackie;lubaczowski;17;3,09;0;0;0;t1809
podkarpackie;³añcucki;23;2,83;3;0;3;t1810
podkarpackie;mielecki;25;1,83;0;0;0;t1811
podkarpackie;ni¿añski;10;1,51;0;0;0;t1812
podkarpackie;przemyski;9;1,22;0;0;0;t1813
podkarpackie;przeworski;4;0,51;1;0;1;t1814
podkarpackie;ropczycko-sêdziszowski;10;1,34;0;0;0;t1815
podkarpackie;rzeszowski;37;2,18;0;0;0;t1816
podkarpackie;sanocki;6;0,64;3;0;3;t1817
podkarpackie;stalowowolski;23;2,17;1;0;1;t1818
podkarpackie;strzy¿owski;13;2,12;3;3;0;t1819
podkarpackie;tarnobrzeski;17;3,22;0;0;0;t1820
podkarpackie;leski;52;19,69;2;2;0;t1821
podkarpackie;Krosno;6;1,3;3;0;3;t1861
podkarpackie;Przemyœl;6;0,99;0;0;0;t1862
podkarpackie;Rzeszów;64;3,25;0;0;0;t1863
podkarpackie;Tarnobrzeg;11;2,36;1;0;1;t1864
podlaskie;augustowski;20;3,45;1;0;1;t2001
podlaskie;bia³ostocki;46;3,06;4;0;4;t2002
podlaskie;bielski;17;3,14;0;0;0;t2003
podlaskie;grajewski;9;1,91;1;0;1;t2004
podlaskie;hajnowski;14;3,31;2;0;2;t2005
podlaskie;kolneñski;9;2,37;0;0;0;t2006
podlaskie;³om¿yñski;11;2,16;1;0;1;t2007
podlaskie;moniecki;13;3,23;1;0;1;t2008
podlaskie;sejneñski;9;4,54;0;0;0;t2009
podlaskie;siemiatycki;13;2,96;0;0;0;t2010
podlaskie;sokólski;16;2,41;0;0;0;t2011
podlaskie;suwalski;4;1,12;0;0;0;t2012
podlaskie;wysokomazowiecki;11;1,94;1;0;1;t2013
podlaskie;zambrowski;10;2,3;0;0;0;t2014
podlaskie;Bia³ystok;104;3,49;7;0;7;t2061
podlaskie;£om¿a;23;3,66;1;0;1;t2062
podlaskie;Suwa³ki;27;3,87;7;0;7;t2063
pomorskie;bytowski;34;4,3;2;0;2;t2201
pomorskie;chojnicki;37;3,79;0;0;0;t2202
pomorskie;cz³uchowski;56;10,01;2;1;1;t2203
pomorskie;gdañski;87;7,29;0;0;0;t2204
pomorskie;kartuski;51;3,62;0;0;0;t2205
pomorskie;koœcierski;19;2,61;0;0;0;t2206
pomorskie;kwidzyñski;23;2,77;0;0;0;t2207
pomorskie;lêborski;24;3,63;2;2;0;t2208
pomorskie;malborski;67;10,57;1;1;0;t2209
pomorskie;nowodworski;14;3,95;0;0;0;t2210
pomorskie;pucki;46;5,28;0;0;0;t2211
pomorskie;s³upski;30;3,04;0;0;0;t2212
pomorskie;starogardzki;76;5,93;2;2;0;t2213
pomorskie;tczewski;82;7,09;0;0;0;t2214
pomorskie;wejherowski;83;3,79;10;4;6;t2215
pomorskie;sztumski;17;4,13;0;0;0;t2216
pomorskie;Gdañsk;292;6,19;4;0;4;t2261
pomorskie;Gdynia;126;5,12;2;1;1;t2262
pomorskie;S³upsk;54;5,98;0;0;0;t2263
pomorskie;Sopot;8;2,25;0;0;0;t2264
œl¹skie;bêdziñski;40;2,71;0;0;0;t2401
œl¹skie;bielski;53;3,19;5;0;5;t2402
œl¹skie;cieszyñski;43;2,42;3;0;3;t2403
œl¹skie;czêstochowski;33;2,46;6;1;5;t2404
œl¹skie;gliwicki;43;3,72;6;1;5;t2405
œl¹skie;k³obucki;18;2,13;0;0;0;t2406
œl¹skie;lubliniecki;22;2,88;0;0;0;t2407
œl¹skie;miko³owski;48;4,84;1;1;0;t2408
œl¹skie;myszkowski;50;7,07;0;0;0;t2409
œl¹skie;pszczyñski;16;1,43;4;0;4;t2410
œl¹skie;raciborski;87;8,06;0;0;0;t2411
œl¹skie;rybnicki;31;3,96;0;0;0;t2412
œl¹skie;tarnogórski;57;4,05;3;0;3;t2413
œl¹skie;bieruñsko-lêdziñski;12;2;1;0;1;t2414
œl¹skie;wodzis³awski;30;1,91;4;0;4;t2415
œl¹skie;zawierciañski;28;2,39;0;0;0;t2416
œl¹skie;¿ywiecki;29;1,9;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;66;3,88;5;0;5;t2461
œl¹skie;Bytom;35;2,13;5;0;5;t2462
œl¹skie;Chorzów;34;3,16;2;0;2;t2463
œl¹skie;Czêstochowa;53;2,42;4;0;4;t2464
œl¹skie;D¹browa Górnicza;62;5,21;1;0;1;t2465
œl¹skie;Gliwice;83;4,66;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;26;2,94;1;0;1;t2467
œl¹skie;Jaworzno;36;3,97;2;0;2;t2468
œl¹skie;Katowice;118;4,04;6;2;4;t2469
œl¹skie;Mys³owice;12;1,61;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;15;2,73;2;0;2;t2471
œl¹skie;Ruda Œl¹ska;70;5,11;0;0;0;t2472
œl¹skie;Rybnik;53;3,85;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;19;2,85;1;1;0;t2474
œl¹skie;Sosnowiec;70;3,52;0;0;0;t2475
œl¹skie;Œwiêtoch³owice;16;3,24;2;0;2;t2476
œl¹skie;Tychy;55;4,32;1;0;1;t2477
œl¹skie;Zabrze;57;3,32;5;1;4;t2478
œl¹skie;¯ory;11;1,76;0;0;0;t2479
œwiêtokrzyskie;buski;3;0,42;1;0;1;t2601
œwiêtokrzyskie;jêdrzejowski;27;3,17;1;0;1;t2602
œwiêtokrzyskie;kazimierski;5;1,49;1;0;1;t2603
œwiêtokrzyskie;kielecki;29;1,37;4;0;4;t2604
œwiêtokrzyskie;konecki;10;1,26;2;0;2;t2605
œwiêtokrzyskie;opatowski;42;8,1;3;2;1;t2606
œwiêtokrzyskie;ostrowiecki;68;6,27;0;0;0;t2607
œwiêtokrzyskie;piñczowski;16;4,14;0;0;0;t2608
œwiêtokrzyskie;sandomierski;35;4,56;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;14;1,9;1;1;0;t2610
œwiêtokrzyskie;starachowicki;37;4,15;2;0;2;t2611
œwiêtokrzyskie;staszowski;6;0,84;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;4;0,89;0;0;0;t2613
œwiêtokrzyskie;Kielce;57;2,93;1;0;1;t2661
warmiñsko-mazurskie;bartoszycki;47;8,26;3;3;0;t2801
warmiñsko-mazurskie;braniewski;16;3,91;2;0;2;t2802
warmiñsko-mazurskie;dzia³dowski;56;8,62;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;32;5,61;2;0;2;t2804
warmiñsko-mazurskie;e³cki;75;8,19;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;15;2,66;0;0;0;t2806
warmiñsko-mazurskie;i³awski;52;5,6;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;28;4,51;1;1;0;t2808
warmiñsko-mazurskie;lidzbarski;28;6,82;3;0;3;t2809
warmiñsko-mazurskie;mr¹gowski;48;9,67;3;0;3;t2810
warmiñsko-mazurskie;nidzicki;35;10,69;1;0;1;t2811
warmiñsko-mazurskie;nowomiejski;19;4,34;0;0;0;t2812
warmiñsko-mazurskie;olecki;20;5,87;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;94;7,39;14;0;14;t2814
warmiñsko-mazurskie;ostródzki;74;7,12;3;0;3;t2815
warmiñsko-mazurskie;piski;50;8,94;3;3;0;t2816
warmiñsko-mazurskie;szczycieñski;34;4,91;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;16;6,01;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;59;26,16;3;0;3;t2819
warmiñsko-mazurskie;Elbl¹g;88;7,39;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;172;10,01;8;0;8;t2862
wielkopolskie;chodzieski;27;5,75;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;79;9,09;1;1;0;t3002
wielkopolskie;gnieŸnieñski;107;7,36;3;1;2;t3003
wielkopolskie;gostyñski;29;3,82;1;0;1;t3004
wielkopolskie;grodziski;14;2,7;0;0;0;t3005
wielkopolskie;jarociñski;24;3,36;5;4;1;t3006
wielkopolskie;kaliski;21;2,53;3;0;3;t3007
wielkopolskie;kêpiñski;9;1,59;2;0;2;t3008
wielkopolskie;kolski;17;1,97;1;0;1;t3009
wielkopolskie;koniñski;47;3,62;5;0;5;t3010
wielkopolskie;koœciañski;19;2,4;2;0;2;t3011
wielkopolskie;krotoszyñski;35;4,53;2;0;2;t3012
wielkopolskie;leszczyñski;28;4,87;0;0;0;t3013
wielkopolskie;miêdzychodzki;13;3,54;1;0;1;t3014
wielkopolskie;nowotomyski;16;2,11;0;0;0;t3015
wielkopolskie;obornicki;51;8,52;1;0;1;t3016
wielkopolskie;ostrowski;46;2,85;0;0;0;t3017
wielkopolskie;ostrzeszowski;17;3,07;0;0;0;t3018
wielkopolskie;pilski;73;5,37;1;0;1;t3019
wielkopolskie;pleszewski;15;2,38;3;3;0;t3020
wielkopolskie;poznañski;289;7,16;4;0;4;t3021
wielkopolskie;rawicki;19;3,15;1;0;1;t3022
wielkopolskie;s³upecki;48;8,13;2;0;2;t3023
wielkopolskie;szamotulski;59;6,43;0;0;0;t3024
wielkopolskie;œredzki;16;2,71;1;1;0;t3025
wielkopolskie;œremski;44;7,16;3;1;2;t3026
wielkopolskie;turecki;30;3,58;0;0;0;t3027
wielkopolskie;w¹growiecki;20;2,85;0;0;0;t3028
wielkopolskie;wolsztyñski;13;2,26;0;0;0;t3029
wielkopolskie;wrzesiñski;64;8,2;0;0;0;t3030
wielkopolskie;z³otowski;45;6,5;0;0;0;t3031
wielkopolskie;Kalisz;27;2,71;3;0;3;t3061
wielkopolskie;Konin;35;4,78;7;0;7;t3062
wielkopolskie;Leszno;53;8,37;0;0;0;t3063
wielkopolskie;Poznañ;306;5,73;9;1;8;t3064
zachodniopomorskie;bia³ogardzki;50;10,54;1;0;1;t3201
zachodniopomorskie;choszczeñski;15;3,12;0;0;0;t3202
zachodniopomorskie;drawski;32;5,63;4;0;4;t3203
zachodniopomorskie;goleniowski;104;12,62;0;0;0;t3204
zachodniopomorskie;gryficki;35;5,83;1;0;1;t3205
zachodniopomorskie;gryfiñski;40;4,9;2;0;2;t3206
zachodniopomorskie;kamieñski;32;6,83;1;0;1;t3207
zachodniopomorskie;ko³obrzeski;34;4,28;3;0;3;t3208
zachodniopomorskie;koszaliñski;15;2,26;0;0;0;t3209
zachodniopomorskie;myœliborski;29;4,43;2;0;2;t3210
zachodniopomorskie;policki;44;5,42;3;0;3;t3211
zachodniopomorskie;pyrzycki;25;6,37;0;0;0;t3212
zachodniopomorskie;s³awieñski;5;0,89;0;0;0;t3213
zachodniopomorskie;stargardzki;50;4,16;0;0;0;t3214
zachodniopomorskie;szczecinecki;28;3,62;3;0;3;t3215
zachodniopomorskie;œwidwiñski;12;2,58;0;0;0;t3216
zachodniopomorskie;wa³ecki;39;7,37;2;0;2;t3217
zachodniopomorskie;³obeski;13;3,56;1;0;1;t3218
zachodniopomorskie;Koszalin;28;2,62;2;0;2;t3261
zachodniopomorskie;Szczecin;295;7,36;1;0;1;t3262
zachodniopomorskie;Œwinoujœcie;14;3,43;0;0;0;t3263
