Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
mazowieckie;garwoliñski;5;0,46;1;0;1;t1403
mazowieckie;gostyniñski;4;0,89;2;0;2;t1404
mazowieckie;grodziski;26;2,69;1;0;1;t1405
mazowieckie;grójecki;43;4,38;0;0;0;t1406
mazowieckie;kozienicki;8;1,34;2;0;2;t1407
mazowieckie;legionowski;34;2,85;0;0;0;t1408
mazowieckie;lipski;9;2,67;0;0;0;t1409
mazowieckie;³osicki;3;0,98;0;0;0;t1410
mazowieckie;makowski;6;1,34;0;0;0;t1411
mazowieckie;miñski;11;0,71;0;0;0;t1412
mazowieckie;m³awski;4;0,55;1;0;1;t1413
mazowieckie;nowodworski;22;2,77;0;0;0;t1414
mazowieckie;ostro³êcki;3;0,34;0;0;0;t1415
mazowieckie;ostrowski;4;0,55;0;0;0;t1416
mazowieckie;otwocki;31;2,49;0;0;0;t1417
mazowieckie;piaseczyñski;78;4,12;1;0;1;t1418
mazowieckie;p³ocki;16;1,44;0;0;0;t1419
mazowieckie;p³oñski;32;3,68;0;0;0;t1420
mazowieckie;pruszkowski;55;3,3;0;0;0;t1421
mazowieckie;przasnyski;1;0,19;0;0;0;t1422
mazowieckie;przysuski;4;0,97;0;0;0;t1423
mazowieckie;pu³tuski;4;0,77;0;0;0;t1424
mazowieckie;radomski;15;0,99;0;0;0;t1425
mazowieckie;siedlecki;3;0,37;1;0;1;t1426
mazowieckie;sierpecki;7;1,35;1;0;1;t1427
mazowieckie;sochaczewski;19;2,24;0;0;0;t1428
mazowieckie;soko³owski;4;0,75;0;0;0;t1429
mazowieckie;szyd³owiecki;1;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;37;3,1;0;0;0;t1432
mazowieckie;wêgrowski;7;1,07;1;0;1;t1433
mazowieckie;wo³omiñski;30;1,19;1;0;1;t1434
mazowieckie;wyszkowski;14;1,88;0;0;0;t1435
mazowieckie;zwoleñski;1;0,28;0;0;0;t1436
mazowieckie;¿uromiñski;4;1,04;0;0;0;t1437
mazowieckie;¿yrardowski;23;3,04;0;0;0;t1438
mazowieckie;Ostro³êka;7;1,35;0;0;0;t1461
mazowieckie;P³ock;28;2,35;0;0;0;t1462
mazowieckie;Radom;30;1,42;1;0;1;t1463
mazowieckie;Siedlce;11;1,41;0;0;0;t1464
mazowieckie;Warszawa;506;2,82;9;0;9;t1465
opolskie;brzeski;18;2,01;0;0;0;t1601
opolskie;g³ubczycki;77;17;0;0;0;t1602
opolskie;kêdzierzyñsko-kozielski;17;1,82;0;0;0;t1603
opolskie;kluczborski;10;1,53;0;0;0;t1604
opolskie;krapkowicki;9;1,42;0;0;0;t1605
opolskie;namys³owski;8;1,87;0;0;0;t1606
opolskie;nyski;18;1,33;0;0;0;t1607
opolskie;oleski;17;2,65;0;0;0;t1608
opolskie;opolski;19;1,53;0;0;0;t1609
opolskie;prudnicki;10;1,82;1;0;1;t1610
opolskie;strzelecki;22;2,97;0;0;0;t1611
opolskie;Opole;33;2,58;1;0;1;t1661
podkarpackie;bieszczadzki;2;0,93;0;0;0;t1801
podkarpackie;brzozowski;3;0,46;0;0;0;t1802
podkarpackie;dêbicki;4;0,3;0;0;0;t1803
podkarpackie;jaros³awski;15;1,25;2;0;2;t1804
podkarpackie;jasielski;11;0,97;1;0;1;t1805
podkarpackie;kolbuszowski;2;0,32;1;0;1;t1806
podkarpackie;kroœnieñski;7;0,62;1;0;1;t1807
podkarpackie;le¿ajski;2;0,29;0;0;0;t1808
podkarpackie;lubaczowski;9;1,64;0;0;0;t1809
podkarpackie;³añcucki;18;2,22;1;0;1;t1810
podkarpackie;mielecki;9;0,66;0;0;0;t1811
podkarpackie;ni¿añski;6;0,9;0;0;0;t1812
podkarpackie;przemyski;18;2,43;0;0;0;t1813
podkarpackie;przeworski;3;0,38;0;0;0;t1814
podkarpackie;ropczycko-sêdziszowski;2;0,27;0;0;0;t1815
podkarpackie;rzeszowski;22;1,29;0;0;0;t1816
podkarpackie;sanocki;2;0,21;0;0;0;t1817
podkarpackie;stalowowolski;7;0,66;9;1;8;t1818
podkarpackie;strzy¿owski;7;1,14;1;0;1;t1819
podkarpackie;tarnobrzeski;8;1,51;0;0;0;t1820
podkarpackie;leski;0;0;2;2;0;t1821
podkarpackie;Krosno;4;0,87;0;0;0;t1861
podkarpackie;Przemyœl;9;1,49;0;0;0;t1862
podkarpackie;Rzeszów;33;1,68;0;0;0;t1863
podkarpackie;Tarnobrzeg;9;1,93;0;0;0;t1864
podlaskie;augustowski;24;4,14;0;0;0;t2001
podlaskie;bia³ostocki;23;1,53;0;0;0;t2002
podlaskie;bielski;14;2,59;0;0;0;t2003
podlaskie;grajewski;15;3,19;0;0;0;t2004
podlaskie;hajnowski;15;3,55;0;0;0;t2005
podlaskie;kolneñski;2;0,53;1;1;0;t2006
podlaskie;³om¿yñski;11;2,16;0;0;0;t2007
podlaskie;moniecki;7;1,74;0;0;0;t2008
podlaskie;sejneñski;4;2,02;0;0;0;t2009
podlaskie;siemiatycki;2;0,46;0;0;0;t2010
podlaskie;sokólski;2;0,3;0;0;0;t2011
podlaskie;suwalski;5;1,4;0;0;0;t2012
podlaskie;wysokomazowiecki;4;0,71;1;0;1;t2013
podlaskie;zambrowski;14;3,23;0;0;0;t2014
podlaskie;Bia³ystok;64;2,15;0;0;0;t2061
podlaskie;£om¿a;23;3,66;3;0;3;t2062
podlaskie;Suwa³ki;13;1,86;1;0;1;t2063
pomorskie;bytowski;6;0,76;0;0;0;t2201
pomorskie;chojnicki;10;1,02;0;0;0;t2202
pomorskie;cz³uchowski;1;0,18;1;0;1;t2203
pomorskie;gdañski;54;4,52;0;0;0;t2204
pomorskie;kartuski;28;1,99;0;0;0;t2205
pomorskie;koœcierski;8;1,1;0;0;0;t2206
pomorskie;kwidzyñski;18;2,17;0;0;0;t2207
pomorskie;lêborski;11;1,66;0;0;0;t2208
pomorskie;malborski;40;6,31;0;0;0;t2209
pomorskie;nowodworski;16;4,51;2;0;2;t2210
pomorskie;pucki;9;1,03;0;0;0;t2211
pomorskie;s³upski;31;3,14;0;0;0;t2212
pomorskie;starogardzki;12;0,94;1;1;0;t2213
pomorskie;tczewski;28;2,42;0;0;0;t2214
pomorskie;wejherowski;57;2,61;0;0;0;t2215
pomorskie;sztumski;16;3,89;0;0;0;t2216
pomorskie;Gdañsk;166;3,52;3;0;3;t2261
pomorskie;Gdynia;112;4,56;3;0;3;t2262
pomorskie;S³upsk;29;3,21;0;0;0;t2263
pomorskie;Sopot;14;3,94;0;0;0;t2264
œl¹skie;bêdziñski;23;1,56;0;0;0;t2401
œl¹skie;bielski;26;1,56;0;0;0;t2402
œl¹skie;cieszyñski;23;1,29;1;0;1;t2403
œl¹skie;czêstochowski;18;1,34;0;0;0;t2404
œl¹skie;gliwicki;14;1,21;0;0;0;t2405
œl¹skie;k³obucki;9;1,07;1;0;1;t2406
œl¹skie;lubliniecki;12;1,57;0;0;0;t2407
œl¹skie;miko³owski;19;1,92;1;0;1;t2408
œl¹skie;myszkowski;10;1,41;0;0;0;t2409
œl¹skie;pszczyñski;15;1,34;0;0;0;t2410
œl¹skie;raciborski;2;0,19;0;0;0;t2411
œl¹skie;rybnicki;4;0,51;0;0;0;t2412
œl¹skie;tarnogórski;21;1,49;0;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;5;0,84;0;0;0;t2414
œl¹skie;wodzis³awski;11;0,7;0;0;0;t2415
œl¹skie;zawierciañski;10;0,85;0;0;0;t2416
œl¹skie;¿ywiecki;12;0,79;0;0;0;t2417
œl¹skie;Bielsko-Bia³a;26;1,53;0;0;0;t2461
œl¹skie;Bytom;49;2,98;1;0;1;t2462
œl¹skie;Chorzów;17;1,58;0;0;0;t2463
œl¹skie;Czêstochowa;36;1,64;1;0;1;t2464
œl¹skie;D¹browa Górnicza;23;1,93;0;0;0;t2465
œl¹skie;Gliwice;41;2,3;0;0;0;t2466
œl¹skie;Jastrzêbie-Zdrój;5;0,57;0;0;0;t2467
œl¹skie;Jaworzno;9;0,99;0;0;0;t2468
œl¹skie;Katowice;58;1,99;1;0;1;t2469
œl¹skie;Mys³owice;5;0,67;1;1;0;t2470
œl¹skie;Piekary Œl¹skie;13;2,37;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;41;2,99;0;0;0;t2472
œl¹skie;Rybnik;14;1,02;1;0;1;t2473
œl¹skie;Siemianowice Œl¹skie;8;1,2;0;0;0;t2474
œl¹skie;Sosnowiec;31;1,56;7;0;7;t2475
œl¹skie;Œwiêtoch³owice;5;1,01;2;0;2;t2476
œl¹skie;Tychy;43;3,38;3;0;3;t2477
œl¹skie;Zabrze;33;1,92;0;0;0;t2478
œl¹skie;¯ory;4;0,64;0;0;0;t2479
œwiêtokrzyskie;buski;4;0,56;2;1;1;t2601
œwiêtokrzyskie;jêdrzejowski;5;0,59;2;0;2;t2602
œwiêtokrzyskie;kazimierski;2;0,6;0;0;0;t2603
œwiêtokrzyskie;kielecki;28;1,33;0;0;0;t2604
œwiêtokrzyskie;konecki;2;0,25;0;0;0;t2605
œwiêtokrzyskie;opatowski;0;0;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;6;0,55;0;0;0;t2607
œwiêtokrzyskie;piñczowski;1;0,26;0;0;0;t2608
œwiêtokrzyskie;sandomierski;4;0,52;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;2;0,27;0;0;0;t2610
œwiêtokrzyskie;starachowicki;3;0,34;1;0;1;t2611
œwiêtokrzyskie;staszowski;5;0,7;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;0;0;0;0;0;t2613
œwiêtokrzyskie;Kielce;27;1,39;0;0;0;t2661
warmiñsko-mazurskie;bartoszycki;20;3,52;0;0;0;t2801
warmiñsko-mazurskie;braniewski;9;2,2;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;18;2,77;0;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;20;3,51;0;0;0;t2804
warmiñsko-mazurskie;e³cki;4;0,44;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;28;4,96;0;0;0;t2806
warmiñsko-mazurskie;i³awski;30;3,23;0;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;38;6,12;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;20;4,87;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;13;2,62;0;0;0;t2810
warmiñsko-mazurskie;nidzicki;13;3,97;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;9;2,06;0;0;0;t2812
warmiñsko-mazurskie;olecki;11;3,23;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;67;5,27;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;54;5,2;0;0;0;t2815
warmiñsko-mazurskie;piski;26;4,65;0;0;0;t2816
warmiñsko-mazurskie;szczycieñski;19;2,74;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;2;0,75;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;23;10,2;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;39;3,27;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;144;8,38;0;0;0;t2862
wielkopolskie;chodzieski;8;1,7;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;48;5,53;0;0;0;t3002
wielkopolskie;gnieŸnieñski;43;2,96;3;3;0;t3003
wielkopolskie;gostyñski;12;1,58;0;0;0;t3004
wielkopolskie;grodziski;6;1,16;1;0;1;t3005
wielkopolskie;jarociñski;13;1,82;1;0;1;t3006
wielkopolskie;kaliski;7;0,84;0;0;0;t3007
wielkopolskie;kêpiñski;2;0,35;0;0;0;t3008
wielkopolskie;kolski;7;0,81;2;1;1;t3009
wielkopolskie;koniñski;20;1,54;0;0;0;t3010
wielkopolskie;koœciañski;15;1,9;0;0;0;t3011
wielkopolskie;krotoszyñski;14;1,81;1;1;0;t3012
wielkopolskie;leszczyñski;14;2,43;0;0;0;t3013
wielkopolskie;miêdzychodzki;9;2,45;2;2;0;t3014
wielkopolskie;nowotomyski;16;2,11;0;0;0;t3015
wielkopolskie;obornicki;31;5,18;0;0;0;t3016
wielkopolskie;ostrowski;18;1,11;0;0;0;t3017
wielkopolskie;ostrzeszowski;2;0,36;1;1;0;t3018
wielkopolskie;pilski;55;4,05;2;0;2;t3019
wielkopolskie;pleszewski;12;1,91;0;0;0;t3020
wielkopolskie;poznañski;180;4,46;7;2;5;t3021
wielkopolskie;rawicki;13;2,16;1;0;1;t3022
wielkopolskie;s³upecki;42;7,12;2;1;1;t3023
wielkopolskie;szamotulski;44;4,8;1;0;1;t3024
wielkopolskie;œredzki;21;3,56;0;0;0;t3025
wielkopolskie;œremski;7;1,14;0;0;0;t3026
wielkopolskie;turecki;7;0,84;1;0;1;t3027
wielkopolskie;w¹growiecki;12;1,71;0;0;0;t3028
wielkopolskie;wolsztyñski;11;1,91;1;0;1;t3029
wielkopolskie;wrzesiñski;45;5,76;6;5;1;t3030
wielkopolskie;z³otowski;27;3,9;0;0;0;t3031
wielkopolskie;Kalisz;21;2,11;0;0;0;t3061
wielkopolskie;Konin;22;3,01;0;0;0;t3062
wielkopolskie;Leszno;13;2,05;0;0;0;t3063
wielkopolskie;Poznañ;228;4,27;12;5;7;t3064
zachodniopomorskie;bia³ogardzki;28;5,9;1;0;1;t3201
zachodniopomorskie;choszczeñski;23;4,79;1;0;1;t3202
zachodniopomorskie;drawski;23;4,05;3;0;3;t3203
zachodniopomorskie;goleniowski;46;5,58;4;0;4;t3204
zachodniopomorskie;gryficki;30;5;3;0;3;t3205
zachodniopomorskie;gryfiñski;73;8,95;0;0;0;t3206
zachodniopomorskie;kamieñski;36;7,68;1;0;1;t3207
zachodniopomorskie;ko³obrzeski;39;4,91;0;0;0;t3208
zachodniopomorskie;koszaliñski;34;5,12;0;0;0;t3209
zachodniopomorskie;myœliborski;10;1,53;0;0;0;t3210
zachodniopomorskie;policki;74;9,11;0;0;0;t3211
zachodniopomorskie;pyrzycki;18;4,59;0;0;0;t3212
zachodniopomorskie;s³awieñski;30;5,36;0;0;0;t3213
zachodniopomorskie;stargardzki;72;5,99;4;0;4;t3214
zachodniopomorskie;szczecinecki;40;5,17;2;0;2;t3215
zachodniopomorskie;œwidwiñski;12;2,58;1;0;1;t3216
zachodniopomorskie;wa³ecki;16;3,02;4;0;4;t3217
zachodniopomorskie;³obeski;14;3,83;0;0;0;t3218
zachodniopomorskie;Koszalin;67;6,27;1;0;1;t3261
zachodniopomorskie;Szczecin;275;6,86;2;0;2;t3262
zachodniopomorskie;Œwinoujœcie;30;7,34;0;0;0;t3263
