Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
kujawsko-pomorskie;Bydgoszcz;198;5,71;2;2;0;t0461
kujawsko-pomorskie;Grudzi¹dz;70;7,44;0;0;0;t0462
kujawsko-pomorskie;Toruñ;164;8,15;2;0;2;t0463
kujawsko-pomorskie;W³oc³awek;45;4,12;2;2;0;t0464
lubelskie;bialski;53;4,8;0;0;0;t0601
lubelskie;bi³gorajski;11;1,09;2;0;2;t0602
lubelskie;che³mski;26;3,34;2;1;1;t0603
lubelskie;hrubieszowski;22;3,52;1;0;1;t0604
lubelskie;janowski;8;1,76;0;0;0;t0605
lubelskie;krasnostawski;34;5,4;3;0;3;t0606
lubelskie;kraœnicki;27;2,84;0;0;0;t0607
lubelskie;lubartowski;26;2,95;2;1;1;t0608
lubelskie;lubelski;72;4,62;1;1;0;t0609
lubelskie;³êczyñski;17;2,97;0;0;0;t0610
lubelskie;³ukowski;11;1,03;0;0;0;t0611
lubelskie;opolski;12;2,04;0;0;0;t0612
lubelskie;parczewski;17;4,91;3;3;0;t0613
lubelskie;pu³awski;55;4,87;3;0;3;t0614
lubelskie;radzyñski;7;1,19;1;1;0;t0615
lubelskie;rycki;8;1,43;1;0;1;t0616
lubelskie;œwidnicki;26;3,62;0;0;0;t0617
lubelskie;tomaszowski;14;1,7;0;0;0;t0618
lubelskie;w³odawski;24;6,28;1;0;1;t0619
lubelskie;zamojski;11;1,04;6;0;6;t0620
lubelskie;Bia³a Podlaska;30;5,25;0;0;0;t0661
lubelskie;Che³m;32;5,2;0;0;0;t0662
lubelskie;Lublin;159;4,68;2;0;2;t0663
lubelskie;Zamoœæ;11;1,74;6;2;4;t0664
lubuskie;gorzowski;36;5;2;0;2;t0801
lubuskie;kroœnieñski;34;6,22;0;0;0;t0802
lubuskie;miêdzyrzecki;19;3,31;0;0;0;t0803
lubuskie;nowosolski;38;4,42;1;1;0;t0804
lubuskie;s³ubicki;33;7,04;1;0;1;t0805
lubuskie;strzelecko-drezdenecki;13;2,66;0;0;0;t0806
lubuskie;sulêciñski;20;5,7;0;0;0;t0807
lubuskie;œwiebodziñski;13;2,33;0;0;0;t0808
lubuskie;zielonogórski;25;3,3;2;0;2;t0809
lubuskie;¿agañski;41;5,21;0;0;0;t0810
lubuskie;¿arski;38;3,97;3;0;3;t0811
lubuskie;wschowski;4;1,03;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;94;7,62;6;0;6;t0861
lubuskie;Zielona Góra;74;5,24;0;0;0;t0862
³ódzkie;be³chatowski;36;3,19;0;0;0;t1001
³ódzkie;kutnowski;35;3,64;1;1;0;t1002
³ódzkie;³aski;8;1,61;4;2;2;t1003
³ódzkie;³êczycki;20;4,04;0;0;0;t1004
³ódzkie;³owicki;5;0,64;4;2;2;t1005
³ódzkie;³ódzki wschodni;33;4,56;0;0;0;t1006
³ódzkie;opoczyñski;17;2,24;0;0;0;t1007
³ódzkie;pabianicki;52;4,36;2;0;2;t1008
³ódzkie;pajêczañski;10;1,96;0;0;0;t1009
³ódzkie;piotrkowski;22;2,41;1;0;1;t1010
³ódzkie;poddêbicki;12;2,92;0;0;0;t1011
³ódzkie;radomszczañski;39;3,47;1;0;1;t1012
³ódzkie;rawski;6;1,24;0;0;0;t1013
³ódzkie;sieradzki;37;3,15;0;0;0;t1014
³ódzkie;skierniewicki;10;2,62;0;0;0;t1015
³ódzkie;tomaszowski;57;4,91;8;1;7;t1016
³ódzkie;wieluñski;13;1,71;8;2;6;t1017
³ódzkie;wieruszowski;4;0,95;2;0;2;t1018
³ódzkie;zduñskowolski;25;3,77;4;4;0;t1019
³ódzkie;zgierski;65;3,91;12;1;11;t1020
³ódzkie;brzeziñski;1;0,32;0;0;0;t1021
³ódzkie;£ódŸ;379;5,6;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;15;2,06;1;0;1;t1062
³ódzkie;Skierniewice;14;2,92;0;0;0;t1063
ma³opolskie;bocheñski;17;1,59;1;0;1;t1201
ma³opolskie;brzeski;10;1,07;2;0;2;t1202
ma³opolskie;chrzanowski;33;2,66;4;4;0;t1203
ma³opolskie;d¹browski;7;1,18;1;0;1;t1204
ma³opolskie;gorlicki;16;1,47;3;0;3;t1205
ma³opolskie;krakowski;81;2,89;3;3;0;t1206
ma³opolskie;limanowski;6;0,45;3;2;1;t1207
ma³opolskie;miechowski;11;2,26;1;1;0;t1208
ma³opolskie;myœlenicki;18;1,41;2;0;2;t1209
ma³opolskie;nowos¹decki;28;1,29;0;0;0;t1210
ma³opolskie;nowotarski;12;0,63;0;0;0;t1211
ma³opolskie;olkuski;8;0,72;2;0;2;t1212
ma³opolskie;oœwiêcimski;30;1,96;4;0;4;t1213
ma³opolskie;proszowicki;5;1,16;0;0;0;t1214
ma³opolskie;suski;22;2,61;0;0;0;t1215
ma³opolskie;tarnowski;35;1,74;0;0;0;t1216
ma³opolskie;tatrzañski;18;2,64;1;1;0;t1217
ma³opolskie;wadowicki;30;1,88;3;0;3;t1218
ma³opolskie;wielicki;15;1,15;1;0;1;t1219
ma³opolskie;Kraków;149;1,91;8;4;4;t1261
ma³opolskie;Nowy S¹cz;17;2,03;2;2;0;t1262
ma³opolskie;Tarnów;31;2,87;0;0;0;t1263
mazowieckie;bia³obrzeski;4;1,2;0;0;0;t1401
mazowieckie;ciechanowski;22;2,47;4;0;4;t1402
mazowieckie;garwoliñski;10;0,92;1;0;1;t1403
mazowieckie;gostyniñski;13;2,9;0;0;0;t1404
mazowieckie;grodziski;39;4,03;2;1;1;t1405
mazowieckie;grójecki;17;1,73;1;0;1;t1406
mazowieckie;kozienicki;22;3,68;1;1;0;t1407
mazowieckie;legionowski;57;4,78;3;0;3;t1408
mazowieckie;lipski;9;2,67;3;0;3;t1409
mazowieckie;³osicki;5;1,63;4;0;4;t1410
mazowieckie;makowski;9;2,01;1;0;1;t1411
mazowieckie;miñski;38;2,45;3;0;3;t1412
mazowieckie;m³awski;8;1,1;4;0;4;t1413
mazowieckie;nowodworski;22;2,77;0;0;0;t1414
mazowieckie;ostro³êcki;23;2,6;0;0;0;t1415
mazowieckie;ostrowski;17;2,36;1;1;0;t1416
mazowieckie;otwocki;60;4,82;2;0;2;t1417
mazowieckie;piaseczyñski;137;7,23;2;0;2;t1418
mazowieckie;p³ocki;49;4,42;1;0;1;t1419
mazowieckie;p³oñski;27;3,11;0;0;0;t1420
mazowieckie;pruszkowski;41;2,46;2;0;2;t1421
mazowieckie;przasnyski;6;1,15;0;0;0;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;59;11,39;0;0;0;t1424
mazowieckie;radomski;25;1,64;0;0;0;t1425
mazowieckie;siedlecki;12;1,47;2;0;2;t1426
mazowieckie;sierpecki;9;1,74;0;0;0;t1427
mazowieckie;sochaczewski;23;2,71;2;0;2;t1428
mazowieckie;soko³owski;9;1,68;0;0;0;t1429
mazowieckie;szyd³owiecki;1;0,25;0;0;0;t1430
mazowieckie;warszawski zachodni;67;5,61;5;4;1;t1432
mazowieckie;wêgrowski;15;2,29;1;0;1;t1433
mazowieckie;wo³omiñski;44;1,75;1;1;0;t1434
mazowieckie;wyszkowski;11;1,48;0;0;0;t1435
mazowieckie;zwoleñski;6;1,67;0;0;0;t1436
mazowieckie;¿uromiñski;4;1,04;0;0;0;t1437
mazowieckie;¿yrardowski;29;3,84;2;0;2;t1438
mazowieckie;Ostro³êka;7;1,35;0;0;0;t1461
mazowieckie;P³ock;74;6,22;0;0;0;t1462
mazowieckie;Radom;70;3,32;0;0;0;t1463
mazowieckie;Siedlce;19;2,43;3;0;3;t1464
mazowieckie;Warszawa;521;2,9;34;1;33;t1465
opolskie;brzeski;28;3,12;1;0;1;t1601
opolskie;g³ubczycki;45;9,94;1;0;1;t1602
opolskie;kêdzierzyñsko-kozielski;38;4,06;0;0;0;t1603
opolskie;kluczborski;27;4,14;3;0;3;t1604
opolskie;krapkowicki;24;3,77;2;0;2;t1605
opolskie;namys³owski;31;7,26;1;1;0;t1606
opolskie;nyski;50;3,69;3;0;3;t1607
opolskie;oleski;21;3,27;0;0;0;t1608
opolskie;opolski;66;5,33;1;0;1;t1609
opolskie;prudnicki;8;1,45;1;0;1;t1610
opolskie;strzelecki;35;4,72;0;0;0;t1611
opolskie;Opole;76;5,94;1;1;0;t1661
podkarpackie;bieszczadzki;3;1,39;0;0;0;t1801
podkarpackie;brzozowski;4;0,61;0;0;0;t1802
podkarpackie;dêbicki;6;0,44;1;0;1;t1803
podkarpackie;jaros³awski;14;1,17;3;3;0;t1804
podkarpackie;jasielski;8;0,71;2;0;2;t1805
podkarpackie;kolbuszowski;3;0,48;1;0;1;t1806
podkarpackie;kroœnieñski;9;0,8;1;1;0;t1807
podkarpackie;le¿ajski;14;2,02;3;0;3;t1808
podkarpackie;lubaczowski;25;4,55;2;1;1;t1809
podkarpackie;³añcucki;12;1,48;1;0;1;t1810
podkarpackie;mielecki;16;1,17;0;0;0;t1811
podkarpackie;ni¿añski;8;1,2;1;0;1;t1812
podkarpackie;przemyski;32;4,33;2;0;2;t1813
podkarpackie;przeworski;3;0,38;2;0;2;t1814
podkarpackie;ropczycko-sêdziszowski;9;1,21;0;0;0;t1815
podkarpackie;rzeszowski;28;1,65;1;1;0;t1816
podkarpackie;sanocki;9;0,96;2;0;2;t1817
podkarpackie;stalowowolski;20;1,89;0;0;0;t1818
podkarpackie;strzy¿owski;12;1,96;1;1;0;t1819
podkarpackie;tarnobrzeski;11;2,08;0;0;0;t1820
podkarpackie;leski;13;4,92;0;0;0;t1821
podkarpackie;Krosno;4;0,87;1;0;1;t1861
podkarpackie;Przemyœl;23;3,81;1;0;1;t1862
podkarpackie;Rzeszów;33;1,68;4;0;4;t1863
podkarpackie;Tarnobrzeg;5;1,07;0;0;0;t1864
podlaskie;augustowski;15;2,59;3;1;2;t2001
podlaskie;bia³ostocki;71;4,72;0;0;0;t2002
podlaskie;bielski;20;3,7;2;0;2;t2003
podlaskie;grajewski;7;1,49;0;0;0;t2004
podlaskie;hajnowski;13;3,07;1;0;1;t2005
podlaskie;kolneñski;10;2,63;0;0;0;t2006
podlaskie;³om¿yñski;12;2,36;0;0;0;t2007
podlaskie;moniecki;3;0,75;1;0;1;t2008
podlaskie;sejneñski;10;5,05;1;0;1;t2009
podlaskie;siemiatycki;20;4,55;0;0;0;t2010
podlaskie;sokólski;15;2,26;3;0;3;t2011
podlaskie;suwalski;5;1,4;0;0;0;t2012
podlaskie;wysokomazowiecki;17;3;0;0;0;t2013
podlaskie;zambrowski;8;1,84;0;0;0;t2014
podlaskie;Bia³ystok;91;3,06;0;0;0;t2061
podlaskie;£om¿a;23;3,66;0;0;0;t2062
podlaskie;Suwa³ki;33;4,73;0;0;0;t2063
pomorskie;bytowski;18;2,27;0;0;0;t2201
pomorskie;chojnicki;49;5,02;2;0;2;t2202
pomorskie;cz³uchowski;19;3,4;0;0;0;t2203
pomorskie;gdañski;66;5,53;3;1;2;t2204
pomorskie;kartuski;30;2,13;0;0;0;t2205
pomorskie;koœcierski;22;3,02;0;0;0;t2206
pomorskie;kwidzyñski;18;2,17;0;0;0;t2207
pomorskie;lêborski;13;1,97;1;1;0;t2208
pomorskie;malborski;49;7,73;0;0;0;t2209
pomorskie;nowodworski;17;4,79;2;0;2;t2210
pomorskie;pucki;10;1,15;0;0;0;t2211
pomorskie;s³upski;46;4,66;0;0;0;t2212
pomorskie;starogardzki;19;1,48;0;0;0;t2213
pomorskie;tczewski;42;3,63;1;0;1;t2214
pomorskie;wejherowski;62;2,83;3;0;3;t2215
pomorskie;sztumski;19;4,62;1;0;1;t2216
pomorskie;Gdañsk;143;3,03;1;0;1;t2261
pomorskie;Gdynia;81;3,29;1;0;1;t2262
pomorskie;S³upsk;87;9,63;0;0;0;t2263
pomorskie;Sopot;3;0,84;5;4;1;t2264
œl¹skie;bêdziñski;42;2,84;2;0;2;t2401
œl¹skie;bielski;40;2,41;0;0;0;t2402
œl¹skie;cieszyñski;57;3,2;2;0;2;t2403
œl¹skie;czêstochowski;34;2,53;2;0;2;t2404
œl¹skie;gliwicki;39;3,38;0;0;0;t2405
œl¹skie;k³obucki;41;4,85;3;0;3;t2406
œl¹skie;lubliniecki;18;2,36;2;0;2;t2407
œl¹skie;miko³owski;28;2,82;0;0;0;t2408
œl¹skie;myszkowski;12;1,7;1;0;1;t2409
œl¹skie;pszczyñski;31;2,78;0;0;0;t2410
œl¹skie;raciborski;58;5,37;4;0;4;t2411
œl¹skie;rybnicki;30;3,84;2;0;2;t2412
œl¹skie;tarnogórski;38;2,7;3;0;3;t2413
œl¹skie;bieruñsko-lêdziñski;16;2,67;1;0;1;t2414
œl¹skie;wodzis³awski;41;2,61;3;0;3;t2415
œl¹skie;zawierciañski;22;1,88;1;0;1;t2416
œl¹skie;¿ywiecki;41;2,69;4;0;4;t2417
œl¹skie;Bielsko-Bia³a;56;3,29;0;0;0;t2461
œl¹skie;Bytom;40;2,43;4;1;3;t2462
œl¹skie;Chorzów;23;2,14;2;0;2;t2463
œl¹skie;Czêstochowa;59;2,69;5;0;5;t2464
œl¹skie;D¹browa Górnicza;27;2,27;1;0;1;t2465
œl¹skie;Gliwice;64;3,59;3;1;2;t2466
œl¹skie;Jastrzêbie-Zdrój;30;3,39;0;0;0;t2467
œl¹skie;Jaworzno;71;7,82;0;0;0;t2468
œl¹skie;Katowice;99;3,39;5;0;5;t2469
œl¹skie;Mys³owice;18;2,41;1;0;1;t2470
œl¹skie;Piekary Œl¹skie;10;1,82;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;41;2,99;1;0;1;t2472
œl¹skie;Rybnik;32;2,32;3;0;3;t2473
œl¹skie;Siemianowice Œl¹skie;12;1,8;2;0;2;t2474
œl¹skie;Sosnowiec;42;2,11;3;0;3;t2475
œl¹skie;Œwiêtoch³owice;16;3,24;2;0;2;t2476
œl¹skie;Tychy;49;3,85;0;0;0;t2477
œl¹skie;Zabrze;58;3,38;3;0;3;t2478
œl¹skie;¯ory;20;3,19;1;0;1;t2479
œwiêtokrzyskie;buski;21;2,94;1;1;0;t2601
œwiêtokrzyskie;jêdrzejowski;21;2,47;0;0;0;t2602
œwiêtokrzyskie;kazimierski;1;0,3;1;1;0;t2603
œwiêtokrzyskie;kielecki;22;1,04;3;0;3;t2604
œwiêtokrzyskie;konecki;14;1,76;4;0;4;t2605
œwiêtokrzyskie;opatowski;24;4,63;1;0;1;t2606
œwiêtokrzyskie;ostrowiecki;7;0,65;3;0;3;t2607
œwiêtokrzyskie;piñczowski;7;1,81;0;0;0;t2608
œwiêtokrzyskie;sandomierski;13;1,69;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;61;8,29;2;2;0;t2610
œwiêtokrzyskie;starachowicki;11;1,23;0;0;0;t2611
œwiêtokrzyskie;staszowski;10;1,4;0;0;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0,45;1;0;1;t2613
œwiêtokrzyskie;Kielce;38;1,96;3;0;3;t2661
warmiñsko-mazurskie;bartoszycki;44;7,73;0;0;0;t2801
warmiñsko-mazurskie;braniewski;13;3,18;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;79;12,16;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;48;8,41;0;0;0;t2804
warmiñsko-mazurskie;e³cki;50;5,46;5;0;5;t2805
warmiñsko-mazurskie;gi¿ycki;30;5,31;1;0;1;t2806
warmiñsko-mazurskie;i³awski;60;6,46;2;2;0;t2807
warmiñsko-mazurskie;kêtrzyñski;36;5,8;2;0;2;t2808
warmiñsko-mazurskie;lidzbarski;29;7,07;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;64;12,89;2;0;2;t2810
warmiñsko-mazurskie;nidzicki;17;5,19;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;13;2,97;0;0;0;t2812
warmiñsko-mazurskie;olecki;16;4,7;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;71;5,58;1;0;1;t2814
warmiñsko-mazurskie;ostródzki;85;8,18;0;0;0;t2815
warmiñsko-mazurskie;piski;37;6,61;2;1;1;t2816
warmiñsko-mazurskie;szczycieñski;41;5,92;7;4;3;t2817
warmiñsko-mazurskie;go³dapski;14;5,26;1;0;1;t2818
warmiñsko-mazurskie;wêgorzewski;4;1,77;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;97;8,14;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;116;6,75;2;0;2;t2862
wielkopolskie;chodzieski;21;4,47;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;64;7,37;3;0;3;t3002
wielkopolskie;gnieŸnieñski;53;3,65;4;0;4;t3003
wielkopolskie;gostyñski;6;0,79;1;0;1;t3004
wielkopolskie;grodziski;16;3,08;1;0;1;t3005
wielkopolskie;jarociñski;14;1,96;1;1;0;t3006
wielkopolskie;kaliski;20;2,41;0;0;0;t3007
wielkopolskie;kêpiñski;14;2,48;0;0;0;t3008
wielkopolskie;kolski;13;1,5;3;0;3;t3009
wielkopolskie;koniñski;31;2,38;1;1;0;t3010
wielkopolskie;koœciañski;28;3,54;1;0;1;t3011
wielkopolskie;krotoszyñski;23;2,98;1;1;0;t3012
wielkopolskie;leszczyñski;26;4,52;1;1;0;t3013
wielkopolskie;miêdzychodzki;15;4,09;0;0;0;t3014
wielkopolskie;nowotomyski;36;4,76;1;0;1;t3015
wielkopolskie;obornicki;30;5,01;1;0;1;t3016
wielkopolskie;ostrowski;42;2,6;0;0;0;t3017
wielkopolskie;ostrzeszowski;33;5,95;0;0;0;t3018
wielkopolskie;pilski;55;4,05;0;0;0;t3019
wielkopolskie;pleszewski;14;2,22;4;4;0;t3020
wielkopolskie;poznañski;193;4,78;5;5;0;t3021
wielkopolskie;rawicki;6;1;0;0;0;t3022
wielkopolskie;s³upecki;105;17,79;0;0;0;t3023
wielkopolskie;szamotulski;22;2,4;0;0;0;t3024
wielkopolskie;œredzki;37;6,27;0;0;0;t3025
wielkopolskie;œremski;16;2,6;1;0;1;t3026
wielkopolskie;turecki;16;1,91;1;1;0;t3027
wielkopolskie;w¹growiecki;18;2,56;0;0;0;t3028
wielkopolskie;wolsztyñski;16;2,78;0;0;0;t3029
wielkopolskie;wrzesiñski;52;6,66;3;0;3;t3030
wielkopolskie;z³otowski;29;4,19;0;0;0;t3031
wielkopolskie;Kalisz;29;2,91;0;0;0;t3061
wielkopolskie;Konin;30;4,1;2;1;1;t3062
wielkopolskie;Leszno;31;4,9;0;0;0;t3063
wielkopolskie;Poznañ;226;4,23;5;4;1;t3064
zachodniopomorskie;bia³ogardzki;31;6,54;0;0;0;t3201
zachodniopomorskie;choszczeñski;15;3,12;1;0;1;t3202
zachodniopomorskie;drawski;40;7,04;2;0;2;t3203
zachodniopomorskie;goleniowski;57;6,92;5;0;5;t3204
zachodniopomorskie;gryficki;30;5;1;0;1;t3205
zachodniopomorskie;gryfiñski;59;7,23;1;1;0;t3206
zachodniopomorskie;kamieñski;28;5,98;1;0;1;t3207
zachodniopomorskie;ko³obrzeski;39;4,91;0;0;0;t3208
zachodniopomorskie;koszaliñski;24;3,61;0;0;0;t3209
zachodniopomorskie;myœliborski;23;3,52;1;0;1;t3210
zachodniopomorskie;policki;47;5,79;1;0;1;t3211
zachodniopomorskie;pyrzycki;13;3,31;0;0;0;t3212
zachodniopomorskie;s³awieñski;28;5;0;0;0;t3213
zachodniopomorskie;stargardzki;64;5,33;0;0;0;t3214
zachodniopomorskie;szczecinecki;28;3,62;2;0;2;t3215
zachodniopomorskie;œwidwiñski;24;5,16;1;0;1;t3216
zachodniopomorskie;wa³ecki;79;14,93;1;0;1;t3217
zachodniopomorskie;³obeski;24;6,57;4;0;4;t3218
zachodniopomorskie;Koszalin;49;4,58;0;0;0;t3261
zachodniopomorskie;Szczecin;287;7,16;7;0;7;t3262
zachodniopomorskie;Œwinoujœcie;10;2,45;0;0;0;t3263
